date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C
2024-07-11,746452,Flyout,field_out,True,678877,571946,Jhonkensy Noel,Shelby Miller,0,e9d42601-4504-444d-8a8b-a5c1abff2ac5,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,,,,109.0,97.0,97.0,,,,87.0,102.0,96.0,,0.607,0.177,,,1.32,,-1.7,,,93.2,,,88.3,,0.156,0.344,0.257,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,0.233,0.4,0.236,100.0,99.0,107.0,0.216,-0.28,86.6,,,,,,,,,,,,,,,,,,
2024-07-12,745064,Single,single,False,678877,671737,Jhonkensy Noel,Taj Bradley,0,0e9502bc-ea1d-4139-956a-835bc384cb0c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,,,,,0.424,,0.09,,-0.12,,,-0.92,,96.3,,,,78.8,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,,,,,,,,,,90.0,99.0,96.0,0.206,1.83,90.8,0.163,0.302,0.315,0.149,0.207,0.348,124.0,100.0,116.0,0.28,2.2,90.5,,,,,,,,,,,,,,,,,,
2024-07-12,745064,Strikeout,strikeout,True,678877,671737,Jhonkensy Noel,Taj Bradley,0,c3a48031-a48f-4c8d-a1aa-81d410eab674,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,,,,,0.424,,0.09,,-0.12,,,-0.92,,96.3,,,,78.8,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,,,,,,,,,,90.0,99.0,96.0,0.206,1.83,90.8,0.163,0.302,0.315,0.149,0.207,0.348,124.0,100.0,116.0,0.28,2.2,90.5,,,,,,,,,,,,,,,,,,
2024-07-12,745064,Forceout,force_out,True,678877,671737,Jhonkensy Noel,Taj Bradley,1,62e7ab4c-10ae-44b9-90ab-eddd1f026d09,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,,,,,0.424,,0.09,,-0.12,,,-0.92,,96.3,,,,78.8,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,,,,,,,,,,90.0,99.0,96.0,0.206,1.83,90.8,0.163,0.302,0.315,0.149,0.207,0.348,124.0,100.0,116.0,0.28,2.2,90.5,,,,,,,,,,,,,,,,,,
2024-07-12,745064,Strikeout,strikeout,True,678877,592094,Jhonkensy Noel,Jason Adam,0,778341be-0b5c-409a-ac45-a6a8ff905796,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,138.0,101.0,117.0,,,,122.0,101.0,103.0,,,,132.0,88.0,92.0,,0.412,0.353,,0.235,1.79,,1.35,,2.24,95.4,89.6,,81.9,,0.154,0.269,0.228,0.13,0.196,0.405,0.143,0.286,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Home Run,home_run,False,678877,664076,Jhonkensy Noel,Garrett Cleavinger,1,e1946dd6-2b73-4600-bd27-ba82aff2c95c,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,,,,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.213,0.389,,,1.12,-2.87,0.08,,,96.1,,95.5,83.8,,0.115,0.231,0.235,,,,0.265,0.294,0.328,,,,0.364,0.636,0.148,,,,,,,114.0,95.0,97.0,0.31,1.15,90.8,0.231,0.333,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746618,Strikeout,strikeout,True,678877,673513,Jhonkensy Noel,Yuki Matsui,0,4b0bfc24-1d94-40a6-8e44-3155eeadd520,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,,,,0.167,0.167,0.2,,,,,,,,,,,,,,,,,,,,,,0.182,0.25,0.426,120.0,93.0,91.0,0.288,0.51,86.4,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Walk,walk,False,678877,669373,Jhonkensy Noel,Tarik Skubal,1,57fe817b-3cde-4734-9040-42078b4000be,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.216,0.343,0.261,0.226,0.377,0.47,0.154,0.25,0.382,0.143,0.143,0.207,0.174,0.275,0.168,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Groundout,field_out,True,678877,669373,Jhonkensy Noel,Tarik Skubal,0,8611a985-64c1-4f29-a851-b5a1dfc8dc0d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.216,0.343,0.261,0.226,0.377,0.47,0.154,0.25,0.382,0.143,0.143,0.207,0.174,0.275,0.168,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Strikeout,strikeout,True,678877,669373,Jhonkensy Noel,Tarik Skubal,0,f3a52c57-73e5-48f1-ae3b-73bc4923ddfa,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.216,0.343,0.261,0.226,0.377,0.47,0.154,0.25,0.382,0.143,0.143,0.207,0.174,0.275,0.168,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Forceout,force_out,True,678877,571946,Jhonkensy Noel,Shelby Miller,1,ec38911c-fc29-47fe-a1b4-85cd7edc6c58,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,4.93,4.06,34.2,97.0,105.0,98.0,0.773,8.05,1.82,6.23,1.56,0.83,0.276,0.429,0.112,0.347,0.466,,,,,,,109.0,98.0,99.0,,,,89.0,102.0,96.0,,0.609,0.179,,,1.39,,-0.98,,,93.3,,,88.3,,0.162,0.338,0.246,,,,0.231,0.538,0.217,,,,,,,,,,,,,,,,,,,,,,0.226,0.387,0.25,100.0,97.0,106.0,0.212,-0.13,86.6,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Strikeout,strikeout,True,678877,663947,Jhonkensy Noel,Tyler Holton,0,bce459e7-7bc5-4199-8775-27c5d30c7929,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,99.0,104.0,90.0,96.0,80.0,98.0,88.0,75.0,103.0,94.0,114.0,95.0,104.0,0.214,0.139,0.168,0.014,0.208,4.11,1.03,2.42,2.42,-1.02,92.1,83.4,91.7,81.2,79.1,0.074,0.074,0.261,0.302,0.472,0.278,0.103,0.103,0.407,,,,0.196,0.412,0.105,,,,,,,85.0,106.0,101.0,0.257,2.84,88.1,0.158,0.184,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Home Run,home_run,False,678877,656412,Jhonkensy Noel,Alex Faedo,0,3b2399eb-d496-46cd-8af1-7049ededcda3,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,80.0,86.0,83.0,112.0,107.0,112.0,0.053,0.332,0.413,,0.201,0.37,-7.7,0.71,,-1.05,94.0,89.0,93.6,83.2,,0.194,0.403,0.243,0.286,0.4,0.28,0.19,0.362,0.414,,,,0.667,0.889,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Pop Out,field_out,True,678877,666214,Jhonkensy Noel,Joey Wentz,0,0e98b35c-7b9a-4477-a3c7-10819bb32976,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.62,4.48,41.2,98.0,91.0,96.0,0.735,10.15,5.18,10.37,1.3,1.41,0.232,0.48,0.112,0.344,0.379,100.0,95.0,98.0,96.0,110.0,106.0,83.0,95.0,91.0,,,,,,,,0.371,0.001,0.128,0.193,-2.05,,-2.38,1.08,-0.87,94.0,85.8,,80.4,79.4,0.35,0.55,0.196,0.281,0.375,0.42,,,,0.2,0.2,0.304,,,,,,,,,,88.0,97.0,94.0,0.307,-0.93,86.2,0.25,0.429,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Double,double,False,678877,676684,Jhonkensy Noel,Will Vest,0,27901ca1-79d3-4b89-9501-f59db9c8f0e9,676684.0,willvest,Vest,Right,Will Vest,DET,3.07,3.75,44.0,102.0,96.0,100.0,0.771,7.77,2.45,8.8,0.41,1.8,0.389,0.282,0.145,0.336,0.467,83.0,89.0,91.0,,,,96.0,107.0,104.0,94.0,98.0,97.0,100.0,96.0,99.0,0.135,0.535,0.251,,0.079,1.98,0.81,-2.23,,1.99,95.8,88.4,94.5,86.6,,0.211,0.25,0.238,0.091,0.091,0.318,0.36,0.54,0.337,,,,0.308,0.423,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746611,Strikeout,strikeout,True,678877,656427,Jhonkensy Noel,Jack Flaherty,0,8b093eff-eed4-4bb3-b113-cc169a784102,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.143,0.429,0.133,0.195,0.406,0.389,0.175,0.206,0.44,0.75,1.5,0.3,103.0,104.0,108.0,0.189,1.94,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746611,Strikeout,strikeout,True,678877,656427,Jhonkensy Noel,Jack Flaherty,0,e32fedab-27a0-4fb5-8462-a11042d652af,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.143,0.429,0.133,0.195,0.406,0.389,0.175,0.206,0.44,0.75,1.5,0.3,103.0,104.0,108.0,0.189,1.94,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746611,Lineout,field_out,True,678877,656427,Jhonkensy Noel,Jack Flaherty,0,2a78f89e-22c8-415d-8d4a-325579079760,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.143,0.429,0.133,0.195,0.406,0.389,0.175,0.206,0.44,0.75,1.5,0.3,103.0,104.0,108.0,0.189,1.94,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746611,Groundout,field_out,True,678877,689225,Jhonkensy Noel,Beau Brieske,1,355adfa2-eb6d-4e7b-a474-16480de861fb,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.46,3.59,34.1,103.0,110.0,104.0,0.768,9.44,3.41,8.13,0.52,0.97,0.17,0.351,0.181,0.266,0.397,103.0,107.0,112.0,,,,116.0,103.0,103.0,89.0,105.0,94.0,124.0,94.0,100.0,0.147,0.349,0.193,,0.31,0.42,2.99,-2.05,,0.26,96.0,88.4,95.3,86.3,,0.257,0.314,0.191,0.235,0.392,0.351,0.278,0.611,0.257,,,,0.2,0.28,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746609,Double,double,False,678877,663947,Jhonkensy Noel,Tyler Holton,0,7c4f4260-596b-4e30-8a32-d7ba65546f9e,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,98.0,104.0,90.0,96.0,80.0,98.0,88.0,75.0,103.0,94.0,114.0,96.0,104.0,0.214,0.139,0.168,0.014,0.208,4.11,1.03,2.42,2.42,-1.02,92.1,83.4,91.7,81.2,79.1,0.074,0.074,0.261,0.302,0.472,0.278,0.103,0.103,0.407,,,,0.196,0.412,0.105,,,,,,,85.0,106.0,101.0,0.257,2.84,88.1,0.158,0.184,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746609,Strikeout,strikeout,True,678877,656412,Jhonkensy Noel,Alex Faedo,0,addc5d5c-ce3b-4352-b1f0-4b7c34a64cce,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,80.0,86.0,83.0,112.0,107.0,112.0,0.053,0.332,0.413,,0.201,0.37,-7.7,0.71,,-1.05,94.0,89.0,93.6,83.2,,0.194,0.403,0.243,0.286,0.4,0.28,0.19,0.362,0.414,,,,0.667,0.889,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Groundout,field_out,True,678877,650911,Jhonkensy Noel,Cristopher Sánchez,0,323b8b27-57c8-4116-b91b-c33586725a7d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,,,,0.167,0.19,0.372,0.219,0.329,0.268,,,,0.355,0.455,0.103,,,,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Groundout,field_out,True,678877,650911,Jhonkensy Noel,Cristopher Sánchez,1,3b1cd08a-1d9f-474c-88ea-0392551ca16d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,,,,0.167,0.19,0.372,0.219,0.329,0.268,,,,0.355,0.455,0.103,,,,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Lineout,field_out,True,678877,650911,Jhonkensy Noel,Cristopher Sánchez,0,feb91758-ba0b-486c-b22f-87d6fa393242,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,,,,0.167,0.19,0.372,0.219,0.329,0.268,,,,0.355,0.455,0.103,,,,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Strikeout,strikeout,True,678877,614179,Jhonkensy Noel,José Ruiz,0,7611812e-4864-426f-879f-7e6a4b71968d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,4.7,4.35,30.2,102.0,103.0,102.0,0.741,8.22,2.35,9.98,1.76,1.78,0.221,0.474,0.084,0.368,0.42,95.0,86.0,93.0,118.0,106.0,106.0,104.0,97.0,100.0,74.0,101.0,98.0,129.0,72.0,77.0,0.249,0.245,0.047,0.424,0.035,-0.72,2.23,-1.28,-1.9,-2.96,96.2,90.4,95.8,91.8,86.3,0.273,0.545,0.328,0.25,0.5,0.167,0.333,0.333,0.375,0.328,0.517,0.348,0.206,0.294,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,745553,Groundout,field_out,True,678877,663969,Jhonkensy Noel,Tyler Phillips,0,54dae760-a123-411a-a842-182d577bdf35,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.194,0.29,0.212,0.5,0.625,0.2,,,,0.143,0.143,0.214,0.306,0.694,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329,,,,,,
2024-07-27,745553,Lineout,field_out,True,678877,663969,Jhonkensy Noel,Tyler Phillips,0,adfbb003-c1a3-4e67-ad11-9b100491a0b4,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.194,0.29,0.212,0.5,0.625,0.2,,,,0.143,0.143,0.214,0.306,0.694,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329,,,,,,
2024-07-27,745553,Pop Out,field_out,True,678877,663969,Jhonkensy Noel,Tyler Phillips,0,bcf7ee12-9eb5-40c3-acac-743768d117f1,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.194,0.29,0.212,0.5,0.625,0.2,,,,0.143,0.143,0.214,0.306,0.694,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329,,,,,,
2024-07-28,745550,Single,single,False,678877,663465,Jhonkensy Noel,Kolby Allard,0,22672c66-2101-40f2-bd37-d500af4bc00e,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,3.5,4.5,18.0,108.0,70.0,103.0,0.843,6.5,1.0,11.0,2.5,1.36,0.121,0.397,0.155,0.431,0.478,79.0,112.0,105.0,97.0,100.0,104.0,61.0,107.0,100.0,19.0,113.0,93.0,,,,0.045,0.373,,0.131,0.246,-1.18,-18.59,,0.65,4.39,90.3,82.2,90.3,,71.9,0.316,0.632,0.162,0.217,0.217,0.179,,,,0.25,0.583,0.1,0.75,1.5,0.0,,,,,,,68.0,107.0,105.0,0.205,-2.43,84.4,0.385,0.692,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745550,Home Run,home_run,False,678877,663465,Jhonkensy Noel,Kolby Allard,1,85fc475c-ed19-4175-8d3b-551468f4e045,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,3.5,4.5,18.0,108.0,70.0,103.0,0.843,6.5,1.0,11.0,2.5,1.36,0.121,0.397,0.155,0.431,0.478,79.0,112.0,105.0,97.0,100.0,104.0,61.0,107.0,100.0,19.0,113.0,93.0,,,,0.045,0.373,,0.131,0.246,-1.18,-18.59,,0.65,4.39,90.3,82.2,90.3,,71.9,0.316,0.632,0.162,0.217,0.217,0.179,,,,0.25,0.583,0.1,0.75,1.5,0.0,,,,,,,68.0,107.0,105.0,0.205,-2.43,84.4,0.385,0.692,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745550,Single,single,False,678877,689147,Jhonkensy Noel,Orion Kerkering,0,a1e8f5fd-4f72-44a2-9f7e-7e1277cc70d6,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.25,3.13,52.0,102.0,126.0,111.0,0.749,10.38,2.25,7.44,0.35,2.0,0.242,0.409,0.136,0.258,0.453,,,,,,,114.0,103.0,106.0,94.0,103.0,103.0,141.0,101.0,116.0,0.145,0.311,0.545,,,0.65,3.05,0.38,,,97.6,,96.3,86.1,,0.226,0.34,0.277,,,,,,,,,,0.179,0.205,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247,0.33,0.3,,,,,,
2024-07-28,745550,Strikeout,strikeout,True,678877,656546,Jhonkensy Noel,Jeff Hoffman,1,fb8aeda7-e939-4dbb-89ad-98897ad11336,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.92,2.71,56.1,100.0,115.0,105.0,0.682,11.82,2.4,6.39,0.8,0.96,0.209,0.463,0.172,0.284,0.445,,,,,,,120.0,104.0,104.0,112.0,103.0,110.0,112.0,97.0,104.0,0.078,0.398,0.399,,,1.06,3.81,1.31,,,96.7,,96.7,86.6,,0.202,0.369,0.295,,,,0.2,0.329,0.431,,,,0.125,0.125,0.133,,,,,,,,,,,,,,,,0.194,0.278,0.323,109.0,103.0,108.0,0.125,-0.21,90.5,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Single,single,False,678877,689225,Jhonkensy Noel,Beau Brieske,1,cadec722-3081-43e3-b5e8-f42ffdaaa8d2,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,,,,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,0.17,0.369,0.197,,0.264,0.67,1.62,-1.81,,0.06,95.9,88.4,95.5,86.1,,0.254,0.317,0.204,0.242,0.403,0.324,0.269,0.615,0.258,,,,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Flyout,field_out,True,678877,676614,Jhonkensy Noel,Bryan Sammons,0,7608e305-dd66-4bdc-8f6e-8ab17ec81dee,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,85.0,95.0,99.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.078,0.083,6.06,,-0.62,-5.7,-6.14,91.5,81.3,,80.1,75.9,0.059,0.137,0.207,0.5,1.167,0.313,,,,0.4,1.0,0.333,,,,,,,,,,95.0,100.0,95.0,0.254,-0.83,86.8,0.294,0.647,0.114,,,,,,,,,,,,,,,,,,,0.2,0.4,0.394,,,,,,
