date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024-08-03,746440,Double,double,False,676632,547179,Bligh Madris,Michael Lorenzen,0,a81b2c12-f1f6-43d4-9c03-36becf035bab,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,,,,0.211,0.271,,0.148,0.86,,-0.37,-1.31,93.8,,93.6,83.9,0.162,0.324,0.179,,,,0.368,0.632,0.24,0.303,0.459,0.064,94.0,101.0,98.0,,,,,0.193,,1.96,84.6,,0.263,0.421,0.327,0.122,0.173,0.369,102.0,92.0,96.0,94.0,93.0,91.0,0.101,0.077,0.14,-0.51,90.1,81.6,0.235,0.51,0.236,0.15,0.35,0.26,,,,,,
2024-08-03,746440,Home Run,home_run,False,676632,640451,Bligh Madris,Hunter Harvey,0,11d26702-6561-48f7-a4c8-c6507e754513,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,- - -,4.44,5.01,50.2,104.0,111.0,106.0,0.748,9.77,2.84,9.06,0.89,1.47,0.266,0.448,0.14,0.371,0.458,117.0,106.0,107.0,,,,119.0,95.0,105.0,96.0,105.0,107.0,,0.627,0.233,0.047,0.21,-1.14,,-7.0,97.8,89.2,,85.7,0.254,0.404,0.227,0.268,0.5,0.377,0.5,1.0,0.294,,,,,,,,,,,,,,,,0.158,0.263,0.294,,,,100.0,95.0,100.0,,,,,0.093,,0.69,,82.3,,,,,,,,,,,,
2024-08-04,746439,Pop Out,field_out,True,676632,608379,Bligh Madris,Michael Wacha,0,4cca338f-7e2c-44e6-9ed8-5fd4f6f7d24f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,,,,0.15,0.235,,0.102,0.37,,0.38,-1.98,93.6,,93.6,84.2,0.284,0.468,0.16,,,,0.355,0.548,0.403,0.243,0.301,0.087,112.0,109.0,113.0,,,,,0.318,,1.86,81.3,,0.304,0.652,0.175,0.184,0.337,0.334,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,,,,,,,,,
2024-08-04,746439,Single,single,False,676632,608379,Bligh Madris,Michael Wacha,0,d0e0bf70-8a99-4939-8a59-6aa7d35fb69d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,,,,0.15,0.235,,0.102,0.37,,0.38,-1.98,93.6,,93.6,84.2,0.284,0.468,0.16,,,,0.355,0.548,0.403,0.243,0.301,0.087,112.0,109.0,113.0,,,,,0.318,,1.86,81.3,,0.304,0.652,0.175,0.184,0.337,0.334,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,,,,,,,,,
2024-08-04,746439,Walk,walk,False,676632,608379,Bligh Madris,Michael Wacha,1,77c05ed8-ff0a-403b-97cc-ed9c7dbd3d40,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,,,,0.15,0.235,,0.102,0.37,,0.38,-1.98,93.6,,93.6,84.2,0.284,0.468,0.16,,,,0.355,0.548,0.403,0.243,0.301,0.087,112.0,109.0,113.0,,,,,0.318,,1.86,81.3,,0.304,0.652,0.175,0.184,0.337,0.334,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,,,,,,,,,
2024-08-06,745221,Strikeout,strikeout,True,676632,622491,Bligh Madris,Luis Castillo,0,6f103433-1008-47ce-b9b8-aa55443c843b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,1.0,,-0.33,0.65,95.6,,95.6,85.7,0.204,0.365,0.278,,,,0.206,0.366,0.353,0.294,0.455,0.103,89.0,105.0,97.0,,,,,0.146,,-1.55,88.1,,,,,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,745221,Groundout,field_out,True,676632,622491,Bligh Madris,Luis Castillo,1,e29de3a5-5558-4483-9916-475952e9cf68,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,1.0,,-0.33,0.65,95.6,,95.6,85.7,0.204,0.365,0.278,,,,0.206,0.366,0.353,0.294,0.455,0.103,89.0,105.0,97.0,,,,,0.146,,-1.55,88.1,,,,,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,745221,Strikeout,strikeout,True,676632,622491,Bligh Madris,Luis Castillo,0,662a86df-3fa5-4d71-86aa-791cfc79bec2,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,1.0,,-0.33,0.65,95.6,,95.6,85.7,0.204,0.365,0.278,,,,0.206,0.366,0.353,0.294,0.455,0.103,89.0,105.0,97.0,,,,,0.146,,-1.55,88.1,,,,,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,745221,Flyout,field_out,True,676632,663423,Bligh Madris,Trent Thornton,0,c0d9579a-aae7-42d1-969c-0d3d253c1478,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,-0.68,,-0.11,0.43,95.5,,94.7,85.6,0.344,0.625,0.28,,,,0.231,0.404,0.262,0.278,0.611,0.18,104.0,133.0,130.0,,,,,0.029,,-4.37,87.9,,0.257,0.543,0.344,0.385,0.385,0.063,115.0,106.0,116.0,,,,,0.119,,-2.18,,82.3,,,,0.222,0.333,0.281,,,,,,
2024-08-07,745223,Strikeout,strikeout,True,676632,669923,Bligh Madris,George Kirby,0,4490b078-9455-4912-9901-ea638ff03359,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,108.0,100.0,108.0,0.235,0.336,0.111,0.232,0.42,-1.5,1.58,0.92,95.9,85.9,95.9,87.3,0.232,0.449,0.296,0.235,0.382,0.277,0.248,0.352,0.267,0.265,0.346,0.109,,,,115.0,112.0,116.0,0.08,,-2.33,,,83.4,0.326,0.457,0.305,,,,,,,97.0,99.0,93.0,0.005,,0.79,,92.3,,,,,,,,,,,73.9,0.0,-3.49
2024-08-07,745223,Double,double,False,676632,669923,Bligh Madris,George Kirby,1,be9af37e-79a0-4544-a37a-25514353ccd8,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,108.0,100.0,108.0,0.235,0.336,0.111,0.232,0.42,-1.5,1.58,0.92,95.9,85.9,95.9,87.3,0.232,0.449,0.296,0.235,0.382,0.277,0.248,0.352,0.267,0.265,0.346,0.109,,,,115.0,112.0,116.0,0.08,,-2.33,,,83.4,0.326,0.457,0.305,,,,,,,97.0,99.0,93.0,0.005,,0.79,,92.3,,,,,,,,,,,73.9,0.0,-3.49
2024-08-07,745223,Strikeout,strikeout,True,676632,669923,Bligh Madris,George Kirby,0,671f0f7b-dc08-4ad5-a62a-fdcdbde1b764,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,108.0,100.0,108.0,0.235,0.336,0.111,0.232,0.42,-1.5,1.58,0.92,95.9,85.9,95.9,87.3,0.232,0.449,0.296,0.235,0.382,0.277,0.248,0.352,0.267,0.265,0.346,0.109,,,,115.0,112.0,116.0,0.08,,-2.33,,,83.4,0.326,0.457,0.305,,,,,,,97.0,99.0,93.0,0.005,,0.79,,92.3,,,,,,,,,,,73.9,0.0,-3.49
2024-08-07,745223,Pop Out,field_out,True,676632,608723,Bligh Madris,Austin Voth,0,8cf7be75-c744-4a06-8667-e24d594c0cc5,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,91.0,102.0,99.0,,,,112.0,96.0,101.0,,,,,0.239,,0.264,2.21,,,-0.52,93.5,,,80.9,0.156,0.244,0.247,,,,,,,,,,,,,,,,,,,,,,0.15,0.25,0.456,,,,94.0,100.0,100.0,99.0,102.0,95.0,0.323,0.174,1.21,1.46,89.0,75.3,0.242,0.419,0.287,0.204,0.49,0.287,,,,,,
2024-08-07,745223,Strikeout,strikeout,True,676632,663423,Bligh Madris,Trent Thornton,1,3e944737-b401-4e5a-8248-c777808abdbd,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,-0.68,,-0.11,0.43,95.5,,94.7,85.6,0.344,0.625,0.28,,,,0.231,0.404,0.262,0.278,0.611,0.18,104.0,133.0,130.0,,,,,0.029,,-4.37,87.9,,0.257,0.543,0.344,0.385,0.385,0.063,115.0,106.0,116.0,,,,,0.119,,-2.18,,82.3,,,,0.222,0.333,0.281,,,,,,
2024-08-08,745226,Pop Out,field_out,True,676632,693433,Bligh Madris,Bryan Woo,0,715fb1ba-07fd-4c92-a812-02cf50224132,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,1.75,,2.42,1.59,94.7,,94.5,84.2,0.208,0.319,0.25,,,,0.261,0.348,0.208,0.211,0.289,0.101,82.0,101.0,95.0,,,,,0.094,,2.87,89.5,,,,,0.122,0.195,0.148,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,,,,
2024-08-08,745226,Single,single,False,676632,693433,Bligh Madris,Bryan Woo,0,a13e0544-2012-4d1a-a996-d79e11334943,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,1.75,,2.42,1.59,94.7,,94.5,84.2,0.208,0.319,0.25,,,,0.261,0.348,0.208,0.211,0.289,0.101,82.0,101.0,95.0,,,,,0.094,,2.87,89.5,,,,,0.122,0.195,0.148,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,,,,
2024-08-08,745226,Flyout,field_out,True,676632,693433,Bligh Madris,Bryan Woo,0,ec56953d-8cea-4dc1-997a-3c61e04d6027,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,1.75,,2.42,1.59,94.7,,94.5,84.2,0.208,0.319,0.25,,,,0.261,0.348,0.208,0.211,0.289,0.101,82.0,101.0,95.0,,,,,0.094,,2.87,89.5,,,,,0.122,0.195,0.148,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,,,,
2024-08-08,745226,Strikeout,strikeout,True,676632,608638,Bligh Madris,JT Chargois,0,30eb2733-3085-45c5-9f4c-f01179d9d648,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.39,4.81,26.1,96.0,98.0,97.0,0.786,7.52,3.08,6.84,1.71,0.77,0.263,0.368,0.197,0.382,0.447,84.0,124.0,110.0,89.0,96.0,93.0,109.0,96.0,103.0,,,,0.541,0.01,,0.444,7.79,,2.25,-0.74,94.1,,94.8,85.8,,,,,,,0.174,0.37,0.313,0.22,0.32,0.128,,,,,,,,0.005,,-70.75,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,745308,Catcher Interference,catcher_interf,False,676632,592662,Bligh Madris,Robbie Ray,1,9e352837-7eb5-41f4-a249-a7cd784f2b4c,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,0.48,,,0.19,94.1,,,88.4,0.167,0.367,0.264,,,,0.148,0.222,0.458,,,,,,,133.0,95.0,100.0,0.15,,-2.63,,,83.5,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,745308,Strikeout,strikeout,True,676632,643511,Bligh Madris,Tyler Rogers,0,031b023e-053b-47b7-b5de-fc5f3f8d262e,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,,,,0.627,0.009,,0.364,-4.76,,1.57,-1.51,82.7,,82.4,73.7,,,,,,,0.262,0.488,0.257,0.257,0.336,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,745304,Groundout,field_out,True,676632,657277,Bligh Madris,Logan Webb,0,bc19ac13-aeb4-40ce-8d21-462e597ec0a4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,,,,0.394,0.052,,0.215,-0.22,,1.48,0.17,92.4,,92.4,83.7,0.188,0.25,0.328,,,,,,,0.251,0.328,0.153,136.0,106.0,114.0,,,,,0.327,,0.46,87.3,,,,,0.262,0.373,0.212,,,,57.0,111.0,109.0,0.012,,4.89,,90.5,,0.0,0.0,0.188,0.248,0.344,0.258,,,,,,
2024-08-10,745304,Lineout,field_out,True,676632,657277,Bligh Madris,Logan Webb,0,6098f312-1316-4cd4-b53c-ea3d4335200f,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,,,,0.394,0.052,,0.215,-0.22,,1.48,0.17,92.4,,92.4,83.7,0.188,0.25,0.328,,,,,,,0.251,0.328,0.153,136.0,106.0,114.0,,,,,0.327,,0.46,87.3,,,,,0.262,0.373,0.212,,,,57.0,111.0,109.0,0.012,,4.89,,90.5,,0.0,0.0,0.188,0.248,0.344,0.258,,,,,,
2024-08-10,745304,Lineout,field_out,True,676632,657277,Bligh Madris,Logan Webb,0,d1919c6b-e78c-43ea-80f6-ab9c3f51ab07,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,,,,0.394,0.052,,0.215,-0.22,,1.48,0.17,92.4,,92.4,83.7,0.188,0.25,0.328,,,,,,,0.251,0.328,0.153,136.0,106.0,114.0,,,,,0.327,,0.46,87.3,,,,,0.262,0.373,0.212,,,,57.0,111.0,109.0,0.012,,4.89,,90.5,,0.0,0.0,0.188,0.248,0.344,0.258,,,,,,
2024-08-10,745304,Walk,walk,False,676632,676254,Bligh Madris,Ryan Walker,0,2773967f-22b6-4a8c-9361-27545fbb5376,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,,,,0.535,0.006,,0.459,-6.44,,1.68,1.98,94.2,,95.4,83.8,,,,,,,0.167,0.267,0.383,0.211,0.276,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Groundout,field_out,True,676632,806185,Bligh Madris,Hayden Birdsong,0,02b48554-c289-4a70-8f45-7fbe09491ace,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,-1.14,,,-0.1,95.8,,,86.7,0.243,0.568,0.186,,,,0.25,0.542,0.417,,,,156.0,91.0,114.0,,,,,0.177,,-1.4,88.2,,0.104,0.125,0.357,0.333,0.455,0.382,115.0,106.0,107.0,,,,,0.211,,2.01,,80.7,,,,,,,,,,,,
2024-08-11,745303,Walk,walk,False,676632,806185,Bligh Madris,Hayden Birdsong,0,569710ad-0e02-43e6-9099-9743edcf5a01,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,-1.14,,,-0.1,95.8,,,86.7,0.243,0.568,0.186,,,,0.25,0.542,0.417,,,,156.0,91.0,114.0,,,,,0.177,,-1.4,88.2,,0.104,0.125,0.357,0.333,0.455,0.382,115.0,106.0,107.0,,,,,0.211,,2.01,,80.7,,,,,,,,,,,,
2024-08-13,746435,Single,single,False,676632,669923,Bligh Madris,George Kirby,1,f7fc5040-4ac7-4a44-b2e0-10c525c217c3,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,108.0,100.0,108.0,0.235,0.336,0.111,0.232,0.42,-1.5,1.58,0.92,95.9,85.9,95.9,87.3,0.232,0.449,0.296,0.235,0.382,0.277,0.248,0.352,0.267,0.265,0.346,0.109,,,,115.0,112.0,116.0,0.08,,-2.33,,,83.4,0.326,0.457,0.305,,,,,,,97.0,99.0,93.0,0.005,,0.79,,92.3,,,,,,,,,,,73.9,0.0,-3.49
2024-08-13,746435,Single,single,False,676632,669923,Bligh Madris,George Kirby,1,4e383177-c03b-460c-82aa-11f0e46e666a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,108.0,100.0,108.0,0.235,0.336,0.111,0.232,0.42,-1.5,1.58,0.92,95.9,85.9,95.9,87.3,0.232,0.449,0.296,0.235,0.382,0.277,0.248,0.352,0.267,0.265,0.346,0.109,,,,115.0,112.0,116.0,0.08,,-2.33,,,83.4,0.326,0.457,0.305,,,,,,,97.0,99.0,93.0,0.005,,0.79,,92.3,,,,,,,,,,,73.9,0.0,-3.49
2024-08-13,746435,Walk,walk,False,676632,669923,Bligh Madris,George Kirby,1,2b131784-9aee-4f9e-8b58-5b48c4f61ae1,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,108.0,100.0,108.0,0.235,0.336,0.111,0.232,0.42,-1.5,1.58,0.92,95.9,85.9,95.9,87.3,0.232,0.449,0.296,0.235,0.382,0.277,0.248,0.352,0.267,0.265,0.346,0.109,,,,115.0,112.0,116.0,0.08,,-2.33,,,83.4,0.326,0.457,0.305,,,,,,,97.0,99.0,93.0,0.005,,0.79,,92.3,,,,,,,,,,,73.9,0.0,-3.49
2024-08-13,746435,Groundout,field_out,True,676632,663423,Bligh Madris,Trent Thornton,0,383370a8-4785-4591-99ae-aeee45de2b86,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,-0.68,,-0.11,0.43,95.5,,94.7,85.6,0.344,0.625,0.28,,,,0.231,0.404,0.262,0.278,0.611,0.18,104.0,133.0,130.0,,,,,0.029,,-4.37,87.9,,0.257,0.543,0.344,0.385,0.385,0.063,115.0,106.0,116.0,,,,,0.119,,-2.18,,82.3,,,,0.222,0.333,0.281,,,,,,
2024-08-13,746435,Flyout,field_out,True,676632,642048,Bligh Madris,Tayler Saucedo,0,148cbe5f-d975-472d-91cb-aac95837aff6,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,4.09,3.44,33.0,94.0,92.0,93.0,0.738,8.73,4.64,8.73,0.82,1.53,0.2,0.484,0.168,0.168,0.352,60.0,77.0,58.0,85.0,97.0,93.0,108.0,97.0,104.0,,,,0.45,0.034,,0.252,-0.61,,1.64,-2.05,91.8,,91.3,82.1,0.0,0.0,0.286,,,,0.353,0.882,0.353,0.246,0.311,0.185,87.0,93.0,90.0,,,,,0.234,,-0.31,85.4,,,,,0.281,0.313,0.369,114.0,61.0,69.0,,,,,0.031,,-3.8,,76.1,,,,0.133,0.333,0.409,,,,,,
2024-08-14,746436,Flyout,field_out,True,676632,693433,Bligh Madris,Bryan Woo,0,011be2fc-415c-4555-be5c-76069c661cf7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,1.75,,2.42,1.59,94.7,,94.5,84.2,0.208,0.319,0.25,,,,0.261,0.348,0.208,0.211,0.289,0.101,82.0,101.0,95.0,,,,,0.094,,2.87,89.5,,,,,0.122,0.195,0.148,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,,,,
2024-08-14,746436,Flyout,field_out,True,676632,693433,Bligh Madris,Bryan Woo,0,9919776a-95db-4ce5-9f83-69c83fcc6df5,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,1.75,,2.42,1.59,94.7,,94.5,84.2,0.208,0.319,0.25,,,,0.261,0.348,0.208,0.211,0.289,0.101,82.0,101.0,95.0,,,,,0.094,,2.87,89.5,,,,,0.122,0.195,0.148,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,,,,
2024-08-14,746436,Single,single,False,676632,693433,Bligh Madris,Bryan Woo,0,3b17fd0f-f43d-471e-87fe-3fca6dfb1ebd,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,1.75,,2.42,1.59,94.7,,94.5,84.2,0.208,0.319,0.25,,,,0.261,0.348,0.208,0.211,0.289,0.101,82.0,101.0,95.0,,,,,0.094,,2.87,89.5,,,,,0.122,0.195,0.148,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,,,,
2024-08-14,746436,Strikeout,strikeout,True,676632,662253,Bligh Madris,Andrés Muñoz,0,19ac6192-8b4d-412d-97ca-af8d748f8437,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,,,,0.212,0.307,,0.481,1.16,,1.24,2.19,98.3,,97.4,87.6,0.174,0.326,0.205,,,,0.135,0.219,0.478,0.167,0.167,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
