date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-07-29,746765,Single,single,False,642020,608717,Chuckie Robinson,Chris Stratton,1,b5677dfe-858b-4f08-b976-9f060dcc4004,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,5.2,4.84,53.2,96.0,95.0,96.0,0.81,7.04,5.2,7.55,0.84,1.31,0.272,0.392,0.215,0.278,0.407,88.0,100.0,99.0,76.0,93.0,87.0,76.0,99.0,98.0,109.0,98.0,101.0,0.096,0.386,0.216,0.091,-0.52,-1.15,0.91,0.42,91.8,85.1,91.7,86.0,0.224,0.367,0.148,0.3,0.55,0.163,0.271,0.407,0.208,0.24,0.44,0.283,,,,,,,,,,131.0,98.0,107.0,,,,,0.211,,0.36,,79.2,,,,0.15,0.275,0.273,,,,,,,,,
2024-07-31,746764,Groundout,field_out,True,642020,663903,Chuckie Robinson,Brady Singer,1,6277fad9-5133-4235-a272-3c1ee0644423,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381,0.571,0.364,,,,,,
2024-07-31,746764,Strikeout,strikeout,True,642020,663903,Chuckie Robinson,Brady Singer,0,a1b7362e-96dd-4c57-a05b-07f52c2775ed,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381,0.571,0.364,,,,,,
2024-08-05,745628,Strikeout,strikeout,True,642020,676664,Chuckie Robinson,JP Sears,1,38b7aa94-da90-4188-9a27-0d6fa0de1533,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.273,0.659,0.234,0.295,0.41,0.116,0.213,0.431,0.274,0.306,0.417,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-08-05,745628,Strikeout,strikeout,True,642020,676664,Chuckie Robinson,JP Sears,0,80f41540-cca9-4f28-a8d8-e6101b32c070,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.273,0.659,0.234,0.295,0.41,0.116,0.213,0.431,0.274,0.306,0.417,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-08-07,745630,Strikeout,strikeout,True,642020,683155,Chuckie Robinson,Joey Estes,0,799f4b5b-5e73-485b-8d7b-f4ff63e048a0,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,0.017,0.535,0.33,0.109,0.8,-4.17,0.64,-3.2,92.4,84.6,90.6,79.4,0.241,0.466,0.23,0.286,0.714,0.091,0.23,0.419,0.177,0.355,0.774,0.192,112.0,89.0,91.0,0.009,-13.83,86.4,,,,,,,,,,,,,,,,,,,,,,0.183,0.29,0.23,,,,,,
2024-08-07,745630,Single,single,False,642020,683155,Chuckie Robinson,Joey Estes,0,a63cfd41-79de-4bf1-9aed-1f64bf7f5808,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,0.017,0.535,0.33,0.109,0.8,-4.17,0.64,-3.2,92.4,84.6,90.6,79.4,0.241,0.466,0.23,0.286,0.714,0.091,0.23,0.419,0.177,0.355,0.774,0.192,112.0,89.0,91.0,0.009,-13.83,86.4,,,,,,,,,,,,,,,,,,,,,,0.183,0.29,0.23,,,,,,
2024-08-07,745630,Groundout,field_out,True,642020,519008,Chuckie Robinson,T.J. McFarland,1,1ec1dd52-e847-41a5-a7a0-9a4d44fd448f,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,3.8,2.71,47.1,102.0,67.0,103.0,0.821,6.08,2.28,8.56,0.76,2.87,0.219,0.425,0.199,0.212,0.417,85.0,99.0,96.0,-4.0,92.0,88.0,44.0,107.0,106.0,92.0,97.0,101.0,0.476,0.004,0.399,0.119,7.49,1.07,0.69,-1.22,88.2,81.3,87.9,78.1,,,,0.276,0.388,0.095,,,,0.25,0.417,0.277,62.0,114.0,74.0,0.001,5.44,82.2,,,,,,,,,,,,,,,,,,,,,,0.226,0.358,0.287,,,,,,
2024-08-14,746759,Strikeout,strikeout,True,642020,701542,Chuckie Robinson,Will Warren,0,44f70779-59ce-4896-945a-801981898bc5,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,0.228,0.325,0.256,0.139,1.79,-5.09,-2.77,-3.74,93.8,86.3,93.1,83.1,,,,0.522,0.87,0.227,0.091,0.273,0.222,0.444,0.667,0.364,110.0,115.0,125.0,0.053,-6.37,86.6,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,0.294,0.588,0.333,,,,,,
2024-08-14,746759,Caught Stealing Home,caught_stealing_home,True,642020,701542,Chuckie Robinson,Will Warren,0,6753ac1e-8e53-4cfe-be9d-ba2a0436e15b,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,0.228,0.325,0.256,0.139,1.79,-5.09,-2.77,-3.74,93.8,86.3,93.1,83.1,,,,0.522,0.87,0.227,0.091,0.273,0.222,0.444,0.667,0.364,110.0,115.0,125.0,0.053,-6.37,86.6,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,0.294,0.588,0.333,,,,,,
2024-08-14,746759,Strikeout,strikeout,True,642020,701542,Chuckie Robinson,Will Warren,0,da765bd3-f523-4056-8496-cf4e82a6e80d,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,0.228,0.325,0.256,0.139,1.79,-5.09,-2.77,-3.74,93.8,86.3,93.1,83.1,,,,0.522,0.87,0.227,0.091,0.273,0.222,0.444,0.667,0.364,110.0,115.0,125.0,0.053,-6.37,86.6,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,0.294,0.588,0.333,,,,,,
2024-08-17,746355,Groundout,field_out,True,642020,686613,Chuckie Robinson,Hunter Brown,0,65cd742a-f3b8-417f-8329-ec4e7a02bbe0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,0.161,0.356,0.056,0.13,0.07,0.71,1.52,1.37,95.9,88.4,95.6,89.1,0.219,0.219,0.227,0.28,0.34,0.164,0.247,0.425,0.288,0.2,0.243,0.297,92.0,102.0,100.0,0.17,-0.04,92.4,0.23,0.37,0.2,,,,,,,,,,,,,,,,0.254,0.418,0.282,,,,129.0,99.0,106.0,0.127,-0.95,82.8
2024-08-17,746355,Strikeout,strikeout,True,642020,686613,Chuckie Robinson,Hunter Brown,0,990eef01-faab-4388-a973-a35e4abe6dbb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,0.161,0.356,0.056,0.13,0.07,0.71,1.52,1.37,95.9,88.4,95.6,89.1,0.219,0.219,0.227,0.28,0.34,0.164,0.247,0.425,0.288,0.2,0.243,0.297,92.0,102.0,100.0,0.17,-0.04,92.4,0.23,0.37,0.2,,,,,,,,,,,,,,,,0.254,0.418,0.282,,,,129.0,99.0,106.0,0.127,-0.95,82.8
2024-08-17,746355,Walk,walk,False,642020,650556,Chuckie Robinson,Bryan Abreu,0,64f43a2a-6d1e-41a3-ac42-e0eca55b08bd,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.43,3.39,65.2,96.0,126.0,102.0,0.692,12.47,4.25,7.26,0.96,0.95,0.261,0.373,0.15,0.314,0.407,101.0,76.0,78.0,127.0,94.0,96.0,,,,126.0,98.0,107.0,,0.465,0.53,0.005,-0.69,,1.48,-4.56,96.6,89.9,,86.0,0.18,0.223,0.407,,,,0.267,0.495,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746756,Groundout,field_out,True,642020,666214,Chuckie Robinson,Joey Wentz,0,33a0b08c-5c83-4ab6-8a98-8ceeb6dfa886,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.37,4.0,55.1,97.0,89.0,95.0,0.732,9.76,4.39,9.76,1.3,1.17,0.244,0.439,0.152,0.329,0.388,99.0,94.0,97.0,78.0,94.0,89.0,,,,,,,,0.368,0.001,0.186,-1.84,,-2.43,-1.38,93.8,85.8,,80.4,,,,,,,0.341,0.518,0.176,0.289,0.447,0.42,90.0,98.0,94.0,0.314,0.19,86.1,0.216,0.365,0.373,95.0,105.0,102.0,,,,,0.131,,1.27,,79.2,,,,0.174,0.174,0.351,,,,,,,,,
2024-08-25,746754,Single,single,False,642020,676614,Chuckie Robinson,Bryan Sammons,0,9e903d73-7e6d-4a63-9776-7472ff88580a,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.083,6.06,,-0.62,-6.14,91.5,81.3,,80.1,,,,,,,0.059,0.137,0.207,0.5,1.167,0.313,95.0,100.0,95.0,0.254,-0.83,86.8,0.294,0.647,0.114,85.0,95.0,99.0,,,,,0.078,,-5.7,,75.9,,,,0.4,1.0,0.333,0.2,0.4,0.394,,,,,,
2024-08-25,746754,Flyout,field_out,True,642020,676614,Chuckie Robinson,Bryan Sammons,0,b7d40d63-3136-4c8a-aa22-79649d696903,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.083,6.06,,-0.62,-6.14,91.5,81.3,,80.1,,,,,,,0.059,0.137,0.207,0.5,1.167,0.313,95.0,100.0,95.0,0.254,-0.83,86.8,0.294,0.647,0.114,85.0,95.0,99.0,,,,,0.078,,-5.7,,75.9,,,,0.4,1.0,0.333,0.2,0.4,0.394,,,,,,
2024-08-25,746754,Groundout,field_out,True,642020,676684,Chuckie Robinson,Will Vest,1,22fc0226-56ea-4bf6-b371-7d4bb03db282,676684.0,willvest,Vest,Right,Will Vest,DET,3.14,3.97,57.1,103.0,98.0,102.0,0.781,8.16,2.67,8.63,0.31,1.8,0.363,0.275,0.14,0.316,0.453,90.0,96.0,100.0,99.0,107.0,105.0,91.0,100.0,98.0,104.0,96.0,101.0,0.124,0.55,0.236,0.09,2.06,0.35,-2.13,2.06,96.1,88.8,94.7,86.8,0.359,0.5,0.304,0.313,0.438,0.162,0.2,0.238,0.228,0.067,0.067,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746754,Lineout,field_out,True,642020,671345,Chuckie Robinson,Jason Foley,0,f9124c44-2fdb-481b-b87f-d1a18c4a77fb,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.17,4.56,48.1,101.0,101.0,104.0,0.803,6.52,3.17,8.01,0.93,1.46,0.233,0.32,0.133,0.367,0.479,63.0,75.0,79.0,95.0,98.0,93.0,94.0,100.0,101.0,119.0,105.0,113.0,0.541,0.086,0.32,0.053,0.03,-0.91,3.31,-0.88,97.2,91.9,96.9,88.4,0.08,0.1,0.333,0.324,0.476,0.105,0.118,0.471,0.371,0.3,0.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746752,Single,single,False,642020,683004,Chuckie Robinson,Jack Leiter,1,b481f0fe-3da0-4a78-9067-de82c5354f35,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,12.83,7.64,13.1,95.0,111.0,99.0,0.797,7.43,5.4,16.2,2.03,0.91,0.204,0.389,0.148,0.278,0.432,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,,0.497,0.288,0.072,-5.27,,-1.72,1.19,96.0,88.8,,85.7,0.4,0.4,0.118,,,,0.395,0.789,0.244,0.2,0.2,0.429,59.0,65.0,57.0,0.041,-13.19,91.1,,,,81.0,102.0,103.0,,,,,0.103,,2.47,,80.2,,,,0.167,0.167,0.214,,,,,,,,,
2024-08-28,746752,Strikeout,strikeout,True,642020,683004,Chuckie Robinson,Jack Leiter,0,b08d302b-cc9f-47aa-a177-f0c6d01b49e8,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,12.83,7.64,13.1,95.0,111.0,99.0,0.797,7.43,5.4,16.2,2.03,0.91,0.204,0.389,0.148,0.278,0.432,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,,0.497,0.288,0.072,-5.27,,-1.72,1.19,96.0,88.8,,85.7,0.4,0.4,0.118,,,,0.395,0.789,0.244,0.2,0.2,0.429,59.0,65.0,57.0,0.041,-13.19,91.1,,,,81.0,102.0,103.0,,,,,0.103,,2.47,,80.2,,,,0.167,0.167,0.214,,,,,,,,,
2024-08-28,746752,Strikeout,strikeout,True,642020,570632,Chuckie Robinson,José Ureña,0,8ac08215-e9d8-4fba-89ce-a8f20f4ab59f,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.23,0.354,0.336,0.279,0.391,0.109,0.333,0.667,0.176,0.19,0.444,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746752,Groundout,field_out,True,642020,570632,Chuckie Robinson,José Ureña,0,cff3c77c-7d91-44f0-8a71-002e4a5dbe79,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.23,0.354,0.336,0.279,0.391,0.109,0.333,0.667,0.176,0.19,0.444,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,746750,Groundout,field_out,True,642020,640455,Chuckie Robinson,Sean Manaea,0,f2559df8-bb13-4e87-880c-ad2e1461c66b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,0.412,0.128,0.26,0.119,1.12,1.24,0.54,-1.2,92.4,85.4,92.4,79.7,0.174,0.435,0.32,0.21,0.34,0.209,0.167,0.295,0.309,0.269,0.449,0.259,84.0,88.0,85.0,0.082,0.99,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,0.176,0.311,0.4,,,,,,
