date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff
2024-05-05,745185,Groundout,field_out,True,666185,676979,Dylan Carlson,Garrett Crochet,0,1a2b26f4-542a-4bdb-8da5-a01632c6999f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,,0.061,1.77,2.05,,-2.87,,-0.38,97.0,91.4,90.8,,84.1,,0.227,0.614,0.372,,,,0.188,0.274,0.31,0.213,0.283,0.351,,,,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745185,Groundout,field_out,True,666185,676979,Dylan Carlson,Garrett Crochet,0,6682a635-65dc-4dba-b555-5960172a3226,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,,0.061,1.77,2.05,,-2.87,,-0.38,97.0,91.4,90.8,,84.1,,0.227,0.614,0.372,,,,0.188,0.274,0.31,0.213,0.283,0.351,,,,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745185,Groundout,field_out,True,666185,621051,Dylan Carlson,Steven Wilson,0,6bfe5087-8a7d-4f4e-b468-bbb75e381a57,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,3.46,4.42,26.0,93.0,114.0,98.0,0.79,9.0,5.88,6.23,1.38,0.51,0.282,0.493,0.31,0.268,0.415,108.0,83.0,95.0,,,,104.0,91.0,92.0,,,,126.0,96.0,103.0,43.0,69.0,67.0,,0.411,0.013,0.472,,0.104,-0.48,-1.41,,-0.09,,-0.37,93.4,86.6,81.5,,82.7,,0.196,0.413,0.327,,,,0.205,0.385,0.147,,,,,,,0.143,0.143,0.267,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745182,Groundout,field_out,True,666185,640455,Dylan Carlson,Sean Manaea,0,9e4e4878-3bd0-404a-8595-887e742c0b14,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,,,,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,,0.128,0.32,0.62,1.2,0.11,,-1.41,92.5,88.4,85.6,92.5,80.2,,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,,,,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745182,Groundout,field_out,True,666185,640455,Dylan Carlson,Sean Manaea,0,d149d570-a2fe-4b4a-a4be-0c13cb25639c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,,,,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,,0.128,0.32,0.62,1.2,0.11,,-1.41,92.5,88.4,85.6,92.5,80.2,,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,,,,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745182,Flyout,field_out,True,666185,640455,Dylan Carlson,Sean Manaea,0,4920f485-6cc6-4436-8282-012b8154e2e0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,,,,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,,0.128,0.32,0.62,1.2,0.11,,-1.41,92.5,88.4,85.6,92.5,80.2,,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,,,,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745182,Groundout,field_out,True,666185,493603,Dylan Carlson,Adam Ottavino,0,7fb952e7-1c2d-4211-b180-08cf52562b52,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,73.0,89.0,90.0,,,,72.0,102.0,98.0,100.0,101.0,99.0,115.0,108.0,113.0,85.0,87.0,90.0,0.377,0.055,0.102,0.39,,0.077,1.93,-1.42,0.6,-0.09,,-2.3,92.9,87.9,87.2,92.1,79.2,,0.3,0.6,0.222,0.217,0.25,0.167,0.0,0.0,0.429,0.286,1.0,0.351,,,,0.364,0.545,0.222,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745186,Strikeout,strikeout,True,666185,657585,Dylan Carlson,Reed Garrett,0,22faf5e1-5496-4bca-8304-80aa375ab9cc,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,,-4.83,0.88,-2.61,1.05,,,96.4,91.3,,96.2,84.7,,0.167,0.208,0.333,0.4,0.733,0.25,0.44,0.84,0.269,0.273,0.485,0.353,,,,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,
2024-05-09,745995,Strikeout,strikeout,True,666185,668964,Dylan Carlson,Tobias Myers,0,94f716d6-8997-4d70-a42b-6784e8c7e3c6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.18,0.2,0.324,0.0,0.0,0.0,0.207,0.413,0.174,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,,,,,,,,,,,,,,,,,,,,,
2024-05-09,745995,Grounded Into DP,grounded_into_double_play,True,666185,668964,Dylan Carlson,Tobias Myers,1,9eb2e96a-62d0-4a75-9a51-78a08d4bed1b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.18,0.2,0.324,0.0,0.0,0.0,0.207,0.413,0.174,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,,,,,,,,,,,,,,,,,,,,,
