date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-05-27,745254,Groundout,field_out,True,682729,664285,Jonatan Clase,Framber Valdez,0,0902c22f-8ebf-4969-9620-e8ba6826e011,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,,,,,,,0.514,0.017,,,0.04,,-3.8,,,1.28,0.84,,94.2,,,93.8,85.6,,0.4,1.0,0.273,0.31,0.411,0.12,0.211,0.421,0.367,,,,0.149,0.23,0.399,,,,125.0,91.0,100.0,128.0,91.0,103.0,0.278,0.15,0.45,-0.13,89.5,80.0,0.264,0.358,0.345,,,,,,
2024-05-27,745254,Forceout,force_out,True,682729,664285,Jonatan Clase,Framber Valdez,1,5ffbafc4-21a2-4d5d-aab1-c6f16e89691e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,,,,,,,0.514,0.017,,,0.04,,-3.8,,,1.28,0.84,,94.2,,,93.8,85.6,,0.4,1.0,0.273,0.31,0.411,0.12,0.211,0.421,0.367,,,,0.149,0.23,0.399,,,,125.0,91.0,100.0,128.0,91.0,103.0,0.278,0.15,0.45,-0.13,89.5,80.0,0.264,0.358,0.345,,,,,,
2024-07-11,746204,Groundout,field_out,True,682729,686799,Jonatan Clase,Jack Kochanowicz,0,a5ee3755-8748-4518-ac15-1478d5863a53,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,,,,80.0,97.0,89.0,,,,,,,,,,,,,0.567,,,,,,,,,-7.48,,,,,,95.8,,,,,,0.6,1.1,0.111,,,,,,,0.0,0.0,0.273,,,,62.0,133.0,123.0,119.0,92.0,97.0,0.367,0.067,-0.05,-15.45,89.9,86.3,,,,,,,,,
2024-07-11,746204,Lineout,field_out,True,682729,670046,Jonatan Clase,Kenny Rosenberg,0,1a290e24-50c9-4937-9d99-291013d3b20d,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,9.0,11.08,6.0,96.0,80.0,92.0,0.8,6.0,4.5,12.0,3.0,0.89,0.1,0.45,0.05,0.45,0.463,80.0,80.0,79.0,,,,,,,,,,37.0,119.0,121.0,,,,,0.484,0.147,,,,-4.22,-1.01,,,,,89.4,82.5,,,,,0.455,0.818,0.294,,,,,,,,,,,,,0.333,0.333,0.0,98.0,108.0,97.0,105.0,111.0,99.0,0.063,0.305,-7.12,2.7,80.1,76.3,0.111,0.444,0.25,,,,,,
2024-07-11,746204,Single,single,False,682729,670046,Jonatan Clase,Kenny Rosenberg,1,c2aaef9c-2f03-41a7-9a86-931d3d34746e,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,9.0,11.08,6.0,96.0,80.0,92.0,0.8,6.0,4.5,12.0,3.0,0.89,0.1,0.45,0.05,0.45,0.463,80.0,80.0,79.0,,,,,,,,,,37.0,119.0,121.0,,,,,0.484,0.147,,,,-4.22,-1.01,,,,,89.4,82.5,,,,,0.455,0.818,0.294,,,,,,,,,,,,,0.333,0.333,0.0,98.0,108.0,97.0,105.0,111.0,99.0,0.063,0.305,-7.12,2.7,80.1,76.3,0.111,0.444,0.25,,,,,,
2024-07-11,746204,Pop Out,field_out,True,682729,670046,Jonatan Clase,Kenny Rosenberg,0,c5e194cd-cec9-4140-a068-63c787bf4c83,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,9.0,11.08,6.0,96.0,80.0,92.0,0.8,6.0,4.5,12.0,3.0,0.89,0.1,0.45,0.05,0.45,0.463,80.0,80.0,79.0,,,,,,,,,,37.0,119.0,121.0,,,,,0.484,0.147,,,,-4.22,-1.01,,,,,89.4,82.5,,,,,0.455,0.818,0.294,,,,,,,,,,,,,0.333,0.333,0.0,98.0,108.0,97.0,105.0,111.0,99.0,0.063,0.305,-7.12,2.7,80.1,76.3,0.111,0.444,0.25,,,,,,
2024-07-20,745229,Walk,walk,False,682729,623352,Jonatan Clase,Josh Hader,0,3efa58f3-ae75-4419-adbd-1211c010a710,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,,,,,,,0.721,,,,0.264,,,,,0.94,1.55,,,,,96.0,86.2,,,,,0.206,0.383,0.328,0.149,0.277,0.549,,,,,,,,,,110.0,70.0,51.0,,,,,0.015,,-10.92,89.3,,,,,,,,,,
2024-07-22,745232,Strikeout,strikeout,True,682729,542881,Jonatan Clase,Tyler Anderson,0,153f49a0-17c3-4378-85e5-415a8a66c4e9,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.91,4.32,123.2,100.0,95.0,99.0,0.753,6.48,3.49,6.84,1.02,0.83,0.193,0.493,0.154,0.259,0.411,89.0,100.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,,,,0.036,0.41,0.187,,0.003,,0.07,-0.01,,-2.78,-4.59,,89.2,83.8,,88.1,77.9,,0.234,0.451,0.175,0.222,0.611,0.067,,,,,,,,,,0.215,0.38,0.259,104.0,101.0,106.0,,,,,0.363,,1.5,78.7,,0.18,0.236,0.371,,,,,,
2024-07-22,745232,Flyout,field_out,True,682729,542881,Jonatan Clase,Tyler Anderson,0,2935fa79-b7ea-4a28-8d3b-092b79a540d6,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.91,4.32,123.2,100.0,95.0,99.0,0.753,6.48,3.49,6.84,1.02,0.83,0.193,0.493,0.154,0.259,0.411,89.0,100.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,,,,0.036,0.41,0.187,,0.003,,0.07,-0.01,,-2.78,-4.59,,89.2,83.8,,88.1,77.9,,0.234,0.451,0.175,0.222,0.611,0.067,,,,,,,,,,0.215,0.38,0.259,104.0,101.0,106.0,,,,,0.363,,1.5,78.7,,0.18,0.236,0.371,,,,,,
2024-07-22,745232,Single,single,False,682729,472610,Jonatan Clase,Luis García,0,6c778d44-197c-4f3f-86cb-ad1745d192c2,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,3.89,3.71,41.2,98.0,104.0,102.0,0.758,8.64,3.02,7.78,0.86,2.1,0.186,0.483,0.11,0.339,0.4,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,99.0,,,,90.0,70.0,85.0,115.0,102.0,115.0,0.51,0.074,0.018,0.191,0.207,,-1.95,0.37,0.85,1.13,0.15,,95.8,88.0,86.7,96.4,81.3,,0.364,0.545,0.217,0.222,0.37,0.128,0.2,0.5,0.538,0.216,0.216,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,745043,Hit By Pitch,hit_by_pitch,False,682729,641302,Jonatan Clase,Tyler Alexander,0,fce9d11d-409c-4108-9f5c-46bd92b5a1a5,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,,,,98.0,101.0,100.0,,,,0.129,0.22,0.317,,0.193,,-0.41,-0.59,,-1.27,1.44,,89.5,85.0,,89.6,77.7,,0.227,0.511,0.241,0.291,0.509,0.098,,,,,,,,,,0.27,0.559,0.202,102.0,103.0,103.0,,,,,0.142,,-2.97,81.3,,0.339,0.5,0.174,0.232,0.366,0.176,,,
2024-09-20,745043,Forceout,force_out,True,682729,687330,Jonatan Clase,Kevin Kelly,1,bdf5940f-ce4f-4cb4-88ab-7cadd4bd85cd,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,2.75,3.35,68.2,105.0,116.0,105.0,0.817,8.0,1.18,7.73,0.92,2.04,0.234,0.381,0.203,0.269,0.489,148.0,106.0,100.0,117.0,108.0,105.0,118.0,99.0,105.0,,,,95.0,104.0,106.0,,,,0.613,0.021,0.086,,0.281,,-7.21,0.62,,1.22,0.84,,91.9,87.8,,90.8,77.3,,0.333,0.833,0.375,0.261,0.385,0.133,,,,,,,,,,0.158,0.316,0.209,,,,,,,,,,,,,,,,0.176,0.279,0.306,,,
2024-09-20,745043,Single,single,False,682729,655889,Jonatan Clase,Manuel Rodríguez,1,ddcd93d2-6558-4711-81f0-a93104d7ebd5,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.0,3.27,36.0,98.0,121.0,102.0,0.744,8.0,2.75,6.5,0.5,1.44,0.2,0.41,0.13,0.26,0.424,91.0,89.0,87.0,106.0,95.0,94.0,143.0,104.0,115.0,,,,,,,,,,0.304,0.223,,,0.473,,1.8,,,-0.31,1.88,,96.7,,,96.8,89.3,,0.115,0.115,0.321,0.314,0.371,0.143,0.179,0.299,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745036,Flyout,field_out,True,682729,669358,Jonatan Clase,Shane Baz,0,25ea1b88-b4dd-47f2-bda1-5048468bf789,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,121.0,101.0,104.0,,,,110.0,96.0,100.0,,,,,,,,,,,0.483,,,0.22,,1.04,,,,-0.11,,95.6,,,,87.3,,0.244,0.345,0.224,,,,0.167,0.407,0.215,,,,0.191,0.279,0.278,,,,87.0,97.0,95.0,119.0,104.0,109.0,0.194,0.104,1.33,2.56,88.1,83.5,0.125,0.125,0.283,,,,,,
2024-09-22,745036,Flyout,field_out,True,682729,669358,Jonatan Clase,Shane Baz,0,c7f6b75d-aa35-4826-890e-a75936ae81ac,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,121.0,101.0,104.0,,,,110.0,96.0,100.0,,,,,,,,,,,0.483,,,0.22,,1.04,,,,-0.11,,95.6,,,,87.3,,0.244,0.345,0.224,,,,0.167,0.407,0.215,,,,0.191,0.279,0.278,,,,87.0,97.0,95.0,119.0,104.0,109.0,0.194,0.104,1.33,2.56,88.1,83.5,0.125,0.125,0.283,,,,,,
2024-09-22,745036,Double,double,False,682729,621363,Jonatan Clase,Colin Poche,0,c603eef2-cca2-43f6-b735-f2d64bf39617,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.82,3.87,35.1,93.0,87.0,96.0,0.803,8.41,3.31,7.13,1.78,0.67,0.184,0.49,0.143,0.327,0.426,97.0,89.0,93.0,,,,66.0,101.0,102.0,,,,,,,,,,,0.682,,,0.318,,0.62,,,,0.53,,91.2,,,,83.1,,0.229,0.422,0.163,,,,0.191,0.362,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745036,Single,single,False,682729,663992,Jonatan Clase,Richard Lovelady,1,e054f1e3-124a-461e-8a1c-6af98264ecb1,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,4.41,4.53,32.2,99.0,99.0,99.0,0.785,7.16,2.76,9.37,0.83,1.56,0.252,0.379,0.165,0.35,0.433,64.0,105.0,103.0,102.0,92.0,89.0,113.0,101.0,106.0,,,,,,,,,,0.335,0.2,,,0.464,,-2.64,,,-0.62,2.12,,92.5,,,92.2,85.6,,0.417,0.708,0.245,0.308,0.385,0.129,0.188,0.266,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,744885,Groundout,field_out,True,682729,656557,Jonatan Clase,Tanner Houck,0,db62834c-64aa-479f-9330-db7848a713fe,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,93.0,102.0,97.0,116.0,98.0,109.0,,,,95.0,93.0,93.0,116.0,103.0,109.0,0.324,,0.015,0.248,0.414,,,-0.95,1.75,0.68,0.54,,,87.1,88.4,93.5,83.2,,,,,0.27,0.325,0.136,,,,0.195,0.265,0.208,,,,0.2,0.4,0.235,,,,,,,,,,,,,,,,0.23,0.357,0.302,,,
2024-09-23,744885,Flyout,field_out,True,682729,656557,Jonatan Clase,Tanner Houck,0,22bdceb8-19c3-4ddc-8e5f-73c17cca40fb,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,93.0,102.0,97.0,116.0,98.0,109.0,,,,95.0,93.0,93.0,116.0,103.0,109.0,0.324,,0.015,0.248,0.414,,,-0.95,1.75,0.68,0.54,,,87.1,88.4,93.5,83.2,,,,,0.27,0.325,0.136,,,,0.195,0.265,0.208,,,,0.2,0.4,0.235,,,,,,,,,,,,,,,,0.23,0.357,0.302,,,
2024-09-23,744885,Bunt Pop Out,field_out,True,682729,692285,Jonatan Clase,Luis Guerrero,0,ff651494-078c-4fea-8f80-bb385f028847,692285.0,luisguerrero,Guerrero,Right,Luis Guerrero,BOS,0.0,2.2,6.2,106.0,119.0,109.0,0.711,10.8,1.35,6.75,0.0,0.67,0.294,0.471,0.118,0.294,0.489,113.0,105.0,104.0,,,,136.0,103.0,111.0,,,,,,,,,,,0.446,,,0.326,,4.69,,,,-1.46,,97.5,,,,86.1,,0.111,0.111,0.364,,,,0.333,0.5,0.25,,,,,,,,,,107.0,112.0,115.0,,,,,0.228,,2.22,88.8,,0.222,0.222,0.182,,,,,,
2024-09-25,744877,Single,single,False,682729,690916,Jonatan Clase,Richard Fitts,0,da91cb7c-b85f-4357-b1bc-ae5cdb9896df,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,1.74,3.99,20.2,104.0,112.0,106.0,0.872,3.92,3.05,8.27,0.0,0.83,0.406,0.319,0.145,0.261,0.443,102.0,98.0,97.0,,,,126.0,113.0,114.0,,,,,,,107.0,103.0,116.0,,0.446,,0.108,0.446,,1.1,,-3.33,,1.91,,94.5,,88.7,,85.2,,0.2,0.267,0.162,,,,0.259,0.296,0.149,0.5,0.5,0.143,,,,,,,,,,,,,,,,,,,,,,0.231,0.231,0.13,,,
2024-09-25,744877,Walk,walk,False,682729,690916,Jonatan Clase,Richard Fitts,0,19e0829d-ea28-42dc-8650-99d2bc67f700,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,1.74,3.99,20.2,104.0,112.0,106.0,0.872,3.92,3.05,8.27,0.0,0.83,0.406,0.319,0.145,0.261,0.443,102.0,98.0,97.0,,,,126.0,113.0,114.0,,,,,,,107.0,103.0,116.0,,0.446,,0.108,0.446,,1.1,,-3.33,,1.91,,94.5,,88.7,,85.2,,0.2,0.267,0.162,,,,0.259,0.296,0.149,0.5,0.5,0.143,,,,,,,,,,,,,,,,,,,,,,0.231,0.231,0.13,,,
2024-09-25,744877,Single,single,False,682729,690916,Jonatan Clase,Richard Fitts,1,974443bb-5e18-47e0-b7bc-bd901c95fe88,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,1.74,3.99,20.2,104.0,112.0,106.0,0.872,3.92,3.05,8.27,0.0,0.83,0.406,0.319,0.145,0.261,0.443,102.0,98.0,97.0,,,,126.0,113.0,114.0,,,,,,,107.0,103.0,116.0,,0.446,,0.108,0.446,,1.1,,-3.33,,1.91,,94.5,,88.7,,85.2,,0.2,0.267,0.162,,,,0.259,0.296,0.149,0.5,0.5,0.143,,,,,,,,,,,,,,,,,,,,,,0.231,0.231,0.13,,,
2024-09-25,744877,Home Run,home_run,False,682729,670174,Jonatan Clase,Josh Winckowski,1,7ff93959-96fd-4149-926a-e18cb67b548a,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,94.0,101.0,95.0,,,,0.336,0.051,0.352,,0.133,,0.47,-0.21,,-0.16,0.49,,95.1,90.4,,95.1,85.2,,0.167,0.167,0.29,0.306,0.454,0.177,0.167,0.222,0.316,,,,,,,0.253,0.495,0.233,101.0,96.0,99.0,,,,,0.128,,-2.35,91.5,,0.356,0.467,0.094,,,,,,
2024-09-27,744879,Field Error,field_error,True,682729,670124,Jonatan Clase,Adam Oller,1,8d37d291-127a-452e-98b6-e5449ab1b3ca,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,95.0,92.0,92.0,,,,120.0,121.0,121.0,,,,,,,,,,,0.514,,,0.008,,-2.09,,,,10.03,,93.7,,,,86.2,,0.314,0.616,0.154,,,,,,,,,,0.208,0.292,0.176,,,,50.0,89.0,83.0,110.0,97.0,99.0,0.407,0.07,1.72,-3.63,86.9,84.0,0.556,0.556,0.318,,,,0.136,0.159,0.329
2024-09-27,744879,Strikeout,strikeout,True,682729,670124,Jonatan Clase,Adam Oller,0,93b6dd76-20ee-4732-8167-18cbf7266fd9,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,95.0,92.0,92.0,,,,120.0,121.0,121.0,,,,,,,,,,,0.514,,,0.008,,-2.09,,,,10.03,,93.7,,,,86.2,,0.314,0.616,0.154,,,,,,,,,,0.208,0.292,0.176,,,,50.0,89.0,83.0,110.0,97.0,99.0,0.407,0.07,1.72,-3.63,86.9,84.0,0.556,0.556,0.318,,,,0.136,0.159,0.329
2024-09-27,744879,Hit By Pitch,hit_by_pitch,False,682729,685107,Jonatan Clase,Anthony Veneziano,0,2c48f14b-729a-4689-9f44-c0d263a43b5a,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,3.38,4.08,13.1,101.0,104.0,101.0,0.746,9.45,2.03,10.8,0.68,0.76,0.25,0.35,0.05,0.4,0.463,90.0,100.0,96.0,,,,119.0,102.0,107.0,,,,,,,,,,,0.471,,,0.467,,-2.97,,,,0.63,,94.8,,,,84.5,,0.321,0.536,0.219,,,,0.4,0.4,0.379,,,,,,,,,,94.0,91.0,91.0,,,,,0.062,,-1.69,86.6,,,,,0.167,0.417,0.281,,,
2024-09-27,744879,Flyout,field_out,True,682729,657508,Jonatan Clase,Mike Baumann,1,ea002c9e-3465-4e72-8ff2-6fbe1a0da76a,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.55,4.52,58.1,96.0,119.0,101.0,0.78,8.95,4.32,9.1,1.39,0.94,0.293,0.356,0.115,0.328,0.44,125.0,96.0,100.0,,,,101.0,90.0,93.0,126.0,100.0,108.0,,,,,,,0.004,0.405,,,0.238,0.334,-1.5,,,-39.65,0.11,-0.69,96.5,,,95.7,92.1,87.8,0.289,0.618,0.195,,,,0.255,0.455,0.275,,,,0.222,0.3,0.287,,,,90.0,110.0,107.0,,,,,0.019,,0.22,89.1,,0.2,0.2,0.25,,,,,,
2024-09-27,744879,Strikeout,strikeout,True,682729,641312,Jonatan Clase,Shaun Anderson,0,770e63b5-1858-48f1-ac94-1c964b0211f9,641312.0,shaunanderson,"Anderson, S",Right,Shaun Anderson,- - -,8.27,6.9,16.1,103.0,96.0,103.0,0.904,5.51,0.55,18.73,1.65,0.93,0.219,0.315,0.151,0.329,0.541,94.0,104.0,101.0,56.0,111.0,101.0,117.0,104.0,107.0,,,,,,,,,,0.131,0.303,,,0.451,,-5.15,,,-13.41,-1.89,,91.3,,,91.4,85.6,,0.435,0.609,0.176,0.545,1.364,0.143,0.452,0.613,0.082,,,,,,,,,,85.0,104.0,119.0,,,,,0.115,,-0.54,85.9,,0.3,0.5,0.188,0.143,0.143,0.167,,,
2024-09-29,744880,Single,single,False,682729,677960,Jonatan Clase,Ryan Weathers,1,933d3fc6-7d70-4d36-bc61-08a6f805a857,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,,,,,,,,,,0.121,0.397,,,0.222,,-0.81,,,0.13,0.49,,95.9,,,94.5,82.9,,0.319,0.451,0.141,0.259,0.5,0.063,0.25,0.5,0.5,,,,,,,,,,84.0,102.0,103.0,,,,,0.26,,1.39,86.4,,0.193,0.367,0.379,0.118,0.176,0.51,,,
2024-09-29,744880,Groundout,field_out,True,682729,677960,Jonatan Clase,Ryan Weathers,0,315b4a2d-4aab-4cdf-8155-f76574ac464f,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,,,,,,,,,,0.121,0.397,,,0.222,,-0.81,,,0.13,0.49,,95.9,,,94.5,82.9,,0.319,0.451,0.141,0.259,0.5,0.063,0.25,0.5,0.5,,,,,,,,,,84.0,102.0,103.0,,,,,0.26,,1.39,86.4,,0.193,0.367,0.379,0.118,0.176,0.51,,,
2024-09-29,744880,Flyout,field_out,True,682729,677960,Jonatan Clase,Ryan Weathers,0,6ad60ea7-fed7-48a7-b390-a87a1fc38ff2,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,,,,,,,,,,0.121,0.397,,,0.222,,-0.81,,,0.13,0.49,,95.9,,,94.5,82.9,,0.319,0.451,0.141,0.259,0.5,0.063,0.25,0.5,0.5,,,,,,,,,,84.0,102.0,103.0,,,,,0.26,,1.39,86.4,,0.193,0.367,0.379,0.118,0.176,0.51,,,
2024-09-29,744880,Strikeout,strikeout,True,682729,669199,Jonatan Clase,Lake Bachar,0,d5246a66-0e96-474c-be0a-11cbbb5efb6c,669199.0,lakebachar,Bachar,Right,Lake Bachar,MIA,3.86,5.96,9.1,98.0,113.0,98.0,0.739,10.61,3.86,9.64,1.93,0.9,0.28,0.48,0.16,0.32,0.398,104.0,94.0,94.0,,,,134.0,104.0,107.0,,,,,,,,,,,0.478,,,0.311,,-0.78,,,,1.17,,94.2,,,,84.7,,0.3,0.65,0.256,,,,0.25,0.25,0.278,,,,,,,,,,100.0,97.0,96.0,,,,,0.211,,-1.14,85.5,,0.25,0.25,0.308,,,,,,
