date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO
2024-04-14,747216,Strikeout,strikeout,True,571466,571945,Tucker Barnhart,Miles Mikolas,0,d619f74e-515e-47b9-ba1d-65a4ef9f49f4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,,0.286,0.119,0.098,-0.41,,3.63,-2.01,-2.69,-1.48,93.0,,85.6,92.3,85.3,76.3,0.287,0.511,0.169,0.217,0.391,0.27,0.19,0.281,0.101,0.333,0.5,0.174,0.271,0.625,0.25,,,,,,,0.002,1.43,68.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,747216,Walk,walk,False,571466,571945,Tucker Barnhart,Miles Mikolas,0,363c28d5-0564-455f-8b25-2186fbe69b68,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,,0.286,0.119,0.098,-0.41,,3.63,-2.01,-2.69,-1.48,93.0,,85.6,92.3,85.3,76.3,0.287,0.511,0.169,0.217,0.391,0.27,0.19,0.281,0.101,0.333,0.5,0.174,0.271,0.625,0.25,,,,,,,0.002,1.43,68.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,747216,Groundout,field_out,True,571466,681676,Tucker Barnhart,Ryan Fernandez,0,00834961-1e6d-4322-929e-d93f994d6d47,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,0.348,0.025,,0.462,,,-2.54,,1.31,2.1,,,95.4,,,95.2,86.9,,0.5,0.5,0.286,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,,,,,,,,,,,96.0,99.0,95.0,0.165,-0.43,89.9,0.28,0.44,0.188,,,,,,,,,,,,,,,
2024-04-16,747214,Groundout,field_out,True,571466,543294,Tucker Barnhart,Kyle Hendricks,0,3396de8f-fa04-4e00-8488-154b14547d33,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,,0.127,0.39,-3.58,,-0.85,,1.57,-1.24,87.8,,80.9,87.8,,74.3,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.278,0.421,0.244,0.12,0.24,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Strikeout,strikeout,True,571466,543294,Tucker Barnhart,Kyle Hendricks,0,0ac0a0c8-502c-44f4-87af-5b4135feeea5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,,0.127,0.39,-3.58,,-0.85,,1.57,-1.24,87.8,,80.9,87.8,,74.3,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.278,0.421,0.244,0.12,0.24,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Groundout,field_out,True,571466,681432,Tucker Barnhart,Luke Little,1,bd1c48f3-9f23-497e-a52c-42a568b22bd7,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,,,,79.0,92.0,82.0,,,,112.0,72.0,82.0,,0.724,0.014,0.263,,,1.33,2.07,,0.07,,,95.8,90.3,,,81.8,,0.219,0.313,0.19,0.048,0.095,0.543,,,,,,,,,,,,,86.0,100.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Groundout,field_out,True,571466,643410,Tucker Barnhart,Mark Leiter Jr.,1,ebf96e98-e245-4f2a-9185-ad76c30c7d26,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,82.0,102.0,103.0,,,,74.0,96.0,86.0,99.0,101.0,102.0,0.343,0.006,0.324,0.111,0.109,,2.42,2.95,1.5,-3.28,-0.79,,95.8,84.3,,91.3,79.7,73.6,,,,0.444,0.778,0.4,0.273,0.273,0.094,,,,0.429,0.714,0.542,0.061,0.061,0.618,116.0,95.0,105.0,,,,79.0,99.0,94.0,0.107,-2.34,88.5,0.313,0.563,0.179,,,,,,,,,,,,,,,
2024-04-17,747212,Strikeout,strikeout,True,571466,696136,Tucker Barnhart,Jordan Wicks,0,a3240214-4bc8-4bbd-96a9-a97a4daa8862,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,,,,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,,,,,,,
2024-04-17,747212,Double,double,False,571466,696136,Tucker Barnhart,Jordan Wicks,0,730f03e9-0b71-4d15-8c64-a20a137b998c,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,,,,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,,,,,,,
2024-04-17,747212,Groundout,field_out,True,571466,669713,Tucker Barnhart,Hayden Wesneski,0,bfa9f087-1fa1-4dd8-a09f-6c1f2a657b07,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,,,,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,0.121,0.368,,0.399,,0.027,-0.5,,-0.74,0.19,,1.36,94.5,,86.9,93.5,82.2,,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.143,0.143,0.214,,,,,,,,,,,,,76.0,97.0,98.0,0.085,2.33,88.1,0.182,0.182,0.209,,,,,,,,,,,,,,,
2024-04-20,745354,Groundout,field_out,True,571466,690986,Tucker Barnhart,Kyle Harrison,0,b88e7e8e-f0b3-4645-a56d-03a6b2e9d84b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,,0.004,0.186,0.2,0.69,,,-11.76,-0.51,-2.37,92.7,,85.4,,88.2,81.3,0.237,0.377,0.212,0.333,0.667,0.5,,,,0.306,0.471,0.224,,,,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,
2024-04-20,745354,Strikeout,strikeout,True,571466,690986,Tucker Barnhart,Kyle Harrison,0,3231a10b-b53e-4571-8943-e8c7368c6a47,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,,0.004,0.186,0.2,0.69,,,-11.76,-0.51,-2.37,92.7,,85.4,,88.2,81.3,0.237,0.377,0.212,0.333,0.667,0.5,,,,0.306,0.471,0.224,,,,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,
2024-04-20,745354,Strikeout,strikeout,True,571466,669062,Tucker Barnhart,Erik Miller,0,50726d38-0c1c-4b8f-a5d5-c9f95a78120b,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,,,,130.0,99.0,109.0,,0.474,,0.175,0.001,0.35,0.26,,,-1.79,3.88,1.88,96.8,,85.1,,82.6,81.1,0.219,0.406,0.293,0.25,0.5,0.341,,,,0.159,0.238,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745188,Groundout,field_out,True,571466,502043,Tucker Barnhart,Kyle Gibson,0,25ec56c6-8479-47d1-8508-aedb72d2d129,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,0.279,0.127,,0.221,0.082,0.086,-2.35,,0.83,0.35,-1.85,1.85,91.5,,84.8,90.7,80.6,78.5,0.293,0.683,0.076,0.222,0.306,0.454,0.252,0.409,0.108,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,,,,,94.0,94.0,89.0,0.205,0.34,88.9,0.322,0.441,0.211,,,,,,,,,,,,,,,
2024-04-24,745188,Single,single,False,571466,502043,Tucker Barnhart,Kyle Gibson,0,361286f5-d2f7-4b5a-8408-420db3642a16,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,0.279,0.127,,0.221,0.082,0.086,-2.35,,0.83,0.35,-1.85,1.85,91.5,,84.8,90.7,80.6,78.5,0.293,0.683,0.076,0.222,0.306,0.454,0.252,0.409,0.108,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,,,,,94.0,94.0,89.0,0.205,0.34,88.9,0.322,0.441,0.211,,,,,,,,,,,,,,,
2024-04-28,745265,Strikeout,strikeout,True,571466,669302,Tucker Barnhart,Logan Gilbert,0,5fc48b45-f348-46b2-8217-494cf970dc5c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.136,0.308,0.085,,1.7,1.26,-0.93,1.89,1.7,,96.2,84.1,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,0.154,0.282,0.324,0.082,0.164,0.468,109.0,96.0,100.0,,,,119.0,102.0,101.0,0.149,0.97,92.2,0.232,0.435,0.255,,,,,,,,,,,,,,,
2024-04-28,745265,Walk,walk,False,571466,669302,Tucker Barnhart,Logan Gilbert,0,9d0f8d83-176b-491b-8313-02d7d3381db2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.136,0.308,0.085,,1.7,1.26,-0.93,1.89,1.7,,96.2,84.1,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,0.154,0.282,0.324,0.082,0.164,0.468,109.0,96.0,100.0,,,,119.0,102.0,101.0,0.149,0.97,92.2,0.232,0.435,0.255,,,,,,,,,,,,,,,
2024-05-01,747207,Strikeout,strikeout,True,571466,808967,Tucker Barnhart,Yoshinobu Yamamoto,0,d5274b02-d11e-418f-92a7-ee7c3875eb3d,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,0.033,0.407,0.248,0.033,0.226,,1.22,-0.01,-0.61,0.93,0.52,,95.5,90.1,,94.9,86.5,77.9,0.248,0.396,0.194,0.133,0.133,0.333,0.3,0.5,0.143,,,,0.23,0.41,0.319,0.188,0.3,0.348,122.0,111.0,119.0,,,,86.0,95.0,89.0,0.053,2.17,91.3,0.231,0.308,0.242,,,,,,,,,,,,,,,
2024-05-01,747207,Strikeout,strikeout,True,571466,808967,Tucker Barnhart,Yoshinobu Yamamoto,0,32d1b249-7989-4cd2-97e3-2b078e3464ce,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,0.033,0.407,0.248,0.033,0.226,,1.22,-0.01,-0.61,0.93,0.52,,95.5,90.1,,94.9,86.5,77.9,0.248,0.396,0.194,0.133,0.133,0.333,0.3,0.5,0.143,,,,0.23,0.41,0.319,0.188,0.3,0.348,122.0,111.0,119.0,,,,86.0,95.0,89.0,0.053,2.17,91.3,0.231,0.308,0.242,,,,,,,,,,,,,,,
2024-05-01,747207,Strikeout,strikeout,True,571466,656420,Tucker Barnhart,J.P. Feyereisen,0,f835e14c-8c50-4834-a97f-25bf01c23d44,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,108.0,102.0,98.0,,,,76.0,97.0,95.0,,,,108.0,98.0,98.0,,0.475,,0.24,,0.285,-2.12,,,0.9,,-1.17,91.7,,87.5,,84.3,,0.316,0.579,0.17,0.25,0.375,0.368,,,,0.214,0.643,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Groundout,field_out,True,571466,681402,Tucker Barnhart,Gus Varland,1,c6e490ce-ea01-4355-abde-425018dd605e,681402.0,gusvarland,Varland,Right,Gus Varland,LAD,3.0,9.08,6.0,104.0,109.0,108.0,0.804,4.5,6.0,10.5,1.5,0.78,0.273,0.364,0.0,0.227,0.419,65.0,47.0,53.0,,,,119.0,100.0,104.0,,,,94.0,110.0,115.0,,0.573,,0.419,,0.008,0.81,,,-6.04,,-3.7,94.8,,87.3,,88.5,,0.182,0.273,0.231,0.357,0.643,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
