date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,FO%,wFO/C,vFO
2024-05-12,746965,Single,single,False,663853,669022,Romy Gonzalez,MacKenzie Gore,0,f068e601-b577-4d97-8315-67f6fb0679a2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,,,,,0.198,,0.66,,83.3,,,,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746965,Strikeout,strikeout,True,663853,669022,Romy Gonzalez,MacKenzie Gore,1,4f876aa8-2540-4666-8337-4e29f5e2f7f2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,,,,,0.198,,0.66,,83.3,,,,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746965,Flyout,field_out,True,663853,669022,Romy Gonzalez,MacKenzie Gore,0,88368dca-96b0-4264-a191-4ea5958c5f80,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,,,,,0.198,,0.66,,83.3,,,,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746961,Single,single,False,663853,621107,Romy Gonzalez,Zach Eflin,0,cda30d5f-5872-44cc-abf0-000190839f4b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,0.31,0.095,0.101,0.032,-1.29,0.08,2.39,-2.78,92.6,85.0,91.7,80.0,0.269,0.403,0.134,0.278,0.5,0.13,0.167,0.361,0.25,0.25,0.425,0.278,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.53,-1.41,87.8,79.2,0.253,0.424,0.167,0.297,0.451,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746961,Strikeout,strikeout,True,663853,621107,Romy Gonzalez,Zach Eflin,0,f978f8c3-10bd-4d5b-95e7-4c6ca689433a,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,0.31,0.095,0.101,0.032,-1.29,0.08,2.39,-2.78,92.6,85.0,91.7,80.0,0.269,0.403,0.134,0.278,0.5,0.13,0.167,0.361,0.25,0.25,0.425,0.278,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.53,-1.41,87.8,79.2,0.253,0.424,0.167,0.297,0.451,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746961,Groundout,field_out,True,663853,687330,Romy Gonzalez,Kevin Kelly,1,592919c6-2ca9-4f6f-b7b4-ae4dab9ba87d,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,,,,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,0.621,0.003,0.278,,-70.48,0.02,0.41,,90.7,,90.7,77.3,0.293,0.455,0.123,,,,0.158,0.316,0.347,,,,,,,91.0,102.0,102.0,0.098,,1.24,,87.7,,0.154,0.154,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746961,Strikeout,strikeout,True,663853,592094,Romy Gonzalez,Jason Adam,0,5994663e-fc1b-4e12-94a7-fda16afee7aa,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,138.0,101.0,117.0,122.0,101.0,103.0,,,,132.0,88.0,92.0,,0.412,0.353,0.235,1.79,,1.35,2.24,95.4,89.6,,81.9,,,,0.13,0.196,0.405,0.143,0.286,0.429,0.154,0.269,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746962,Single,single,False,663853,655889,Romy Gonzalez,Manuel Rodríguez,1,2af53901-52ea-4308-9773-c9ba1e465cb3,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,90.0,83.0,75.0,95.0,93.0,86.0,136.0,107.0,116.0,0.313,0.185,0.502,,1.0,-2.81,2.45,,96.3,,96.4,88.7,0.385,0.462,0.129,,,,0.231,0.269,0.296,0.167,0.167,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746959,Walk,walk,False,663853,664076,Romy Gonzalez,Garrett Cleavinger,0,c2d4d34a-8bfe-4b45-a938-4555282dd62c,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.213,0.389,,1.12,-2.87,0.08,,96.1,,95.5,83.8,0.364,0.636,0.148,,,,0.265,0.294,0.328,0.115,0.231,0.235,,,,114.0,95.0,97.0,0.31,,1.15,,90.8,,0.231,0.333,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746959,Groundout,field_out,True,663853,541640,Romy Gonzalez,Erasmo Ramírez,0,0c246d88-5dd9-4ec5-bf4b-616a8bcfa500,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,120.0,96.0,98.0,75.0,156.0,139.0,82.0,113.0,108.0,,,,0.407,0.039,,0.065,11.59,4.04,,1.34,90.7,83.3,91.0,,0.16,0.16,0.176,,,,,,,0.0,0.0,0.333,83.0,122.0,90.0,84.0,97.0,91.0,0.398,0.091,-5.46,-1.21,89.0,80.3,0.353,0.941,0.184,0.111,0.444,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,745177,Single,single,True,663853,668941,Romy Gonzalez,JoJo Romero,1,785ca75d-4c65-4687-aa5f-e86afd75058d,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,0.373,0.119,0.326,0.182,-2.34,1.52,3.5,-4.01,95.0,85.9,93.7,83.9,0.259,0.315,0.098,0.379,0.759,0.27,0.059,0.118,0.448,0.357,0.429,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,745179,Lineout,field_out,True,663853,669461,Romy Gonzalez,Matthew Liberatore,1,09da04ad-ecdc-495b-b557-65271539e18c,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,0.196,0.26,0.302,0.063,0.24,-2.85,3.84,-0.49,94.4,87.7,95.2,87.5,0.362,0.596,0.116,0.143,0.571,0.227,0.132,0.162,0.431,0.212,0.485,0.14,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,-1.7,0.19,91.9,77.8,0.474,0.684,0.228,0.154,0.154,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,745179,Double,double,False,663853,669461,Romy Gonzalez,Matthew Liberatore,1,9bb18fa3-e63c-4edc-b86d-1c3a8596c38e,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,0.196,0.26,0.302,0.063,0.24,-2.85,3.84,-0.49,94.4,87.7,95.2,87.5,0.362,0.596,0.116,0.143,0.571,0.227,0.132,0.162,0.431,0.212,0.485,0.14,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,-1.7,0.19,91.9,77.8,0.474,0.684,0.228,0.154,0.154,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,745090,Flyout,field_out,True,663853,664076,Romy Gonzalez,Garrett Cleavinger,0,2c361d19-00e9-4165-b26f-cf528c45341f,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.213,0.389,,1.12,-2.87,0.08,,96.1,,95.5,83.8,0.364,0.636,0.148,,,,0.265,0.294,0.328,0.115,0.231,0.235,,,,114.0,95.0,97.0,0.31,,1.15,,90.8,,0.231,0.333,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,745090,Groundout,field_out,True,663853,592094,Romy Gonzalez,Jason Adam,1,4b99eb9a-7bfc-4dfd-8277-6a7d37dc14b1,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,138.0,101.0,117.0,122.0,101.0,103.0,,,,132.0,88.0,92.0,,0.412,0.353,0.235,1.79,,1.35,2.24,95.4,89.6,,81.9,,,,0.13,0.196,0.405,0.143,0.286,0.429,0.154,0.269,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746958,Strikeout,strikeout,True,663853,607067,Romy Gonzalez,Colin Rea,0,8ac6db99-b132-45cf-9701-ea9abd9642b8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,,-0.12,-0.27,3.37,,92.7,,92.3,82.1,0.276,0.44,0.109,,,,0.062,0.077,0.227,0.23,0.365,0.239,107.0,106.0,103.0,76.0,95.0,89.0,0.226,0.043,-0.36,-5.02,87.8,78.3,0.277,0.553,0.159,0.444,0.833,0.111,,,,,,,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746958,Lineout,field_out,True,663853,607067,Romy Gonzalez,Colin Rea,0,d31ce858-9fe3-4117-9d46-7e9c95a19cc7,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,,-0.12,-0.27,3.37,,92.7,,92.3,82.1,0.276,0.44,0.109,,,,0.062,0.077,0.227,0.23,0.365,0.239,107.0,106.0,103.0,76.0,95.0,89.0,0.226,0.043,-0.36,-5.02,87.8,78.3,0.277,0.553,0.159,0.444,0.833,0.111,,,,,,,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746958,Lineout,field_out,True,663853,607067,Romy Gonzalez,Colin Rea,1,575baf3d-b8fc-4dfd-afd4-b5eb44e6a41a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,,-0.12,-0.27,3.37,,92.7,,92.3,82.1,0.276,0.44,0.109,,,,0.062,0.077,0.227,0.23,0.365,0.239,107.0,106.0,103.0,76.0,95.0,89.0,0.226,0.043,-0.36,-5.02,87.8,78.3,0.277,0.553,0.159,0.444,0.833,0.111,,,,,,,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746958,Lineout,field_out,True,663853,571948,Romy Gonzalez,Hoby Milner,0,641ef7e4-936a-445f-9543-a37e979d2ada,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.158,0.368,0.3,0.22,0.36,0.271,0.1,0.233,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,747034,Walk,walk,False,663853,608344,Romy Gonzalez,Cole Irvin,0,a0689451-9c24-448e-83bb-dc928a4d6536,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,0.145,0.326,0.046,0.135,-1.6,0.1,-5.55,1.08,91.9,85.0,91.8,77.9,0.304,0.446,0.084,0.217,0.283,0.25,0.308,0.538,0.15,0.31,0.66,0.151,99.0,98.0,102.0,83.0,102.0,91.0,0.101,0.247,-0.22,0.21,86.0,77.3,0.326,0.512,0.187,0.27,0.365,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
