date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
2024-06-24,746298,Strikeout,strikeout,True,680769,682610,CJ Alexander,Roddery Muñoz,0,95f99359-1ff2-43d6-bba6-499927d972c6,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.257,0.247,0.173,,0.094,-2.9,1.93,-0.77,,-4.22,95.7,89.8,89.5,85.8,,0.286,0.738,0.173,0.318,0.727,0.356,0.222,0.361,0.328,0.14,0.28,0.262,,,,91.0,95.0,93.0,0.229,-1.48,95.1,0.273,0.614,0.141,,,,,,,,,,,,,,,,,,
2024-06-24,746298,Flyout,field_out,True,680769,682610,CJ Alexander,Roddery Muñoz,0,e1f6828b-0889-447b-a28e-e18c7801b56c,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.257,0.247,0.173,,0.094,-2.9,1.93,-0.77,,-4.22,95.7,89.8,89.5,85.8,,0.286,0.738,0.173,0.318,0.727,0.356,0.222,0.361,0.328,0.14,0.28,0.262,,,,91.0,95.0,93.0,0.229,-1.48,95.1,0.273,0.614,0.141,,,,,,,,,,,,,,,,,,
2024-06-24,746298,Lineout,field_out,True,680769,682610,CJ Alexander,Roddery Muñoz,0,d1b231e2-b9aa-42d7-a8f3-1b0f0730f335,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.257,0.247,0.173,,0.094,-2.9,1.93,-0.77,,-4.22,95.7,89.8,89.5,85.8,,0.286,0.738,0.173,0.318,0.727,0.356,0.222,0.361,0.328,0.14,0.28,0.262,,,,91.0,95.0,93.0,0.229,-1.48,95.1,0.273,0.614,0.141,,,,,,,,,,,,,,,,,,
2024-06-25,746293,Flyout,field_out,True,680769,630023,CJ Alexander,Yonny Chirinos,0,56c42c95-1b4d-4b6b-9db2-547e0f90e20d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,153.0,99.0,109.0,,,,,,,0.176,,0.373,,,-4.05,,1.09,,,93.0,,,85.1,,0.3,0.65,0.308,,,,0.2,0.3,0.238,,,,,,,101.0,101.0,102.0,0.292,-6.55,92.8,0.514,0.811,0.134,,,,,,,0.159,0.12,85.6,,,,0.158,0.316,0.194,99.0,97.0,92.0
2024-06-25,746293,Groundout,field_out,True,680769,630023,CJ Alexander,Yonny Chirinos,0,960ff1f0-3fc4-48cc-bbd2-621e26af6d09,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,153.0,99.0,109.0,,,,,,,0.176,,0.373,,,-4.05,,1.09,,,93.0,,,85.1,,0.3,0.65,0.308,,,,0.2,0.3,0.238,,,,,,,101.0,101.0,102.0,0.292,-6.55,92.8,0.514,0.811,0.134,,,,,,,0.159,0.12,85.6,,,,0.158,0.316,0.194,99.0,97.0,92.0
2024-06-25,746293,Strikeout,strikeout,True,680769,623211,CJ Alexander,Huascar Brazoban,0,6bccf015-4c3f-494a-b6c3-3d06d47b918e,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,MIA,3.6,2.99,25.0,96.0,98.0,95.0,0.72,10.08,3.96,6.48,0.36,1.74,0.246,0.4,0.262,0.169,0.381,118.0,96.0,105.0,79.0,94.0,87.0,,,,,,,89.0,100.0,96.0,0.176,0.321,,,0.293,0.05,2.47,,,0.58,95.8,88.4,89.7,,,0.2,0.267,0.162,0.194,0.278,0.397,,,,0.121,0.182,0.353,,,,100.0,89.0,86.0,0.21,-0.25,95.6,0.444,0.667,0.212,,,,,,,,,,,,,,,,,,
2024-07-02,746282,Pickoff 2B,pickoff_2b,True,680769,641793,CJ Alexander,Zack Littell,0,6c7b6719-e680-47e7-bc28-22878fef5ee9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,101.0,104.0,102.0,,,,,,,0.207,,0.413,,,-0.92,,1.08,,,92.6,,,85.7,,0.313,0.484,0.209,,,,0.375,0.5,0.085,,,,,,,73.0,103.0,91.0,0.154,-1.56,91.9,0.309,0.485,0.147,,,,,,,0.226,-1.86,83.0,,,,0.283,0.485,0.346,99.0,106.0,112.0
2024-07-02,746282,Strikeout,strikeout,True,680769,641793,CJ Alexander,Zack Littell,0,25f9f059-4cf9-412b-b275-58eda2a94664,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,101.0,104.0,102.0,,,,,,,0.207,,0.413,,,-0.92,,1.08,,,92.6,,,85.7,,0.313,0.484,0.209,,,,0.375,0.5,0.085,,,,,,,73.0,103.0,91.0,0.154,-1.56,91.9,0.309,0.485,0.147,,,,,,,0.226,-1.86,83.0,,,,0.283,0.485,0.346,99.0,106.0,112.0
2024-07-02,746282,Single,single,False,680769,641793,CJ Alexander,Zack Littell,1,d8b20ee0-a909-47a3-85c2-a7f345e341ae,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,101.0,104.0,102.0,,,,,,,0.207,,0.413,,,-0.92,,1.08,,,92.6,,,85.7,,0.313,0.484,0.209,,,,0.375,0.5,0.085,,,,,,,73.0,103.0,91.0,0.154,-1.56,91.9,0.309,0.485,0.147,,,,,,,0.226,-1.86,83.0,,,,0.283,0.485,0.346,99.0,106.0,112.0
