date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-09-01,745861,Walk,walk,False,664770,643377,Nathan Lukes,Griffin Jax,0,856db402-611d-4b44-9641-6a3392e7489a,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,90.0,102.0,102.0,168.0,100.0,123.0,0.097,0.304,0.372,0.064,0.163,2.76,2.07,0.57,1.23,1.22,97.1,92.3,96.7,88.9,86.6,0.151,0.26,0.281,0.236,0.306,0.421,0.156,0.244,0.5,0.133,0.267,0.333,0.227,0.273,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745861,Groundout,field_out,True,664770,661395,Nathan Lukes,Jhoan Duran,1,349b9dd4-2efd-4e8b-9a39-9b418a114edd,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,,,,,0.416,,0.274,,0.03,,,-0.5,,100.5,,,,86.1,0.279,0.377,0.348,,,,,,,0.163,0.349,0.442,,,,144.0,93.0,96.0,0.311,2.19,97.0,0.222,0.347,0.19,,,,,,,,,,,,,,,,,,,,,
2024-09-06,747074,Single,single,False,664770,608331,Nathan Lukes,Max Fried,0,8573386f-6cbc-4927-9e15-42128372459e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.35,3.72,147.2,98.0,94.0,99.0,0.775,8.41,3.11,7.62,0.73,2.46,0.251,0.424,0.154,0.253,0.409,93.0,101.0,103.0,114.0,103.0,108.0,78.0,93.0,93.0,93.0,99.0,95.0,98.0,97.0,96.0,0.161,0.332,0.103,0.212,0.137,0.69,1.57,-0.18,1.22,1.58,93.8,85.7,93.6,82.7,74.5,0.268,0.355,0.195,0.231,0.231,0.355,0.189,0.27,0.251,0.158,0.298,0.346,0.248,0.267,0.135,,,,,,,,,,0.229,0.375,0.299,92.0,95.0,93.0,0.054,-0.56,89.0,0.313,0.313,0.341,,,,,,,,,
2024-09-06,747074,Strikeout,strikeout,True,664770,608331,Nathan Lukes,Max Fried,0,ef56650f-6f89-437d-9269-8d73acf9d1de,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.35,3.72,147.2,98.0,94.0,99.0,0.775,8.41,3.11,7.62,0.73,2.46,0.251,0.424,0.154,0.253,0.409,93.0,101.0,103.0,114.0,103.0,108.0,78.0,93.0,93.0,93.0,99.0,95.0,98.0,97.0,96.0,0.161,0.332,0.103,0.212,0.137,0.69,1.57,-0.18,1.22,1.58,93.8,85.7,93.6,82.7,74.5,0.268,0.355,0.195,0.231,0.231,0.355,0.189,0.27,0.251,0.158,0.298,0.346,0.248,0.267,0.135,,,,,,,,,,0.229,0.375,0.299,92.0,95.0,93.0,0.054,-0.56,89.0,0.313,0.313,0.341,,,,,,,,,
2024-09-06,747074,Strikeout,strikeout,True,664770,608331,Nathan Lukes,Max Fried,0,d95c214a-fbb6-4675-9443-418c2b875657,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.35,3.72,147.2,98.0,94.0,99.0,0.775,8.41,3.11,7.62,0.73,2.46,0.251,0.424,0.154,0.253,0.409,93.0,101.0,103.0,114.0,103.0,108.0,78.0,93.0,93.0,93.0,99.0,95.0,98.0,97.0,96.0,0.161,0.332,0.103,0.212,0.137,0.69,1.57,-0.18,1.22,1.58,93.8,85.7,93.6,82.7,74.5,0.268,0.355,0.195,0.231,0.231,0.355,0.189,0.27,0.251,0.158,0.298,0.346,0.248,0.267,0.135,,,,,,,,,,0.229,0.375,0.299,92.0,95.0,93.0,0.054,-0.56,89.0,0.313,0.313,0.341,,,,,,,,,
2024-09-06,747074,Single,single,False,664770,628452,Nathan Lukes,Raisel Iglesias,1,f0a5f1e6-5547-488b-9764-d78e7f328929,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,1.18,2.08,61.0,106.0,114.0,105.0,0.697,9.15,1.62,4.28,0.3,1.07,0.284,0.345,0.162,0.23,0.406,113.0,113.0,106.0,,,,103.0,105.0,103.0,107.0,100.0,98.0,132.0,104.0,114.0,0.197,0.284,0.2,,0.319,3.43,3.15,2.35,,3.17,95.4,89.5,95.5,84.1,,0.136,0.254,0.306,,,,0.154,0.205,0.337,,,,0.118,0.118,0.113,,,,,,,,,,0.143,0.2,0.425,,,,,,,,,,,,,,,,,,
2024-09-07,747076,Lineout,field_out,True,664770,680885,Nathan Lukes,Spencer Schwellenbach,0,ccfc92c8-214a-4d7f-bf2e-6b6b71d220fa,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,0.076,0.272,0.195,0.149,,-0.44,1.09,0.44,0.03,,96.1,,95.0,87.0,80.4,0.278,0.5,0.221,,,,,,,0.255,0.471,0.418,0.217,0.304,0.087,81.0,104.0,107.0,0.138,1.41,84.4,0.155,0.259,0.441,0.211,0.344,0.293,94.0,102.0,99.0,0.171,0.42,92.8,0.302,0.524,0.213,,,,,,,,,
2024-09-07,747076,Single,single,False,664770,680885,Nathan Lukes,Spencer Schwellenbach,0,390bb980-c5ed-4da9-a879-a4b15da907bf,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,0.076,0.272,0.195,0.149,,-0.44,1.09,0.44,0.03,,96.1,,95.0,87.0,80.4,0.278,0.5,0.221,,,,,,,0.255,0.471,0.418,0.217,0.304,0.087,81.0,104.0,107.0,0.138,1.41,84.4,0.155,0.259,0.441,0.211,0.344,0.293,94.0,102.0,99.0,0.171,0.42,92.8,0.302,0.524,0.213,,,,,,,,,
2024-09-07,747076,Groundout,field_out,True,664770,680885,Nathan Lukes,Spencer Schwellenbach,0,e9575114-05ce-48b8-a320-15683ebf122b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,0.076,0.272,0.195,0.149,,-0.44,1.09,0.44,0.03,,96.1,,95.0,87.0,80.4,0.278,0.5,0.221,,,,,,,0.255,0.471,0.418,0.217,0.304,0.087,81.0,104.0,107.0,0.138,1.41,84.4,0.155,0.259,0.441,0.211,0.344,0.293,94.0,102.0,99.0,0.171,0.42,92.8,0.302,0.524,0.213,,,,,,,,,
2024-09-07,747076,Single,single,False,664770,605154,Nathan Lukes,John Brebbia,0,9ed1d45b-bef6-4639-9f77-f11cc5ff089b,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,- - -,6.04,4.87,50.2,103.0,103.0,104.0,0.784,10.84,3.02,9.41,1.6,0.65,0.254,0.366,0.134,0.373,0.424,97.0,92.0,80.0,,,,102.0,105.0,106.0,,,,103.0,101.0,103.0,,0.477,0.521,,0.002,1.09,,-1.86,,2.34,93.9,91.4,,83.1,,0.187,0.319,0.259,,,,,,,,,,,,,,,,,,,,,,0.321,0.554,0.253,,,,,,,,,,,,,,,,,,
2024-09-07,747076,Single,single,False,664770,656550,Nathan Lukes,Grant Holmes,1,4fb76250-fcfb-480a-8fa1-faec3ef13b30,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.86,3.59,53.2,100.0,97.0,100.0,0.712,9.06,1.84,9.39,0.84,1.27,0.255,0.35,0.153,0.344,0.448,69.0,97.0,87.0,106.0,104.0,107.0,79.0,99.0,91.0,,,,116.0,103.0,111.0,,0.374,0.296,0.221,0.011,1.01,,1.3,0.94,-0.82,94.5,91.2,,86.6,84.0,0.268,0.402,0.211,,,,,,,0.239,0.283,0.433,,,,,,,,,,,,,0.254,0.299,0.361,94.0,88.0,89.0,0.098,-3.81,92.6,0.462,0.923,0.167,,,,,,,,,
2024-09-08,747072,Walk,walk,False,664770,641729,Nathan Lukes,Joe Jiménez,0,299708bc-0cf5-4d96-8ef7-bb72d01e6060,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,ATL,2.55,2.6,60.0,105.0,101.0,106.0,0.699,10.35,3.0,6.0,0.3,0.95,0.207,0.453,0.154,0.289,0.443,66.0,111.0,110.0,,,,99.0,102.0,106.0,,,,106.0,108.0,107.0,,0.465,0.489,,0.046,1.38,,1.68,,2.84,94.5,89.0,,84.5,,0.221,0.274,0.261,,,,0.176,0.176,0.2,,,,,,,,,,,,,,,,0.152,0.238,0.4,,,,,,,,,,,,,,,,,,
2024-09-08,747072,Forceout,force_out,True,664770,628452,Nathan Lukes,Raisel Iglesias,1,3dd37fec-c4cb-49d9-8180-c3bc01276fab,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,1.18,2.08,61.0,106.0,114.0,105.0,0.697,9.15,1.62,4.28,0.3,1.07,0.284,0.345,0.162,0.23,0.406,113.0,113.0,106.0,,,,103.0,105.0,103.0,107.0,100.0,98.0,132.0,104.0,114.0,0.197,0.284,0.2,,0.319,3.43,3.15,2.35,,3.17,95.4,89.5,95.5,84.1,,0.136,0.254,0.306,,,,0.154,0.205,0.337,,,,0.118,0.118,0.113,,,,,,,,,,0.143,0.2,0.425,,,,,,,,,,,,,,,,,,
2024-09-09,744888,Groundout,field_out,True,664770,656731,Nathan Lukes,Tylor Megill,0,c5e98165-b8fe-4362-9977-f01f1457f087,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,0.063,0.478,0.128,0.082,0.018,-0.27,4.34,0.34,0.16,-4.36,95.6,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.25,1.0,0.2,0.5,0.5,0.111,0.154,0.308,0.371,0.125,0.125,0.237,100.0,94.0,108.0,0.086,-1.3,84.7,0.148,0.407,0.447,0.189,0.189,0.271,99.0,97.0,94.0,0.145,-1.11,90.2,0.359,0.564,0.235,,,,,,,,,
2024-09-09,744888,Strikeout,strikeout,True,664770,656731,Nathan Lukes,Tylor Megill,0,86a27ebf-ed71-4dc7-8da7-aadc56985557,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,0.063,0.478,0.128,0.082,0.018,-0.27,4.34,0.34,0.16,-4.36,95.6,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.25,1.0,0.2,0.5,0.5,0.111,0.154,0.308,0.371,0.125,0.125,0.237,100.0,94.0,108.0,0.086,-1.3,84.7,0.148,0.407,0.447,0.189,0.189,0.271,99.0,97.0,94.0,0.145,-1.11,90.2,0.359,0.564,0.235,,,,,,,,,
2024-09-09,744888,Sac Fly,sac_fly,True,664770,676130,Nathan Lukes,José Buttó,1,9749b34f-f7f5-41a1-937d-cedb66cb9d26,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.67,3.75,70.2,90.0,93.0,89.0,0.71,9.17,4.84,5.22,0.76,1.03,0.243,0.402,0.142,0.314,0.31,79.0,95.0,86.0,,,,105.0,93.0,93.0,83.0,81.0,79.0,98.0,88.0,93.0,0.233,0.308,0.233,,0.227,1.87,1.18,1.01,,0.15,94.1,87.1,93.5,83.9,,0.169,0.215,0.3,0.2,0.267,0.268,0.156,0.312,0.429,,,,0.185,0.315,0.16,,,,,,,,,,0.2,0.36,0.406,,,,,,,,,,,,,,,,,,
2024-09-11,744881,Forceout,force_out,True,664770,640455,Nathan Lukes,Sean Manaea,1,333aa4ba-2303-4b5a-9bd4-aee8b50b3860,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,83.0,98.0,94.0,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,0.434,0.119,0.254,,0.117,1.12,1.49,0.48,,-1.0,92.4,85.4,92.3,79.6,,0.167,0.295,0.309,0.186,0.31,0.391,0.264,0.437,0.249,,,,0.195,0.312,0.215,,,,,,,,,,0.174,0.435,0.32,84.0,88.0,85.0,0.076,0.98,88.4,0.222,0.25,0.179,,,,,,,,,
2024-09-11,744881,Lineout,field_out,True,664770,640455,Nathan Lukes,Sean Manaea,0,f38f8abe-50a2-4106-8d27-9c6b50b19bc2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,83.0,98.0,94.0,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,0.434,0.119,0.254,,0.117,1.12,1.49,0.48,,-1.0,92.4,85.4,92.3,79.6,,0.167,0.295,0.309,0.186,0.31,0.391,0.264,0.437,0.249,,,,0.195,0.312,0.215,,,,,,,,,,0.174,0.435,0.32,84.0,88.0,85.0,0.076,0.98,88.4,0.222,0.25,0.179,,,,,,,,,
2024-09-11,744881,Groundout,field_out,True,664770,640455,Nathan Lukes,Sean Manaea,0,f82ecdb5-1fdb-4c7a-81cf-70ebc6c8cd0e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,83.0,98.0,94.0,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,0.434,0.119,0.254,,0.117,1.12,1.49,0.48,,-1.0,92.4,85.4,92.3,79.6,,0.167,0.295,0.309,0.186,0.31,0.391,0.264,0.437,0.249,,,,0.195,0.312,0.215,,,,,,,,,,0.174,0.435,0.32,84.0,88.0,85.0,0.076,0.98,88.4,0.222,0.25,0.179,,,,,,,,,
2024-09-11,744881,Groundout,field_out,True,664770,657585,Nathan Lukes,Reed Garrett,0,a0d2aeba-d6b5-453c-b497-4bc523cbaa8f,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.25,3.11,55.1,93.0,117.0,97.0,0.65,13.01,4.55,7.32,0.98,1.29,0.234,0.411,0.258,0.266,0.345,,,,,,,126.0,88.0,91.0,91.0,87.0,81.0,122.0,96.0,105.0,0.129,0.158,0.2,,,-3.89,-0.98,1.56,,,96.6,,96.4,85.0,,0.387,0.71,0.292,0.152,0.182,0.344,,,,,,,0.316,0.579,0.25,120.0,93.0,99.0,0.278,2.15,88.2,0.12,0.133,0.511,,,,105.0,100.0,95.0,0.234,0.89,91.6,0.302,0.512,0.354,,,,,,,,,
2024-09-11,744881,Flyout,field_out,True,664770,621242,Nathan Lukes,Edwin Díaz,0,cf8c3ab4-b80f-4023-b9b5-204d9ac88c7e,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,3.66,2.47,46.2,95.0,124.0,105.0,0.663,13.69,3.09,6.17,1.35,1.05,0.206,0.505,0.216,0.289,0.433,,,,,,,118.0,93.0,100.0,,,,131.0,98.0,112.0,,0.501,0.499,,,0.91,,0.37,,,97.4,,,89.5,,0.176,0.294,0.355,,,,,,,,,,,,,,,,,,,,,,0.202,0.384,0.366,,,,,,,,,,,,,,,,,,
2024-09-13,744882,Double Play,double_play,True,664770,607200,Nathan Lukes,Erick Fedde,1,1251fbe3-5d96-40f2-b282-200436304055,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,86.0,108.0,105.0,,,,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,0.309,0.003,0.202,,0.166,-7.28,0.45,1.2,,-0.48,92.8,87.7,93.0,83.5,,0.5,0.5,0.0,0.171,0.326,0.246,0.226,0.34,0.157,,,,0.253,0.353,0.202,,,,,,,,,,,,,78.0,104.0,97.0,0.321,0.38,89.9,0.258,0.479,0.235,,,,,,,,,
