date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-04-02,745111,Flyout,field_out,True,678554,571760,Curtis Mead,Andrew Heaney,0,61852dff-a59d-4708-9fd7-59389e027fcf,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,76.0,101.0,98.0,,,,89.0,98.0,100.0,,,,,0.522,,0.29,-0.05,,,-0.02,91.5,,,82.0,0.252,0.383,0.382,,,,,,,0.22,0.422,0.224,85.0,105.0,99.0,126.0,105.0,102.0,0.032,0.154,-7.71,1.0,83.8,75.5,0.8,2.0,0.125,0.256,0.329,0.229,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,,,,,,,
2024-04-02,745111,Lineout,field_out,True,678554,666720,Curtis Mead,Yerry Rodríguez,0,f99aa14a-6329-4ad2-860e-364f4aa2a01e,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,105.0,96.0,92.0,,,,107.0,100.0,110.0,,,,,0.582,,0.316,-0.36,,,-2.38,96.3,,,83.7,0.25,0.583,0.304,,,,,,,0.25,0.444,0.172,119.0,81.0,83.0,,,,,0.102,,-3.2,86.5,,,,,0.167,0.667,0.313,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745111,Single,single,False,678554,656641,Curtis Mead,Jacob Latz,1,bae55c08-c6b7-4c87-aeea-f326f25fc349,656641.0,jacoblatz,Latz,Left,Jacob Latz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.143,0.281,,,,,,,0.243,0.4,0.244,,,,,,,,,,,,,,,,0.209,0.302,0.386,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,745114,Single,single,False,678554,502085,Curtis Mead,David Robertson,0,8da01902-f7eb-4538-9333-008e460ac48b,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,,,,107.0,112.0,111.0,110.0,92.0,97.0,,,,0.026,0.003,,0.053,-2.5,,1.88,-4.14,94.1,,94.7,83.6,0.333,0.833,0.071,,,,0.0,0.0,0.25,,,,105.0,89.0,65.0,,,,0.003,0.026,-4.1,6.62,88.2,80.9,0.233,0.283,0.267,0.0,0.0,0.2,121.0,100.0,106.0,0.595,2.57,93.6,0.137,0.205,0.346,121.0,95.0,103.0,,0.295,,0.22,,84.7,,,,,,
2024-04-03,745114,Groundout,field_out,True,678554,600917,Curtis Mead,José Leclerc,0,53d3fab8-cef3-4bda-90f0-9c204f6375f2,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,107.0,89.0,97.0,78.0,88.0,81.0,119.0,103.0,104.0,,,,0.046,0.352,,0.33,0.85,,2.9,1.16,95.1,,94.8,81.9,0.193,0.298,0.504,,,,0.2,0.2,0.143,0.128,0.277,0.311,66.0,99.0,89.0,,,,,0.105,,-0.04,88.1,,,,,0.111,0.111,0.556,134.0,94.0,99.0,0.167,-0.6,90.0,0.227,0.364,0.259,,,,,,,,,,,,,,,
2024-04-05,746576,Walk,walk,False,678554,596295,Curtis Mead,Austin Gomber,1,c562fee7-d7d5-4120-86a5-a439e65729c5,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,,,,0.001,0.412,,0.158,-1.25,,-43.05,-0.33,90.4,,90.1,83.8,0.274,0.532,0.162,,,,,,,0.312,0.567,0.093,86.0,105.0,101.0,,,,,0.211,,-0.09,80.9,,0.188,0.337,0.266,0.274,0.369,0.275,,,,,,,,,,78.0,111.0,105.0,,0.218,,0.82,,77.1,,,,,,
2024-04-05,746576,Flyout,field_out,True,678554,596295,Curtis Mead,Austin Gomber,1,9f136980-5d16-4eb0-9efa-156299b0e39f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,,,,0.001,0.412,,0.158,-1.25,,-43.05,-0.33,90.4,,90.1,83.8,0.274,0.532,0.162,,,,,,,0.312,0.567,0.093,86.0,105.0,101.0,,,,,0.211,,-0.09,80.9,,0.188,0.337,0.266,0.274,0.369,0.275,,,,,,,,,,78.0,111.0,105.0,,0.218,,0.82,,77.1,,,,,,
2024-04-05,746576,Grounded Into DP,grounded_into_double_play,True,678554,663567,Curtis Mead,Peter Lambert,1,c83e644e-34a8-4340-95d8-93a4be83b84f,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,,,,0.032,0.382,,0.306,-0.75,,-1.55,0.45,94.5,,93.8,85.8,0.182,0.182,0.316,,,,0.333,0.333,0.0,0.276,0.534,0.11,89.0,95.0,95.0,80.0,96.0,95.0,0.052,0.228,-5.77,0.42,86.9,78.0,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Single,single,False,678554,542881,Curtis Mead,Tyler Anderson,0,4da1fb1e-bdf2-4d05-a33e-b580b21af6d1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,,,,0.038,0.403,,0.003,-0.19,,-2.78,-4.61,89.2,,88.1,77.9,,,,,,,0.222,0.611,0.067,0.239,0.472,0.163,104.0,101.0,106.0,,,,,0.366,,1.6,78.7,,,,,0.18,0.238,0.374,100.0,102.0,98.0,0.19,-0.14,83.8,0.221,0.39,0.244,,,,,,,,,,,,,,,
2024-04-08,746252,Flyout,field_out,True,678554,542881,Curtis Mead,Tyler Anderson,0,ba0b0195-23f9-41c3-a1a0-8508185f8866,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,,,,0.038,0.403,,0.003,-0.19,,-2.78,-4.61,89.2,,88.1,77.9,,,,,,,0.222,0.611,0.067,0.239,0.472,0.163,104.0,101.0,106.0,,,,,0.366,,1.6,78.7,,,,,0.18,0.238,0.374,100.0,102.0,98.0,0.19,-0.14,83.8,0.221,0.39,0.244,,,,,,,,,,,,,,,
2024-04-08,746252,Lineout,field_out,True,678554,542881,Curtis Mead,Tyler Anderson,0,5e9a334e-361f-4b71-8e78-6ff27bd66513,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,,,,0.038,0.403,,0.003,-0.19,,-2.78,-4.61,89.2,,88.1,77.9,,,,,,,0.222,0.611,0.067,0.239,0.472,0.163,104.0,101.0,106.0,,,,,0.366,,1.6,78.7,,,,,0.18,0.238,0.374,100.0,102.0,98.0,0.19,-0.14,83.8,0.221,0.39,0.244,,,,,,,,,,,,,,,
2024-04-08,746252,Lineout,field_out,True,678554,519326,Curtis Mead,Hunter Strickland,1,bb945f30-bfd9-4d09-9e20-7af3e6e8812b,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.282,,0.549,-0.79,,-1.13,2.24,94.2,,92.7,84.0,0.158,0.284,0.283,,,,0.375,0.5,0.103,0.27,0.486,0.186,82.0,107.0,102.0,,,,,0.061,,3.81,87.6,,,,,0.077,0.077,0.333,,,,0.003,-71.24,90.6,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Walk,walk,False,678554,663776,Curtis Mead,Patrick Sandoval,0,7e3efa60-e63b-4117-877c-dc733400f224,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,-2.17,,-1.82,0.25,93.7,,93.7,86.8,0.235,0.471,0.281,,,,0.413,0.565,0.142,0.381,0.524,0.16,96.0,101.0,104.0,96.0,94.0,100.0,0.09,0.283,2.02,0.72,82.9,76.3,0.118,0.118,0.256,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Strikeout,strikeout,True,678554,663776,Curtis Mead,Patrick Sandoval,0,ced3c985-df66-4dc5-b719-092cb3612262,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,-2.17,,-1.82,0.25,93.7,,93.7,86.8,0.235,0.471,0.281,,,,0.413,0.565,0.142,0.381,0.524,0.16,96.0,101.0,104.0,96.0,94.0,100.0,0.09,0.283,2.02,0.72,82.9,76.3,0.118,0.118,0.256,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Strikeout,strikeout,True,678554,663776,Curtis Mead,Patrick Sandoval,0,1da49c4c-25ad-47e3-935a-bf5736aa505a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,-2.17,,-1.82,0.25,93.7,,93.7,86.8,0.235,0.471,0.281,,,,0.413,0.565,0.142,0.381,0.524,0.16,96.0,101.0,104.0,96.0,94.0,100.0,0.09,0.283,2.02,0.72,82.9,76.3,0.118,0.118,0.256,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Single,single,False,678554,542585,Curtis Mead,José Cisnero,1,b812f917-a8cd-4dc6-8053-2f1cb6a06fbc,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,,,,0.245,0.333,,0.291,-3.92,,-2.11,1.21,95.3,,95.3,84.9,0.308,0.462,0.216,,,,0.333,0.5,0.161,0.333,0.762,0.291,99.0,87.0,89.0,,,,,0.124,,-0.4,88.6,,,,,0.0,0.0,0.364,80.0,78.0,85.0,0.007,-2.92,88.9,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Groundout,field_out,True,678554,608334,Curtis Mead,Carson Fulmer,0,bf6303b7-178d-4f0f-81aa-50d1c553ed4c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.88,,0.43,1.88,93.8,,92.9,87.5,0.133,0.333,0.286,,,,0.278,0.389,0.108,0.194,0.29,0.231,89.0,104.0,103.0,108.0,104.0,99.0,0.039,0.302,-9.4,0.25,88.0,82.7,0.429,1.286,0.455,0.164,0.269,0.378,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,746247,Pop Out,field_out,True,678554,667755,Curtis Mead,José Soriano,0,8871cc2f-5fa6-42a8-a8ea-b4d81093fce1,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,-1.88,0.64,1.84,0.95,98.9,93.0,97.8,91.6,0.091,0.182,0.484,0.143,0.314,0.323,0.237,0.288,0.148,0.342,0.605,0.122,,,,,,,,,,,,,0.205,0.397,0.403,,,,,,,,,,,,,99.0,97.0,108.0,,0.265,,-0.32,,86.3,,,,,,
2024-04-10,746247,Groundout,field_out,True,678554,667755,Curtis Mead,José Soriano,0,8371d523-b5a3-4cd1-a756-1a2915d4a035,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,-1.88,0.64,1.84,0.95,98.9,93.0,97.8,91.6,0.091,0.182,0.484,0.143,0.314,0.323,0.237,0.288,0.148,0.342,0.605,0.122,,,,,,,,,,,,,0.205,0.397,0.403,,,,,,,,,,,,,99.0,97.0,108.0,,0.265,,-0.32,,86.3,,,,,,
2024-04-10,746247,Strikeout,strikeout,True,678554,472610,Curtis Mead,Luis García,0,cfb43817-9191-4477-9d74-d7ca61471211,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,112.0,101.0,115.0,0.504,0.077,0.188,0.212,-1.93,0.98,0.93,-0.04,95.8,86.7,96.4,81.3,0.2,0.5,0.538,0.206,0.206,0.362,0.231,0.385,0.122,0.364,0.545,0.217,,,,,,,,,,,,,,,,,,,90.0,70.0,85.0,0.019,0.39,88.0,,,,,,,,,,,,,,,,,,
2024-04-10,746247,Groundout,field_out,True,678554,608032,Curtis Mead,Carlos Estévez,0,51133608-fc3b-4b84-9111-858548d08e02,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,102.0,107.0,104.0,,,,129.0,99.0,108.0,,,,,0.628,,0.261,2.37,,,1.97,96.4,,,88.9,0.174,0.391,0.302,,,,,,,0.184,0.289,0.274,83.0,94.0,87.0,132.0,80.0,97.0,0.007,0.104,2.11,0.09,89.2,83.2,,,,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Hit By Pitch,hit_by_pitch,False,678554,657277,Curtis Mead,Logan Webb,0,71bf74c9-b70d-4a8e-bc91-923aa9c5978e,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,0.388,0.048,,0.223,1.24,,1.02,0.18,92.3,,92.2,83.5,0.247,0.323,0.227,,,,0.276,0.346,0.15,0.1,0.15,0.39,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,59.0,115.0,105.0,0.011,5.55,90.3,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Lineout,field_out,True,678554,657277,Curtis Mead,Logan Webb,0,479c8494-9a60-494e-bc9a-c4812778f656,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,0.388,0.048,,0.223,1.24,,1.02,0.18,92.3,,92.2,83.5,0.247,0.323,0.227,,,,0.276,0.346,0.15,0.1,0.15,0.39,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,59.0,115.0,105.0,0.011,5.55,90.3,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Single,single,False,678554,657277,Curtis Mead,Logan Webb,0,9f7c6127-aa0a-483e-8576-f75afde41959,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,0.388,0.048,,0.223,1.24,,1.02,0.18,92.3,,92.2,83.5,0.247,0.323,0.227,,,,0.276,0.346,0.15,0.1,0.15,0.39,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,59.0,115.0,105.0,0.011,5.55,90.3,,,,,,,,,,,,,,,,,,
