date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
2024-06-09,745167,Strikeout,strikeout,True,675659,669467,Greg Jones,Andre Pallante,0,b6c25125-f7da-414a-be5b-5646e1e7f865,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745167,Strikeout,strikeout,True,675659,669467,Greg Jones,Andre Pallante,1,cc38694a-9f20-4716-b933-99fd1e462770,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745167,Walk,walk,False,675659,681676,Greg Jones,Ryan Fernandez,0,194fd895-e7c5-43a9-8a9a-9a13c16d6928,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,,,,0.348,0.025,0.462,,-2.54,1.31,2.1,,95.4,95.2,86.9,,0.5,0.5,0.286,0.241,0.259,0.214,,,,0.153,0.222,0.408,,,,,,,96.0,99.0,95.0,0.165,,,-0.43,,,89.9,,,,,,0.28,0.44,0.188,,,,,,,,,
2024-06-11,745899,Strikeout,strikeout,True,675659,622251,Greg Jones,Josh Staumont,1,1256fe7d-95ac-4a97-8ac6-4793e465963d,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,93.0,99.0,98.0,95.0,94.0,91.0,129.0,95.0,105.0,,,,0.26,0.11,0.615,,1.94,1.5,3.22,,94.2,95.2,86.4,,0.0,0.0,0.5,0.188,0.25,0.242,,,,0.122,0.122,0.283,,,,76.0,95.0,102.0,,,,,0.015,,,-8.97,,,,79.1,,,,,,,,,,,,,,,
2024-06-12,745896,Strikeout,strikeout,True,675659,543351,Greg Jones,Jay Jackson,0,06411955-0911-4e4b-a969-f447affbca46,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,0.554,,1.98,3.21,-2.47,,91.9,91.3,84.9,,0.2,0.233,0.203,0.286,0.286,0.077,,,,0.276,0.672,0.307,88.0,100.0,101.0,,,,,,,,,0.131,,,-2.99,,86.0,,0.4,0.7,0.217,,,,,,,,,,,,
2024-06-17,746543,Home Run,home_run,False,675659,656420,Greg Jones,J.P. Feyereisen,0,6f994aa0-7794-423e-9a61-c53709297f92,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,76.0,97.0,95.0,,,,108.0,98.0,98.0,,,,,0.475,0.24,,-2.12,,0.9,,91.7,,84.3,,0.316,0.579,0.17,,,,,,,0.25,0.375,0.368,108.0,102.0,98.0,,,,,,,,,0.285,,,-1.17,,87.5,,0.214,0.643,0.174,,,,,,,,,,,,
