date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,EP%,wEP/C,vEP,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-05-08,746562,Double,double,False,666165,663567,Blake Sabol,Peter Lambert,1,6c67bb4d-bb42-4def-8fbe-38ce88b9f57d,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,,,,0.032,0.382,,0.306,0.052,0.228,-0.75,,-1.55,0.45,-5.77,0.42,94.5,,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,0.182,0.182,0.316,,,,,,,,,,,,
2024-05-08,746562,Single,single,False,666165,683627,Blake Sabol,Anthony Molina,0,2876ce10-759b-47d3-81d4-ac2d21165db5,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.94,5.26,35.0,99.0,85.0,96.0,0.871,4.89,3.86,11.83,0.77,1.65,0.29,0.347,0.137,0.363,0.436,94.0,91.0,92.0,121.0,110.0,112.0,76.0,98.0,92.0,,,,91.0,107.0,107.0,,,,,0.49,,0.249,0.024,0.235,-1.66,,,-1.65,-1.97,0.35,94.6,,84.9,,88.5,82.4,,,,0.373,0.537,0.136,0.333,0.333,0.0,0.179,0.286,0.254,,,,,,,,,,,,,0.349,0.488,0.115,,,,,,,0.002,3.88,76.8,,,
2024-05-08,746562,Single,single,False,666165,656234,Blake Sabol,Jake Bird,0,5d2912fe-a8e0-47af-ba7a-e87650fdeaf1,656234.0,jakebird,Bird,Right,Jake Bird,COL,6.26,4.96,23.0,93.0,114.0,93.0,0.79,6.26,7.04,9.78,1.17,1.4,0.315,0.356,0.151,0.26,0.411,,,,133.0,94.0,101.0,49.0,90.0,88.0,91.0,86.0,82.0,137.0,101.0,104.0,119.0,90.0,96.0,0.437,0.015,0.074,0.305,0.169,,-6.25,-4.3,-1.3,0.62,-2.8,,94.5,91.2,,95.3,85.0,81.4,0.318,0.432,0.123,,,,0.273,0.545,0.304,,,,0.5,1.25,0.278,,,,,,,,,,0.185,0.259,0.302,,,,,,,,,,,,
2024-05-09,746563,Lineout,field_out,True,666165,615698,Blake Sabol,Cal Quantrill,0,6d002d34-9634-49c4-848d-18da7fa0f811,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.322,0.573,0.2,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.347,0.571,0.173,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253,,,,,,,,,,,,,,,
2024-05-09,746563,Walk,walk,False,666165,615698,Blake Sabol,Cal Quantrill,1,ccded5e6-1f10-4640-ba90-a41a6f21d198,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.322,0.573,0.2,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.347,0.571,0.173,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253,,,,,,,,,,,,,,,
2024-05-09,746563,Lineout,field_out,True,666165,680767,Blake Sabol,Victor Vodnik,0,c7d29434-99ac-4355-b8b7-d04c8e2c64b3,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.03,4.36,51.1,99.0,122.0,102.0,0.797,8.24,4.03,8.94,0.88,1.93,0.25,0.342,0.171,0.408,0.422,114.0,99.0,100.0,,,,124.0,98.0,100.0,,,,120.0,105.0,107.0,,,,,0.643,,0.2,,0.157,-0.34,,,-0.07,,1.35,97.7,,89.9,,84.1,,,,,0.271,0.426,0.196,,,,0.172,0.172,0.254,,,,,,,,,,,,,0.268,0.341,0.268,,,,,,,,,,,,
2024-05-09,746563,Strikeout,strikeout,True,666165,656222,Blake Sabol,Jalen Beeks,0,93a98522-0e80-46e3-a0f4-71e02d5610f0,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,75.0,94.0,89.0,,,,,,,89.0,97.0,92.0,0.002,0.57,0.159,,0.014,0.255,0.42,0.58,-0.45,,1.3,-0.52,94.5,85.2,89.0,89.3,,74.5,,,,0.286,0.403,0.143,0.2,0.2,0.167,0.211,0.289,0.407,0.167,0.389,0.255,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,745340,Strikeout,strikeout,True,666165,664747,Blake Sabol,Alexis Díaz,1,41184b8a-b598-4a62-a85c-52888b09fc2b,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,CIN,4.33,3.91,35.1,97.0,117.0,103.0,0.785,8.92,5.6,7.64,0.51,0.83,0.24,0.427,0.167,0.229,0.442,,,,,,,116.0,94.0,98.0,,,,117.0,100.0,108.0,,,,,0.56,,0.44,,,0.12,,,-0.08,,,93.9,,,,87.2,,,,,0.208,0.264,0.231,,,,,,,,,,,,,,,,,,,0.244,0.372,0.262,,,,,,,,,,,,
2024-05-12,745345,Groundout,field_out,True,666165,593423,Blake Sabol,Frankie Montas,0,069b6929-5557-4222-9a70-e47f4608da89,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,0.155,0.344,0.173,0.11,,,-0.34,-2.54,1.59,-0.61,,,95.3,90.2,,94.3,84.9,,0.221,0.338,0.121,0.231,0.433,0.19,,,,,,,0.378,0.711,0.209,120.0,97.0,106.0,0.218,-0.21,85.7,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,,,,,,,
2024-05-12,745345,Hit By Pitch,hit_by_pitch,False,666165,593423,Blake Sabol,Frankie Montas,1,53d50e46-fb78-40bd-891c-15285f47416d,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,0.155,0.344,0.173,0.11,,,-0.34,-2.54,1.59,-0.61,,,95.3,90.2,,94.3,84.9,,0.221,0.338,0.121,0.231,0.433,0.19,,,,,,,0.378,0.711,0.209,120.0,97.0,106.0,0.218,-0.21,85.7,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,,,,,,,
2024-05-12,745345,Single,single,False,666165,607259,Blake Sabol,Nick Martinez,1,912a9647-e28b-4f06-8eb8-47e8a390646f,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,118.0,115.0,119.0,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,101.0,108.0,104.0,0.152,0.219,0.199,0.083,0.131,0.217,0.96,0.21,1.08,0.29,-2.24,0.75,92.6,88.5,80.0,91.9,84.7,81.1,0.24,0.34,0.053,0.206,0.317,0.188,0.381,0.714,0.37,0.211,0.38,0.384,0.345,0.5,0.145,,,,,,,,,,0.235,0.294,0.432,,,,,,,,,,,,
2024-05-12,745345,Groundout,field_out,True,666165,518585,Blake Sabol,Fernando Cruz,0,a9e0728d-0efd-43db-ba41-94dc77589777,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,,,,90.0,95.0,89.0,,,,,,,82.0,94.0,95.0,,0.301,0.268,,,,-0.28,-1.25,,,,,94.7,88.8,,,,,,,,0.316,0.553,0.178,,,,,,,0.344,0.719,0.317,159.0,95.0,113.0,0.431,2.35,81.7,0.09,0.128,0.573,,,,,,,,,,,,,,,
2024-05-12,745345,Walk,walk,False,666165,641941,Blake Sabol,Emilio Pagán,0,d684812d-981b-4afc-846f-1d9d36d3e601,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,,,,116.0,101.0,105.0,,,,,,,90.0,114.0,110.0,,0.566,0.281,,,,0.51,-3.2,,,,,94.3,86.2,,,,,,,,0.224,0.388,0.275,,,,,,,0.429,0.762,0.326,107.0,109.0,99.0,0.153,0.86,84.1,0.111,0.222,0.5,,,,,,,,,,,,,,,
2024-05-13,745343,Single,single,False,666165,808967,Blake Sabol,Yoshinobu Yamamoto,1,98b6f3b0-afdd-40a7-b6d0-4c2c4f6dd399,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.3,0.5,0.143,0.248,0.396,0.194,0.23,0.41,0.319,,,,0.231,0.308,0.242,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.133,0.133,0.333,,,,,,,,,,,,
2024-05-13,745343,Pop Out,field_out,True,666165,808967,Blake Sabol,Yoshinobu Yamamoto,0,2359da68-7c50-4c98-b1fb-dcdca14ee639,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.3,0.5,0.143,0.248,0.396,0.194,0.23,0.41,0.319,,,,0.231,0.308,0.242,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.133,0.133,0.333,,,,,,,,,,,,
2024-05-14,745342,Strikeout,strikeout,True,666165,694813,Blake Sabol,Gavin Stone,0,ab1cc181-fabd-43c4-b0fb-d6f1b1e55e47,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.333,0.495,0.146,0.247,0.36,0.148,0.111,0.111,0.188,0.184,0.34,0.338,0.286,0.286,0.173,,,,,,,,,,0.247,0.315,0.346,,,,,,,,,,,,
2024-05-14,745342,Walk,walk,False,666165,694813,Blake Sabol,Gavin Stone,0,b55f5e5b-d3f1-4a26-aef0-046c6a450e95,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.333,0.495,0.146,0.247,0.36,0.148,0.111,0.111,0.188,0.184,0.34,0.338,0.286,0.286,0.173,,,,,,,,,,0.247,0.315,0.346,,,,,,,,,,,,
2024-05-14,745342,Groundout,field_out,True,666165,694813,Blake Sabol,Gavin Stone,0,47a3457d-aeef-4b46-8789-babf5193ef70,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.333,0.495,0.146,0.247,0.36,0.148,0.111,0.111,0.188,0.184,0.34,0.338,0.286,0.286,0.173,,,,,,,,,,0.247,0.315,0.346,,,,,,,,,,,,
2024-05-14,745342,Double,double,False,666165,622503,Blake Sabol,Nabil Crismatt,0,0e3e20d4-e35b-4c6b-8d9a-0ac5095b5bbe,622503.0,nabilcrismatt,Crismatt,Right,Nabil Crismatt,LAD,2.57,5.58,7.0,103.0,96.0,102.0,0.804,7.71,0.0,9.0,1.29,1.5,0.2,0.6,0.1,0.25,0.419,107.0,104.0,107.0,103.0,121.0,102.0,53.0,90.0,83.0,63.0,140.0,132.0,108.0,95.0,102.0,,,,0.022,0.183,,0.043,0.054,0.699,-0.12,,-22.41,18.17,3.67,1.7,90.5,,81.8,92.2,86.3,74.3,,,,0.333,0.667,0.0,,,,0.25,0.4,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,745341,Strikeout,strikeout,True,666165,622694,Blake Sabol,Elieser Hernández,0,67e0d174-2797-41c7-be5b-5038e6dd3131,622694.0,elieserhernandez,"Hernández, El",Right,Elieser Hernández,- - -,6.32,6.18,15.2,101.0,79.0,99.0,0.804,4.6,2.87,8.04,2.87,0.37,0.333,0.412,0.137,0.333,0.446,83.0,102.0,98.0,,,,79.0,97.0,98.0,64.0,105.0,87.0,87.0,97.0,105.0,81.0,105.0,104.0,0.068,0.434,0.283,0.032,,0.183,0.53,-3.92,-10.74,-5.92,,3.74,91.8,83.6,84.9,91.3,79.4,,0.286,1.143,0.111,0.207,0.448,0.17,,,,0.0,0.0,0.273,0.417,0.75,0.367,,,,,,,,,,0.333,0.667,0.0,,,,,,,,,,,,
2024-05-15,745341,Pop Out,field_out,True,666165,622694,Blake Sabol,Elieser Hernández,0,276950a0-abb9-4669-bd16-2bc4678e4be4,622694.0,elieserhernandez,"Hernández, El",Right,Elieser Hernández,- - -,6.32,6.18,15.2,101.0,79.0,99.0,0.804,4.6,2.87,8.04,2.87,0.37,0.333,0.412,0.137,0.333,0.446,83.0,102.0,98.0,,,,79.0,97.0,98.0,64.0,105.0,87.0,87.0,97.0,105.0,81.0,105.0,104.0,0.068,0.434,0.283,0.032,,0.183,0.53,-3.92,-10.74,-5.92,,3.74,91.8,83.6,84.9,91.3,79.4,,0.286,1.143,0.111,0.207,0.448,0.17,,,,0.0,0.0,0.273,0.417,0.75,0.367,,,,,,,,,,0.333,0.667,0.0,,,,,,,,,,,,
2024-05-15,745341,Single,single,False,666165,674285,Blake Sabol,Eduardo Salazar,0,470bea28-57c1-414f-8da2-5cd6fb6d87da,674285.0,eduardosalazar,Salazar,Right,Eduardo Salazar,- - -,0.0,5.33,4.0,101.0,105.0,102.0,0.694,15.75,9.0,6.75,0.0,2.0,0.167,0.5,0.167,0.167,0.416,,,,,,,87.0,125.0,129.0,82.0,94.0,86.0,125.0,103.0,112.0,,,,0.442,0.026,,0.532,,,-1.21,,-3.37,4.12,,,96.3,,,94.9,88.3,,0.75,0.75,0.118,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,
2024-05-15,745341,Strikeout,strikeout,True,666165,674285,Blake Sabol,Eduardo Salazar,0,027cb4fb-e777-4531-b001-b052c9b77ce2,674285.0,eduardosalazar,Salazar,Right,Eduardo Salazar,- - -,0.0,5.33,4.0,101.0,105.0,102.0,0.694,15.75,9.0,6.75,0.0,2.0,0.167,0.5,0.167,0.167,0.416,,,,,,,87.0,125.0,129.0,82.0,94.0,86.0,125.0,103.0,112.0,,,,0.442,0.026,,0.532,,,-1.21,,-3.37,4.12,,,96.3,,,94.9,88.3,,0.75,0.75,0.118,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,
