date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-08-27,745132,Strikeout,strikeout,True,663609,656302,Luken Baker,Dylan Cease,0,1460a30b-d592-48b7-ae74-2ff96b127121,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,,,,124.0,96.0,103.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.434,0.007,0.47,,0.01,0.09,-5.13,,1.78,,-4.15,96.9,91.8,69.7,,87.3,,0.154,0.231,0.405,,,,0.25,1.0,0.0,0.237,0.417,0.208,0.25,1.0,0.2,0.273,0.455,0.292,0.17,0.27,0.444,109.0,96.0,103.0,0.08,-1.16,82.5,,,,,,,,,,,,
2024-08-27,745132,Strikeout,strikeout,True,663609,656302,Luken Baker,Dylan Cease,0,5c02cda5-4701-4e7b-9a77-36eea1d34386,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,,,,124.0,96.0,103.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.434,0.007,0.47,,0.01,0.09,-5.13,,1.78,,-4.15,96.9,91.8,69.7,,87.3,,0.154,0.231,0.405,,,,0.25,1.0,0.0,0.237,0.417,0.208,0.25,1.0,0.2,0.273,0.455,0.292,0.17,0.27,0.444,109.0,96.0,103.0,0.08,-1.16,82.5,,,,,,,,,,,,
2024-08-27,745132,Walk,walk,False,663609,673513,Luken Baker,Yuki Matsui,0,90284e46-c87e-4719-818e-9334b5682e33,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.38,2.9,58.2,96.0,111.0,99.0,0.702,9.66,3.68,6.44,0.92,0.92,0.219,0.503,0.185,0.311,0.396,,,,66.0,86.0,83.0,114.0,97.0,104.0,,,,109.0,93.0,96.0,,,,,0.409,,0.326,0.01,,0.56,,,1.43,2.36,,92.2,,,,84.9,74.9,0.167,0.167,0.286,,,,,,,0.216,0.42,0.181,,,,,,,0.175,0.351,0.454,,,,,,,0.255,-0.03,86.6,114.0,95.0,92.0,0.211,0.298,0.405,,,
2024-08-27,745132,Strikeout,strikeout,True,663609,592094,Luken Baker,Jason Adam,0,011b4d50-7b2f-4e29-a785-54cc960ae7a8,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,,,,122.0,100.0,103.0,,,,129.0,91.0,98.0,,,,,0.384,,0.36,,0.257,1.11,,,1.23,,2.78,95.5,,89.7,,82.2,,0.241,0.483,0.429,,,,,,,0.174,0.319,0.264,0.16,0.2,0.414,,,,0.091,0.182,0.545,,,,,,,,,,,,,,,,,,
2024-08-28,745134,Groundout,field_out,True,663609,605397,Luken Baker,Joe Musgrove,0,7725c9d3-7a33-40bf-b108-ab460c24b70f,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,123.0,99.0,105.0,148.0,102.0,107.0,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,102.0,105.0,101.0,0.051,0.249,0.197,0.208,0.216,0.08,-1.12,1.59,0.22,0.76,-0.52,-3.19,92.7,90.1,87.0,92.5,82.0,81.4,0.182,0.364,0.296,0.4,0.467,0.121,0.328,0.414,0.228,0.254,0.492,0.243,0.36,0.64,0.396,0.224,0.367,0.337,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745134,Double,double,False,663609,605397,Luken Baker,Joe Musgrove,1,0f5b64ea-32b2-4128-ada8-9f9f5b2a928e,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,123.0,99.0,105.0,148.0,102.0,107.0,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,102.0,105.0,101.0,0.051,0.249,0.197,0.208,0.216,0.08,-1.12,1.59,0.22,0.76,-0.52,-3.19,92.7,90.1,87.0,92.5,82.0,81.4,0.182,0.364,0.296,0.4,0.467,0.121,0.328,0.414,0.228,0.254,0.492,0.243,0.36,0.64,0.396,0.224,0.367,0.337,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745134,Strikeout,strikeout,True,663609,605397,Luken Baker,Joe Musgrove,0,05939652-ff06-45e9-a0d2-e2f267780677,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,123.0,99.0,105.0,148.0,102.0,107.0,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,102.0,105.0,101.0,0.051,0.249,0.197,0.208,0.216,0.08,-1.12,1.59,0.22,0.76,-0.52,-3.19,92.7,90.1,87.0,92.5,82.0,81.4,0.182,0.364,0.296,0.4,0.467,0.121,0.328,0.414,0.228,0.254,0.492,0.243,0.36,0.64,0.396,0.224,0.367,0.337,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745134,Strikeout,strikeout,True,663609,592094,Luken Baker,Jason Adam,0,4bb87376-07e7-4bf3-a86e-4e5b93236580,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,,,,122.0,100.0,103.0,,,,129.0,91.0,98.0,,,,,0.384,,0.36,,0.257,1.11,,,1.23,,2.78,95.5,,89.7,,82.2,,0.241,0.483,0.429,,,,,,,0.174,0.319,0.264,0.16,0.2,0.414,,,,0.091,0.182,0.545,,,,,,,,,,,,,,,,,,
2024-08-29,745135,Walk,walk,False,663609,650633,Luken Baker,Michael King,0,8853c1f2-ab32-4f47-b3e0-84e6e9af717b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,0.25,-0.65,,0.88,-0.03,,1.72,93.6,,86.7,92.9,82.8,,0.213,0.326,0.346,0.203,0.391,0.201,,,,0.261,0.403,0.253,0.202,0.275,0.358,,,,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
2024-08-29,745135,Groundout,field_out,True,663609,650633,Luken Baker,Michael King,1,843f6ddc-f190-4253-8204-551c6bc45e6f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,0.25,-0.65,,0.88,-0.03,,1.72,93.6,,86.7,92.9,82.8,,0.213,0.326,0.346,0.203,0.391,0.201,,,,0.261,0.403,0.253,0.202,0.275,0.358,,,,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
2024-08-29,745135,Walk,walk,False,663609,650633,Luken Baker,Michael King,0,d6bcf04d-5a0e-4b01-ae09-df60e74709bc,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,0.25,-0.65,,0.88,-0.03,,1.72,93.6,,86.7,92.9,82.8,,0.213,0.326,0.346,0.203,0.391,0.201,,,,0.261,0.403,0.253,0.202,0.275,0.358,,,,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
2024-08-29,745135,Pop Out,field_out,True,663609,663773,Luken Baker,Bryan Hoeing,0,e99bc66a-3ab7-4559-9cfe-8f09cce00504,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,,,,0.496,0.067,,0.244,,,-0.1,,0.24,0.52,,,94.3,,,93.8,83.0,,,,,0.295,0.42,0.097,,,,0.2,0.4,0.2,,,,,,,0.233,0.267,0.321,,,,,,,0.193,3.93,86.8,136.0,103.0,107.0,0.079,0.105,0.388,,,
2024-09-01,745701,Walk,walk,False,663609,641482,Luken Baker,Nestor Cortes,0,c1f63064-63f1-47f3-a26a-568ec29a8738,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,,,,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,,0.088,0.23,1.0,1.53,-1.15,,-0.94,92.0,87.5,83.4,90.3,78.2,,0.286,0.524,0.235,0.143,0.143,0.316,0.255,0.39,0.25,0.238,0.452,0.202,0.237,0.395,0.344,,,,0.3,0.4,0.182,,,,,,,,,,,,,,,,,,
2024-09-01,745701,Flyout,field_out,True,663609,641482,Luken Baker,Nestor Cortes,0,4a42aa14-e098-463d-83fd-632821e48598,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,,,,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,,0.088,0.23,1.0,1.53,-1.15,,-0.94,92.0,87.5,83.4,90.3,78.2,,0.286,0.524,0.235,0.143,0.143,0.316,0.255,0.39,0.25,0.238,0.452,0.202,0.237,0.395,0.344,,,,0.3,0.4,0.182,,,,,,,,,,,,,,,,,,
2024-09-01,745701,Home Run,home_run,False,663609,641482,Luken Baker,Nestor Cortes,1,46a7f00d-57cd-461a-9e85-7b3cbcb7b123,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,,,,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,,0.088,0.23,1.0,1.53,-1.15,,-0.94,92.0,87.5,83.4,90.3,78.2,,0.286,0.524,0.235,0.143,0.143,0.316,0.255,0.39,0.25,0.238,0.452,0.202,0.237,0.395,0.344,,,,0.3,0.4,0.182,,,,,,,,,,,,,,,,,,
2024-09-01,745701,Groundout,field_out,True,663609,664776,Luken Baker,Jake Cousins,0,0394fe64-101c-40d1-a5e8-c1de07914f9f,664776.0,jakecousins,Cousins,Right,Jake Cousins,NYY,2.5,3.36,36.0,95.0,113.0,103.0,0.655,12.5,4.25,5.0,1.25,1.07,0.213,0.387,0.24,0.267,0.364,,,,,,,89.0,103.0,99.0,92.0,93.0,93.0,124.0,96.0,108.0,,,,0.324,0.008,,0.667,,,-22.99,,1.3,1.61,,,94.9,,,95.1,82.1,,,,,0.171,0.286,0.1,,,,,,,,,,,,,0.146,0.281,0.465,,,,,,,,,,,,,,,,,,
2024-09-02,745947,Sac Fly,sac_fly,True,663609,663542,Luken Baker,Bryan Hudson,1,9b65f808-d6ac-4f5d-95e5-9ffc591a1ddc,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.73,2.96,62.1,103.0,80.0,102.0,0.804,8.95,2.45,4.04,1.01,1.02,0.277,0.324,0.209,0.243,0.478,,,,,,,83.0,106.0,102.0,,,,107.0,104.0,106.0,49.0,95.0,97.0,,0.521,0.246,0.233,,,2.62,-0.02,,2.27,,,91.3,86.1,,,81.5,,0.052,0.103,0.352,,,,0.209,0.512,0.178,0.15,0.28,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745938,Single,single,False,663609,571948,Luken Baker,Hoby Milner,1,0172de89-48b0-444a-9c08-c424e93fe5a6,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,5.03,3.31,53.2,107.0,103.0,104.0,0.834,9.06,2.35,9.73,1.01,1.86,0.245,0.428,0.208,0.264,0.432,84.0,106.0,94.0,,,,103.0,116.0,110.0,87.0,105.0,99.0,124.0,102.0,108.0,,,,0.335,0.195,,0.337,,0.133,2.61,,-2.06,0.05,,0.11,88.8,,81.2,88.4,79.5,,0.266,0.422,0.261,0.403,0.597,0.06,,,,0.073,0.171,0.241,0.292,0.458,0.286,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745128,Strikeout,strikeout,True,663609,660825,Luken Baker,Eduard Bazardo,0,c30f6886-87db-44e9-b869-b4bd0648c120,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,6.64,2.99,20.1,101.0,109.0,103.0,0.717,11.51,3.98,5.75,0.89,1.79,0.133,0.511,0.067,0.333,0.362,,,,,,,87.0,93.0,90.0,94.0,97.0,93.0,127.0,106.0,113.0,,,,0.197,0.259,,0.471,,,-0.03,,0.66,1.29,,,94.4,,,94.1,83.0,,,,,0.154,0.308,0.095,,,,0.231,0.462,0.275,,,,,,,0.2,0.314,0.347,,,,,,,0.074,2.93,90.9,112.0,107.0,104.0,0.111,0.111,0.583,,,
2024-09-11,745127,Lineout,field_out,True,663609,682227,Luken Baker,Brandon Williamson,0,ab4fc0af-889c-46a9-bb72-a235adf103a2,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.08,3.95,13.0,95.0,69.0,86.0,0.816,7.62,2.08,4.85,1.38,0.93,0.265,0.382,0.029,0.441,0.42,76.0,96.0,99.0,75.0,52.0,51.0,57.0,104.0,87.0,,,,136.0,128.0,110.0,68.0,98.0,85.0,,0.231,0.471,0.005,0.072,0.221,0.91,1.89,,-2.43,-4.76,2.77,92.8,90.1,83.9,,82.2,75.8,,,,,,,0.154,0.385,0.156,0.25,0.333,0.167,0.0,0.0,0.353,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745127,Lineout,field_out,True,663609,682227,Luken Baker,Brandon Williamson,0,ff42d5d2-2c84-41c8-96f7-78f10e2dd4ca,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.08,3.95,13.0,95.0,69.0,86.0,0.816,7.62,2.08,4.85,1.38,0.93,0.265,0.382,0.029,0.441,0.42,76.0,96.0,99.0,75.0,52.0,51.0,57.0,104.0,87.0,,,,136.0,128.0,110.0,68.0,98.0,85.0,,0.231,0.471,0.005,0.072,0.221,0.91,1.89,,-2.43,-4.76,2.77,92.8,90.1,83.9,,82.2,75.8,,,,,,,0.154,0.385,0.156,0.25,0.333,0.167,0.0,0.0,0.353,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745127,Strikeout,strikeout,True,663609,518585,Luken Baker,Fernando Cruz,0,e14103b3-b1a9-4d64-bbd3-c7c0cbc1238e,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,,,,,,,0.34,0.78,0.285,0.3,0.5,0.148,,,,,,,,,,,,,,,,0.423,1.82,81.6,154.0,93.0,111.0,0.117,0.153,0.587,,,
2024-09-13,744882,Groundout,field_out,True,663609,663893,Luken Baker,Brendon Little,0,6aa14b57-0cf1-4e6e-8762-d498b194f093,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.51,3.93,41.0,93.0,89.0,90.0,0.734,7.24,3.95,7.68,1.32,5.0,0.131,0.475,0.213,0.328,0.408,,,,,,,,,,85.0,91.0,88.0,,,,78.0,91.0,84.0,0.573,,0.1,,,,,-2.0,0.72,,,,,93.7,,94.5,,,,,,0.268,0.415,0.187,0.294,0.706,0.257,,,,,,,0.145,0.2,0.444,,,,98.0,96.0,95.0,0.327,1.26,86.7,,,,,,,,,,,,
2024-09-14,744884,Flyout,field_out,True,663609,666818,Luken Baker,Luis Frías,1,a831c372-74e2-4247-9d2e-a232f96ebafc,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.0,6.8,9.0,95.0,108.0,96.0,0.783,9.0,4.0,17.0,1.0,2.0,0.125,0.563,0.063,0.375,0.41,,,,,,,100.0,92.0,95.0,88.0,118.0,120.0,105.0,108.0,103.0,116.0,94.0,93.0,0.09,0.309,0.479,0.122,,,-1.24,-1.36,-1.56,-8.66,,,95.8,89.8,,96.3,84.0,,,,,0.5,0.625,0.077,0.375,0.563,0.302,0.375,0.5,0.318,,,,,,,0.5,0.875,0.0,,,,,,,,,,,,,,,,,,
2024-09-15,744883,Pop Out,field_out,True,663609,684320,Luken Baker,Yariel Rodríguez,0,909c0ed0-31b3-4efe-8881-19e64732b31b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,,,,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,,,,0.104,0.411,,0.286,0.099,,0.12,,3.55,0.4,-3.56,,93.8,,,93.3,84.6,78.2,,,,0.16,0.16,0.125,,,,0.253,0.414,0.205,,,,0.375,0.875,0.267,0.22,0.378,0.342,,,,,,,0.101,-0.87,88.9,85.0,104.0,103.0,0.176,0.294,0.233,,,
