date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-08-18,746431,Lineout,field_out,True,690291,596133,Jace Jung,Luke Weaver,0,68c3fc47-42d0-4ea6-a9ac-85ecee886946,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,3.17,3.81,71.0,98.0,123.0,103.0,0.707,9.89,2.92,5.83,1.14,0.85,0.208,0.427,0.14,0.281,0.36,109.0,103.0,103.0,138.0,96.0,104.0,,,,,,,,0.464,,0.288,0.45,,,0.65,95.5,88.5,,,0.192,0.374,0.295,0.176,0.282,0.437,,,,,,,101.0,69.0,82.0,110.0,99.0,103.0,0.236,0.012,1.36,1.45,91.3,82.6,,,,0.182,0.424,0.216,,,,,,,,,,,,,,,,,,,,,
2024-08-18,746431,Single,single,False,690291,605280,Jace Jung,Clay Holmes,1,ff5d3dd6-abf6-43d3-a69e-5d585fab7882,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.72,2.77,53.0,99.0,135.0,108.0,0.726,10.19,2.72,8.66,0.34,3.5,0.204,0.408,0.204,0.272,0.43,,,,,,,100.0,95.0,101.0,183.0,103.0,115.0,0.543,,0.457,,,-0.98,2.37,,,,96.6,85.6,,,,,,,0.342,0.462,0.194,0.098,0.122,0.426,,,,,,,,,,,,,,,,,,,0.149,0.17,0.375,,,,,,,,,,,,,,,,,,
2024-08-20,746839,Single,single,False,690291,665871,Jace Jung,Javier Assad,1,33b960c1-d604-4c7f-a408-b5d3749cfd4b,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.042,-0.92,1.07,-1.53,-0.22,91.5,83.8,91.5,80.2,0.317,0.5,0.206,0.227,0.227,0.122,0.22,0.328,0.1,0.4,0.8,0.222,,,,96.0,98.0,94.0,0.208,,-1.14,,87.8,,0.161,0.274,0.305,0.329,0.624,0.152,0.152,0.364,0.359,99.0,103.0,99.0,0.11,0.2,76.8,,,,,,,,,,,,
2024-08-20,746839,Grounded Into DP,grounded_into_double_play,True,690291,665871,Jace Jung,Javier Assad,1,4228eb63-e3f6-40d6-9380-1e81a8652f76,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.042,-0.92,1.07,-1.53,-0.22,91.5,83.8,91.5,80.2,0.317,0.5,0.206,0.227,0.227,0.122,0.22,0.328,0.1,0.4,0.8,0.222,,,,96.0,98.0,94.0,0.208,,-1.14,,87.8,,0.161,0.274,0.305,0.329,0.624,0.152,0.152,0.364,0.359,99.0,103.0,99.0,0.11,0.2,76.8,,,,,,,,,,,,
2024-08-20,746839,Strikeout,strikeout,True,690291,668338,Jace Jung,Tyson Miller,0,eb83551a-4b91-4615-9c84-dd3828c55ff6,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,1.64,3.04,49.1,104.0,103.0,107.0,0.761,8.21,1.46,5.66,0.91,0.63,0.244,0.382,0.214,0.206,0.401,96.0,90.0,41.0,112.0,102.0,104.0,97.0,100.0,102.0,98.0,106.0,113.0,0.031,0.505,0.41,0.02,1.05,9.13,1.99,2.83,89.6,85.5,89.8,80.3,0.216,0.365,0.277,0.25,0.25,0.0,0.0,0.0,0.214,,,,,,,,,,,,,,,,0.3,0.6,0.308,,,,0.138,0.237,0.265,38.0,118.0,118.0,0.032,-7.44,78.7,,,,0.003,5.43,81.1,,,,,,
2024-08-20,746839,Strikeout,strikeout,True,690291,687863,Jace Jung,Porter Hodge,0,ac77101c-ce06-41c4-8c69-e1500ce50b65,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,0.651,0.335,,1.33,,3.91,,95.4,,,82.6,0.183,0.282,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.093,0.5,,,,,,,52.0,93.0,96.0,0.014,-1.78,89.6,,,,,,
2024-08-21,746837,Walk,walk,False,690291,592791,Jace Jung,Jameson Taillon,0,1c0f0fdf-e0b1-4407-b525-e17a0811e517,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,0.093,0.304,0.162,0.043,-0.42,0.74,0.75,-4.08,92.4,86.1,92.7,80.6,0.292,0.518,0.139,0.32,0.68,0.116,0.268,0.39,0.093,,,,,,,94.0,104.0,99.0,0.239,,2.08,,86.6,,0.253,0.462,0.229,0.266,0.323,0.186,0.186,0.314,0.34,106.0,112.0,113.0,0.158,-1.53,79.7,,,,,,,,,,,,
2024-08-21,746837,Strikeout,strikeout,True,690291,592791,Jace Jung,Jameson Taillon,0,089bab0a-0779-4625-89e1-05a66d4bc0b2,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,0.093,0.304,0.162,0.043,-0.42,0.74,0.75,-4.08,92.4,86.1,92.7,80.6,0.292,0.518,0.139,0.32,0.68,0.116,0.268,0.39,0.093,,,,,,,94.0,104.0,99.0,0.239,,2.08,,86.6,,0.253,0.462,0.229,0.266,0.323,0.186,0.186,0.314,0.34,106.0,112.0,113.0,0.158,-1.53,79.7,,,,,,,,,,,,
2024-08-21,746837,Strikeout,strikeout,True,690291,663878,Jace Jung,Nate Pearson,0,73599158-0b69-4c43-91ca-cb64b863b73e,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,,-1.71,-20.24,1.35,,97.5,,97.2,87.8,0.311,0.528,0.176,,,,0.5,2.0,0.125,0.188,0.362,0.406,,,,,,,,,,,,,0.2,0.32,0.37,,,,,,,128.0,94.0,104.0,0.113,-0.37,80.7,76.0,153.0,162.0,0.001,16.54,88.3,,,,,,
2024-08-21,746837,Strikeout,strikeout,True,690291,657240,Jace Jung,Julian Merryweather,0,69c7f11b-6a2c-431d-89e8-ad6001053daa,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,104.0,97.0,94.0,,,,113.0,99.0,106.0,,0.438,0.441,0.121,-0.59,,-3.08,0.63,96.0,78.6,,84.6,0.222,0.407,0.173,0.125,0.25,0.313,,,,0.44,0.6,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,746836,Groundout,field_out,True,690291,657006,Jace Jung,Justin Steele,0,52d1c4f2-a34f-42c7-9dfd-03a1dd58de56,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.032,0.35,2.29,1.79,0.23,91.6,86.4,91.7,83.2,0.257,0.406,0.221,0.235,0.235,0.154,0.227,0.273,0.176,0.157,0.239,0.285,,,,,,,,,,,,,0.0,0.0,0.2,,,,,,,92.0,120.0,109.0,0.022,2.93,79.9,,,,,,,,,,,,
2024-08-22,746836,Strikeout,strikeout,True,690291,657006,Jace Jung,Justin Steele,0,3d6427ad-5915-436f-a2ff-9404a2aa7e51,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.032,0.35,2.29,1.79,0.23,91.6,86.4,91.7,83.2,0.257,0.406,0.221,0.235,0.235,0.154,0.227,0.273,0.176,0.157,0.239,0.285,,,,,,,,,,,,,0.0,0.0,0.2,,,,,,,92.0,120.0,109.0,0.022,2.93,79.9,,,,,,,,,,,,
2024-08-22,746836,Pop Out,field_out,True,690291,681799,Jace Jung,Ethan Roberts,0,771660f0-c6ae-4e6b-9aed-b6839b9ae474,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,3.14,4.47,14.1,102.0,113.0,107.0,0.774,8.16,4.4,11.93,0.63,0.7,0.271,0.417,0.125,0.354,0.437,,,,30.0,123.0,107.0,,,,133.0,106.0,115.0,,0.071,0.622,,2.12,,-0.21,,91.7,,,81.3,0.0,0.0,0.5,,,,,,,,,,,,,86.0,92.0,93.0,0.307,,-1.82,,89.3,,,,,0.444,0.444,0.067,0.275,0.425,0.304,,,,,,,,,,,,,,,,,,
2024-08-23,746758,Double,double,False,690291,623167,Jace Jung,Chris Flexen,0,e224a5b2-c873-4a4b-aacc-f4f1a35bc873,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,0.002,0.373,0.087,0.149,-0.85,2.93,-1.74,-1.46,91.3,81.3,91.3,80.1,0.266,0.488,0.117,0.259,0.42,0.362,,,,0.319,0.447,0.253,,,,45.0,102.0,92.0,0.271,,-0.4,,87.4,,0.26,0.42,0.309,0.303,0.497,0.21,,,,82.0,99.0,100.0,0.119,0.16,72.1,,,,,,,,,,,,
2024-08-23,746758,Strikeout,strikeout,True,690291,623167,Jace Jung,Chris Flexen,0,7d64507e-56d7-49e5-a583-e3f18ee00ac7,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,0.002,0.373,0.087,0.149,-0.85,2.93,-1.74,-1.46,91.3,81.3,91.3,80.1,0.266,0.488,0.117,0.259,0.42,0.362,,,,0.319,0.447,0.253,,,,45.0,102.0,92.0,0.271,,-0.4,,87.4,,0.26,0.42,0.309,0.303,0.497,0.21,,,,82.0,99.0,100.0,0.119,0.16,72.1,,,,,,,,,,,,
2024-08-23,746758,Pop Out,field_out,True,690291,623167,Jace Jung,Chris Flexen,0,7ecd723d-8161-40f2-8b0d-ab50295318db,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,0.002,0.373,0.087,0.149,-0.85,2.93,-1.74,-1.46,91.3,81.3,91.3,80.1,0.266,0.488,0.117,0.259,0.42,0.362,,,,0.319,0.447,0.253,,,,45.0,102.0,92.0,0.271,,-0.4,,87.4,,0.26,0.42,0.309,0.303,0.497,0.21,,,,82.0,99.0,100.0,0.119,0.16,72.1,,,,,,,,,,,,
2024-08-23,746758,Strikeout,strikeout,True,690291,694363,Jace Jung,Jared Shuster,0,0bc83400-e1f1-49c5-a683-c55781f70b87,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,0.047,0.373,0.289,0.292,-0.29,-1.81,0.42,-1.22,92.4,83.9,91.7,85.9,0.266,0.468,0.149,0.274,0.419,0.286,0.357,0.571,0.103,0.254,0.339,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746758,Strikeout,strikeout,True,690291,660853,Jace Jung,Enyel De Los Santos,0,8529863a-b91f-4b72-8a8d-7513b8fcfd09,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,74.0,94.0,84.0,78.0,105.0,97.0,,,,110.0,104.0,106.0,,0.477,0.445,0.078,-1.99,,0.06,-3.74,95.5,87.8,,86.5,0.327,0.635,0.212,0.286,0.643,0.379,,,,0.21,0.457,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746756,Walk,walk,False,690291,657053,Jace Jung,Touki Toussaint,1,4d9b82d0-2a56-49b3-ae99-6836975007df,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,CHW,7.71,5.35,16.1,90.0,82.0,91.0,0.741,11.02,8.27,12.67,1.1,2.4,0.128,0.511,0.106,0.298,0.344,,,,53.0,87.0,80.0,88.0,79.0,75.0,36.0,128.0,103.0,0.264,0.103,0.003,,-5.35,0.83,3.94,,91.5,,91.1,85.9,0.571,0.714,0.125,,,,0.286,0.357,0.125,,,,,,,,,,,,,,,,0.25,0.5,0.444,,,,,,,102.0,105.0,110.0,0.244,-0.49,75.6,74.0,90.0,95.0,0.386,-4.23,85.8,0.367,0.567,0.274,,,
2024-08-24,746756,Flyout,field_out,True,690291,681402,Jace Jung,Gus Varland,0,8fb5d231-b9ab-4c32-963c-e0cbc8cdf655,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,1.38,3.94,13.0,104.0,110.0,110.0,0.76,8.31,3.46,8.31,0.69,1.0,0.237,0.447,0.053,0.263,0.448,59.0,81.0,74.0,115.0,104.0,110.0,,,,105.0,106.0,115.0,0.04,0.538,0.386,0.036,2.03,6.29,-2.99,2.56,94.8,88.8,94.8,88.6,0.227,0.273,0.25,,,,,,,0.292,0.458,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746756,Strikeout,strikeout,True,690291,641771,Jace Jung,Chad Kuhl,1,c9520351-d95a-49f4-bce3-fc86168ce7ee,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,0.266,0.077,0.445,0.112,-0.87,-1.45,2.08,-3.15,94.8,87.1,94.0,85.1,0.182,0.364,0.391,0.417,0.5,0.195,0.37,0.696,0.133,0.164,0.224,0.341,,,,80.0,96.0,89.0,0.1,,-2.23,,91.5,,,,,0.429,0.857,0.217,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
2024-08-25,746754,Grounded Into DP,grounded_into_double_play,True,690291,686563,Jace Jung,Jonathan Cannon,1,5e74c2ce-ce6a-4ec4-ac3c-988df4a410f1,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,0.3,0.099,0.22,0.177,-3.29,-0.33,-0.8,-0.28,94.5,85.7,93.3,81.9,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,,,,79.0,103.0,95.0,0.204,,0.52,,90.1,,,,,0.246,0.431,0.196,0.243,0.414,0.288,,,,,,,,,,,,,,,,,,
2024-08-25,746754,Single,single,False,690291,686563,Jace Jung,Jonathan Cannon,1,7ba780b1-ee4a-4d3d-bab8-3fcdd9169710,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,0.3,0.099,0.22,0.177,-3.29,-0.33,-0.8,-0.28,94.5,85.7,93.3,81.9,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,,,,79.0,103.0,95.0,0.204,,0.52,,90.1,,,,,0.246,0.431,0.196,0.243,0.414,0.288,,,,,,,,,,,,,,,,,,
