date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-05-21,746058,Sac Fly,sac_fly,True,667472,688107,Dane Myers,Robert Gasser,1,784486dd-9b76-4092-ad7d-e06d34853cd0,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,0.246,0.198,0.321,0.143,1.74,2.42,1.12,1.35,93.3,87.9,92.5,80.6,0.219,0.219,0.149,0.333,0.4,0.172,0.19,0.333,0.345,0.214,0.214,0.173,66.0,105.0,97.0,0.093,-6.75,88.4,0.6,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,747199,Double,double,False,667472,656756,Dane Myers,Jordan Montgomery,0,e73d5018-fa51-465b-b078-629fa56c3a10,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.19,-1.97,-1.73,4.12,-2.03,91.9,82.8,91.7,83.4,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,0.371,0.567,0.135,,,,,,,,,,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,,,,,,,,,,,,,
2024-05-25,747199,Groundout,field_out,True,667472,656756,Dane Myers,Jordan Montgomery,0,7f549483-87dc-43b3-b4fc-7bef730f7bcf,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.19,-1.97,-1.73,4.12,-2.03,91.9,82.8,91.7,83.4,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,0.371,0.567,0.135,,,,,,,,,,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,,,,,,,,,,,,,
2024-05-25,747199,Lineout,field_out,True,667472,656756,Dane Myers,Jordan Montgomery,0,40be313f-e2c6-4a9f-bd72-107ec0ebf59b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.19,-1.97,-1.73,4.12,-2.03,91.9,82.8,91.7,83.4,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,0.371,0.567,0.135,,,,,,,,,,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,,,,,,,,,,,,,
2024-05-26,747197,Pop Out,field_out,True,667472,686796,Dane Myers,Blake Walston,0,c80250d2-6cc9-4f54-8bbe-c6119bf6e1bd,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,0.043,0.328,0.078,0.177,2.39,2.48,-8.13,-1.12,91.6,86.2,89.0,81.4,0.118,0.118,0.25,0.4,0.6,0.333,0.5,0.75,0.333,,,,82.0,85.0,90.0,0.194,2.73,87.8,0.125,0.125,0.042,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,,,,,,,,,,,,,,,
2024-05-26,747197,Flyout,field_out,True,667472,686796,Dane Myers,Blake Walston,0,dfbf62cb-b42c-46ff-900c-9c23c15de266,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,0.043,0.328,0.078,0.177,2.39,2.48,-8.13,-1.12,91.6,86.2,89.0,81.4,0.118,0.118,0.25,0.4,0.6,0.333,0.5,0.75,0.333,,,,82.0,85.0,90.0,0.194,2.73,87.8,0.125,0.125,0.042,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,,,,,,,,,,,,,,,
2024-05-26,747197,Single,single,False,667472,686796,Dane Myers,Blake Walston,1,89d408f6-7495-4b3b-8fac-630a4280c70c,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,0.043,0.328,0.078,0.177,2.39,2.48,-8.13,-1.12,91.6,86.2,89.0,81.4,0.118,0.118,0.25,0.4,0.6,0.333,0.5,0.75,0.333,,,,82.0,85.0,90.0,0.194,2.73,87.8,0.125,0.125,0.042,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745416,Pop Out,field_out,True,667472,670970,Dane Myers,Adrian Morejon,0,5068a134-49b3-4934-967b-d8418f768452,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,0.3,0.45,0.26,,,,0.375,0.75,0.167,0.261,0.304,0.159,,,,,,,,,,,,,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,
2024-05-27,745416,Groundout,field_out,True,667472,663158,Dane Myers,Robert Suarez,0,d8a26cb4-7f68-4298-9a0a-0efbfeb72d3d,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,141.0,105.0,112.0,128.0,105.0,100.0,,,,0.116,0.768,,0.114,2.18,2.13,,-3.36,98.8,90.8,98.1,,0.194,0.291,0.218,0.214,0.643,0.385,,,,0.158,0.211,0.128,,,,0.002,3.88,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746061,Strikeout,strikeout,True,667472,571760,Dane Myers,Andrew Heaney,0,eadac365-0ab3-4867-90b7-35596c79c644,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,0.22,0.422,0.224,0.256,0.329,0.229,0.252,0.383,0.382,,,,20.0,51.0,51.0,0.002,-19.18,86.6,,,,126.0,105.0,102.0,0.032,-7.71,75.5,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746061,Groundout,field_out,True,667472,571760,Dane Myers,Andrew Heaney,0,4d3c0158-1dcd-4b51-a4c8-900951de385b,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,0.22,0.422,0.224,0.256,0.329,0.229,0.252,0.383,0.382,,,,20.0,51.0,51.0,0.002,-19.18,86.6,,,,126.0,105.0,102.0,0.032,-7.71,75.5,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746061,Strikeout,strikeout,True,667472,571760,Dane Myers,Andrew Heaney,0,aefc9365-ce67-4fe8-aed2-8d6cb188b8ef,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,0.22,0.422,0.224,0.256,0.329,0.229,0.252,0.383,0.382,,,,20.0,51.0,51.0,0.002,-19.18,86.6,,,,126.0,105.0,102.0,0.032,-7.71,75.5,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746061,Strikeout,strikeout,True,667472,502085,Dane Myers,David Robertson,0,afd4d014-e471-4a68-910a-039c7c70db25,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,107.0,112.0,111.0,110.0,92.0,97.0,0.026,0.003,0.053,0.026,-2.5,1.88,-4.14,6.62,94.1,88.2,94.7,83.6,,,,0.0,0.0,0.2,0.333,0.833,0.071,0.0,0.0,0.25,121.0,100.0,106.0,0.595,2.57,93.6,0.137,0.205,0.346,,,,0.003,-4.1,80.9,0.233,0.283,0.267,,,,,,,,,,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,
2024-06-05,746056,Strikeout,strikeout,True,667472,663992,Dane Myers,Richard Lovelady,0,30969863-3dc2-4836-b490-3089ded63e8e,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,95.0,100.0,95.0,116.0,98.0,105.0,0.313,0.154,0.533,,-5.92,-2.76,1.89,,92.1,,91.9,85.1,0.571,1.0,0.214,,,,0.194,0.258,0.274,0.471,0.588,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,746056,Strikeout,strikeout,True,667472,664126,Dane Myers,Pete Fairbanks,0,55cfd963-2358-4f1a-95a3-5f5a8d812850,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,113.0,93.0,98.0,,,,137.0,99.0,106.0,,0.532,0.46,0.008,-0.09,,2.43,-5.64,97.2,94.9,,85.0,0.274,0.339,0.216,,,,0.167,0.25,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746053,Groundout,field_out,True,667472,671106,Dane Myers,Logan Allen,0,e4c26584-1781-45aa-8be8-bab92d214785,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746053,Flyout,field_out,True,667472,671106,Dane Myers,Logan Allen,0,ce2f25cf-3e6d-4cbb-b2b9-388b38a1315e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746053,Groundout,field_out,True,667472,671106,Dane Myers,Logan Allen,1,81302235-3f82-4197-9cee-ced3f50c6709,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,746057,Strikeout,strikeout,True,667472,658648,Dane Myers,Pedro Avila,0,0767a288-7491-4f45-a0ab-9a23c921eaba,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,0.156,0.368,0.056,0.221,0.23,-0.39,-1.63,0.41,93.7,83.4,93.4,79.1,0.222,0.397,0.246,0.2,0.383,0.336,0.333,0.333,0.444,0.304,0.478,0.043,,,,,,,,,,81.0,98.0,94.0,0.2,0.27,77.7,0.179,0.25,0.349,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746054,Strikeout,strikeout,True,667472,656529,Dane Myers,Sam Hentges,0,c8e254e5-1f5c-4609-ba2e-396e57a132a1,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,0.16,0.308,0.214,,-0.97,0.27,3.68,,95.0,,94.9,87.9,0.32,0.6,0.25,,,,0.15,0.2,0.282,0.182,0.455,0.238,,,,,,,,,,116.0,110.0,110.0,0.319,1.93,80.6,0.172,0.31,0.357,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745811,Double,double,False,667472,656849,Dane Myers,David Peterson,1,5572b584-daaf-4e72-a89f-8f246833feb6,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.165,-0.1,1.06,-3.49,0.9,93.5,84.8,92.2,85.5,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.327,0.418,0.125,,,,,,,,,,88.0,102.0,102.0,0.074,-0.18,79.1,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745811,Lineout,field_out,True,667472,656849,Dane Myers,David Peterson,0,3f912818-eda7-4820-b5dd-6ad4d8489690,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.165,-0.1,1.06,-3.49,0.9,93.5,84.8,92.2,85.5,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.327,0.418,0.125,,,,,,,,,,88.0,102.0,102.0,0.074,-0.18,79.1,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,
2024-06-14,744847,Hit By Pitch,hit_by_pitch,False,667472,669022,Dane Myers,MacKenzie Gore,1,6d0bb41d-bf8d-4a9f-89c9-c9e6dcd27a3b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,0.284,0.408,0.239,0.321,0.607,0.512,0.429,0.714,0.25,,,,,,,,,,,,,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,
2024-06-14,744847,Strikeout,strikeout,True,667472,669022,Dane Myers,MacKenzie Gore,0,229a73a3-e6de-4a96-bd43-8a4790f332a2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,0.284,0.408,0.239,0.321,0.607,0.512,0.429,0.714,0.25,,,,,,,,,,,,,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,
2024-06-14,744847,Groundout,field_out,True,667472,669022,Dane Myers,MacKenzie Gore,0,9e39e392-ced3-447f-ba31-0319b9885e93,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,0.284,0.408,0.239,0.321,0.607,0.512,0.429,0.714,0.25,,,,,,,,,,,,,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,
2024-06-15,744846,Strikeout,strikeout,True,667472,687792,Dane Myers,DJ Herz,0,dfa23213-ee32-4c2b-9139-c2f6ab9d9a85,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,,,,87.0,97.0,100.0,,0.534,0.148,0.263,-0.31,,-2.22,-0.53,93.3,82.9,,86.3,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,,,,,,,,,,,,,,,,,,,0.25,0.25,0.5,,,,,,,,,,112.0,43.0,60.0,0.055,0.94,80.9,,,,,,
2024-06-15,744846,Strikeout,strikeout,True,667472,687792,Dane Myers,DJ Herz,0,71b6961d-1c84-4e26-8c52-773c16401abf,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,,,,87.0,97.0,100.0,,0.534,0.148,0.263,-0.31,,-2.22,-0.53,93.3,82.9,,86.3,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,,,,,,,,,,,,,,,,,,,0.25,0.25,0.5,,,,,,,,,,112.0,43.0,60.0,0.055,0.94,80.9,,,,,,
2024-06-16,744839,Strikeout,strikeout,True,667472,676395,Dane Myers,Robert Garcia,0,b0a575c0-6fb1-43e3-90b7-5233745f45ee,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,114.0,103.0,104.0,,,,107.0,114.0,118.0,,0.562,0.175,0.264,0.35,,-0.82,1.41,94.4,87.4,,84.8,0.25,0.397,0.238,0.235,0.235,0.366,0.269,0.462,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,746050,Sac Fly,sac_fly,True,667472,667463,Dane Myers,John King,1,0decd89e-f292-4398-9ecd-d0cbdf914213,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,0.576,0.01,0.115,0.299,5.46,2.49,-4.45,-0.23,93.4,84.0,93.3,83.1,,,,0.244,0.378,0.253,0.294,0.647,0.321,0.247,0.273,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,746050,Single,single,False,667472,681676,Dane Myers,Ryan Fernandez,0,dd64949b-e52f-476e-a32f-c198ffc50f31,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,0.348,0.025,0.462,,-2.54,1.31,2.1,,95.4,,95.2,86.9,0.5,0.5,0.286,,,,0.153,0.222,0.408,0.241,0.259,0.214,96.0,99.0,95.0,0.165,-0.43,89.9,0.28,0.44,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,745565,Strikeout,strikeout,True,667472,621381,Dane Myers,Matt Strahm,0,7a399ff2-5522-463b-b324-0fe8ed12f78a,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,0.149,0.554,0.192,,1.87,-0.14,1.74,,93.4,,93.4,81.4,0.195,0.312,0.26,,,,0.091,0.182,0.372,0.333,0.389,0.184,99.0,104.0,97.0,0.104,4.44,88.0,0.1,0.2,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,745565,Single,single,False,667472,628708,Dane Myers,Yunior Marte,0,55741ab8-e8c3-46e0-9c07-c0a66d483c6a,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,PHI,3.31,5.29,16.1,100.0,109.0,101.0,0.811,8.27,3.31,8.82,1.1,1.92,0.118,0.51,0.216,0.235,0.388,,,,90.0,101.0,102.0,105.0,106.0,104.0,113.0,98.0,102.0,0.374,0.11,0.473,,-5.83,3.85,-1.16,,96.3,,95.7,85.0,0.333,0.778,0.083,,,,0.333,0.481,0.212,0.115,0.115,0.222,,,,,,,,,,,,,,,,,,,134.0,70.0,81.0,0.044,-8.34,89.5,0.333,0.667,0.0,,,,,,,,,,,,
2024-06-28,745560,Strikeout,strikeout,True,667472,650911,Dane Myers,Cristopher Sánchez,0,07e75ea1-333b-4f7f-92b3-efb12da42f30,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,0.477,,0.184,0.337,,-0.18,1.12,2.05,,85.2,94.4,84.1,,,,0.166,0.185,0.385,0.217,0.319,0.292,0.343,0.436,0.1,86.0,52.0,74.0,0.002,2.59,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,745560,Groundout,field_out,True,667472,650911,Dane Myers,Cristopher Sánchez,0,44ed768a-01af-4c21-a613-df90fc30ca82,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,0.477,,0.184,0.337,,-0.18,1.12,2.05,,85.2,94.4,84.1,,,,0.166,0.185,0.385,0.217,0.319,0.292,0.343,0.436,0.1,86.0,52.0,74.0,0.002,2.59,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,745560,Groundout,field_out,True,667472,650911,Dane Myers,Cristopher Sánchez,0,3035bcf4-dfba-485e-ac9a-b5e9c79eb77d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,0.477,,0.184,0.337,,-0.18,1.12,2.05,,85.2,94.4,84.1,,,,0.166,0.185,0.385,0.217,0.319,0.292,0.343,0.436,0.1,86.0,52.0,74.0,0.002,2.59,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745555,Groundout,field_out,True,667472,624133,Dane Myers,Ranger Suárez,0,649e4359-3138-4212-8477-434c7fb206e8,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.181,0.25,0.393,,,,0.241,0.354,0.109,102.0,98.0,94.0,0.125,-1.66,86.6,0.308,0.615,0.125,86.0,106.0,108.0,0.199,1.5,74.5,0.171,0.289,0.335,,,,,,,,,,,,,,,,,,,,,
