date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-05-07,745095,Groundout,field_out,True,682868,621107,Bryan Ramos,Zach Eflin,0,0ce20fba-4f10-4891-be49-0d02ca8a4ca0,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.167,0.361,0.25,0.269,0.403,0.134,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
2024-05-07,745095,Walk,walk,False,682868,655889,Bryan Ramos,Manuel Rodríguez,0,352dbf94-7838-4c1c-8b1b-371765a90ee3,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,95.0,93.0,86.0,136.0,107.0,116.0,,,,0.313,0.185,,0.502,,,1.0,,-2.81,2.45,,,96.3,,,96.4,88.7,,0.231,0.269,0.296,0.385,0.462,0.129,0.167,0.167,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745097,Grounded Into DP,grounded_into_double_play,True,682868,650644,Bryan Ramos,Aaron Civale,1,20b806e7-e467-4afa-a191-91bc8664bd05,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,0.169,,-3.64,-0.11,0.25,0.36,-0.89,,91.9,88.1,,92.7,80.3,77.2,0.239,0.398,0.288,0.23,0.46,0.169,0.391,0.739,0.125,0.294,0.454,0.231,0.226,0.419,0.3,,,,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,
2024-05-08,745097,Double,double,False,682868,650644,Bryan Ramos,Aaron Civale,0,70c6f9fb-b95a-4267-a39d-465255492b0a,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,0.169,,-3.64,-0.11,0.25,0.36,-0.89,,91.9,88.1,,92.7,80.3,77.2,0.239,0.398,0.288,0.23,0.46,0.169,0.391,0.739,0.125,0.294,0.454,0.231,0.226,0.419,0.3,,,,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,
2024-05-08,745097,Single,single,False,682868,687330,Bryan Ramos,Kevin Kelly,1,3131d4bf-f5ff-4bc8-8f89-b5388863e863,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,,,,,,,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,91.0,102.0,102.0,0.621,0.003,0.098,0.278,,,-70.48,1.24,0.02,0.41,,,90.7,87.7,,90.7,77.3,,0.158,0.316,0.347,0.293,0.455,0.123,,,,0.154,0.154,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745097,Forceout,force_out,True,682868,670955,Bryan Ramos,Edwin Uceta,1,476f26e9-2782-4286-86ca-6bd9bc551621,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.71,1.83,12.2,108.0,109.0,111.0,0.753,8.53,1.42,4.26,0.71,0.61,0.219,0.5,0.188,0.219,0.436,116.0,109.0,109.0,100.0,121.0,97.0,,,,118.0,108.0,117.0,63.0,95.0,90.0,134.0,114.0,117.0,0.33,,0.33,0.028,0.006,0.307,,1.64,2.41,6.19,-8.99,4.38,,89.2,87.9,93.7,79.8,81.5,,,,0.111,0.222,0.333,,,,0.19,0.381,0.231,,,,0.077,0.077,0.259,,,,,,,,,,,,,,,,,,
2024-05-09,746802,Double,double,False,682868,594902,Bryan Ramos,Ben Lively,0,d0c04686-c268-4d93-9c5c-8c4162039f5a,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.167,0.5,0.371,0.25,0.45,0.152,0.268,0.507,0.175,,,,0.222,0.37,0.188,0.207,0.345,0.196,,,,,,,,,,,,,,,,,,
2024-05-09,746802,Single,single,False,682868,594902,Bryan Ramos,Ben Lively,0,5ec967e9-65c3-4db3-9213-25fe980cd15c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.167,0.5,0.371,0.25,0.45,0.152,0.268,0.507,0.175,,,,0.222,0.37,0.188,0.207,0.345,0.196,,,,,,,,,,,,,,,,,,
2024-05-09,746802,Pop Out,field_out,True,682868,594902,Bryan Ramos,Ben Lively,0,ab87f1be-e539-4682-ba31-24df55a26307,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.167,0.5,0.371,0.25,0.45,0.152,0.268,0.507,0.175,,,,0.222,0.37,0.188,0.207,0.345,0.196,,,,,,,,,,,,,,,,,,
2024-05-09,746802,Groundout,field_out,True,682868,682120,Bryan Ramos,Tim Herrin,0,572cd83c-88cf-44f3-81fe-7e82465227f0,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,105.0,96.0,99.0,97.0,93.0,88.0,106.0,106.0,112.0,116.0,95.0,100.0,,,,0.098,0.254,,0.249,0.398,,1.69,,5.35,0.48,1.95,,95.4,,,94.0,87.6,81.5,0.238,0.381,0.338,0.0,0.0,0.115,0.176,0.206,0.171,,,,0.138,0.224,0.385,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746801,Strikeout,strikeout,True,682868,471911,Bryan Ramos,Carlos Carrasco,0,96bc77f6-3e06-4b49-ac8a-4bc7e0d50705,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,0.243,,0.283,0.062,0.222,-2.15,,-1.29,-0.69,2.26,0.06,91.5,,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.295,0.541,0.123,0.387,0.653,0.137,,,,0.059,0.176,0.242,0.212,0.362,0.276,,,,,,,,,,,,,,,,,,
2024-05-10,746801,Strikeout,strikeout,True,682868,471911,Bryan Ramos,Carlos Carrasco,0,10fd771a-b6f8-4768-8a90-503e79ce47ef,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,0.243,,0.283,0.062,0.222,-2.15,,-1.29,-0.69,2.26,0.06,91.5,,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.295,0.541,0.123,0.387,0.653,0.137,,,,0.059,0.176,0.242,0.212,0.362,0.276,,,,,,,,,,,,,,,,,,
2024-05-10,746801,Groundout,field_out,True,682868,471911,Bryan Ramos,Carlos Carrasco,0,16abc0a4-356c-4ee9-95f7-0a28bfbca617,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,0.243,,0.283,0.062,0.222,-2.15,,-1.29,-0.69,2.26,0.06,91.5,,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.295,0.541,0.123,0.387,0.653,0.137,,,,0.059,0.176,0.242,0.212,0.362,0.276,,,,,,,,,,,,,,,,,,
2024-05-10,746801,Flyout,field_out,True,682868,658648,Bryan Ramos,Pedro Avila,0,e2a17718-d160-425a-9fd6-f7b061455440,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.333,0.333,0.444,0.304,0.478,0.043,0.222,0.397,0.246,,,,0.179,0.25,0.349,0.2,0.383,0.336,,,,,,,,,,,,,,,,,,
2024-05-11,746797,Groundout,field_out,True,682868,663474,Bryan Ramos,Triston McKenzie,0,cb04f69e-dae6-43bd-90b8-815b71a1b063,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,0.143,0.143,0.376,,,,0.303,0.652,0.103,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746797,Flyout,field_out,True,682868,663474,Bryan Ramos,Triston McKenzie,0,8855743b-8d5b-4683-a4d9-9484d48a25d4,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,0.143,0.143,0.376,,,,0.303,0.652,0.103,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746797,Groundout,field_out,True,682868,663474,Bryan Ramos,Triston McKenzie,0,84087154-1e66-486d-a931-959d50b0838b,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,0.143,0.143,0.376,,,,0.303,0.652,0.103,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746797,Lineout,field_out,True,682868,605130,Bryan Ramos,Scott Barlow,1,70b21618-6c0a-4746-b02d-05b9f34b67f8,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,,,,0.099,0.202,,0.489,0.209,,-0.48,,-2.08,1.33,-1.56,,91.7,,,91.7,81.2,77.5,0.141,0.203,0.424,0.5,0.667,0.316,0.36,0.52,0.204,,,,0.175,0.425,0.444,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746798,Pop Out,field_out,True,682868,671106,Bryan Ramos,Logan Allen,0,0806d839-ba8c-42be-b39e-befe320a7fcf,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,,0.183,-1.5,0.37,,-2.18,,-1.11,91.2,85.4,81.6,,78.6,,0.263,0.509,0.355,,,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
2024-05-12,746798,Groundout,field_out,True,682868,671106,Bryan Ramos,Logan Allen,0,1536aadb-71c3-4f82-a554-86efc6012221,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,,0.183,-1.5,0.37,,-2.18,,-1.11,91.2,85.4,81.6,,78.6,,0.263,0.509,0.355,,,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
2024-05-12,746798,Single,single,False,682868,671106,Bryan Ramos,Logan Allen,0,7a4b12af-02ce-4faa-8626-518988b8ca7d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,,0.183,-1.5,0.37,,-2.18,,-1.11,91.2,85.4,81.6,,78.6,,0.263,0.509,0.355,,,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
2024-05-12,746798,Lineout,field_out,True,682868,683769,Bryan Ramos,Hunter Gaddis,0,a5b697f5-76d5-4f6d-b465-aad8c5a2324e,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.17,2.29,46.1,105.0,108.0,109.0,0.751,8.55,1.36,5.24,0.19,0.85,0.195,0.449,0.161,0.28,0.45,103.0,87.0,103.0,,,,99.0,107.0,105.0,,,,118.0,111.0,115.0,,,,,0.399,,0.439,,0.162,2.39,,,2.5,,2.0,95.5,,80.6,,88.7,,0.182,0.247,0.329,,,,0.186,0.288,0.194,,,,,,,0.077,0.115,0.294,,,,,,,,,,,,,,,,,,
2024-05-14,746796,Single,single,False,682868,592866,Bryan Ramos,Trevor Williams,0,eaa0bd92-f0c9-4ac3-adbe-29bc0bd7e08b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,91.0,100.0,94.0,100.0,99.0,93.0,,,,0.125,0.349,,0.346,,0.18,2.04,,1.03,0.66,,0.28,89.1,,82.8,87.9,78.9,,0.304,0.435,0.065,0.25,0.4,0.184,0.211,0.3,0.187,,,,,,,0.244,0.268,0.197,,,,,,,,,,,,,,,,,,
2024-05-14,746796,Field Error,field_error,False,682868,592866,Bryan Ramos,Trevor Williams,0,1fb362d3-ca06-4cf6-bc8a-8fdce761fd65,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,91.0,100.0,94.0,100.0,99.0,93.0,,,,0.125,0.349,,0.346,,0.18,2.04,,1.03,0.66,,0.28,89.1,,82.8,87.9,78.9,,0.304,0.435,0.065,0.25,0.4,0.184,0.211,0.3,0.187,,,,,,,0.244,0.268,0.197,,,,,,,,,,,,,,,,,,
