date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
2024-09-06,744967,Flyout,field_out,True,660758,691951,Sandro Fabian,Samuel Aldegheri,0,332b7fd8-0f5e-49f8-ab0f-da575a67c1be,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,,,,
2024-09-06,744967,Pop Out,field_out,True,660758,691951,Sandro Fabian,Samuel Aldegheri,0,76c15060-dced-487d-b7d1-f248200a4427,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,,,,
2024-09-11,747154,Groundout,field_out,True,660758,656756,Sandro Fabian,Jordan Montgomery,0,b7ecc41a-72c1-465f-9d12-d58a9a91dd9f,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.25,5.29,108.0,99.0,93.0,96.0,0.754,6.08,3.33,11.42,1.08,1.26,0.174,0.44,0.129,0.357,0.377,98.0,100.0,91.0,108.0,102.0,107.0,69.0,98.0,90.0,89.0,95.0,93.0,104.0,94.0,91.0,0.317,0.168,0.016,0.297,0.201,0.29,-2.01,3.13,-0.76,-1.98,92.1,83.1,91.8,84.1,79.3,0.264,0.446,0.316,0.275,0.362,0.188,0.329,0.608,0.377,0.37,0.558,0.161,0.0,0.0,0.615,,,,,,,,,,,,
2024-09-25,745607,Flyout,field_out,True,660758,669620,Sandro Fabian,Brady Basso,0,90a84227-7199-4633-ba06-e2b9f9b8f31a,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,4.03,3.46,22.1,104.0,82.0,98.0,0.765,7.66,2.01,9.27,1.21,1.07,0.275,0.406,0.145,0.333,0.443,77.0,96.0,84.0,79.0,112.0,110.0,77.0,100.0,95.0,43.0,110.0,99.0,,,,0.023,0.469,,0.206,0.123,2.37,-1.21,,1.0,-3.63,92.2,86.4,92.0,,76.4,0.2,0.2,0.385,0.225,0.325,0.165,0.357,0.571,0.227,,,,,,,102.0,107.0,103.0,0.18,-2.37,88.1,0.385,0.615,0.308,,,
2024-09-25,745607,Flyout,field_out,True,660758,669620,Sandro Fabian,Brady Basso,0,d73017d1-ae2c-4605-b87d-b0cdf21f3632,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,4.03,3.46,22.1,104.0,82.0,98.0,0.765,7.66,2.01,9.27,1.21,1.07,0.275,0.406,0.145,0.333,0.443,77.0,96.0,84.0,79.0,112.0,110.0,77.0,100.0,95.0,43.0,110.0,99.0,,,,0.023,0.469,,0.206,0.123,2.37,-1.21,,1.0,-3.63,92.2,86.4,92.0,,76.4,0.2,0.2,0.385,0.225,0.325,0.165,0.357,0.571,0.227,,,,,,,102.0,107.0,103.0,0.18,-2.37,88.1,0.385,0.615,0.308,,,
