date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff
2024-08-10,746026,Strikeout,strikeout,True,640902,663362,Jhonny Pereda,Matt Waldron,0,bec03d24-67b4-4bb3-b855-37d7b6791243,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,0.144,0.191,0.199,,0.17,0.98,0.46,,90.6,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,,,,,,,,,,,,,,,,,,,83.0,98.0,90.0,0.084,1.46,87.0,0.245,0.408,0.155,,,,,,,,,,,,,0.229,0.458,0.198,77.6,0.382,-1.08,0.25,0.403,0.273,,,,,,
2024-08-10,746026,Groundout,field_out,True,640902,663362,Jhonny Pereda,Matt Waldron,0,93e4ac0b-31e6-49d3-a67a-269c7fff07c2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,0.144,0.191,0.199,,0.17,0.98,0.46,,90.6,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,,,,,,,,,,,,,,,,,,,83.0,98.0,90.0,0.084,1.46,87.0,0.245,0.408,0.155,,,,,,,,,,,,,0.229,0.458,0.198,77.6,0.382,-1.08,0.25,0.403,0.273,,,,,,
2024-08-10,746026,Single,single,False,640902,669093,Jhonny Pereda,Jeremiah Estrada,1,37de79a1-04af-4806-826d-9e044fc23a81,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,3.28,2.73,49.1,99.0,141.0,106.0,0.633,14.78,3.1,7.11,0.73,0.72,0.259,0.343,0.194,0.315,0.443,,,,158.0,100.0,109.0,,,,115.0,98.0,101.0,,0.563,0.225,,1.28,,0.48,,97.1,,,89.9,0.204,0.337,0.344,,,,,,,0.289,0.316,0.363,121.0,99.0,106.0,0.212,0.47,83.6,0.163,0.265,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,746026,Groundout,field_out,True,640902,670970,Jhonny Pereda,Adrian Morejon,0,99ae1a1a-110b-4158-83ae-02c68504d1a7,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,0.334,0.254,0.346,,-1.73,0.49,0.44,,96.9,,97.5,85.6,0.333,0.529,0.266,0.324,0.437,0.149,,,,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.571,0.1,,,,,,,,,,,,
2024-09-06,746016,Flyout,field_out,True,640902,554430,Jhonny Pereda,Zack Wheeler,0,8a78acf9-ea26-405b-9e55-2e9eb1a915fe,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,,0.93,2.85,1.41,,95.2,,94.6,84.7,0.211,0.394,0.289,0.188,0.25,0.138,,,,,,,95.0,107.0,107.0,0.074,0.66,86.0,0.167,0.238,0.406,0.106,-0.61,81.7,92.0,97.0,95.0,0.1,0.0,91.0,0.246,0.386,0.181,111.0,100.0,107.0,0.194,0.403,0.389,,,,,,,0.133,0.229,0.321,,,,,,,,,,,,
2024-09-06,746016,Lineout,field_out,True,640902,554430,Jhonny Pereda,Zack Wheeler,0,d5e8f38e-3a9f-47bc-a1b6-bfce3be650be,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,,0.93,2.85,1.41,,95.2,,94.6,84.7,0.211,0.394,0.289,0.188,0.25,0.138,,,,,,,95.0,107.0,107.0,0.074,0.66,86.0,0.167,0.238,0.406,0.106,-0.61,81.7,92.0,97.0,95.0,0.1,0.0,91.0,0.246,0.386,0.181,111.0,100.0,107.0,0.194,0.403,0.389,,,,,,,0.133,0.229,0.321,,,,,,,,,,,,
2024-09-06,746016,Hit By Pitch,hit_by_pitch,False,640902,656793,Jhonny Pereda,Nick Nelson,0,6ac5f835-603d-4d04-aa3d-4cf2b03123aa,656793.0,nicknelson,"Nelson, N",Right,Nick Nelson,PHI,5.06,2.79,5.1,106.0,94.0,100.0,0.795,13.5,3.38,13.5,0.0,0.71,0.4,0.333,0.333,0.133,0.344,87.0,111.0,106.0,69.0,97.0,91.0,91.0,106.0,97.0,131.0,112.0,109.0,0.292,0.271,0.24,0.177,-4.13,-2.5,2.82,-2.79,94.3,87.3,93.6,86.9,0.4,0.8,0.0,0.5,0.5,0.0,0.4,0.4,0.556,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8,0.021,-10.79,,,,,,,,,
2024-09-06,746016,Pop Out,field_out,True,640902,656793,Jhonny Pereda,Nick Nelson,0,071509aa-538d-4d62-a9ca-bcee6473ed05,656793.0,nicknelson,"Nelson, N",Right,Nick Nelson,PHI,5.06,2.79,5.1,106.0,94.0,100.0,0.795,13.5,3.38,13.5,0.0,0.71,0.4,0.333,0.333,0.133,0.344,87.0,111.0,106.0,69.0,97.0,91.0,91.0,106.0,97.0,131.0,112.0,109.0,0.292,0.271,0.24,0.177,-4.13,-2.5,2.82,-2.79,94.3,87.3,93.6,86.9,0.4,0.8,0.0,0.5,0.5,0.0,0.4,0.4,0.556,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8,0.021,-10.79,,,,,,,,,
2024-09-08,746017,Grounded Into DP,grounded_into_double_play,True,640902,596117,Jhonny Pereda,Garrett Stubbs,1,4d0e89ed-62a0-4dee-8730-529e31311b23,596117.0,garrettstubbs,Stubbs,Right,Garrett Stubbs,PHI,15.75,5.97,4.0,,,,0.933,0.0,4.5,13.5,4.5,0.88,0.176,0.412,0.059,0.235,0.277,,,,,,,,,,,,,,0.123,,,3.07,,,,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.877,-4.41,55.9,,,
2024-09-10,745446,Single,single,False,640902,666214,Jhonny Pereda,Joey Wentz,0,71baeb29-aec3-44c4-b2ec-b86ba46bc9da,666214.0,joeywentz,Wentz,Left,Joey Wentz,- - -,5.22,4.01,60.1,98.0,88.0,95.0,0.736,9.85,4.48,9.55,1.19,1.2,0.254,0.429,0.153,0.322,0.385,98.0,94.0,96.0,74.0,95.0,90.0,,,,,,,,0.369,0.001,0.192,-1.8,,-2.43,-1.37,93.7,85.8,,80.4,0.337,0.5,0.164,,,,0.275,0.425,0.419,,,,,,,,,,,,,0.132,1.72,79.3,90.0,98.0,95.0,0.306,0.25,86.0,0.222,0.37,0.371,96.0,105.0,103.0,0.154,0.154,0.338,,,,,,,,,,,,,,,,,,,,,
2024-09-10,745446,Single,single,False,640902,693312,Jhonny Pereda,Kyle Nicolas,1,af207248-5685-4c28-a60a-5aa2e2d29de2,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.95,4.21,54.2,92.0,126.0,95.0,0.752,9.05,5.1,8.4,0.66,1.35,0.294,0.353,0.105,0.314,0.385,,,,122.0,90.0,90.0,,,,138.0,101.0,107.0,0.003,0.549,0.224,,1.2,-6.61,-2.25,,97.4,,94.8,90.9,0.23,0.327,0.193,,,,,,,0.3,0.417,0.368,,,,,,,,,,0.225,-0.15,85.6,,,,,,,,,,123.0,87.0,95.0,0.219,0.25,0.434,,,,,,,,,,,,,,,,,,,,,
2024-09-10,745446,Groundout,field_out,True,640902,670280,Jhonny Pereda,David Bednar,0,3ce9dbea-d045-4901-833f-1a2b217e9769,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.87,4.51,53.2,98.0,127.0,105.0,0.742,9.22,4.19,8.72,1.34,0.86,0.239,0.447,0.17,0.314,0.447,,,,142.0,97.0,106.0,,,,,,,,0.553,,,-0.66,,,,97.2,,,,0.268,0.488,0.235,,,,,,,,,,117.0,105.0,110.0,0.233,-0.02,92.1,0.246,0.377,0.373,0.213,0.46,77.3,,,,,,,,,,100.0,91.0,97.0,0.148,0.185,0.26,,,,,,,,,,,,,,,,,,,,,
2024-09-10,745446,Single,single,False,640902,547973,Jhonny Pereda,Aroldis Chapman,0,141bc43d-5eb5-4283-a94f-1f356b6412be,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.11,3.18,57.0,96.0,133.0,105.0,0.702,14.53,6.16,6.63,0.79,1.18,0.325,0.368,0.128,0.316,0.45,,,,95.0,87.0,89.0,235.0,110.0,126.0,100.0,89.0,106.0,0.273,0.34,0.264,,0.07,-0.6,0.28,,97.8,,99.8,86.9,0.235,0.373,0.28,0.207,0.39,0.306,,,,0.214,0.286,0.311,96.0,102.0,105.0,0.124,2.05,91.5,0.125,0.156,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,744801,Field Error,field_error,False,640902,669022,Jhonny Pereda,MacKenzie Gore,1,ea2c3a44-bf6a-41f3-9a97-d7cdf1c277cc,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.17,4.36,153.1,98.0,111.0,101.0,0.757,9.57,3.58,9.8,0.82,1.1,0.262,0.375,0.149,0.295,0.437,92.0,91.0,95.0,125.0,98.0,103.0,,,,91.0,92.0,92.0,,0.551,0.16,0.094,-0.13,,-1.12,-1.64,96.1,85.9,,90.7,0.287,0.424,0.222,,,,0.298,0.511,0.516,0.265,0.439,0.32,,,,,,,,,,0.195,0.3,82.9,,,,,,,,,,105.0,104.0,102.0,0.233,0.316,0.326,,,,,,,0.444,0.667,0.263,,,,,,,,,,,,
2024-09-15,744801,Groundout,field_out,True,640902,669022,Jhonny Pereda,MacKenzie Gore,0,706ae3a9-3696-4773-9f0d-416d8dc59e17,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.17,4.36,153.1,98.0,111.0,101.0,0.757,9.57,3.58,9.8,0.82,1.1,0.262,0.375,0.149,0.295,0.437,92.0,91.0,95.0,125.0,98.0,103.0,,,,91.0,92.0,92.0,,0.551,0.16,0.094,-0.13,,-1.12,-1.64,96.1,85.9,,90.7,0.287,0.424,0.222,,,,0.298,0.511,0.516,0.265,0.439,0.32,,,,,,,,,,0.195,0.3,82.9,,,,,,,,,,105.0,104.0,102.0,0.233,0.316,0.326,,,,,,,0.444,0.667,0.263,,,,,,,,,,,,
2024-09-15,744801,Strikeout,strikeout,True,640902,676395,Jhonny Pereda,Robert Garcia,1,d5580691-96f1-4bba-9d0f-bb81c81b2fd8,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.2,2.53,55.2,105.0,107.0,104.0,0.743,11.64,2.59,8.41,0.65,1.43,0.265,0.354,0.211,0.272,0.441,88.0,102.0,94.0,116.0,104.0,106.0,,,,110.0,112.0,114.0,,0.53,0.16,0.31,0.87,,-0.79,2.03,94.4,87.7,,85.5,0.252,0.378,0.244,,,,0.203,0.217,0.375,0.27,0.405,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746011,Single,single,False,640902,656657,Jhonny Pereda,Zach Logue,0,08a5b273-464b-46c1-bb26-014dc2388728,656657.0,zachlogue,Logue,Left,Zach Logue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.714,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746013,Strikeout,strikeout,True,640902,450203,Jhonny Pereda,Charlie Morton,0,e6098237-8a8a-43ed-ab1f-c4d91d533559,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,72.0,99.0,90.0,80.0,96.0,88.0,,,,0.098,0.291,,0.11,-1.2,0.28,,-1.07,94.1,84.9,93.5,,0.277,0.497,0.195,0.328,0.431,0.072,0.286,0.556,0.323,,,,,,,,,,,,,0.422,0.74,81.5,73.0,91.0,86.0,0.079,-0.86,88.5,0.286,0.571,0.14,121.0,98.0,107.0,0.201,0.313,0.345,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746013,Groundout,field_out,True,640902,450203,Jhonny Pereda,Charlie Morton,1,893043fc-a450-4c08-a22f-67f2314366d5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,72.0,99.0,90.0,80.0,96.0,88.0,,,,0.098,0.291,,0.11,-1.2,0.28,,-1.07,94.1,84.9,93.5,,0.277,0.497,0.195,0.328,0.431,0.072,0.286,0.556,0.323,,,,,,,,,,,,,0.422,0.74,81.5,73.0,91.0,86.0,0.079,-0.86,88.5,0.286,0.571,0.14,121.0,98.0,107.0,0.201,0.313,0.345,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746013,Grounded Into DP,grounded_into_double_play,True,640902,450203,Jhonny Pereda,Charlie Morton,1,33e881fe-59c4-48c1-af86-c0081297d240,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,72.0,99.0,90.0,80.0,96.0,88.0,,,,0.098,0.291,,0.11,-1.2,0.28,,-1.07,94.1,84.9,93.5,,0.277,0.497,0.195,0.328,0.431,0.072,0.286,0.556,0.323,,,,,,,,,,,,,0.422,0.74,81.5,73.0,91.0,86.0,0.079,-0.86,88.5,0.286,0.571,0.14,121.0,98.0,107.0,0.201,0.313,0.345,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745854,Single,single,False,640902,680573,Jhonny Pereda,Simeon Woods Richardson,0,b89a0612-71d2-4d9a-9f0d-e38fe3d29be8,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.08,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,0.312,0.193,0.82,,0.76,-3.33,93.1,82.8,,86.4,0.258,0.356,0.217,,,,0.311,0.622,0.205,0.214,0.313,0.239,,,,,,,,,,0.093,1.68,76.1,,,,,,,,,,106.0,103.0,102.0,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745854,Strikeout,strikeout,True,640902,686973,Jhonny Pereda,Louie Varland,0,b13be0a2-895c-4ef3-aa64-872f3dd7afb9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,107.0,105.0,105.0,94.0,107.0,102.0,,,,0.038,0.425,,0.104,-0.34,-5.1,,-0.65,96.3,89.4,93.8,,0.306,0.553,0.242,0.5,0.875,0.059,0.294,0.294,0.105,,,,,,,,,,,,,,,,91.0,93.0,92.0,0.277,-3.42,90.1,0.333,0.603,0.246,,,,0.293,0.366,0.288,108.0,93.0,99.0,0.155,-1.27,84.6,,,,,,,,,,,,,,,
2024-09-25,745854,Strikeout,strikeout,True,640902,663485,Jhonny Pereda,Cole Sands,0,e3df6314-d62a-4f5f-aa4a-4d4f0f038e19,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.28,3.22,71.1,105.0,93.0,101.0,0.754,10.72,1.51,7.44,0.76,0.85,0.265,0.365,0.185,0.333,0.433,,,,79.0,105.0,100.0,76.0,96.0,94.0,,,,0.109,0.281,,,1.52,0.54,,,95.7,,94.8,,0.198,0.309,0.312,0.273,0.455,0.048,,,,,,,111.0,108.0,104.0,0.172,0.31,87.8,0.17,0.226,0.242,0.141,-1.53,82.4,96.0,105.0,99.0,0.297,1.84,90.8,0.227,0.318,0.297,102.0,102.0,105.0,0.294,0.412,0.294,,,,,,,,,,,,,,,,,,,,,
