date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff
2024-04-13,746405,Strikeout,strikeout,True,668800,681869,Andrew Knizner,Shawn Dubin,0,4eaa919d-36bb-40a2-ae86-fbc913a1ecdf,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,126.0,99.0,104.0,115.0,91.0,96.0,104.0,90.0,90.0,152.0,87.0,99.0,0.431,0.111,0.155,0.146,0.78,-0.42,-0.63,-3.28,94.8,88.2,83.0,81.2,0.208,0.25,0.191,0.231,0.308,0.36,0.368,0.789,0.316,0.292,0.333,0.333,,,,121.0,91.0,87.0,,0.157,-2.44,,88.7,,,,,,,,,,,,,,0.471,0.647,0.209,,,,,,,,,,,,
2024-04-16,746486,Groundout,field_out,True,668800,663554,Andrew Knizner,Casey Mize,0,2e991a0b-b847-42e1-bd86-278201481ad9,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,108.0,103.0,102.0,0.393,0.282,,,-0.14,0.58,,,95.6,,85.7,,0.292,0.401,0.201,0.239,0.366,0.189,,,,0.286,0.571,0.172,93.0,107.0,105.0,,,,0.076,,,-0.36,,95.6,0.345,0.414,0.111,112.0,102.0,104.0,0.172,-1.78,85.7,0.323,0.452,0.321,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,,,,
2024-04-16,746486,Single,single,False,668800,663554,Andrew Knizner,Casey Mize,1,e37022cd-f73a-4d0d-ba2a-c37191709620,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,108.0,103.0,102.0,0.393,0.282,,,-0.14,0.58,,,95.6,,85.7,,0.292,0.401,0.201,0.239,0.366,0.189,,,,0.286,0.571,0.172,93.0,107.0,105.0,,,,0.076,,,-0.36,,95.6,0.345,0.414,0.111,112.0,102.0,104.0,0.172,-1.78,85.7,0.323,0.452,0.321,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,,,,
2024-04-16,746486,Flyout,field_out,True,668800,656638,Andrew Knizner,Alex Lange,0,0462eb82-dabb-4ab2-97aa-a9fad9ce1e7a,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,,,,107.0,53.0,52.0,,,,0.135,,,0.072,1.95,,,-4.15,96.3,89.9,,,0.091,0.091,0.111,,,,,,,0.195,0.293,0.433,102.0,103.0,103.0,,,,0.215,,,-1.1,,96.3,0.375,0.375,0.147,,,,,,,,,,,,,118.0,100.0,105.0,0.578,0.34,88.1,,,,,,
2024-04-20,747135,Groundout,field_out,True,668800,450203,Andrew Knizner,Charlie Morton,1,6f58a7b7-57ba-45cb-844b-3f95b70bb140,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,,,,,,,,,,0.304,0.739,0.159,,,,,,,,,,,,
2024-04-20,747135,Lineout,field_out,True,668800,450203,Andrew Knizner,Charlie Morton,0,3aac21b2-7e17-429d-a649-807d9f21a23d,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,,,,,,,,,,0.304,0.739,0.159,,,,,,,,,,,,
2024-04-21,747133,Single,single,False,668800,670241,Andrew Knizner,Darius Vines,0,d465661d-76ea-4ef1-9b57-83f7afbc1fc5,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,88.0,107.0,102.0,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,0.375,0.116,0.06,0.323,-3.84,2.06,2.08,-1.47,90.9,81.5,82.8,78.4,0.4,0.7,0.024,0.25,0.25,0.647,0.2,0.55,0.175,0.333,0.333,0.2,,,,88.0,87.0,81.0,,0.125,-3.97,,83.6,,,,,,,,,,,,,,0.5,0.5,0.571,,,,,,,,,,,,
2024-04-21,747133,Home Run,home_run,False,668800,670241,Andrew Knizner,Darius Vines,1,75e12039-c6af-4bcf-9c12-76116ffb5dd1,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,88.0,107.0,102.0,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,0.375,0.116,0.06,0.323,-3.84,2.06,2.08,-1.47,90.9,81.5,82.8,78.4,0.4,0.7,0.024,0.25,0.25,0.647,0.2,0.55,0.175,0.333,0.333,0.2,,,,88.0,87.0,81.0,,0.125,-3.97,,83.6,,,,,,,,,,,,,,0.5,0.5,0.571,,,,,,,,,,,,
2024-04-21,747133,Lineout,field_out,True,668800,669276,Andrew Knizner,Dylan Lee,0,6fe46624-0613-4d48-8b0e-8aa1cec5e0be,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,0.357,0.509,,0.135,-0.52,1.92,,1.55,92.1,85.6,84.0,,0.319,0.574,0.124,0.164,0.239,0.488,0.227,0.227,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,747133,Lineout,field_out,True,668800,607481,Andrew Knizner,Aaron Bummer,0,02eb9489-e708-4edd-8cef-20038e9bfb4d,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,123.0,99.0,103.0,91.0,121.0,113.0,125.0,103.0,110.0,0.061,0.365,0.039,0.01,0.31,0.74,-1.73,1.71,93.9,85.3,82.2,82.3,0.2,0.3,0.211,0.224,0.245,0.398,,,,0.0,0.0,0.167,90.0,104.0,96.0,74.0,96.0,87.0,0.442,0.082,-4.51,-0.01,87.4,93.3,0.37,0.463,0.116,,,,,,,,,,0.385,0.692,0.235,,,,,,,,,,,,
2024-04-25,745027,Strikeout,strikeout,True,668800,622491,Andrew Knizner,Luis Castillo,1,cd46889e-f521-4593-826f-a130ab09b267,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,,0.154,0.96,1.27,,-1.2,95.4,88.1,85.8,,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,,,,102.0,101.0,98.0,,,,0.168,,,-0.32,,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745027,Strikeout,strikeout,True,668800,622491,Andrew Knizner,Luis Castillo,0,adabed10-c937-4e77-a699-bf3c28c33518,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,,0.154,0.96,1.27,,-1.2,95.4,88.1,85.8,,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,,,,102.0,101.0,98.0,,,,0.168,,,-0.32,,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Groundout,field_out,True,668800,608718,Andrew Knizner,Brent Suter,0,17cd905a-6997-48ef-a84b-8a0f9c4f15f9,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,,,,116.0,99.0,108.0,89.0,106.0,109.0,0.418,0.171,,0.196,0.28,-0.29,,-0.48,85.9,75.8,78.7,,0.277,0.446,0.198,0.243,0.459,0.225,0.227,0.364,0.28,,,,82.0,90.0,79.0,,,,0.215,,,0.2,,87.4,0.25,0.472,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Pop Out,field_out,True,668800,664747,Andrew Knizner,Alexis Díaz,0,5d3dbcf0-4fa5-4301-b520-2271f1bcb00f,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,CIN,4.33,3.91,35.1,97.0,117.0,103.0,0.785,8.92,5.6,7.64,0.51,0.83,0.24,0.427,0.167,0.229,0.442,,,,,,,116.0,94.0,98.0,117.0,100.0,108.0,0.56,0.44,,,0.12,-0.08,,,93.9,,87.2,,0.208,0.264,0.231,0.244,0.372,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,745022,Strikeout,strikeout,True,668800,671096,Andrew Knizner,Andrew Abbott,0,8e1a6fc7-666d-4f8b-8bd8-afac523fc5d9,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,745022,Strikeout,strikeout,True,668800,671096,Andrew Knizner,Andrew Abbott,0,68999092-fc9f-4e20-8a76-ad2b1bc104d7,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,746318,Groundout,field_out,True,668800,663903,Andrew Knizner,Brady Singer,0,30e4546d-e694-4500-afea-f4259527de4b,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,,,,58.0,97.0,86.0,104.0,101.0,100.0,0.137,0.453,,0.028,-1.75,0.21,,-3.58,91.6,88.0,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,0.3,0.4,0.143,,,,79.0,102.0,92.0,,,,0.382,,,0.62,,92.1,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,746318,Groundout,field_out,True,668800,663903,Andrew Knizner,Brady Singer,0,93e4cc49-b33b-49a0-94c6-72ac024ebaff,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,,,,58.0,97.0,86.0,104.0,101.0,100.0,0.137,0.453,,0.028,-1.75,0.21,,-3.58,91.6,88.0,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,0.3,0.4,0.143,,,,79.0,102.0,92.0,,,,0.382,,,0.62,,92.1,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,746318,Single,single,False,668800,670167,Andrew Knizner,John Schreiber,1,8a963f40-4355-44b0-9545-0178805c529b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,110.0,98.0,103.0,0.24,0.264,,0.079,-1.64,-0.04,,-3.88,92.7,86.1,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.429,0.5,0.214,,,,114.0,98.0,102.0,91.0,101.0,90.0,0.264,0.152,1.36,1.15,88.7,91.8,0.292,0.354,0.113,,,,,,,,,,0.273,0.364,0.25,,,,,,,,,,,,
2024-05-03,746318,Groundout,field_out,True,668800,681882,Andrew Knizner,Colin Selby,0,fc02a350-d17e-46eb-a168-2218d83b864a,681882.0,colinselby,Selby,Right,Colin Selby,KCR,6.0,2.72,3.0,87.0,98.0,83.0,0.895,0.0,6.0,6.0,0.0,2.33,0.182,0.545,0.364,0.182,0.388,,,,145.0,95.0,98.0,72.0,81.0,72.0,91.0,92.0,108.0,0.449,0.061,0.286,,-0.43,6.04,-1.52,,94.3,,87.2,81.7,0.286,0.286,0.1,,,,,,,,,,91.0,88.0,80.0,,,,0.204,,,7.11,,94.4,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Lineout,field_out,True,668800,622072,Andrew Knizner,Alex Wood,0,b98d8e1c-0958-4876-8d0e-dc6dc9578181,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,,,,74.0,94.0,91.0,,0.315,,0.224,,-0.4,,-2.72,,84.5,81.4,,,,,0.205,0.25,0.288,0.4,0.6,0.149,,,,83.0,100.0,94.0,,,,0.462,,,-1.94,,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Groundout,field_out,True,668800,622072,Andrew Knizner,Alex Wood,0,89ed4ccc-523d-4d6e-8af3-255f3a03cec7,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,,,,74.0,94.0,91.0,,0.315,,0.224,,-0.4,,-2.72,,84.5,81.4,,,,,0.205,0.25,0.288,0.4,0.6,0.149,,,,83.0,100.0,94.0,,,,0.462,,,-1.94,,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Pop Out,field_out,True,668800,663687,Andrew Knizner,Hogan Harris,0,281fafd3-5493-44b5-b3fd-a319b14a7f97,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.154,0.192,0.273,0.259,0.296,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Walk,walk,False,668800,621053,Andrew Knizner,Tyler Ferguson,1,bdfab853-1773-4340-90ce-28dd763afee7,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,,,,125.0,105.0,104.0,101.0,101.0,110.0,0.369,0.256,,0.025,-0.15,-1.59,,3.97,95.3,88.3,84.1,,0.222,0.444,0.271,0.263,0.579,0.211,,,,,,,77.0,97.0,98.0,107.0,96.0,100.0,0.203,0.147,-2.87,6.05,90.5,94.6,0.067,0.067,0.115,,,,,,,,,,0.667,1.0,0.235,,,,,,,,,,,,
2024-05-08,745664,Lineout,field_out,True,668800,676664,Andrew Knizner,JP Sears,0,cf0d9d66-01c6-415a-8334-84f722da9767,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,,,,0.116,,,0.67,,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
