date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-03-29,745276,Groundout,field_out,True,624512,669923,Reese McGuire,George Kirby,0,099cfa99-ccfb-4867-a8ef-a63fbd59e699,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-29,745276,Strikeout,strikeout,True,624512,669923,Reese McGuire,George Kirby,0,aded19c5-f708-4343-8e32-43e039bfe514,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-29,745276,Walk,walk,False,624512,592773,Reese McGuire,Ryne Stanek,0,d812c703-c793-4f8d-8bf7-3dfa8d40e8ce,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,,,,,,,102.0,100.0,111.0,0.083,0.544,,0.208,0.165,,0.75,,-1.31,3.28,-0.58,,98.2,,89.3,96.3,88.2,,0.228,0.342,0.228,0.2,0.3,0.214,0.278,0.5,0.451,0.2,0.325,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,745278,Double,double,False,624512,663423,Reese McGuire,Trent Thornton,1,8baa5d72-8e49-4736-bed7-c1e95038872f,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,,,,,,,,,,0.128,0.16,,,0.595,,-0.04,,,2.1,1.33,,95.6,,,94.7,85.7,,0.273,0.545,0.302,0.176,0.353,0.178,0.194,0.306,0.267,,,,0.111,0.167,0.382,116.0,101.0,118.0,0.09,2.67,82.0,,,,108.0,143.0,138.0,0.027,-4.87,88.0,0.375,0.375,0.091,,,,,,,,,
2024-03-31,745279,Single,single,False,624512,682243,Reese McGuire,Bryce Miller,1,6604f219-33d7-4574-82df-09fb8a003e5c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,,0.5,0.75,0.1,,,,,,,,,,,,,,,,,,
2024-03-31,745279,Flyout,field_out,True,624512,682243,Reese McGuire,Bryce Miller,0,15ee7dcc-8974-45f2-8ba5-56351583ae99,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,,0.5,0.75,0.1,,,,,,,,,,,,,,,,,,
2024-03-31,745279,Groundout,field_out,True,624512,675989,Reese McGuire,Cody Bolton,1,19804a94-11c0-46c2-8c2a-161242df6ebf,675989.0,codybolton,Bolton,Right,Cody Bolton,SEA,4.34,3.69,18.2,100.0,101.0,102.0,0.774,8.2,4.34,8.68,1.45,1.0,0.246,0.421,0.316,0.263,0.359,88.0,63.0,59.0,98.0,102.0,108.0,123.0,109.0,114.0,,,,102.0,100.0,97.0,,,,0.276,0.038,0.314,,0.247,,-7.21,0.1,,-0.87,-0.17,,94.8,89.1,,94.8,83.7,,0.5,0.5,0.143,0.267,0.667,0.235,0.158,0.526,0.235,,,,,,,,,,,,,0.259,0.296,0.326,88.0,96.0,97.0,0.125,-2.16,91.5,0.3,0.3,0.133,,,,,,,,,
2024-03-31,745279,Single,single,False,624512,663423,Reese McGuire,Trent Thornton,0,41f81997-f02b-4382-a9cb-247e772bb958,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,,,,,,,,,,0.128,0.16,,,0.595,,-0.04,,,2.1,1.33,,95.6,,,94.7,85.7,,0.273,0.545,0.302,0.176,0.353,0.178,0.194,0.306,0.267,,,,0.111,0.167,0.382,116.0,101.0,118.0,0.09,2.67,82.0,,,,108.0,143.0,138.0,0.027,-4.87,88.0,0.375,0.375,0.091,,,,,,,,,
2024-04-01,745675,Single,single,False,624512,671212,Reese McGuire,Joe Boyle,0,8104a5bd-81c4-4c60-8a3e-d15211728e7c,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,,,,,,,0.575,,,0.36,,-0.8,,,,0.13,,96.6,,,,86.7,,0.268,0.411,0.216,,,,0.25,0.75,0.5,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745675,Strikeout,strikeout,True,624512,671212,Reese McGuire,Joe Boyle,0,f73536b5-23f0-4e47-afb5-01393989c112,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,,,,,,,0.575,,,0.36,,-0.8,,,,0.13,,96.6,,,,86.7,,0.268,0.411,0.216,,,,0.25,0.75,0.5,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4,,,,,,,,,,,,,,,,,,,,,
