date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-03-28,747060,Strikeout,strikeout,True,593934,669203,Miguel Sanó,Corbin Burnes,0,db42a8c5-5e2d-4814-8fef-edef816bba0c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,747060,Strikeout,strikeout,True,593934,669203,Miguel Sanó,Corbin Burnes,0,70695cee-e317-4165-a221-b0d10972f41c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,747063,Strikeout,strikeout,True,593934,680570,Miguel Sanó,Grayson Rodriguez,0,91bf8e86-e58c-4e3c-950c-1ad77bfb6f03,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,,,,0.25,0.386,0.272,0.275,0.623,0.346,0.163,0.327,0.379,0.25,0.375,0.278,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,,,,,,,,,,,,,
2024-03-30,747063,Lineout,field_out,True,593934,680570,Miguel Sanó,Grayson Rodriguez,0,1826789d-0588-43ee-9027-4422bf568451,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,,,,0.25,0.386,0.272,0.275,0.623,0.346,0.163,0.327,0.379,0.25,0.375,0.278,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,,,,,,,,,,,,,
2024-03-30,747063,Single,single,False,593934,543056,Miguel Sanó,Danny Coulombe,0,75ebdb96-1b61-45b9-b2ee-6918f4c7eb50,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,,,,22.0,107.0,90.0,105.0,97.0,99.0,80.0,104.0,94.0,0.12,0.321,0.293,,,1.95,4.84,2.27,,,85.9,,90.8,81.9,,0.233,0.5,0.262,0.118,0.294,0.241,0.15,0.2,0.375,,,,0.0,0.0,0.095,74.0,94.0,90.0,0.14,2.6,91.3,0.091,0.091,0.1,109.0,119.0,154.0,0.127,0.95,79.5,,,,,,,,,,,,
2024-03-30,747063,Strikeout,strikeout,True,593934,657508,Miguel Sanó,Mike Baumann,0,e599b468-49a1-4c68-a4af-a16246716c26,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,,,,,,,110.0,82.0,88.0,,,,0.002,,0.215,,0.034,,-3.42,1.8,,0.22,,89.1,95.8,92.2,,,,,0.16,0.16,0.327,0.192,0.346,0.291,0.2,0.2,0.25,,,,123.0,96.0,99.0,0.396,-3.29,96.3,0.327,0.75,0.174,125.0,97.0,105.0,0.353,0.44,87.6,,,,,,,,,,,,
2024-04-02,746086,Strikeout,strikeout,True,593934,666200,Miguel Sanó,Jesús Luzardo,0,1e6908aa-4713-4dc2-8cca-76b2a4ed4f41,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,87.0,90.0,88.0,97.0,98.0,108.0,,,,0.083,,0.292,0.002,0.229,,-0.81,0.13,-3.42,1.56,,86.3,94.6,83.5,81.6,,,,,,,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,98.0,100.0,95.0,0.394,-0.65,95.2,0.28,0.484,0.111,,,,,,,,,,,,,,,,,,
2024-04-02,746086,Groundout,field_out,True,593934,666200,Miguel Sanó,Jesús Luzardo,0,e30be6e3-27e8-4b34-953c-ec11af3c5653,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,87.0,90.0,88.0,97.0,98.0,108.0,,,,0.083,,0.292,0.002,0.229,,-0.81,0.13,-3.42,1.56,,86.3,94.6,83.5,81.6,,,,,,,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,98.0,100.0,95.0,0.394,-0.65,95.2,0.28,0.484,0.111,,,,,,,,,,,,,,,,,,
2024-04-02,746086,Strikeout,strikeout,True,593934,663773,Miguel Sanó,Bryan Hoeing,0,4ddd78b4-9463-4ee8-bbc5-b690eb7ba189,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,,,,99.0,107.0,104.0,109.0,103.0,103.0,,,,0.523,,0.291,,,,-1.04,0.09,,,,,93.8,83.0,,,,,,,,0.19,0.238,0.333,,,,0.339,0.475,0.107,64.0,98.0,78.0,0.068,3.27,94.3,0.1,0.2,0.2,,,,,,,114.0,98.0,108.0,0.117,2.04,87.0,0.1,0.2,0.333,,,
2024-04-02,746086,Lineout,field_out,True,593934,663773,Miguel Sanó,Bryan Hoeing,0,5c06b670-9c6d-4ab9-8c23-dfa32c84d162,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,,,,99.0,107.0,104.0,109.0,103.0,103.0,,,,0.523,,0.291,,,,-1.04,0.09,,,,,93.8,83.0,,,,,,,,0.19,0.238,0.333,,,,0.339,0.475,0.107,64.0,98.0,78.0,0.068,3.27,94.3,0.1,0.2,0.2,,,,,,,114.0,98.0,108.0,0.117,2.04,87.0,0.1,0.2,0.333,,,
