date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-07-26,746767,Strikeout,strikeout,True,613564,694363,Jason Vosler,Jared Shuster,0,aaf8ae07-34b7-450b-af80-9939ce61c3f9,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.6,5.59,45.0,99.0,76.0,92.0,0.795,5.6,4.2,9.2,1.4,0.83,0.262,0.436,0.141,0.268,0.402,,,,70.0,96.0,83.0,67.0,102.0,89.0,90.0,103.0,101.0,,,,,,,0.046,0.388,,,0.273,,-0.14,,,-6.53,0.02,,92.2,,,91.6,85.5,,0.255,0.362,0.284,0.254,0.465,0.16,,,,,,,,,,0.5,0.8,0.15,,,,,,,73.0,98.0,94.0,0.293,-0.15,83.5,0.244,0.378,0.269,,,,,,
2024-07-26,746767,Groundout,field_out,True,613564,671111,Jason Vosler,Sammy Peralta,0,52ad7dd9-a07e-4c55-a4ce-396aa0172e7c,671111.0,sammyperalta,Peralta,Left,Sammy Peralta,CHW,3.0,6.48,6.0,94.0,80.0,89.0,0.837,6.0,6.0,9.0,0.0,1.2,0.2,0.45,0.15,0.25,0.467,,,,80.0,91.0,83.0,,,,98.0,106.0,116.0,,,,,,,,0.45,,,0.292,,2.9,,,,-3.26,,88.3,,,,78.5,,,,,0.111,0.111,0.1,,,,,,,,,,,,,,,,,,,67.0,97.0,81.0,0.258,-0.6,81.2,0.25,0.25,0.2,0.429,0.571,0.111,,,
2024-07-26,746767,Groundout,field_out,True,613564,671111,Jason Vosler,Sammy Peralta,0,93d21de7-6bae-42fd-865d-2ad1ef66e48e,671111.0,sammyperalta,Peralta,Left,Sammy Peralta,CHW,3.0,6.48,6.0,94.0,80.0,89.0,0.837,6.0,6.0,9.0,0.0,1.2,0.2,0.45,0.15,0.25,0.467,,,,80.0,91.0,83.0,,,,98.0,106.0,116.0,,,,,,,,0.45,,,0.292,,2.9,,,,-3.26,,88.3,,,,78.5,,,,,0.111,0.111,0.1,,,,,,,,,,,,,,,,,,,67.0,97.0,81.0,0.258,-0.6,81.2,0.25,0.25,0.2,0.429,0.571,0.111,,,
2024-07-27,746768,Triple,triple,False,613564,607200,Jason Vosler,Erick Fedde,0,e0fc0be9-1880-4c1e-86db-9097bfef6296,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,,,,0.302,0.002,0.318,,0.206,,-13.43,-0.06,,0.68,1.64,,92.4,89.9,,93.0,83.5,,,,,,,,0.266,0.509,0.237,,,,,,,0.241,0.345,0.204,,,,,,,88.0,108.0,107.0,0.172,-0.24,87.8,0.23,0.32,0.153,0.148,0.296,0.254,,,
2024-07-27,746768,Strikeout,strikeout,True,613564,607200,Jason Vosler,Erick Fedde,0,a46199a8-8c87-4573-b546-580aae32692b,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,,,,0.302,0.002,0.318,,0.206,,-13.43,-0.06,,0.68,1.64,,92.4,89.9,,93.0,83.5,,,,,,,,0.266,0.509,0.237,,,,,,,0.241,0.345,0.204,,,,,,,88.0,108.0,107.0,0.172,-0.24,87.8,0.23,0.32,0.153,0.148,0.296,0.254,,,
2024-07-27,746768,Groundout,field_out,True,613564,605121,Jason Vosler,Justin Anderson,0,8c40c26f-da50-4e17-8a63-043d9922c232,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,,,,0.149,0.311,0.08,,0.459,,1.29,-2.29,,-0.77,-0.17,,96.1,92.6,,94.8,85.6,,0.221,0.397,0.409,0.164,0.255,0.23,0.467,0.667,0.061,,,,,,,0.25,0.292,0.205,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746768,Pop Out,field_out,True,613564,663436,Jason Vosler,Davis Martin,0,e30f3433-8bff-4a2d-8493-2c6a3e8a2b49,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,94.0,87.0,93.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,,,,0.278,0.182,,0.271,0.089,-2.9,2.84,,,0.34,0.47,93.7,89.2,,,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.15,0.15,0.195,,,,0.2,0.2,0.308,,,,,,,,,,146.0,104.0,107.0,0.18,1.94,88.6,0.28,0.28,0.224,,,,,,
2024-07-27,746768,Flyout,field_out,True,613564,621051,Jason Vosler,Steven Wilson,0,a432c68e-5cd9-4364-b7d3-64dbd8eecf31,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,,,,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,,,,0.398,0.01,,0.512,,-1.51,-1.44,,,-0.66,,93.5,86.6,,,82.3,,,,,0.245,0.51,0.165,,,,,,,,,,,,,,,,,,,108.0,82.0,94.0,0.08,-0.67,81.7,0.143,0.143,0.267,0.222,0.472,0.304,,,
2024-07-28,746770,Strikeout,strikeout,True,613564,641771,Jason Vosler,Chad Kuhl,0,8c2b13f3-92c4-42bc-b93b-ffb9dad248f4,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,,,,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,,,,0.266,0.077,0.1,,0.445,,-0.87,-2.23,,-1.45,2.08,,94.8,91.5,,94.0,85.1,,0.164,0.224,0.341,0.182,0.364,0.391,0.429,0.857,0.217,,,,,,,0.37,0.696,0.133,,,,,,,74.0,87.0,87.0,0.112,-3.15,87.1,0.417,0.5,0.195,0.0,0.0,0.333,,,
2024-07-29,746928,Strikeout,strikeout,True,613564,601713,Jason Vosler,Nick Pivetta,0,a873814a-9037-4afd-9954-e11bae47d46c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,,,,156.0,102.0,109.0,107.0,99.0,84.0,,,,,0.482,0.067,,0.299,0.152,0.84,-5.11,,,0.31,-0.68,94.0,88.3,,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,0.387,0.903,0.215,,,,0.195,0.512,0.212,,,,,,,,,,,,,,,,,,,0.2,0.408,0.362,,,
2024-07-29,746928,Single,single,False,613564,601713,Jason Vosler,Nick Pivetta,0,42dd6c34-e769-4b29-947b-1dbb8bb46142,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,,,,156.0,102.0,109.0,107.0,99.0,84.0,,,,,0.482,0.067,,0.299,0.152,0.84,-5.11,,,0.31,-0.68,94.0,88.3,,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,0.387,0.903,0.215,,,,0.195,0.512,0.212,,,,,,,,,,,,,,,,,,,0.2,0.408,0.362,,,
2024-07-29,746928,Strikeout,strikeout,True,613564,601713,Jason Vosler,Nick Pivetta,0,a43e43f9-2390-495d-92a4-ba9edae0a6ea,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,,,,156.0,102.0,109.0,107.0,99.0,84.0,,,,,0.482,0.067,,0.299,0.152,0.84,-5.11,,,0.31,-0.68,94.0,88.3,,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,0.387,0.903,0.215,,,,0.195,0.512,0.212,,,,,,,,,,,,,,,,,,,0.2,0.408,0.362,,,
2024-07-29,746928,Groundout,field_out,True,613564,622259,Jason Vosler,Trey Wingenter,1,7652d7af-70a2-41d2-b5b4-5cc9b2e37520,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.615,0.625,1.125,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,746925,Strikeout,strikeout,True,613564,678394,Jason Vosler,Brayan Bello,0,576b8533-70d5-47fc-9ef9-23a1e7332018,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,,,,,,,0.394,0.038,,,0.293,,1.77,,,-0.9,-0.21,,95.8,,,95.7,86.9,,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,0.346,0.5,0.116,,,,,,,89.0,100.0,99.0,0.275,0.27,87.5,0.17,0.358,0.381,,,,,,
2024-07-31,746925,Groundout,field_out,True,613564,678394,Jason Vosler,Brayan Bello,0,47e4def6-9c2f-4727-9c69-905d79f4f07f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,,,,,,,0.394,0.038,,,0.293,,1.77,,,-0.9,-0.21,,95.8,,,95.7,86.9,,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,0.346,0.5,0.116,,,,,,,89.0,100.0,99.0,0.275,0.27,87.5,0.17,0.358,0.381,,,,,,
2024-07-31,746925,Walk,walk,False,613564,678394,Jason Vosler,Brayan Bello,0,778174ba-d7cd-4076-837b-639fe07e2fd3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,,,,,,,0.394,0.038,,,0.293,,1.77,,,-0.9,-0.21,,95.8,,,95.7,86.9,,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,0.346,0.5,0.116,,,,,,,89.0,100.0,99.0,0.275,0.27,87.5,0.17,0.358,0.381,,,,,,
2024-08-03,745225,Strikeout,strikeout,True,613564,608032,Jason Vosler,Carlos Estévez,0,5dbdf7dd-0699-4dfb-8b1c-22e7d240f084,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,- - -,2.36,2.95,45.2,104.0,110.0,105.0,0.754,8.28,1.58,5.72,0.79,0.55,0.275,0.317,0.142,0.333,0.505,132.0,81.0,97.0,105.0,106.0,105.0,,,,130.0,102.0,110.0,,,,,,,,0.619,,,0.272,0.005,2.14,,,,2.22,2.17,96.6,,,,89.4,83.2,0.147,0.324,0.279,0.191,0.291,0.245,,,,,,,,,,,,,,,,,,,85.0,96.0,91.0,0.104,1.81,89.3,0.176,0.235,0.343,,,,,,
2024-08-04,745222,Strikeout,strikeout,True,613564,554430,Jason Vosler,Zack Wheeler,0,2676f785-4e3d-41ae-a617-7a30f16a368b,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,,,,,,,,,,,,,,,,0.133,0.227,0.302,,,
2024-08-04,745222,Pop Out,field_out,True,613564,554430,Jason Vosler,Zack Wheeler,0,cc1f68b0-9014-4ce3-8462-665d88038087,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,,,,,,,,,,,,,,,,0.133,0.227,0.302,,,
2024-08-04,745222,Flyout,field_out,True,613564,554430,Jason Vosler,Zack Wheeler,0,9f714246-0a24-4941-8381-3cd72ad04553,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,,,,,,,,,,,,,,,,0.133,0.227,0.302,,,
