date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-09-01,746669,Strikeout,strikeout,True,676551,682227,Brewer Hicklen,Brandon Williamson,0,17f33701-a19f-4f8c-81f3-80bc8a919942,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,746669,Strikeout,strikeout,True,676551,682227,Brewer Hicklen,Brandon Williamson,0,c7e915de-e41b-4b6c-9f2d-862b11b38aeb,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745944,Groundout,field_out,True,676551,571927,Brewer Hicklen,Steven Matz,0,9700fea4-ce12-4151-b0d4-c127cdc3b3c3,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,5.94,4.84,36.1,102.0,86.0,98.0,0.814,6.94,3.22,10.4,1.49,0.93,0.284,0.345,0.207,0.207,0.454,98.0,106.0,100.0,110.0,105.0,108.0,,,,,,,,,0.076,0.266,,,-0.28,-2.56,,,83.3,77.8,,,,,,,0.314,0.569,0.3,77.0,103.0,98.0,84.0,90.0,92.0,0.583,0.076,0.36,-2.95,93.9,88.2,0.417,0.5,0.2,0.333,0.333,0.053,0.25,0.441,0.162,,,,,,,,,,,,,,,,,,
2024-09-03,745944,Strikeout,strikeout,True,676551,571927,Brewer Hicklen,Steven Matz,0,aec1241f-2a34-452e-be90-fa1a1ded601b,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,5.94,4.84,36.1,102.0,86.0,98.0,0.814,6.94,3.22,10.4,1.49,0.93,0.284,0.345,0.207,0.207,0.454,98.0,106.0,100.0,110.0,105.0,108.0,,,,,,,,,0.076,0.266,,,-0.28,-2.56,,,83.3,77.8,,,,,,,0.314,0.569,0.3,77.0,103.0,98.0,84.0,90.0,92.0,0.583,0.076,0.36,-2.95,93.9,88.2,0.417,0.5,0.2,0.333,0.333,0.053,0.25,0.441,0.162,,,,,,,,,,,,,,,,,,
2024-09-03,745944,Strikeout,strikeout,True,676551,668941,Brewer Hicklen,JoJo Romero,0,85345c69-a6fd-4cee-91b7-827a1f3dc63d,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.75,4.9,55.2,96.0,86.0,96.0,0.761,8.08,2.26,7.44,1.13,1.46,0.268,0.446,0.146,0.312,0.404,73.0,98.0,91.0,,,,72.0,97.0,91.0,,,,0.101,,,0.174,-1.53,,,-3.22,95.0,,85.9,,,,,0.313,0.375,0.143,0.351,0.676,0.293,69.0,99.0,94.0,116.0,92.0,103.0,0.389,0.336,0.83,2.3,93.9,84.0,0.092,0.197,0.437,,,,0.276,0.421,0.083,,,,,,,,,,,,,,,,,,
