date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-06-04,747196,Strikeout,strikeout,True,669477,686796,Casey Schmitt,Blake Walston,0,3c8ed237-bbba-44dd-99c5-6b626e1aa37e,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.177,2.39,2.73,2.48,-8.13,-1.12,91.6,87.8,86.2,89.0,81.4,0.4,0.6,0.333,,,,0.5,0.75,0.333,0.118,0.118,0.25,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,0.125,0.125,0.042,,,,,,,,,,,,,,,,,,,,,
2024-06-04,747196,Hit By Pitch,hit_by_pitch,False,669477,686796,Casey Schmitt,Blake Walston,0,0400069e-40fe-4944-abeb-15a6f191c19e,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.177,2.39,2.73,2.48,-8.13,-1.12,91.6,87.8,86.2,89.0,81.4,0.4,0.6,0.333,,,,0.5,0.75,0.333,0.118,0.118,0.25,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,0.125,0.125,0.042,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745003,Single,single,False,669477,543135,Casey Schmitt,Nathan Eovaldi,0,fb979376-9c15-4910-b6d8-a5f6e8dfdbfa,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.362,0.148,0.037,,1.48,0.94,,-4.54,,95.5,91.7,,,86.3,,,,,,,0.412,0.706,0.185,0.183,0.314,0.206,102.0,101.0,102.0,0.151,-1.43,76.9,0.27,0.541,0.357,126.0,104.0,112.0,0.302,1.4,88.7,0.264,0.396,0.161,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,
2024-06-09,745003,Groundout,field_out,True,669477,543135,Casey Schmitt,Nathan Eovaldi,0,77cff5d4-a1df-466b-8317-7be92207ae2e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.362,0.148,0.037,,1.48,0.94,,-4.54,,95.5,91.7,,,86.3,,,,,,,0.412,0.706,0.185,0.183,0.314,0.206,102.0,101.0,102.0,0.151,-1.43,76.9,0.27,0.541,0.357,126.0,104.0,112.0,0.302,1.4,88.7,0.264,0.396,0.161,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,
2024-06-09,745003,Flyout,field_out,True,669477,543135,Casey Schmitt,Nathan Eovaldi,0,8dedcc19-f93f-401f-92c0-424ff42ccdc0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.362,0.148,0.037,,1.48,0.94,,-4.54,,95.5,91.7,,,86.3,,,,,,,0.412,0.706,0.185,0.183,0.314,0.206,102.0,101.0,102.0,0.151,-1.43,76.9,0.27,0.541,0.357,126.0,104.0,112.0,0.302,1.4,88.7,0.264,0.396,0.161,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,
2024-06-10,745334,Groundout,field_out,True,669477,681293,Casey Schmitt,Spencer Arrighetti,0,6e27e660-a6e8-4b21-bd12-ce3cfbcc61a9,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,62.0,100.0,100.0,,0.414,0.197,0.113,0.074,-1.89,1.2,,0.49,-4.75,94.0,87.8,85.0,,81.2,0.55,0.75,0.302,,,,0.143,0.229,0.392,0.325,0.553,0.183,113.0,98.0,103.0,0.202,0.32,78.4,0.162,0.294,0.408,,,,,,,0.25,0.382,0.24,,,,,,,,,,,,,,,,,,,,,
2024-06-10,745334,Flyout,field_out,True,669477,681293,Casey Schmitt,Spencer Arrighetti,0,d35e207c-4e4d-440c-9e54-543fe0eab310,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,62.0,100.0,100.0,,0.414,0.197,0.113,0.074,-1.89,1.2,,0.49,-4.75,94.0,87.8,85.0,,81.2,0.55,0.75,0.302,,,,0.143,0.229,0.392,0.325,0.553,0.183,113.0,98.0,103.0,0.202,0.32,78.4,0.162,0.294,0.408,,,,,,,0.25,0.382,0.24,,,,,,,,,,,,,,,,,,,,,
2024-06-10,745334,Strikeout,strikeout,True,669477,605463,Casey Schmitt,Tayler Scott,0,5fac7540-db33-47ea-8e2f-b969cfebf49f,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,,0.262,0.232,2.65,,-0.27,0.86,0.69,92.7,,85.5,92.6,84.0,0.143,0.214,0.329,0.375,0.375,0.211,0.212,0.288,0.276,0.089,0.107,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,745334,Flyout,field_out,True,669477,623352,Casey Schmitt,Josh Hader,0,45502418-9e66-4f80-84f4-2f85de05f645,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,0.721,,,0.264,0.015,,,0.94,1.55,-10.92,,,89.3,96.0,86.2,,,,0.206,0.383,0.328,0.149,0.277,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745315,Sac Fly,sac_fly,True,669477,607536,Casey Schmitt,Kyle Freeland,1,4608c95c-a272-4945-b7cb-efb357827136,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,69.0,98.0,91.0,86.0,105.0,97.0,63.0,101.0,101.0,,,,0.249,0.225,,0.233,0.094,0.34,,-3.5,-3.14,-1.53,91.9,,87.1,91.8,87.0,0.375,0.438,0.176,0.386,0.684,0.072,0.413,0.804,0.196,0.224,0.347,0.071,,,,,,,0.208,0.25,0.458,,,,,,,,,,,,,127.0,102.0,107.0,0.199,-0.03,83.7,,,,,,,,,,,,
2024-07-26,745315,Triple,triple,False,669477,607536,Casey Schmitt,Kyle Freeland,0,33674e5a-d8d0-40d1-a0d7-ce6d72afac48,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,69.0,98.0,91.0,86.0,105.0,97.0,63.0,101.0,101.0,,,,0.249,0.225,,0.233,0.094,0.34,,-3.5,-3.14,-1.53,91.9,,87.1,91.8,87.0,0.375,0.438,0.176,0.386,0.684,0.072,0.413,0.804,0.196,0.224,0.347,0.071,,,,,,,0.208,0.25,0.458,,,,,,,,,,,,,127.0,102.0,107.0,0.199,-0.03,83.7,,,,,,,,,,,,
2024-07-28,745305,Home Run,home_run,False,669477,596295,Casey Schmitt,Austin Gomber,0,7b1080ce-fc14-4bf8-8800-fa0824486e95,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,,,,0.266,0.489,0.18,0.298,0.574,0.096,,,,,,,0.211,0.381,0.263,,,,,,,,,,,,,90.0,110.0,107.0,0.223,-0.11,77.6,,,,,,,,,,,,
2024-07-28,745305,Flyout,field_out,True,669477,596295,Casey Schmitt,Austin Gomber,0,625aeefe-9345-4bc4-8b92-96db24053602,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,,,,0.266,0.489,0.18,0.298,0.574,0.096,,,,,,,0.211,0.381,0.263,,,,,,,,,,,,,90.0,110.0,107.0,0.223,-0.11,77.6,,,,,,,,,,,,
2024-07-28,745305,Walk,walk,False,669477,663562,Casey Schmitt,Noah Davis,1,7af059f8-061a-4e6b-96bf-3a15036792ba,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,81.0,90.0,86.0,0.47,,0.207,0.003,0.039,,-2.13,-1.09,12.23,-0.45,,88.7,85.5,93.9,85.0,,,,0.4,0.467,0.082,,,,,,,107.0,112.0,114.0,0.249,-1.68,79.8,0.296,0.481,0.235,,,,,,,0.273,0.909,0.222,,,,,,,,,,,,,,,,85.3,0.033,-3.86,0.5,0.5,0.5
2024-07-28,745305,Flyout,field_out,True,669477,663562,Casey Schmitt,Noah Davis,0,56f8aa92-c848-40f5-b44d-d3644cfd7579,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,81.0,90.0,86.0,0.47,,0.207,0.003,0.039,,-2.13,-1.09,12.23,-0.45,,88.7,85.5,93.9,85.0,,,,0.4,0.467,0.082,,,,,,,107.0,112.0,114.0,0.249,-1.68,79.8,0.296,0.481,0.235,,,,,,,0.273,0.909,0.222,,,,,,,,,,,,,,,,85.3,0.033,-3.86,0.5,0.5,0.5
2024-07-30,745309,Pop Out,field_out,True,669477,676664,Casey Schmitt,JP Sears,0,c538dd13-0b4c-47f0-a4da-d63294775462,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,0.187,-0.39,,1.05,-0.46,0.0,92.0,,84.2,90.1,78.9,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,0.213,0.431,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-07-30,745309,Strikeout,strikeout,True,669477,676664,Casey Schmitt,JP Sears,0,4b5fd657-5ef4-473a-a9d8-6deef7526b4b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,0.187,-0.39,,1.05,-0.46,0.0,92.0,,84.2,90.1,78.9,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,0.213,0.431,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-07-30,745309,Strikeout,strikeout,True,669477,676664,Casey Schmitt,JP Sears,0,24ab1b89-c713-4a43-8741-f7a41374d973,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,0.187,-0.39,,1.05,-0.46,0.0,92.0,,84.2,90.1,78.9,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,0.213,0.431,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-08-02,746679,Home Run,home_run,False,669477,671096,Casey Schmitt,Andrew Abbott,0,0bd53753-db4a-4153-8d95-de0518a4e142,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,,,,0.535,,0.186,0.163,-0.23,,,0.52,0.23,92.8,,84.8,,82.9,0.214,0.429,0.273,,,,,,,0.254,0.451,0.194,101.0,98.0,100.0,0.115,-1.59,80.8,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,
2024-08-02,746679,Groundout,field_out,True,669477,671096,Casey Schmitt,Andrew Abbott,0,b56b4d1f-7905-4065-9eb2-d9306116de58,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,,,,0.535,,0.186,0.163,-0.23,,,0.52,0.23,92.8,,84.8,,82.9,0.214,0.429,0.273,,,,,,,0.254,0.451,0.194,101.0,98.0,100.0,0.115,-1.59,80.8,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,
2024-08-02,746679,Strikeout,strikeout,True,669477,571656,Casey Schmitt,Buck Farmer,0,c9fd6d4b-1b31-4447-a325-c9575bcacb4f,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,0.216,0.75,,1.97,1.47,-1.02,92.7,,86.7,92.5,82.2,0.275,0.392,0.319,0.228,0.351,0.176,0.136,0.318,0.366,0.182,0.364,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,746679,Lineout,field_out,True,669477,518585,Casey Schmitt,Fernando Cruz,0,348b980b-a168-492e-b526-f0b0783edfb7,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,,,,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,,-0.08,-1.72,,,,94.6,88.6,,,,,,,,,,,,,0.306,0.532,0.156,,,,,,,,,,161.0,92.0,110.0,0.423,1.6,81.6,0.34,0.745,0.279,0.12,0.16,0.601,,,,,,,,,,,,,,,,,,
2024-08-03,746681,Groundout,field_out,True,669477,668881,Casey Schmitt,Hunter Greene,0,74b849c4-001a-4757-8e1e-f829e67537fb,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,,1.63,,,0.49,,97.6,,,,86.8,,,,,,,0.168,0.312,0.386,0.186,0.268,0.246,117.0,97.0,100.0,0.017,-1.98,80.6,0.25,1.0,0.125,122.0,90.0,104.0,0.084,-0.93,87.0,,,,0.257,0.429,0.287,,,,,,,,,,,,,,,,,,
2024-08-03,746681,Groundout,field_out,True,669477,668881,Casey Schmitt,Hunter Greene,0,2f2b019f-f992-40bf-8225-b967c216926c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,,1.63,,,0.49,,97.6,,,,86.8,,,,,,,0.168,0.312,0.386,0.186,0.268,0.246,117.0,97.0,100.0,0.017,-1.98,80.6,0.25,1.0,0.125,122.0,90.0,104.0,0.084,-0.93,87.0,,,,0.257,0.429,0.287,,,,,,,,,,,,,,,,,,
2024-08-04,746680,Lineout,field_out,True,669477,594580,Casey Schmitt,Sam Moll,0,e3b3139b-2380-48ef-80b9-7d7890baf25f,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,67.0,94.0,101.0,149.0,105.0,107.0,72.0,98.0,84.0,94.0,98.0,109.0,,,,0.284,0.386,,0.241,0.089,-0.36,,3.34,2.94,-0.58,93.3,,85.2,92.0,81.2,0.3,0.3,0.375,0.2,0.3,0.097,,,,0.25,0.404,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.147,0.4,,,,,,
2024-08-04,746680,Strikeout,strikeout,True,669477,691172,Casey Schmitt,Yosver Zulueta,0,ea360258-25dc-4706-8b39-90512b1f0e28,691172.0,yosverzulueta,Zulueta,Right,Yosver Zulueta,CIN,3.09,3.57,11.2,94.0,91.0,95.0,0.861,8.49,3.86,6.94,0.0,2.38,0.226,0.323,0.129,0.323,0.411,94.0,91.0,92.0,95.0,96.0,70.0,81.0,88.0,85.0,117.0,108.0,125.0,,,,0.665,0.016,,0.308,0.011,-2.75,,1.52,0.52,8.21,95.8,,90.4,96.6,87.6,,,,0.227,0.318,0.111,0.231,0.308,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.167,0.333,,,,,,
2024-08-05,744821,Strikeout,strikeout,True,669477,571578,Casey Schmitt,Patrick Corbin,0,5f2458b8-04b6-4c0a-9063-623f4ad9a15e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.04,-1.45,-0.37,-1.43,0.28,-5.52,91.3,85.2,81.0,91.5,79.9,0.409,0.773,0.279,0.333,0.54,0.09,0.227,0.344,0.344,0.318,0.591,0.135,65.0,90.0,85.0,0.012,-3.46,70.1,0.5,2.0,0.545,,,,,,,0.29,0.439,0.225,,,,,,,0.001,4.69,63.2,,,,,,,,,,,,
2024-08-05,744821,Flyout,field_out,True,669477,571578,Casey Schmitt,Patrick Corbin,0,ae0cee67-5698-43b2-98d3-acf233bf2e8a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.04,-1.45,-0.37,-1.43,0.28,-5.52,91.3,85.2,81.0,91.5,79.9,0.409,0.773,0.279,0.333,0.54,0.09,0.227,0.344,0.344,0.318,0.591,0.135,65.0,90.0,85.0,0.012,-3.46,70.1,0.5,2.0,0.545,,,,,,,0.29,0.439,0.225,,,,,,,0.001,4.69,63.2,,,,,,,,,,,,
2024-08-05,744821,Groundout,field_out,True,669477,571578,Casey Schmitt,Patrick Corbin,0,ef0e2b34-5d1f-4863-9f78-f5c46d32b9dc,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.04,-1.45,-0.37,-1.43,0.28,-5.52,91.3,85.2,81.0,91.5,79.9,0.409,0.773,0.279,0.333,0.54,0.09,0.227,0.344,0.344,0.318,0.591,0.135,65.0,90.0,85.0,0.012,-3.46,70.1,0.5,2.0,0.545,,,,,,,0.29,0.439,0.225,,,,,,,0.001,4.69,63.2,,,,,,,,,,,,
2024-08-05,744821,Groundout,field_out,True,669477,674285,Casey Schmitt,Eduardo Salazar,0,25bbe61d-db70-445a-a4ab-5d7f048c3122,674285.0,eduardosalazar,Salazar,Right,Eduardo Salazar,- - -,1.29,4.09,21.0,94.0,104.0,95.0,0.762,9.0,4.29,8.57,0.43,2.62,0.197,0.443,0.164,0.279,0.401,,,,80.0,104.0,96.0,93.0,93.0,88.0,119.0,93.0,101.0,,,,0.466,0.06,,0.466,0.006,0.85,,0.71,0.73,-26.48,95.7,,90.7,94.4,87.9,,,,0.324,0.378,0.066,0.15,0.25,0.408,0.25,0.25,0.25,,,,0.003,-3.49,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,744817,Strikeout,strikeout,True,669477,669022,Casey Schmitt,MacKenzie Gore,0,0dd4b76b-f574-44ed-8e9a-22b953ca481b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,0.551,,0.167,0.091,-0.15,,,-1.02,-2.17,96.1,,85.9,,90.8,0.333,0.59,0.509,,,,0.263,0.411,0.327,0.298,0.441,0.229,105.0,103.0,103.0,0.19,0.19,82.9,0.246,0.325,0.308,,,,,,,,,,,,,,,,,,,,,,0.444,0.667,0.263,,,,,,
2024-08-06,744817,Flyout,field_out,True,669477,669022,Casey Schmitt,MacKenzie Gore,0,937aba3c-3388-4851-b873-c36d07fcd7bc,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,0.551,,0.167,0.091,-0.15,,,-1.02,-2.17,96.1,,85.9,,90.8,0.333,0.59,0.509,,,,0.263,0.411,0.327,0.298,0.441,0.229,105.0,103.0,103.0,0.19,0.19,82.9,0.246,0.325,0.308,,,,,,,,,,,,,,,,,,,,,,0.444,0.667,0.263,,,,,,
2024-08-06,744817,Flyout,field_out,True,669477,669022,Casey Schmitt,MacKenzie Gore,0,d71016f4-af44-4aba-b154-31a9cd2cc8b9,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,0.551,,0.167,0.091,-0.15,,,-1.02,-2.17,96.1,,85.9,,90.8,0.333,0.59,0.509,,,,0.263,0.411,0.327,0.298,0.441,0.229,105.0,103.0,103.0,0.19,0.19,82.9,0.246,0.325,0.308,,,,,,,,,,,,,,,,,,,,,,0.444,0.667,0.263,,,,,,
2024-08-06,744817,Strikeout,strikeout,True,669477,676395,Casey Schmitt,Robert Garcia,0,301ff9df-8e87-4957-ab8d-b3147520a76c,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.72,2.73,47.2,104.0,107.0,103.0,0.74,11.71,3.02,9.06,0.76,1.51,0.279,0.349,0.217,0.287,0.442,88.0,102.0,94.0,117.0,103.0,104.0,,,,109.0,111.0,114.0,,,,,0.539,,0.154,0.307,0.26,,,-1.04,2.01,94.4,,87.7,,85.2,0.203,0.203,0.39,,,,0.281,0.438,0.271,0.276,0.418,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,744819,Flyout,field_out,True,669477,687792,Casey Schmitt,DJ Herz,0,954afe32-77c7-4a74-9481-1965e7128b01,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,,,,106.0,93.0,98.0,,,,,0.543,,0.177,0.244,0.36,,,-2.29,0.85,93.5,,83.5,,86.2,0.181,0.347,0.261,,,,0.26,0.54,0.268,0.254,0.377,0.322,,,,,,,0.25,0.25,0.615,,,,,,,,,,,,,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,
