date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
2024-06-09,745167,Single,single,False,691182,669467,Adael Amador,Andre Pallante,0,d0697569-5c2b-4653-a71c-9fc572aedcc6,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745167,Strikeout,strikeout,True,691182,669467,Adael Amador,Andre Pallante,0,5c4ff933-91b6-43a9-8010-c255885018fd,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745167,Groundout,field_out,True,691182,681676,Adael Amador,Ryan Fernandez,0,101cc402-5468-494e-b1ca-9da3ed39493b,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,,,,0.348,0.025,0.462,,-2.54,1.31,2.1,,95.4,95.2,86.9,,0.5,0.5,0.286,0.241,0.259,0.214,,,,0.153,0.222,0.408,,,,,,,96.0,99.0,95.0,0.165,,,-0.43,,,89.9,,,,,,0.28,0.44,0.188,,,,,,,,,
2024-06-10,745897,Flyout,field_out,True,691182,663978,Adael Amador,Chris Paddack,0,a7b7e99d-0b0c-4ca5-b717-2d365a1bc686,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,0.177,,0.61,,-0.22,,93.3,,85.9,,0.277,0.4,0.243,,,,0.326,0.435,0.19,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,,,,,0.136,0.259,,-1.7,-1.54,,82.9,78.2,0.283,0.519,0.248,,,,,,,,,,,,
2024-06-10,745897,Strikeout,strikeout,True,691182,663978,Adael Amador,Chris Paddack,0,4a9b65a2-d927-42f2-b584-f5a1cad63e84,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,0.177,,0.61,,-0.22,,93.3,,85.9,,0.277,0.4,0.243,,,,0.326,0.435,0.19,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,,,,,0.136,0.259,,-1.7,-1.54,,82.9,78.2,0.283,0.519,0.248,,,,,,,,,,,,
2024-06-10,745897,Strikeout,strikeout,True,691182,643377,Adael Amador,Griffin Jax,0,9bb79128-2035-4a3d-b1bb-9d69bb9c3313,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,121.0,106.0,110.0,93.0,108.0,106.0,168.0,99.0,123.0,,,,0.095,0.286,0.384,,3.82,2.06,0.27,,97.0,96.6,89.2,,0.114,0.182,0.293,0.2,0.267,0.219,0.167,0.333,0.32,0.236,0.327,0.422,107.0,103.0,113.0,152.0,119.0,124.0,,,,,0.075,0.16,,0.64,-0.19,,92.3,86.9,0.185,0.333,0.483,,,,,,,,,,,,
2024-06-11,745899,Lineout,field_out,True,691182,686973,Adael Amador,Louie Varland,0,b10e5842-fead-49d8-8d05-1f233c1dfa2b,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,101.0,100.0,84.0,117.0,108.0,,,,100.0,82.0,91.0,0.045,0.361,,0.225,-0.1,-2.37,,0.55,95.7,93.1,,84.5,0.294,0.588,0.177,0.5,0.5,0.077,0.222,0.222,0.347,,,,106.0,87.0,93.0,,,,90.0,84.0,88.0,0.289,,0.081,-5.23,,0.8,89.6,88.3,,0.2,0.2,0.077,0.351,0.649,0.217,,,,,,,,,
2024-06-11,745899,Groundout,field_out,True,691182,686973,Adael Amador,Louie Varland,0,ac24aa52-103c-4092-a50b-707004e1082f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,101.0,100.0,84.0,117.0,108.0,,,,100.0,82.0,91.0,0.045,0.361,,0.225,-0.1,-2.37,,0.55,95.7,93.1,,84.5,0.294,0.588,0.177,0.5,0.5,0.077,0.222,0.222,0.347,,,,106.0,87.0,93.0,,,,90.0,84.0,88.0,0.289,,0.081,-5.23,,0.8,89.6,88.3,,0.2,0.2,0.077,0.351,0.649,0.217,,,,,,,,,
2024-06-11,745899,Flyout,field_out,True,691182,663485,Adael Amador,Cole Sands,0,0411decd-8696-445f-81be-b75f20390c9d,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,77.0,102.0,96.0,74.0,95.0,93.0,,,,,,,0.127,0.247,,,3.29,1.32,,,95.5,94.6,,,0.125,0.2,0.315,0.273,0.409,0.049,0.313,0.438,0.293,,,,,,,101.0,104.0,108.0,93.0,103.0,96.0,0.27,0.19,,1.52,-2.43,,90.8,,82.6,,,,0.212,0.394,0.3,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218
2024-06-11,745899,Strikeout,strikeout,True,691182,622251,Adael Amador,Josh Staumont,0,40889c8c-97d6-4528-8655-5125d668843d,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,93.0,99.0,98.0,95.0,94.0,91.0,129.0,95.0,105.0,,,,0.26,0.11,0.615,,1.94,1.5,3.22,,94.2,95.2,86.4,,0.0,0.0,0.5,0.188,0.25,0.242,,,,0.122,0.122,0.283,,,,76.0,95.0,102.0,,,,,0.015,,,-8.97,,,,79.1,,,,,,,,,,,,,,,
