date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-05-07,746638,Home Run,home_run,False,628451,671106,Andy Ibáñez,Logan Allen,0,4c615d14-3777-4a4d-809e-67e8689fa519,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.245,0.449,0.196,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746638,Home Run,home_run,False,628451,671106,Andy Ibáñez,Logan Allen,1,792f90e6-2da7-4caf-aef8-a2d43293ead1,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.245,0.449,0.196,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746638,Single,single,False,628451,658648,Andy Ibáñez,Pedro Avila,0,c9981141-cc0f-49ad-a2ee-7f9c52e99469,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,73.0,93.0,86.0,98.0,83.0,88.0,,,,0.368,,0.056,0.221,0.23,,-1.63,0.41,93.7,,83.4,79.1,0.222,0.397,0.246,,,,0.333,0.333,0.444,0.2,0.383,0.336,89.0,98.0,87.0,,,,0.156,,-0.39,,93.4,,0.304,0.478,0.043,0.179,0.25,0.349,81.0,98.0,94.0,0.2,0.27,77.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746638,Walk,walk,False,628451,658648,Andy Ibáñez,Pedro Avila,0,a0f20645-ac5c-4998-8445-c974e20c4566,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,73.0,93.0,86.0,98.0,83.0,88.0,,,,0.368,,0.056,0.221,0.23,,-1.63,0.41,93.7,,83.4,79.1,0.222,0.397,0.246,,,,0.333,0.333,0.444,0.2,0.383,0.336,89.0,98.0,87.0,,,,0.156,,-0.39,,93.4,,0.304,0.478,0.043,0.179,0.25,0.349,81.0,98.0,94.0,0.2,0.27,77.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746638,Double,double,False,628451,682120,Andy Ibáñez,Tim Herrin,0,64b023df-b8ba-441b-81c8-d52e3eeb0930,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,97.0,93.0,88.0,116.0,95.0,100.0,,,,0.254,,0.249,,1.69,,0.48,,95.4,,,87.6,0.176,0.206,0.171,,,,0.238,0.381,0.338,,,,106.0,106.0,112.0,,,,0.098,,5.35,,94.0,,0.0,0.0,0.115,0.138,0.224,0.385,105.0,96.0,99.0,0.398,1.95,81.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746640,Strikeout,strikeout,True,628451,676440,Andy Ibáñez,Tanner Bibee,0,7fd0b336-89d3-431f-b935-3ed4de9fefad,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,0.44,,0.27,0.171,-1.35,,1.69,1.17,94.6,,82.4,86.2,0.305,0.524,0.214,,,,0.128,0.223,0.355,0.212,0.353,0.276,,,,,,,0.001,,-3.42,,92.5,,,,,0.186,0.4,0.241,119.0,111.0,113.0,0.118,-0.54,81.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746640,Single,single,False,628451,676440,Andy Ibáñez,Tanner Bibee,0,3cabae97-4057-436b-bdc5-fa79ccb0f087,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,0.44,,0.27,0.171,-1.35,,1.69,1.17,94.6,,82.4,86.2,0.305,0.524,0.214,,,,0.128,0.223,0.355,0.212,0.353,0.276,,,,,,,0.001,,-3.42,,92.5,,,,,0.186,0.4,0.241,119.0,111.0,113.0,0.118,-0.54,81.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746640,Groundout,field_out,True,628451,656529,Andy Ibáñez,Sam Hentges,0,42b7f9d0-7ae3-4190-900e-5add55c23c96,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,83.0,103.0,95.0,124.0,112.0,114.0,,,,0.308,,0.214,,-0.97,,3.68,,95.0,,,87.9,0.32,0.6,0.25,,,,0.15,0.2,0.282,,,,83.0,105.0,91.0,,,,0.16,,0.27,,94.9,,0.182,0.455,0.238,0.172,0.31,0.357,116.0,110.0,110.0,0.319,1.93,80.6,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746640,Lineout,field_out,True,628451,683769,Andy Ibáñez,Hunter Gaddis,0,2ffbf944-ca33-42df-a20b-cdb6dc0645b5,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.17,2.29,46.1,105.0,108.0,109.0,0.751,8.55,1.36,5.24,0.19,0.85,0.195,0.449,0.161,0.28,0.45,103.0,87.0,103.0,99.0,107.0,105.0,118.0,111.0,115.0,,,,0.399,,0.439,0.162,2.39,,2.5,2.0,95.5,,80.6,88.7,0.186,0.288,0.194,,,,0.182,0.247,0.329,0.077,0.115,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746640,Groundout,field_out,True,628451,661403,Andy Ibáñez,Emmanuel Clase,0,7f24824d-39e9-4a8f-a43c-571f501b3c4d,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,123.0,123.0,53.0,142.0,115.0,129.0,148.0,104.0,110.0,0.005,0.81,0.185,,0.15,3.05,1.3,,99.8,99.3,,90.4,,,,0.16,0.227,0.239,0.171,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746479,Flyout,field_out,True,628451,664285,Andy Ibáñez,Framber Valdez,0,1b33c9c9-1c9f-46ba-95c9-479b7137e5c7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,0.017,,0.04,0.15,-3.8,,0.84,-0.13,94.2,,89.5,85.6,0.4,1.0,0.273,,,,0.211,0.421,0.367,0.264,0.358,0.345,95.0,101.0,97.0,,,,0.514,,1.28,,93.8,,0.31,0.411,0.12,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746479,Single,single,False,628451,664285,Andy Ibáñez,Framber Valdez,1,12451460-78b5-4d13-b504-33c897609a5b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,0.017,,0.04,0.15,-3.8,,0.84,-0.13,94.2,,89.5,85.6,0.4,1.0,0.273,,,,0.211,0.421,0.367,0.264,0.358,0.345,95.0,101.0,97.0,,,,0.514,,1.28,,93.8,,0.31,0.411,0.12,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746479,Single,single,False,628451,664285,Andy Ibáñez,Framber Valdez,0,08125e1d-001a-4d70-942e-3c47bc572384,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,0.017,,0.04,0.15,-3.8,,0.84,-0.13,94.2,,89.5,85.6,0.4,1.0,0.273,,,,0.211,0.421,0.367,0.264,0.358,0.345,95.0,101.0,97.0,,,,0.514,,1.28,,93.8,,0.31,0.411,0.12,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746479,Forceout,force_out,True,628451,664285,Andy Ibáñez,Framber Valdez,1,4e618d99-c50e-4fff-a68d-81d1f157c815,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,0.017,,0.04,0.15,-3.8,,0.84,-0.13,94.2,,89.5,85.6,0.4,1.0,0.273,,,,0.211,0.421,0.367,0.264,0.358,0.345,95.0,101.0,97.0,,,,0.514,,1.28,,93.8,,0.31,0.411,0.12,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746479,Strikeout,strikeout,True,628451,623352,Andy Ibáñez,Josh Hader,0,df42d90e-b7b5-45ef-936b-b64043900516,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,112.0,97.0,107.0,,,,,,0.264,0.015,,,1.55,-10.92,,,89.3,86.2,,,,,,,0.149,0.277,0.549,,,,133.0,99.0,115.0,,,,0.721,,0.94,,96.0,,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746476,Pop Out,field_out,True,628451,434378,Andy Ibáñez,Justin Verlander,0,40c7a66f-5a61-4185-8b59-ab5876f36f59,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,,,,0.495,,0.19,0.09,0.16,,-0.8,1.19,93.5,,84.2,86.5,0.243,0.47,0.211,,,,0.239,0.457,0.214,0.15,0.15,0.302,,,,,,,,,,,,,,,,0.294,0.412,0.206,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746476,Strikeout,strikeout,True,628451,434378,Andy Ibáñez,Justin Verlander,0,dbbddfd8-83e8-4092-8155-d1840272b64a,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,,,,0.495,,0.19,0.09,0.16,,-0.8,1.19,93.5,,84.2,86.5,0.243,0.47,0.211,,,,0.239,0.457,0.214,0.15,0.15,0.302,,,,,,,,,,,,,,,,0.294,0.412,0.206,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746476,Double,double,False,628451,434378,Andy Ibáñez,Justin Verlander,0,769ac6e2-44d7-422c-be84-33c92eb28df3,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,,,,0.495,,0.19,0.09,0.16,,-0.8,1.19,93.5,,84.2,86.5,0.243,0.47,0.211,,,,0.239,0.457,0.214,0.15,0.15,0.302,,,,,,,,,,,,,,,,0.294,0.412,0.206,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746476,Strikeout,strikeout,True,628451,661527,Andy Ibáñez,Seth Martinez,0,97593c2d-4488-4950-8bb2-00fdf8d4b914,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,73.0,100.0,94.0,135.0,100.0,108.0,,,,0.306,,0.327,0.155,1.96,,0.1,-0.57,90.9,,84.9,79.2,0.213,0.298,0.191,,,,0.191,0.426,0.337,0.259,0.37,0.292,103.0,103.0,93.0,,,,0.212,,2.47,,89.8,,0.179,0.256,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746471,Flyout,field_out,True,628451,677053,Andy Ibáñez,Andrew Nardi,0,09792f80-cf2f-4512-b9fc-4a6d98c5e81d,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,118.0,105.0,107.0,,,,0.577,,0.414,0.009,0.41,,-0.68,-6.5,94.0,,91.5,82.7,0.247,0.4,0.277,,,,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746471,Single,single,False,628451,687424,Andy Ibáñez,Anthony Maldonado,1,1df075a6-d0bd-4be4-bf9f-982b60cd6666,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,69.0,85.0,81.0,,0.053,0.635,,,0.89,-0.97,,,91.1,,84.7,,,,,,,0.314,0.514,0.377,,,,94.0,95.0,91.0,,,,0.313,,0.27,,93.0,,0.235,0.353,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Flyout,field_out,True,628451,677960,Andy Ibáñez,Ryan Weathers,0,f8890089-6fa9-46e0-a669-a976afe38de1,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.402,,0.219,0.258,0.13,,0.13,0.93,95.9,,86.2,82.7,0.289,0.389,0.142,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,,,,0.122,,0.21,,94.5,,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Groundout,field_out,True,628451,677960,Andy Ibáñez,Ryan Weathers,0,f05c99c6-7936-4aed-8a71-2b5a068b34d9,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.402,,0.219,0.258,0.13,,0.13,0.93,95.9,,86.2,82.7,0.289,0.389,0.142,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,,,,0.122,,0.21,,94.5,,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Pop Out,field_out,True,628451,677960,Andy Ibáñez,Ryan Weathers,0,30494a3c-3d3a-43b8-b97e-aa993e5541b8,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.402,,0.219,0.258,0.13,,0.13,0.93,95.9,,86.2,82.7,0.289,0.389,0.142,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,,,,0.122,,0.21,,94.5,,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Strikeout,strikeout,True,628451,656945,Andy Ibáñez,Tanner Scott,0,d6b9e42c-7b68-464a-9b19-2c005b73e507,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,,,,151.0,95.0,105.0,134.0,98.0,109.0,,,,0.596,,0.403,0.001,2.0,,1.59,-2.0,96.8,,92.0,88.2,0.093,0.107,0.269,,,,0.175,0.286,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746472,Flyout,field_out,True,628451,669432,Andy Ibáñez,Trevor Rogers,0,08983855-38e3-408e-87f1-81b02b6510c9,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,73.0,89.0,89.0,,,,0.325,,0.21,0.233,-0.74,,-1.71,-0.95,92.1,,85.8,82.5,0.261,0.486,0.23,,,,0.262,0.475,0.288,0.299,0.393,0.251,87.0,96.0,91.0,,,,0.231,,0.22,,91.6,,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746472,Hit By Pitch,hit_by_pitch,False,628451,669432,Andy Ibáñez,Trevor Rogers,1,f14b279b-2bcc-4032-b584-d82da325cea4,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,73.0,89.0,89.0,,,,0.325,,0.21,0.233,-0.74,,-1.71,-0.95,92.1,,85.8,82.5,0.261,0.486,0.23,,,,0.262,0.475,0.288,0.299,0.393,0.251,87.0,96.0,91.0,,,,0.231,,0.22,,91.6,,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746472,Strikeout,strikeout,True,628451,669432,Andy Ibáñez,Trevor Rogers,0,47b2ebf5-2892-4330-9504-96cce1729ba9,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,73.0,89.0,89.0,,,,0.325,,0.21,0.233,-0.74,,-1.71,-0.95,92.1,,85.8,82.5,0.261,0.486,0.23,,,,0.262,0.475,0.288,0.299,0.393,0.251,87.0,96.0,91.0,,,,0.231,,0.22,,91.6,,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746472,Lineout,field_out,True,628451,676534,Andy Ibáñez,Calvin Faucher,0,1af76939-46a9-4ea8-9256-f17615f15ac7,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,121.0,79.0,89.0,195.0,100.0,106.0,,0.375,0.054,,,2.23,3.71,,,91.4,,88.2,,,,0.25,0.35,0.236,0.0,0.0,0.421,,,,108.0,88.0,86.0,,,,0.318,,-0.8,,95.9,,0.185,0.333,0.3,0.371,0.457,0.241,119.0,104.0,104.0,0.254,-2.44,85.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,747201,Strikeout,strikeout,True,628451,663531,Andy Ibáñez,Logan Allen,0,38e328ec-3c5a-4ab9-a62f-c30a9c729a38,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.563,0.875,0.132,0.263,0.316,0.235,0.231,0.308,0.273,,,,,,,,,,,,,,,,0.348,0.652,0.053,,,,,,,,,,,,,,,,0.138,0.138,0.25,,,,,,,,,,,,,,,
2024-05-19,747198,Lineout,field_out,True,628451,656756,Andy Ibáñez,Jordan Montgomery,0,56c76ac8-e8fe-46dd-aff9-8bc5aa208841,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,0.164,,0.022,0.19,-1.97,,4.12,-2.03,91.9,,82.8,83.4,0.34,0.44,0.17,,,,0.0,0.0,0.7,0.319,0.638,0.382,90.0,96.0,93.0,,,,0.332,,-1.73,,91.7,,0.371,0.567,0.135,0.268,0.437,0.315,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,747198,Pop Out,field_out,True,628451,656756,Andy Ibáñez,Jordan Montgomery,0,5338a57a-1b38-4494-a0e6-5516aeac0f47,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,0.164,,0.022,0.19,-1.97,,4.12,-2.03,91.9,,82.8,83.4,0.34,0.44,0.17,,,,0.0,0.0,0.7,0.319,0.638,0.382,90.0,96.0,93.0,,,,0.332,,-1.73,,91.7,,0.371,0.567,0.135,0.268,0.437,0.315,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,747198,Walk,walk,False,628451,656756,Andy Ibáñez,Jordan Montgomery,0,91a4a6df-ba8f-4738-b8be-25bf6bc43881,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,0.164,,0.022,0.19,-1.97,,4.12,-2.03,91.9,,82.8,83.4,0.34,0.44,0.17,,,,0.0,0.0,0.7,0.319,0.638,0.382,90.0,96.0,93.0,,,,0.332,,-1.73,,91.7,,0.371,0.567,0.135,0.268,0.437,0.315,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,746309,Flyout,field_out,True,628451,672582,Andy Ibáñez,Angel Zerpa,0,112ebeeb-7d28-4f52-999f-16a4e3323bc5,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,113.0,108.0,114.0,,,,0.215,,0.251,0.114,0.75,,0.58,-3.88,95.4,,88.5,86.3,0.273,0.273,0.146,,,,0.233,0.367,0.176,0.313,0.688,0.2,94.0,106.0,106.0,,,,0.42,,-0.16,,96.0,,0.297,0.311,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,746309,Strikeout,strikeout,True,628451,623433,Andy Ibáñez,Nick Anderson,0,b56e8e75-1e1d-4ada-a4b3-8687e0355d7c,623433.0,nickanderson,"Anderson, N",Right,Nick Anderson,KCR,4.04,5.06,35.2,100.0,88.0,97.0,0.78,7.32,3.79,8.83,1.51,0.98,0.324,0.361,0.102,0.324,0.478,79.0,80.0,86.0,61.0,96.0,87.0,,,,,,,0.223,,,0.052,-4.03,,,-0.82,94.7,,87.9,,0.4,0.8,0.19,,,,,,,,,,70.0,102.0,95.0,,,,0.269,,0.61,,94.8,,0.245,0.429,0.191,0.204,0.352,0.286,113.0,102.0,105.0,0.455,0.15,81.7,,,,,,,,,,,,,,,,,,,,,,,,
