date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
2024-09-04,746990,Strikeout,strikeout,True,665155,605121,Nick Maton,Justin Anderson,0,39d56e3c-8bec-473b-bcf1-64a93a6c989c,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.15,4.87,47.2,98.0,110.0,99.0,0.726,9.63,5.1,7.74,0.94,0.9,0.205,0.402,0.182,0.333,0.384,,,,,,,103.0,98.0,95.0,73.0,109.0,104.0,0.313,0.083,,,0.95,-0.96,,,96.0,92.4,,,0.169,0.271,0.256,,,,0.444,0.611,0.075,,,,98.0,95.0,91.0,126.0,98.0,104.0,0.151,0.454,0.14,-0.46,94.8,85.6,0.222,0.259,0.173,,,,0.221,0.39,0.414,,,,,,,,,
2024-09-06,746993,Double Play,double_play,True,665155,669358,Nick Maton,Shane Baz,1,4a63df10-b7d1-4bf8-ae64-cec5a5b918b5,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.27,4.05,55.0,98.0,113.0,101.0,0.784,7.53,3.76,7.36,0.98,0.9,0.291,0.405,0.133,0.361,0.441,86.0,99.0,96.0,115.0,100.0,105.0,119.0,99.0,100.0,,,,0.47,,0.171,0.101,-0.14,,1.3,2.93,95.7,,88.4,84.1,0.292,0.427,0.222,0.111,0.111,0.297,,,,0.191,0.255,0.276,,,,110.0,97.0,101.0,,0.257,,0.52,,87.5,,,,,,,0.167,0.375,0.22,,,,,,,,,
2024-09-06,746993,Strikeout,strikeout,True,665155,669358,Nick Maton,Shane Baz,0,d7a2d06d-1573-4bca-9595-2f544f93417e,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.27,4.05,55.0,98.0,113.0,101.0,0.784,7.53,3.76,7.36,0.98,0.9,0.291,0.405,0.133,0.361,0.441,86.0,99.0,96.0,115.0,100.0,105.0,119.0,99.0,100.0,,,,0.47,,0.171,0.101,-0.14,,1.3,2.93,95.7,,88.4,84.1,0.292,0.427,0.222,0.111,0.111,0.297,,,,0.191,0.255,0.276,,,,110.0,97.0,101.0,,0.257,,0.52,,87.5,,,,,,,0.167,0.375,0.22,,,,,,,,,
2024-09-08,746989,Flyout,field_out,True,665155,641793,Nick Maton,Zack Littell,0,ae8f7dad-4a56-4d16-b9a4-93d2991a501e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,55.0,110.0,91.0,,,,0.221,,,,0.28,,,,92.5,,,,0.255,0.383,0.19,,,,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,0.152,0.398,-0.75,0.36,91.7,85.6,0.272,0.446,0.151,0.419,0.613,0.117,0.265,0.429,0.209,104.0,105.0,112.0,0.229,-1.51,83.1,0.277,0.461,0.333
2024-09-08,746989,Flyout,field_out,True,665155,641793,Nick Maton,Zack Littell,0,adf79ba0-c566-4d89-9eec-57ff27dbd31a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,55.0,110.0,91.0,,,,0.221,,,,0.28,,,,92.5,,,,0.255,0.383,0.19,,,,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,0.152,0.398,-0.75,0.36,91.7,85.6,0.272,0.446,0.151,0.419,0.613,0.117,0.265,0.429,0.209,104.0,105.0,112.0,0.229,-1.51,83.1,0.277,0.461,0.333
