date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,EP%,wEP/C,vEP
2024-08-17,745626,Double,double,False,687529,680880,Grant McCray,Grant Holman,0,c4f51063-5030-4cdc-99ab-8d4049a529c4,680880.0,grantholman,Holman,Right,Grant Holman,OAK,9.0,4.17,4.0,100.0,104.0,104.0,0.63,11.25,9.0,18.0,2.25,11.0,0.133,0.267,0.133,0.467,0.349,58.0,96.0,85.0,86.0,94.0,93.0,,,,0.472,0.16,,-4.34,-2.85,,94.6,85.4,,0.556,0.667,0.318,,,,,,,,,,,,,,,,,,,,,,,,,167.0,108.0,130.0,,,,,0.368,,-1.98,87.0,,0.2,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,687529,676664,Grant McCray,JP Sears,1,25da85cd-7807-4700-a728-e2fb3f298e55,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,90.0,101.0,88.0,,,,0.109,,,1.05,,90.1,0.295,0.41,0.116,,,,87.0,95.0,84.0,,,,,0.187,,0.0,84.2,,0.306,0.417,0.209,0.246,0.403,0.215,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,687529,676664,Grant McCray,JP Sears,0,d1fe4a44-aa55-4529-bd4e-83ecbf2145a0,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,90.0,101.0,88.0,,,,0.109,,,1.05,,90.1,0.295,0.41,0.116,,,,87.0,95.0,84.0,,,,,0.187,,0.0,84.2,,0.306,0.417,0.209,0.246,0.403,0.215,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Double,double,False,687529,676664,Grant McCray,JP Sears,0,220924b7-cffa-4dc7-9dc4-e14101e00389,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,90.0,101.0,88.0,,,,0.109,,,1.05,,90.1,0.295,0.41,0.116,,,,87.0,95.0,84.0,,,,,0.187,,0.0,84.2,,0.306,0.417,0.209,0.246,0.403,0.215,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,687529,666204,Grant McCray,Dany Jiménez,0,d97903d4-e68d-4b60-aa7d-ef22f947691f,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,4.91,5.35,25.2,92.0,95.0,95.0,0.737,8.77,6.66,7.36,2.1,0.56,0.236,0.5,0.208,0.25,0.425,62.0,90.0,79.0,116.0,95.0,106.0,,,,0.376,0.584,,-1.79,-0.53,,92.5,81.9,,0.308,0.808,0.123,0.185,0.385,0.347,,,,,,,,,,,,,,,,,,,,,,99.0,73.0,77.0,,,,,0.04,,-3.6,83.3,,0.333,0.333,0.571,,,,,,,,,,,,,,,,,,,,,
2024-08-19,745294,Lineout,field_out,True,687529,686563,Grant McCray,Jonathan Cannon,0,a80bfc99-2eb8-45ec-a705-0ae7f4dae9ec,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,74.0,102.0,95.0,117.0,100.0,107.0,,,,0.099,0.22,,-3.29,-0.8,,94.5,81.9,,0.357,0.571,0.254,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.246,0.431,0.196,93.0,106.0,107.0,,,,,0.177,,-0.28,85.7,,0.247,0.435,0.279,0.243,0.414,0.288,,,,,,,,,,,,,,,,,,
2024-08-19,745294,Single,single,False,687529,686563,Grant McCray,Jonathan Cannon,1,902929a0-160d-41e8-830c-3ee44964c5ce,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,74.0,102.0,95.0,117.0,100.0,107.0,,,,0.099,0.22,,-3.29,-0.8,,94.5,81.9,,0.357,0.571,0.254,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.246,0.431,0.196,93.0,106.0,107.0,,,,,0.177,,-0.28,85.7,,0.247,0.435,0.279,0.243,0.414,0.288,,,,,,,,,,,,,,,,,,
2024-08-19,745294,Strikeout,strikeout,True,687529,686563,Grant McCray,Jonathan Cannon,0,460aa65a-c537-41bb-b7c6-e19dd18cf73e,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,74.0,102.0,95.0,117.0,100.0,107.0,,,,0.099,0.22,,-3.29,-0.8,,94.5,81.9,,0.357,0.571,0.254,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.246,0.431,0.196,93.0,106.0,107.0,,,,,0.177,,-0.28,85.7,,0.247,0.435,0.279,0.243,0.414,0.288,,,,,,,,,,,,,,,,,,
2024-08-19,745294,Strikeout,strikeout,True,687529,641771,Grant McCray,Chad Kuhl,0,f5a74ab5-9958-41de-be82-2c1cda4c32a6,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,75.0,95.0,91.0,139.0,97.0,104.0,,,,0.077,0.445,,-0.87,2.08,,94.8,85.1,,0.182,0.364,0.391,0.164,0.224,0.341,,,,85.0,88.0,83.0,80.0,96.0,89.0,0.266,0.1,-2.23,-1.45,91.5,94.0,0.37,0.696,0.133,0.429,0.857,0.217,74.0,87.0,87.0,,,,,0.112,,-3.15,87.1,,0.417,0.5,0.195,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
2024-08-20,745295,Groundout,field_out,True,687529,663436,Grant McCray,Davis Martin,0,370a8c7e-fc6d-4b58-9cbd-cb18321c2350,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,111.0,108.0,109.0,,,,0.278,0.271,,-2.9,0.34,,93.7,83.7,,0.435,0.565,0.157,0.143,0.357,0.333,0.2,0.2,0.308,,,,83.0,100.0,91.0,,0.182,2.84,,89.2,,,,,0.15,0.15,0.195,146.0,104.0,107.0,94.0,87.0,93.0,0.089,0.18,0.47,1.94,88.6,78.5,0.28,0.28,0.224,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745295,Strikeout,strikeout,True,687529,663436,Grant McCray,Davis Martin,0,753192d2-9cef-46cb-a93f-a3d1392ca818,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,111.0,108.0,109.0,,,,0.278,0.271,,-2.9,0.34,,93.7,83.7,,0.435,0.565,0.157,0.143,0.357,0.333,0.2,0.2,0.308,,,,83.0,100.0,91.0,,0.182,2.84,,89.2,,,,,0.15,0.15,0.195,146.0,104.0,107.0,94.0,87.0,93.0,0.089,0.18,0.47,1.94,88.6,78.5,0.28,0.28,0.224,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745295,Strikeout,strikeout,True,687529,657053,Grant McCray,Touki Toussaint,0,a6c39e11-d26e-48db-adf6-a6c9deed4bc0,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,CHW,7.71,5.35,16.1,90.0,82.0,91.0,0.741,11.02,8.27,12.67,1.1,2.4,0.128,0.511,0.106,0.298,0.344,53.0,87.0,80.0,36.0,128.0,103.0,,,,0.103,0.003,,-5.35,3.94,,91.5,85.9,,0.571,0.714,0.125,,,,0.25,0.5,0.444,88.0,79.0,75.0,,,,0.264,,,0.83,,91.1,0.286,0.357,0.125,,,,,,,102.0,105.0,110.0,0.244,,-0.49,,,75.6,,,,,,,74.0,90.0,95.0,0.386,-4.23,85.8,0.367,0.567,0.274,,,,,,,,,
2024-08-20,745295,Strikeout,strikeout,True,687529,681402,Grant McCray,Gus Varland,0,e9415a6c-0e75-4032-a13a-d0b7c3f90f90,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,1.38,3.94,13.0,104.0,110.0,110.0,0.76,8.31,3.46,8.31,0.69,1.0,0.237,0.447,0.053,0.263,0.448,115.0,104.0,110.0,105.0,106.0,115.0,,,,0.538,0.386,,2.03,-2.99,,94.8,88.6,,0.227,0.273,0.25,0.292,0.458,0.256,,,,,,,,,,0.04,,,6.29,,94.8,,,,,,,59.0,81.0,74.0,,,,,0.036,,2.56,88.8,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Strikeout,strikeout,True,687529,676979,Grant McCray,Garrett Crochet,0,546c0977-ad07-4724-b231-148396d6ed33,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,104.0,103.0,104.0,138.0,99.0,104.0,,,,0.553,0.097,,1.66,-2.54,,97.1,84.1,,0.196,0.298,0.326,,,,,,,163.0,31.0,22.0,93.0,105.0,103.0,0.004,0.287,0.26,-5.89,91.5,96.8,,,,0.259,0.42,0.328,67.0,103.0,103.0,,,,,0.059,,-0.41,90.9,,0.182,0.303,0.286,0.217,0.587,0.384,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Strikeout,strikeout,True,687529,641771,Grant McCray,Chad Kuhl,0,76bf1826-947b-4550-8dd9-191eb85067cc,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,75.0,95.0,91.0,139.0,97.0,104.0,,,,0.077,0.445,,-0.87,2.08,,94.8,85.1,,0.182,0.364,0.391,0.164,0.224,0.341,,,,85.0,88.0,83.0,80.0,96.0,89.0,0.266,0.1,-2.23,-1.45,91.5,94.0,0.37,0.696,0.133,0.429,0.857,0.217,74.0,87.0,87.0,,,,,0.112,,-3.15,87.1,,0.417,0.5,0.195,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Strikeout,strikeout,True,687529,686642,Grant McCray,Fraser Ellard,0,a6eabc96-3916-4a31-9380-7e03238ac4f1,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,4.66,3.11,9.2,93.0,97.0,88.0,0.694,13.03,5.59,6.52,0.93,1.83,0.333,0.286,0.095,0.476,0.429,97.0,91.0,86.0,127.0,95.0,88.0,,,,0.599,0.198,,0.82,3.13,,95.1,85.8,,0.143,0.357,0.286,0.083,0.083,0.643,,,,,,,54.0,102.0,100.0,0.034,0.169,-1.45,-4.53,91.8,93.5,,,,0.429,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Strikeout,strikeout,True,687529,622491,Grant McCray,Luis Castillo,0,b2c5a259-01a7-442e-8dbb-8124a9c29de6,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,121.0,105.0,103.0,74.0,107.0,109.0,,,,0.453,0.225,,1.0,0.65,,95.6,85.7,,0.204,0.365,0.278,0.206,0.366,0.353,,,,100.0,102.0,98.0,,,,0.176,,,-0.33,,95.6,0.294,0.455,0.103,,,,89.0,105.0,97.0,,,,,0.146,,-1.55,88.1,,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Double,double,False,687529,622491,Grant McCray,Luis Castillo,0,32b98c68-16db-42a1-b7f8-c19daecafa23,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,121.0,105.0,103.0,74.0,107.0,109.0,,,,0.453,0.225,,1.0,0.65,,95.6,85.7,,0.204,0.365,0.278,0.206,0.366,0.353,,,,100.0,102.0,98.0,,,,0.176,,,-0.33,,95.6,0.294,0.455,0.103,,,,89.0,105.0,97.0,,,,,0.146,,-1.55,88.1,,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Bunt Pop Out,field_out,True,687529,700187,Grant McCray,Troy Taylor,0,d1438940-c999-4b71-bf2b-f1293df8eac1,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,,,,113.0,121.0,123.0,,,,,0.32,,,-2.46,,,83.9,,,,,,,,,,,71.0,89.0,89.0,,,,0.66,,,2.26,,96.9,0.143,0.214,0.143,,,,93.0,49.0,54.0,,,,,0.021,,-2.22,88.8,,,,,0.2,0.5,0.4,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Strikeout,strikeout,True,687529,662253,Grant McCray,Andrés Muñoz,0,50e95ebf-fc08-4332-95e0-3dc85ed98498,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,94.0,94.0,92.0,129.0,98.0,107.0,,,,0.307,0.481,,1.16,2.19,,98.3,87.6,,0.174,0.326,0.205,0.135,0.219,0.478,,,,105.0,89.0,92.0,,,,0.212,,,1.24,,97.4,0.167,0.167,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Single,single,False,687529,669923,Grant McCray,George Kirby,1,5f8adf90-7ede-42be-859f-bfd414202b3e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,111.0,104.0,110.0,115.0,112.0,116.0,0.336,0.232,0.08,0.42,0.92,-2.33,95.9,87.3,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.326,0.457,0.305,105.0,109.0,108.0,97.0,99.0,93.0,0.235,0.005,0.79,1.58,92.3,95.9,0.265,0.346,0.109,,,,,,,,,,,,,,,,,,,,,,108.0,100.0,108.0,0.111,-1.5,85.9,0.235,0.382,0.277,,,,73.9,0.0,-3.49,,,
2024-08-24,745218,Lineout,field_out,True,687529,669923,Grant McCray,George Kirby,0,c19ba6e6-adb1-4c0a-b52c-8dbfbd2a1a2b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,103.0,106.0,101.0,111.0,104.0,110.0,115.0,112.0,116.0,0.336,0.232,0.08,0.42,0.92,-2.33,95.9,87.3,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.326,0.457,0.305,105.0,109.0,108.0,97.0,99.0,93.0,0.235,0.005,0.79,1.58,92.3,95.9,0.265,0.346,0.109,,,,,,,,,,,,,,,,,,,,,,108.0,100.0,108.0,0.111,-1.5,85.9,0.235,0.382,0.277,,,,73.9,0.0,-3.49,,,
2024-08-24,745218,Flyout,field_out,True,687529,608638,Grant McCray,JT Chargois,1,02428abe-2af5-450b-a6f4-0126c5d0610b,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.39,4.81,26.1,96.0,98.0,97.0,0.786,7.52,3.08,6.84,1.71,0.77,0.263,0.368,0.197,0.382,0.447,84.0,124.0,110.0,109.0,96.0,103.0,,,,0.01,0.444,,7.79,-0.74,,94.1,85.8,,,,,0.174,0.37,0.313,,,,89.0,96.0,93.0,,,,0.541,,,2.25,,94.8,0.22,0.32,0.128,,,,,,,,,,,0.005,,-70.75,84.9,,,,,,,,,,,,,,,,,,,,,,,,,
