date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSL/C,vFA,vFC,vFS,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP
2024-08-09,746927,Grounded Into DP,grounded_into_double_play,True,701305,656557,Zach Dezenzo,Tanner Houck,1,1618974f-cd6f-42c4-9f1d-ab00d35b7fff,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,,0.016,0.246,0.422,,-0.97,1.79,0.63,,87.1,88.4,83.1,,,,0.2,0.263,0.21,,,,,,,,,,94.0,101.0,96.0,0.315,,,0.36,,,,93.5,,0.282,0.337,0.138,,,,,,,,,,,,,,,,0.2,0.4,0.235,0.231,0.364,0.299,,,,,,
2024-08-09,746927,Grounded Into DP,grounded_into_double_play,True,701305,677161,Zach Dezenzo,Zack Kelly,1,f3fb325d-b4e0-4338-a624-7625bad764b3,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,,,,0.315,0.207,,0.266,-0.8,1.16,,2.07,96.5,90.8,,82.3,0.23,0.328,0.222,,,,,,,122.0,105.0,111.0,,,,,,,,,0.212,,,-0.21,83.6,,,,,,,,,0.167,0.476,0.333,,,,,,,,,,0.225,0.475,0.198,0.106,0.213,0.354,,,,,,
2024-08-09,746927,Single,single,False,701305,592155,Zach Dezenzo,Cam Booser,1,a177815e-c584-48a7-9856-786acab839dc,592155.0,cambooser,Booser,Left,Cam Booser,BOS,3.0,3.2,42.0,101.0,94.0,100.0,0.742,9.0,2.79,8.36,0.86,0.61,0.197,0.475,0.139,0.311,0.44,93.0,107.0,105.0,91.0,101.0,101.0,97.0,96.0,94.0,,,,0.41,0.353,,0.237,0.38,0.64,,0.91,95.3,88.3,,82.4,0.234,0.377,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.436,0.302,0.2,0.289,0.305,,,,,,
2024-08-10,746922,Groundout,field_out,True,701305,670174,Zach Dezenzo,Josh Winckowski,0,7ded173c-1802-4e3e-9612-1598a08ccdec,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,59.0,110.0,98.0,121.0,107.0,110.0,96.0,99.0,92.0,,,,0.036,0.357,,0.142,-0.8,-0.95,,0.77,94.4,90.1,,85.0,0.2,0.2,0.214,,,,0.143,0.179,0.328,103.0,97.0,99.0,,,,100.0,103.0,101.0,0.333,,0.132,0.42,,-2.2,91.4,94.9,,0.276,0.425,0.162,,,,0.342,0.474,0.103,,,,,,,,,,0.3,0.529,0.217,,,,,,,,,
2024-08-10,746922,Strikeout,strikeout,True,701305,641745,Zach Dezenzo,Brad Keller,0,6218e7c8-a7c3-48d7-aac9-7e76d2c84c1d,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,74.0,100.0,97.0,120.0,106.0,111.0,,,,,,,0.377,,,0.428,-1.21,,,-1.46,93.8,,,85.6,0.295,0.423,0.131,,,,0.286,0.603,0.233,98.0,102.0,100.0,86.0,88.0,102.0,81.0,93.0,88.0,0.05,0.015,0.131,-7.57,-1.22,0.81,88.6,92.6,81.1,0.429,1.286,0.182,0.333,0.667,0.333,0.071,0.071,0.378,,,,,,,,,,,,,0.2,0.3,0.273,,,,,,
2024-08-10,746922,Single,single,False,701305,641745,Zach Dezenzo,Brad Keller,1,ae07ab8d-697a-4134-941b-8e77629df5a8,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,74.0,100.0,97.0,120.0,106.0,111.0,,,,,,,0.377,,,0.428,-1.21,,,-1.46,93.8,,,85.6,0.295,0.423,0.131,,,,0.286,0.603,0.233,98.0,102.0,100.0,86.0,88.0,102.0,81.0,93.0,88.0,0.05,0.015,0.131,-7.57,-1.22,0.81,88.6,92.6,81.1,0.429,1.286,0.182,0.333,0.667,0.333,0.071,0.071,0.378,,,,,,,,,,,,,0.2,0.3,0.273,,,,,,
2024-08-10,746922,Home Run,home_run,False,701305,677161,Zach Dezenzo,Zack Kelly,0,2c77c5c9-83c3-4e01-809c-92409bf8369e,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,,,,0.315,0.207,,0.266,-0.8,1.16,,2.07,96.5,90.8,,82.3,0.23,0.328,0.222,,,,,,,122.0,105.0,111.0,,,,,,,,,0.212,,,-0.21,83.6,,,,,,,,,0.167,0.476,0.333,,,,,,,,,,0.225,0.475,0.198,0.106,0.213,0.354,,,,,,
2024-08-11,746923,Lineout,field_out,True,701305,608371,Zach Dezenzo,Lucas Sims,0,553b4721-55f2-437c-9968-92b9c0898062,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,114.0,91.0,94.0,157.0,96.0,115.0,121.0,89.0,93.0,29.0,81.0,73.0,0.316,0.145,0.002,0.47,-2.34,2.93,10.03,0.57,94.2,90.9,88.3,84.1,0.278,0.574,0.22,,,,,,,,,,94.0,98.0,100.0,,,,,0.067,,,-2.63,,,,79.8,,,,0.5,0.667,0.357,,,,,,,,,,,,,0.179,0.286,0.277,0.203,0.354,0.269,,,,,,
2024-08-11,746923,Flyout,field_out,True,701305,657514,Zach Dezenzo,Brennan Bernardino,0,39a5c764-fe2c-4d9a-9b32-c8bbce3b2489,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.5,3.92,46.1,96.0,94.0,92.0,0.805,9.71,3.88,8.74,0.97,1.37,0.233,0.419,0.155,0.302,0.486,,,,86.0,97.0,95.0,135.0,81.0,76.0,,,,,0.112,,0.058,,-1.08,,3.1,,86.8,,84.2,,,,,,,0.0,0.0,0.133,,,,95.0,93.0,98.0,85.0,103.0,92.0,0.476,0.354,,0.01,-0.76,,,91.4,78.9,0.289,0.456,0.172,0.208,0.333,0.323,,,,,,,,,,,,,0.4,0.5,0.067,,,,,,,,,
2024-08-11,746923,Strikeout,strikeout,True,701305,472610,Zach Dezenzo,Luis García,1,e5d5a616-d034-4bbf-8563-7d724a5e42f3,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,-1.42,-1.64,-1.7,-0.02,95.8,87.8,87.1,81.8,0.333,0.5,0.192,0.32,0.38,0.317,0.192,0.308,0.528,,,,,,,96.0,101.0,102.0,0.523,,,0.25,,,,96.4,,0.259,0.457,0.112,,,,,,,,,,,,,,,,,,,0.214,0.643,0.563,,,,,,
2024-08-11,746923,Groundout,field_out,True,701305,472610,Zach Dezenzo,Luis García,0,daa5b01d-a7c6-4e35-bd61-7e0cb5c965a2,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,-1.42,-1.64,-1.7,-0.02,95.8,87.8,87.1,81.8,0.333,0.5,0.192,0.32,0.38,0.317,0.192,0.308,0.528,,,,,,,96.0,101.0,102.0,0.523,,,0.25,,,,96.4,,0.259,0.457,0.112,,,,,,,,,,,,,,,,,,,0.214,0.643,0.563,,,,,,
2024-08-11,746923,Flyout,field_out,True,701305,642086,Zach Dezenzo,Dominic Smith,0,0c37481b-9f2f-400d-84ac-acff7b79aafb,642086.0,dominicsmith,"Smith, Do",Left,Dominic Smith,BOS,0.0,1.83,3.0,75.0,-85.0,84.0,1.0,0.0,3.0,6.0,0.0,0.33,0.2,0.4,0.1,0.1,0.29,,,,,,,,,,,,,0.032,,,,-3.81,,,,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968,3.7,47.4
2024-08-14,745053,Groundout,field_out,True,701305,641793,Zach Dezenzo,Zack Littell,0,ff68486b-394b-40aa-8915-8586377f31d2,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,101.0,100.0,99.0,,,,106.0,105.0,111.0,0.21,,0.227,0.407,-0.18,,-1.43,0.64,92.6,,83.1,85.6,0.291,0.43,0.185,0.269,0.462,0.335,0.253,0.405,0.214,,,,,,,68.0,104.0,92.0,0.156,,,-0.86,,,,91.7,,0.276,0.46,0.152,,,,,,,,,,,,,,,,,,,0.419,0.613,0.121,,,,,,
2024-08-14,745053,Strikeout,strikeout,True,701305,641793,Zach Dezenzo,Zack Littell,0,cf38f1a7-e8d8-4525-a8b1-c5daae638d8a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,101.0,100.0,99.0,,,,106.0,105.0,111.0,0.21,,0.227,0.407,-0.18,,-1.43,0.64,92.6,,83.1,85.6,0.291,0.43,0.185,0.269,0.462,0.335,0.253,0.405,0.214,,,,,,,68.0,104.0,92.0,0.156,,,-0.86,,,,91.7,,0.276,0.46,0.152,,,,,,,,,,,,,,,,,,,0.419,0.613,0.121,,,,,,
2024-08-14,745053,Groundout,field_out,True,701305,687330,Zach Dezenzo,Kevin Kelly,0,75d7529b-19d3-4be1-8703-c40fffc9bf27,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,174.0,109.0,106.0,116.0,98.0,105.0,95.0,102.0,105.0,,,,0.012,0.091,,0.289,-13.92,0.43,,0.14,92.3,87.8,,77.3,,,,,,,,,,,,,,,,117.0,108.0,104.0,0.608,,,0.96,,,,90.8,,0.273,0.41,0.136,,,,,,,,,,,,,,,,0.167,0.333,0.237,0.196,0.321,0.322,,,,,,
2024-08-14,745053,Strikeout,strikeout,True,701305,664076,Zach Dezenzo,Garrett Cleavinger,0,605ad6e5-0408-4355-94c5-5a014b0f1ba8,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,105.0,97.0,98.0,127.0,98.0,108.0,116.0,95.0,96.0,,,,0.216,0.293,,0.412,1.6,0.66,,0.71,96.2,90.7,,84.3,0.094,0.188,0.225,,,,0.164,0.218,0.376,,,,,,,94.0,96.0,94.0,0.079,,,-1.58,,,,95.6,,0.286,0.5,0.129,,,,,,,,,,,,,,,,0.283,0.37,0.316,0.262,0.286,0.342,,,,,,
2024-08-16,746357,Strikeout,strikeout,True,701305,676979,Zach Dezenzo,Garrett Crochet,0,e9878ed2-d796-4db4-90c1-37905676b18d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,,,,0.553,0.287,,0.097,1.66,0.26,,-2.54,97.1,91.5,,84.1,0.196,0.298,0.326,,,,,,,67.0,103.0,103.0,,,,163.0,31.0,22.0,0.004,,0.059,-5.89,,-0.41,90.9,96.8,,,,,,,,0.182,0.303,0.286,,,,,,,,,,0.259,0.42,0.328,0.217,0.587,0.384,,,,,,
2024-08-16,746357,Strikeout,strikeout,True,701305,676979,Zach Dezenzo,Garrett Crochet,0,aa6ea1ee-0f19-45a6-8d34-f8406202cdb4,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,,,,0.553,0.287,,0.097,1.66,0.26,,-2.54,97.1,91.5,,84.1,0.196,0.298,0.326,,,,,,,67.0,103.0,103.0,,,,163.0,31.0,22.0,0.004,,0.059,-5.89,,-0.41,90.9,96.8,,,,,,,,0.182,0.303,0.286,,,,,,,,,,0.259,0.42,0.328,0.217,0.587,0.384,,,,,,
2024-08-16,746357,Walk,walk,False,701305,657053,Zach Dezenzo,Touki Toussaint,0,1d592818-6294-4ccc-b7b3-de1e443d4dd3,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,CHW,7.71,5.35,16.1,90.0,82.0,91.0,0.741,11.02,8.27,12.67,1.1,2.4,0.128,0.511,0.106,0.298,0.344,53.0,87.0,80.0,36.0,128.0,103.0,,,,74.0,90.0,95.0,0.103,,0.386,0.003,-5.35,,-4.23,3.94,91.5,,85.8,85.9,0.571,0.714,0.125,0.367,0.567,0.274,,,,,,,102.0,105.0,110.0,88.0,79.0,75.0,0.264,0.244,,0.83,-0.49,,,91.1,75.6,0.286,0.357,0.125,0.25,0.5,0.444,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,746357,Strikeout,strikeout,True,701305,641771,Zach Dezenzo,Chad Kuhl,0,37f34fac-31d8-4a27-8162-4fa8702c6a98,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,75.0,95.0,91.0,139.0,97.0,104.0,80.0,96.0,89.0,,,,0.077,0.1,,0.445,-0.87,-2.23,,2.08,94.8,91.5,,85.1,0.182,0.364,0.391,,,,0.164,0.224,0.341,74.0,87.0,87.0,,,,85.0,88.0,83.0,0.266,,0.112,-1.45,,-3.15,87.1,94.0,,0.37,0.696,0.133,,,,0.417,0.5,0.195,,,,,,,,,,0.429,0.857,0.217,0.0,0.0,0.333,,,,,,
2024-08-18,746359,Strikeout,strikeout,True,701305,681066,Zach Dezenzo,Ky Bush,0,93f82191-8dc3-41d7-abdd-3a9731b4474a,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,75.0,92.0,87.0,103.0,83.0,88.0,,,,,,,0.509,,,0.244,-3.23,,,-0.25,91.7,,,82.5,0.412,0.647,0.174,,,,0.118,0.294,0.257,69.0,91.0,89.0,76.0,101.0,95.0,,,,,0.149,0.098,,-1.96,4.56,85.9,,73.4,,,,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,
2024-08-18,746359,Strikeout,strikeout,True,701305,681066,Zach Dezenzo,Ky Bush,0,4a4b6658-57b2-4b41-bfdc-4cc92c89260e,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,75.0,92.0,87.0,103.0,83.0,88.0,,,,,,,0.509,,,0.244,-3.23,,,-0.25,91.7,,,82.5,0.412,0.647,0.174,,,,0.118,0.294,0.257,69.0,91.0,89.0,76.0,101.0,95.0,,,,,0.149,0.098,,-1.96,4.56,85.9,,73.4,,,,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,
2024-08-18,746359,Flyout,field_out,True,701305,681066,Zach Dezenzo,Ky Bush,0,b7d9f626-5f1f-4f12-8c3d-21402a41738e,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,75.0,92.0,87.0,103.0,83.0,88.0,,,,,,,0.509,,,0.244,-3.23,,,-0.25,91.7,,,82.5,0.412,0.647,0.174,,,,0.118,0.294,0.257,69.0,91.0,89.0,76.0,101.0,95.0,,,,,0.149,0.098,,-1.96,4.56,85.9,,73.4,,,,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,
