date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO
2024-04-01,745109,Double Play,double_play,True,665120,686752,Jared Walsh,Ryan Pepiot,1,6d257a7b-27c1-43fd-aa53-80c9ebee2425,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.167,0.167,0.5,0.239,0.394,0.286,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.063,,,,,,
2024-04-01,745109,Single,single,False,665120,606965,Jared Walsh,Chris Devenski,1,c658b4ac-23a7-4e80-9d08-2a8fbd1ab079,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,144.0,99.0,115.0,,,,78.0,104.0,99.0,129.0,88.0,90.0,38.0,94.0,74.0,0.31,0.139,0.077,,0.475,-4.53,-5.56,-1.31,,1.05,93.0,85.2,82.8,77.7,,0.289,0.974,0.151,0.163,0.245,0.364,,,,0.25,0.25,0.467,,,,,,,,,,,,,,,,,,,,,,0.538,0.923,0.242,,,,,,
2024-04-01,745109,Pop Out,field_out,True,665120,606965,Jared Walsh,Chris Devenski,0,ac7ce5cd-3b14-41f1-aeff-0c478cb8e16c,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,144.0,99.0,115.0,,,,78.0,104.0,99.0,129.0,88.0,90.0,38.0,94.0,74.0,0.31,0.139,0.077,,0.475,-4.53,-5.56,-1.31,,1.05,93.0,85.2,82.8,77.7,,0.289,0.974,0.151,0.163,0.245,0.364,,,,0.25,0.25,0.467,,,,,,,,,,,,,,,,,,,,,,0.538,0.923,0.242,,,,,,
2024-04-01,745109,Strikeout,strikeout,True,665120,664208,Jared Walsh,Phil Maton,0,a4e37428-a68c-4fef-ab66-db95421f960f,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,99.0,92.0,106.0,,,,151.0,93.0,103.0,81.0,96.0,96.0,,0.349,0.32,0.272,,,1.7,-1.93,-1.67,,,88.3,,81.6,74.2,,,,,,,0.163,0.349,0.391,0.333,1.333,0.111,42.0,104.0,96.0,0.06,3.81,87.2,0.125,0.125,0.211,,,,,,,,,,,,,0.186,0.209,0.301,,,,,,
2024-04-02,745111,Strikeout,strikeout,True,665120,621107,Jared Walsh,Zach Eflin,0,0f7f8fec-ea27-4c9c-920e-e76866decba0,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,86.0,103.0,97.0,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,2.39,-1.41,-2.78,92.6,87.8,85.0,80.0,79.2,0.25,0.425,0.278,0.278,0.5,0.13,0.297,0.451,0.293,0.167,0.361,0.25,91.0,109.0,104.0,0.31,0.08,91.7,0.269,0.403,0.134,,,,,,,,,,,,,0.253,0.424,0.167,,,,,,
2024-04-02,745111,Flyout,field_out,True,665120,621107,Jared Walsh,Zach Eflin,0,6bd033f5-e6e2-4cdf-bac7-abf8c8747603,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,86.0,103.0,97.0,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,2.39,-1.41,-2.78,92.6,87.8,85.0,80.0,79.2,0.25,0.425,0.278,0.278,0.5,0.13,0.297,0.451,0.293,0.167,0.361,0.25,91.0,109.0,104.0,0.31,0.08,91.7,0.269,0.403,0.134,,,,,,,,,,,,,0.253,0.424,0.167,,,,,,
2024-04-02,745111,Single,single,False,665120,621107,Jared Walsh,Zach Eflin,1,d5d03fec-d96a-459e-8dc8-de99d898638b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,86.0,103.0,97.0,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,2.39,-1.41,-2.78,92.6,87.8,85.0,80.0,79.2,0.25,0.425,0.278,0.278,0.5,0.13,0.297,0.451,0.293,0.167,0.361,0.25,91.0,109.0,104.0,0.31,0.08,91.7,0.269,0.403,0.134,,,,,,,,,,,,,0.253,0.424,0.167,,,,,,
2024-04-02,745111,Single,single,False,665120,664126,Jared Walsh,Pete Fairbanks,0,25be694f-3772-48ec-8a79-37b3fe093835,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,,,,113.0,93.0,98.0,137.0,99.0,106.0,,,,0.532,,0.46,,0.008,-0.09,,2.43,,-5.64,97.2,,94.9,85.0,,0.274,0.339,0.216,,,,,,,0.167,0.25,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,745114,Walk,walk,False,665120,650644,Jared Walsh,Aaron Civale,0,1bfb3965-b3c8-4cb3-b1d3-310c7047062d,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,0.169,,-3.64,-0.11,0.36,-0.89,,91.9,88.1,,80.3,77.2,0.391,0.739,0.125,,,,0.226,0.419,0.3,0.239,0.398,0.288,65.0,93.0,83.0,0.224,0.25,92.7,0.23,0.46,0.169,72.0,93.0,99.0,0.021,-3.76,85.9,,,,,,,0.294,0.454,0.231,0.417,0.5,0.313,,,
2024-04-03,745114,Strikeout,strikeout,True,665120,650644,Jared Walsh,Aaron Civale,0,741fde69-b2a1-4a18-b7c7-a59283eee007,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,0.169,,-3.64,-0.11,0.36,-0.89,,91.9,88.1,,80.3,77.2,0.391,0.739,0.125,,,,0.226,0.419,0.3,0.239,0.398,0.288,65.0,93.0,83.0,0.224,0.25,92.7,0.23,0.46,0.169,72.0,93.0,99.0,0.021,-3.76,85.9,,,,,,,0.294,0.454,0.231,0.417,0.5,0.313,,,
2024-04-03,745114,Strikeout,strikeout,True,665120,650644,Jared Walsh,Aaron Civale,0,cc19ade1-bcff-447c-8dce-04e036f97b7b,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,0.169,,-3.64,-0.11,0.36,-0.89,,91.9,88.1,,80.3,77.2,0.391,0.739,0.125,,,,0.226,0.419,0.3,0.239,0.398,0.288,65.0,93.0,83.0,0.224,0.25,92.7,0.23,0.46,0.169,72.0,93.0,99.0,0.021,-3.76,85.9,,,,,,,0.294,0.454,0.231,0.417,0.5,0.313,,,
2024-04-03,745114,Double,double,False,665120,664076,Jared Walsh,Garrett Cleavinger,1,431386c2-c471-4f24-9c74-dc3e0092f76f,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,,,,105.0,95.0,96.0,127.0,98.0,108.0,114.0,95.0,97.0,0.213,0.31,0.389,,,1.12,1.15,0.08,,,96.1,90.8,,83.8,,0.115,0.231,0.235,,,,,,,0.265,0.294,0.328,98.0,95.0,93.0,0.087,-2.87,95.5,0.364,0.636,0.148,,,,,,,,,,,,,0.231,0.333,0.321,,,,,,
2024-04-05,745033,Strikeout,strikeout,True,665120,686613,Jared Walsh,Hunter Brown,0,24c8a16f-d8ae-44da-8b12-45a0bd29fa74,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,0.134,0.46,95.5,0.268,0.304,0.172,,,,,,,130.0,99.0,106.0,0.127,-1.93,82.4,0.236,0.375,0.185,,,,,,
2024-04-05,745033,Flyout,field_out,True,665120,686613,Jared Walsh,Hunter Brown,0,b1acf0d1-718b-489a-850b-fb918e31f3b8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,0.134,0.46,95.5,0.268,0.304,0.172,,,,,,,130.0,99.0,106.0,0.127,-1.93,82.4,0.236,0.375,0.185,,,,,,
2024-04-05,745033,Single,single,False,665120,656232,Jared Walsh,Brandon Bielak,0,9f92c228-90a9-47a5-beef-8f7fd0553664,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,67.0,86.0,86.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,,0.132,0.122,0.316,-0.56,,0.85,-4.11,-0.86,92.3,,87.4,83.1,80.8,0.333,0.444,0.069,0.294,0.471,0.2,0.429,0.857,0.118,0.111,0.222,0.313,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,,,,,,,,,,,,,,,,,,,
2024-04-05,745033,Lineout,field_out,True,665120,656232,Jared Walsh,Brandon Bielak,0,e5dd7e28-7e7c-4cd5-9f5d-3886bf788b5e,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,67.0,86.0,86.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,,0.132,0.122,0.316,-0.56,,0.85,-4.11,-0.86,92.3,,87.4,83.1,80.8,0.333,0.444,0.069,0.294,0.471,0.2,0.429,0.857,0.118,0.111,0.222,0.313,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,,,,,,,,,,,,,,,,,,,
2024-04-05,745033,Lineout,field_out,True,665120,661527,Jared Walsh,Seth Martinez,0,b9472c81-d101-4521-b8a8-6298ffa62308,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,,,,73.0,100.0,94.0,135.0,100.0,108.0,,,,0.306,,0.327,,0.155,1.96,,0.1,,-0.57,90.9,,84.9,79.2,,0.213,0.298,0.191,0.259,0.37,0.292,,,,0.191,0.426,0.337,103.0,103.0,93.0,0.212,2.47,89.8,0.179,0.256,0.13,,,,,,,,,,,,,,,,,,,,,
2024-04-06,745031,Strikeout,strikeout,True,665120,641585,Jared Walsh,J.P. France,0,84864bdc-5343-4977-9fab-19aee0bd363e,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,0.294,0.238,0.03,0.193,0.227,-2.27,-1.88,-21.61,0.32,0.58,92.2,86.8,82.3,78.5,74.2,0.375,0.563,0.151,0.095,0.238,0.297,0.2,0.2,0.381,0.5,1.375,0.3,77.0,104.0,103.0,0.017,2.38,91.2,,,,,,,,,,,,,,,,0.346,0.615,0.224,,,,,,
2024-04-06,745031,Single,single,False,665120,641585,Jared Walsh,J.P. France,0,4f25350b-323d-494a-b929-03ed6c89100b,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,0.294,0.238,0.03,0.193,0.227,-2.27,-1.88,-21.61,0.32,0.58,92.2,86.8,82.3,78.5,74.2,0.375,0.563,0.151,0.095,0.238,0.297,0.2,0.2,0.381,0.5,1.375,0.3,77.0,104.0,103.0,0.017,2.38,91.2,,,,,,,,,,,,,,,,0.346,0.615,0.224,,,,,,
2024-04-06,745031,Groundout,field_out,True,665120,641585,Jared Walsh,J.P. France,0,37a24f94-10f2-4718-b53d-515d3a27f41a,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,0.294,0.238,0.03,0.193,0.227,-2.27,-1.88,-21.61,0.32,0.58,92.2,86.8,82.3,78.5,74.2,0.375,0.563,0.151,0.095,0.238,0.297,0.2,0.2,0.381,0.5,1.375,0.3,77.0,104.0,103.0,0.017,2.38,91.2,,,,,,,,,,,,,,,,0.346,0.615,0.224,,,,,,
2024-04-06,745031,Walk,walk,False,665120,606160,Jared Walsh,Rafael Montero,0,335d9b4c-8556-480d-a7b6-90ad82d90953,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,,,,105.0,98.0,98.0,122.0,89.0,92.0,,,,0.46,,0.079,,0.235,-0.42,,-9.5,,-0.86,95.4,,91.0,86.2,,0.233,0.605,0.254,0.273,0.409,0.123,,,,0.714,1.714,0.235,95.0,100.0,94.0,0.227,3.22,94.8,0.154,0.179,0.103,,,,,,,,,,,,,,,,,,,,,
2024-04-06,745031,Strikeout,strikeout,True,665120,605463,Jared Walsh,Tayler Scott,0,e7caed2a-a25d-4b46-a682-0cf89ceb4e0e,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,,,,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,,0.262,,0.232,2.65,,0.86,,0.69,92.7,,85.5,84.0,,0.089,0.107,0.287,0.143,0.214,0.329,,,,0.212,0.288,0.276,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,,,,,,,,,,,,,,,,,,,
2024-04-07,745032,Walk,walk,False,665120,669854,Jared Walsh,Ronel Blanco,1,58876efe-f7ba-4eb8-a355-6f8b2e8e8ac7,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,0.368,,0.323,0.054,0.255,0.03,,2.64,2.82,0.1,93.4,,85.1,86.3,79.1,0.179,0.439,0.188,0.179,0.366,0.353,0.0,0.0,0.476,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
