date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-04-03,746900,Fielders Choice Out,fielders_choice_out,True,663611,683232,Nick Madrigal,Nick Mears,1,377d4c4d-1936-42a6-bdcc-93476a6b5e49,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,127.0,100.0,110.0,138.0,98.0,105.0,111.0,99.0,103.0,,,,,,,0.603,,,0.19,0.207,1.1,,,-0.05,-3.59,96.7,,,86.4,81.4,0.242,0.319,0.192,,,,,,,0.372,0.535,0.288,0.257,0.343,0.522,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746897,Single,single,False,663611,676272,Nick Madrigal,Bobby Miller,1,8a06c2f8-fd37-4c65-a806-97bf027a9a61,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,124.0,93.0,99.0,120.0,89.0,93.0,113.0,106.0,113.0,,,,,,,0.435,,,0.128,0.161,-0.22,,,-5.86,-2.03,97.5,,,88.9,79.3,0.27,0.524,0.188,,,,,,,0.455,0.727,0.286,0.4,0.8,0.241,103.0,83.0,88.0,101.0,93.0,92.0,0.098,0.178,-3.27,0.65,85.8,96.9,0.625,0.75,0.111,0.111,0.167,0.424,,,,,,
2024-04-05,746897,Single,single,False,663611,659275,Nick Madrigal,Dinelson Lamet,0,033768be-e887-44cc-b205-bfe8f159b9be,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,LAD,2.08,5.36,4.1,86.0,82.0,85.0,0.853,6.23,4.15,4.15,2.08,0.63,0.462,0.385,0.077,0.231,0.446,,,,55.0,79.0,73.0,121.0,100.0,107.0,,,,,,,0.514,,,0.459,,-1.23,,,4.61,,93.7,,,84.5,,0.25,0.625,0.118,,,,,,,,,,0.0,0.0,0.167,10.0,75.0,64.0,111.0,79.0,119.0,0.014,0.014,6.89,-2.43,89.0,93.3,,,,,,,,,,,,
2024-04-05,746897,Flyout,field_out,True,663611,675627,Nick Madrigal,Michael Grove,0,c98eedaa-c445-401c-a9bf-944793779026,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.013,0.181,,0.533,,-3.67,-1.58,,1.59,,94.0,92.8,,86.7,,,,,,,,0.316,0.474,0.16,0.5,0.5,0.385,0.184,0.287,0.339,,,,77.0,104.0,99.0,0.21,,-0.65,,,95.9,0.286,0.393,0.222,,,,109.0,95.0,103.0,0.064,-1.75,79.8
2024-04-05,746897,Flyout,field_out,True,663611,675627,Nick Madrigal,Michael Grove,0,b73752a5-ad89-4d2f-9ee3-94cf1447a051,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.013,0.181,,0.533,,-3.67,-1.58,,1.59,,94.0,92.8,,86.7,,,,,,,,0.316,0.474,0.16,0.5,0.5,0.385,0.184,0.287,0.339,,,,77.0,104.0,99.0,0.21,,-0.65,,,95.9,0.286,0.393,0.222,,,,109.0,95.0,103.0,0.064,-1.75,79.8
2024-04-06,746896,Strikeout,strikeout,True,663611,808967,Nick Madrigal,Yoshinobu Yamamoto,0,e84f78e9-0320-4312-a22c-7765cf23c60b,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,0.93,0.52,95.5,91.3,90.1,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.231,0.308,0.242,0.23,0.41,0.319,0.133,0.133,0.333,,,,102.0,110.0,103.0,0.033,,-0.61,,,94.9,0.3,0.5,0.143,,,,,,,,,
2024-04-06,746896,Groundout,field_out,True,663611,808967,Nick Madrigal,Yoshinobu Yamamoto,0,6ba35bd2-7950-4436-8919-8984c7a179fc,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,0.93,0.52,95.5,91.3,90.1,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.231,0.308,0.242,0.23,0.41,0.319,0.133,0.133,0.333,,,,102.0,110.0,103.0,0.033,,-0.61,,,94.9,0.3,0.5,0.143,,,,,,,,,
2024-04-10,745429,Groundout,field_out,True,663611,593974,Nick Madrigal,Wandy Peralta,0,bd9c8c55-49fa-4717-b2ba-47f0ba361ff2,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,,,,117.0,98.0,94.0,78.0,95.0,104.0,,,,,,,0.094,,,0.102,,-7.01,,,-2.55,,95.4,,,88.9,,0.417,1.0,0.16,,,,,,,,,,0.333,0.667,0.3,127.0,102.0,101.0,66.0,93.0,86.0,0.385,0.419,2.2,0.44,88.7,95.2,0.25,0.269,0.13,0.185,0.352,0.221,,,,,,
2024-04-15,747213,Grounded Into DP,grounded_into_double_play,True,663611,686826,Nick Madrigal,Bryce Jarvis,1,18b6d327-fb9b-436f-a6e3-69a0ab25283d,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,,,,0.344,0.133,,0.242,0.008,1.29,-1.94,,0.9,5.82,95.6,89.6,,86.4,83.2,0.234,0.313,0.147,,,,0.364,0.773,0.224,,,,0.221,0.279,0.298,86.0,91.0,95.0,87.0,94.0,90.0,0.132,0.141,0.74,-1.82,85.1,95.2,0.28,0.52,0.132,0.176,0.353,0.326,,,,,,
2024-04-20,746891,Lineout,field_out,True,663611,682610,Nick Madrigal,Roddery Muñoz,0,f2445baf-ab08-49f3-a13d-f44ad5924227,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,,,,96.0,99.0,92.0,108.0,99.0,104.0,91.0,96.0,90.0,,,,0.257,0.247,,0.173,,-2.9,1.93,,-0.77,,95.7,89.8,,85.8,,0.286,0.738,0.173,,,,0.14,0.28,0.262,,,,0.222,0.361,0.328,52.0,96.0,89.0,91.0,95.0,93.0,0.229,0.094,-1.48,-4.22,89.5,95.1,0.273,0.614,0.141,0.318,0.727,0.356,,,,,,
2024-04-20,746891,Flyout,field_out,True,663611,682610,Nick Madrigal,Roddery Muñoz,0,87ace511-58d8-4cf9-8b55-5a09f308ee3d,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,,,,96.0,99.0,92.0,108.0,99.0,104.0,91.0,96.0,90.0,,,,0.257,0.247,,0.173,,-2.9,1.93,,-0.77,,95.7,89.8,,85.8,,0.286,0.738,0.173,,,,0.14,0.28,0.262,,,,0.222,0.361,0.328,52.0,96.0,89.0,91.0,95.0,93.0,0.229,0.094,-1.48,-4.22,89.5,95.1,0.273,0.614,0.141,0.318,0.727,0.356,,,,,,
2024-04-20,746891,Walk,walk,False,663611,669622,Nick Madrigal,Anthony Bender,1,c72fbae7-7d6b-4e72-8eec-e4ef117fe2ca,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,,,,75.0,55.0,66.0,134.0,103.0,117.0,,,,,,,0.013,,,0.448,,-6.03,,,1.69,,95.6,,,84.9,,,,,,,,,,,,,,0.172,0.25,0.338,152.0,115.0,126.0,101.0,101.0,98.0,0.498,0.04,-1.02,0.88,89.7,95.3,0.352,0.479,0.134,0.182,0.455,0.267,,,,,,
2024-04-19,746892,Hit By Pitch,hit_by_pitch,False,663611,640462,Nick Madrigal,A.J. Puk,0,94ea32eb-0c0f-4280-b5e9-a75b5477d3b0,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,,,,111.0,99.0,98.0,99.0,105.0,108.0,,,,115.0,103.0,113.0,0.377,,0.042,0.366,,1.89,,-4.04,-0.37,,94.9,,84.4,82.7,,0.152,0.197,0.286,0.444,0.667,0.111,,,,,,,0.071,0.071,0.488,118.0,111.0,110.0,108.0,96.0,97.0,0.191,0.024,-1.99,-2.0,90.3,94.4,0.37,0.593,0.056,0.4,0.4,0.4,,,,,,
2024-04-19,746892,Forceout,force_out,True,663611,640462,Nick Madrigal,A.J. Puk,1,a67fd9d3-706f-420d-9074-2c4a9c0e9486,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,,,,111.0,99.0,98.0,99.0,105.0,108.0,,,,115.0,103.0,113.0,0.377,,0.042,0.366,,1.89,,-4.04,-0.37,,94.9,,84.4,82.7,,0.152,0.197,0.286,0.444,0.667,0.111,,,,,,,0.071,0.071,0.488,118.0,111.0,110.0,108.0,96.0,97.0,0.191,0.024,-1.99,-2.0,90.3,94.4,0.37,0.593,0.056,0.4,0.4,0.4,,,,,,
2024-04-20,746893,Flyout,field_out,True,663611,666200,Nick Madrigal,Jesús Luzardo,1,80324a06-2f52-4d06-b467-f00264b55fd6,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,31.0,40.0,52.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,,0.292,0.002,-0.65,,,0.13,-3.42,95.2,,,83.5,81.6,0.28,0.484,0.111,,,,,,,,,,0.2,0.347,0.474,88.0,97.0,95.0,87.0,90.0,88.0,0.083,0.229,-0.81,1.56,86.3,94.6,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,
2024-04-20,746893,Groundout,field_out,True,663611,666200,Nick Madrigal,Jesús Luzardo,0,90a20919-8849-474e-8584-83fef18414ae,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,31.0,40.0,52.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,,0.292,0.002,-0.65,,,0.13,-3.42,95.2,,,83.5,81.6,0.28,0.484,0.111,,,,,,,,,,0.2,0.347,0.474,88.0,97.0,95.0,87.0,90.0,88.0,0.083,0.229,-0.81,1.56,86.3,94.6,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,
2024-04-20,746893,Caught Stealing 2B,caught_stealing_2b,True,663611,666200,Nick Madrigal,Jesús Luzardo,0,99dd6834-7f78-4f9a-8c27-b4edbe98c93b,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,31.0,40.0,52.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,,0.292,0.002,-0.65,,,0.13,-3.42,95.2,,,83.5,81.6,0.28,0.484,0.111,,,,,,,,,,0.2,0.347,0.474,88.0,97.0,95.0,87.0,90.0,88.0,0.083,0.229,-0.81,1.56,86.3,94.6,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,
2024-04-20,746893,Groundout,field_out,True,663611,676534,Nick Madrigal,Calvin Faucher,0,fddf4177-0281-4371-9d02-17e4f88a0f0d,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,119.0,104.0,104.0,,,,121.0,79.0,89.0,195.0,100.0,106.0,,,,,0.375,,0.054,0.254,,2.23,,3.71,-2.44,,91.4,,88.2,85.5,,,,,,,0.25,0.35,0.236,0.371,0.457,0.241,0.0,0.0,0.421,,,,108.0,88.0,86.0,0.318,,-0.8,,,95.9,0.185,0.333,0.3,,,,,,,,,
2024-04-20,746893,Single,single,False,663611,656945,Nick Madrigal,Tanner Scott,1,358146a7-9fba-4ecd-b61a-a12356a98d62,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,,,,151.0,95.0,105.0,134.0,98.0,109.0,,,,,,,0.596,,,0.403,,2.0,,,1.59,,96.8,,,88.2,,0.093,0.107,0.269,,,,,,,,,,0.175,0.286,0.425,,,,,,,,0.001,,-2.0,92.0,,,,,,,,,,,,,
2024-04-25,746887,Lineout,field_out,True,663611,434378,Nick Madrigal,Justin Verlander,0,679d9614-5b85-4d34-8ad3-18b629f3cf13,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,,,,,,,0.495,,,0.19,0.225,0.16,,,-0.8,-0.77,93.5,,,86.5,77.7,0.243,0.47,0.211,,,,,,,0.294,0.412,0.206,0.239,0.457,0.214,112.0,93.0,96.0,,,,,0.09,,1.19,84.2,,,,,0.15,0.15,0.302,,,,,,
2024-04-25,746887,Groundout,field_out,True,663611,434378,Nick Madrigal,Justin Verlander,0,8171b9f8-e6bd-4ff6-957a-c1f6e20fa3d3,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,,,,,,,0.495,,,0.19,0.225,0.16,,,-0.8,-0.77,93.5,,,86.5,77.7,0.243,0.47,0.211,,,,,,,0.294,0.412,0.206,0.239,0.457,0.214,112.0,93.0,96.0,,,,,0.09,,1.19,84.2,,,,,0.15,0.15,0.302,,,,,,
2024-04-25,746887,Single,single,False,663611,606160,Nick Madrigal,Rafael Montero,1,a7007642-0915-42ae-ad09-0ea473095d53,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,,,,105.0,98.0,98.0,122.0,89.0,92.0,,,,,,,0.46,,,0.079,,-0.42,,,-9.5,,95.4,,,86.2,,0.233,0.605,0.254,,,,,,,,,,0.714,1.714,0.235,90.0,111.0,101.0,95.0,100.0,94.0,0.227,0.235,3.22,-0.86,91.0,94.8,0.154,0.179,0.103,0.273,0.409,0.123,,,,,,
2024-04-25,746887,Lineout,field_out,True,663611,650556,Nick Madrigal,Bryan Abreu,0,21767d5c-3d6b-4ed3-8efd-9afda4b714f9,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,124.0,98.0,106.0,,,,,,,0.48,,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.271,0.482,0.244,,,,,,,,,,0.18,0.236,0.402,101.0,76.0,78.0,,,,,0.007,,-4.48,89.9,,,,,,,,,,,,,
2024-04-27,746971,Strikeout,strikeout,True,663611,592155,Nick Madrigal,Cam Booser,0,87e0c4b4-678c-4196-b9b5-e00f67489c1d,592155.0,cambooser,Booser,Left,Cam Booser,BOS,2.9,2.88,31.0,102.0,96.0,101.0,0.742,9.87,2.03,8.13,0.87,0.51,0.163,0.5,0.128,0.326,0.466,,,,96.0,108.0,108.0,94.0,103.0,105.0,97.0,93.0,91.0,,,,0.42,0.353,,0.227,,1.68,0.3,,1.16,,95.5,88.3,,82.5,,0.217,0.317,0.287,,,,0.333,0.5,0.286,,,,0.2,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,746967,Pop Out,field_out,True,663611,445276,Nick Madrigal,Kenley Jansen,0,47c3a5ec-f5d2-4d88-88c5-0b6dc4777cfd,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,100.0,112.0,116.0,125.0,108.0,113.0,,,,,0.895,,0.047,,,1.25,,3.0,,,92.1,,83.1,,,,,,,,0.21,0.26,0.258,,,,0.0,0.0,0.0,,,,106.0,112.0,127.0,0.057,,1.61,,,94.0,0.2,0.2,0.35,,,,,,,,,
