date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-08-22,745623,Strikeout,strikeout,True,691406,695243,Junior Caminero,Mason Miller,0,b6dd3acd-2a29-4701-941f-385379dc8f61,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.08,1.65,52.0,102.0,150.0,108.0,0.613,14.88,3.12,4.5,0.52,0.88,0.323,0.301,0.237,0.29,0.43,93.0,90.0,91.0,,,,143.0,102.0,107.0,164.0,105.0,112.0,0.623,0.36,,0.013,2.19,2.32,,1.5,100.8,91.8,87.4,,0.16,0.26,0.395,0.133,0.187,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,44.0,89.0,0.004,4.64,96.5,,,,,,,,,,,,
2024-08-23,746111,Home Run,home_run,False,691406,676272,Junior Caminero,Bobby Miller,0,f3ff6113-2a14-4a2f-ad8a-0516900bb1e4,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,114.0,102.0,110.0,0.419,0.107,0.173,0.192,-0.94,-4.0,-1.34,0.65,97.5,86.3,88.9,79.5,0.302,0.593,0.18,0.333,0.667,0.306,0.381,0.571,0.333,0.125,0.25,0.403,98.0,97.0,92.0,,,,0.108,,,-2.24,,97.1,0.421,0.632,0.159,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746111,Double,double,False,691406,676272,Junior Caminero,Bobby Miller,0,a9396583-0443-4125-9148-93c2531c36c7,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,114.0,102.0,110.0,0.419,0.107,0.173,0.192,-0.94,-4.0,-1.34,0.65,97.5,86.3,88.9,79.5,0.302,0.593,0.18,0.333,0.667,0.306,0.381,0.571,0.333,0.125,0.25,0.403,98.0,97.0,92.0,,,,0.108,,,-2.24,,97.1,0.421,0.632,0.159,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746111,Strikeout,strikeout,True,691406,676272,Junior Caminero,Bobby Miller,0,d10b35e7-3f8f-41dc-bcd6-b7d6c80197b4,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,114.0,102.0,110.0,0.419,0.107,0.173,0.192,-0.94,-4.0,-1.34,0.65,97.5,86.3,88.9,79.5,0.302,0.593,0.18,0.333,0.667,0.306,0.381,0.571,0.333,0.125,0.25,0.403,98.0,97.0,92.0,,,,0.108,,,-2.24,,97.1,0.421,0.632,0.159,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746111,Groundout,field_out,True,691406,623465,Junior Caminero,Evan Phillips,1,afd8f622-31eb-49df-bc6b-cb62d643380b,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,143.0,104.0,116.0,0.348,0.387,,,1.5,0.54,,,96.3,,84.9,,0.2,0.275,0.383,,,,,,,,,,98.0,89.0,95.0,100.0,97.0,94.0,0.108,0.157,-1.4,-1.71,92.8,95.6,0.412,0.588,0.105,0.181,0.325,0.307,0.308,0.577,0.169,,,,,,,,,,,,,,,,,,
2024-08-24,746108,Single,single,False,691406,477132,Junior Caminero,Clayton Kershaw,1,93307c6e-96ad-4564-b687-70b657b77513,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,0.344,0.442,0.161,0.023,-2.18,0.26,2.44,3.89,89.9,84.2,86.0,72.2,0.412,0.5,0.082,0.268,0.393,0.248,0.143,0.19,0.342,,,,,,,,,,0.006,,,-2.47,,90.2,,,,,,,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.333,0.333,0.333,,,,,,,,,
2024-08-24,746108,Pop Out,field_out,True,691406,477132,Junior Caminero,Clayton Kershaw,0,7265a36d-3162-43cd-bea9-d887a288f3ce,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,0.344,0.442,0.161,0.023,-2.18,0.26,2.44,3.89,89.9,84.2,86.0,72.2,0.412,0.5,0.082,0.268,0.393,0.248,0.143,0.19,0.342,,,,,,,,,,0.006,,,-2.47,,90.2,,,,,,,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.333,0.333,0.333,,,,,,,,,
2024-08-24,746108,Single,single,False,691406,477132,Junior Caminero,Clayton Kershaw,0,8644b852-4867-4d0a-a3fc-714a5ee632fb,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,0.344,0.442,0.161,0.023,-2.18,0.26,2.44,3.89,89.9,84.2,86.0,72.2,0.412,0.5,0.082,0.268,0.393,0.248,0.143,0.19,0.342,,,,,,,,,,0.006,,,-2.47,,90.2,,,,,,,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.333,0.333,0.333,,,,,,,,,
2024-08-24,746108,Fielders Choice Out,fielders_choice_out,True,691406,595014,Junior Caminero,Blake Treinen,1,62acb9bf-5d02-44b7-84a1-6bf7952931bb,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,,,,73.0,107.0,101.0,134.0,101.0,109.0,0.106,0.362,,,0.8,1.46,,,94.1,,83.8,,0.182,0.273,0.143,0.161,0.232,0.516,,,,,,,77.0,102.0,103.0,36.0,103.0,99.0,0.35,0.182,-1.33,-0.73,90.8,94.5,0.25,0.417,0.151,,,,0.375,0.875,0.182,,,,,,,,,,,,,,,,,,
2024-08-24,746108,Home Run,home_run,False,691406,623465,Junior Caminero,Evan Phillips,0,dee088a9-450d-4bfe-8c94-96e9157ab2d6,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,143.0,104.0,116.0,0.348,0.387,,,1.5,0.54,,,96.3,,84.9,,0.2,0.275,0.383,,,,,,,,,,98.0,89.0,95.0,100.0,97.0,94.0,0.108,0.157,-1.4,-1.71,92.8,95.6,0.412,0.588,0.105,0.181,0.325,0.307,0.308,0.577,0.169,,,,,,,,,,,,,,,,,,
2024-08-25,746106,Groundout,field_out,True,691406,694813,Junior Caminero,Gavin Stone,0,a44d1e26-74dc-49ad-99fc-b3345a7360ec,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,132.0,111.0,117.0,0.247,0.164,0.041,0.265,0.44,1.03,1.43,0.98,94.9,87.4,88.7,83.4,0.235,0.378,0.163,0.241,0.322,0.354,0.286,0.357,0.179,0.177,0.338,0.37,98.0,103.0,98.0,80.0,101.0,94.0,0.228,0.055,0.67,-0.84,92.3,95.3,0.318,0.515,0.138,0.182,0.182,0.143,0.32,0.48,0.183,,,,,,,,,,,,,,,,,,
2024-08-25,746106,Groundout,field_out,True,691406,694813,Junior Caminero,Gavin Stone,1,8183243b-51dd-4be8-8b52-6d37eecf73ff,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,132.0,111.0,117.0,0.247,0.164,0.041,0.265,0.44,1.03,1.43,0.98,94.9,87.4,88.7,83.4,0.235,0.378,0.163,0.241,0.322,0.354,0.286,0.357,0.179,0.177,0.338,0.37,98.0,103.0,98.0,80.0,101.0,94.0,0.228,0.055,0.67,-0.84,92.3,95.3,0.318,0.515,0.138,0.182,0.182,0.143,0.32,0.48,0.183,,,,,,,,,,,,,,,,,,
2024-08-25,746106,Double,double,False,691406,694813,Junior Caminero,Gavin Stone,0,86df31f1-ec16-4d78-a0a6-70cff8232dcb,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,132.0,111.0,117.0,0.247,0.164,0.041,0.265,0.44,1.03,1.43,0.98,94.9,87.4,88.7,83.4,0.235,0.378,0.163,0.241,0.322,0.354,0.286,0.357,0.179,0.177,0.338,0.37,98.0,103.0,98.0,80.0,101.0,94.0,0.228,0.055,0.67,-0.84,92.3,95.3,0.318,0.515,0.138,0.182,0.182,0.143,0.32,0.48,0.183,,,,,,,,,,,,,,,,,,
2024-08-25,746106,Pop Out,field_out,True,691406,595014,Junior Caminero,Blake Treinen,0,ad9cffb5-d4d7-4b51-a212-9544984f63d0,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,,,,73.0,107.0,101.0,134.0,101.0,109.0,0.106,0.362,,,0.8,1.46,,,94.1,,83.8,,0.182,0.273,0.143,0.161,0.232,0.516,,,,,,,77.0,102.0,103.0,36.0,103.0,99.0,0.35,0.182,-1.33,-0.73,90.8,94.5,0.25,0.417,0.151,,,,0.375,0.875,0.182,,,,,,,,,,,,,,,,,,
2024-08-26,745215,Strikeout,strikeout,True,691406,682243,Junior Caminero,Bryce Miller,0,356bd781-cfc0-4242-9769-a0a607e3eb27,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,,,,123.0,103.0,108.0,122.0,96.0,101.0,0.433,0.164,,,1.57,-0.65,,,95.1,,84.3,,0.19,0.365,0.268,0.219,0.563,0.243,0.238,0.333,0.4,,,,99.0,102.0,99.0,87.0,84.0,88.0,0.177,0.021,-0.88,1.7,91.9,94.7,0.248,0.347,0.09,0.275,0.475,0.134,0.286,0.429,0.19,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,91.0,104.0,111.0,0.037,-0.41,85.2,,,
2024-08-26,745215,Groundout,field_out,True,691406,682243,Junior Caminero,Bryce Miller,0,2e3b65ac-0c22-4d83-928a-2cf44df8816c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,,,,123.0,103.0,108.0,122.0,96.0,101.0,0.433,0.164,,,1.57,-0.65,,,95.1,,84.3,,0.19,0.365,0.268,0.219,0.563,0.243,0.238,0.333,0.4,,,,99.0,102.0,99.0,87.0,84.0,88.0,0.177,0.021,-0.88,1.7,91.9,94.7,0.248,0.347,0.09,0.275,0.475,0.134,0.286,0.429,0.19,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,91.0,104.0,111.0,0.037,-0.41,85.2,,,
2024-08-26,745215,Strikeout,strikeout,True,691406,682243,Junior Caminero,Bryce Miller,0,db5a1e19-fbc6-48a2-bf5a-72bf36e2aeda,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,,,,123.0,103.0,108.0,122.0,96.0,101.0,0.433,0.164,,,1.57,-0.65,,,95.1,,84.3,,0.19,0.365,0.268,0.219,0.563,0.243,0.238,0.333,0.4,,,,99.0,102.0,99.0,87.0,84.0,88.0,0.177,0.021,-0.88,1.7,91.9,94.7,0.248,0.347,0.09,0.275,0.475,0.134,0.286,0.429,0.19,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,91.0,104.0,111.0,0.037,-0.41,85.2,,,
2024-08-27,745213,Strikeout,strikeout,True,691406,669302,Junior Caminero,Logan Gilbert,0,8d55b9c3-d467-4348-813d-e7aeaa9f30b9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,0.319,0.317,0.105,,1.51,1.74,0.87,,96.4,,88.3,83.1,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,79.0,101.0,86.0,118.0,103.0,102.0,0.008,0.119,0.86,-0.91,92.2,94.7,,,,,,,0.237,0.412,0.27,106.0,95.0,100.0,0.131,0.97,84.2,0.105,0.184,0.479,,,,,,,,,
2024-08-27,745213,Strikeout,strikeout,True,691406,669302,Junior Caminero,Logan Gilbert,0,9f14b0aa-6150-4f99-88f5-fb9e1f0d85b7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,0.319,0.317,0.105,,1.51,1.74,0.87,,96.4,,88.3,83.1,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,79.0,101.0,86.0,118.0,103.0,102.0,0.008,0.119,0.86,-0.91,92.2,94.7,,,,,,,0.237,0.412,0.27,106.0,95.0,100.0,0.131,0.97,84.2,0.105,0.184,0.479,,,,,,,,,
2024-08-27,745213,Single,single,False,691406,669302,Junior Caminero,Logan Gilbert,1,d7271ada-d2a8-4062-80d1-ed2893ed688c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,0.319,0.317,0.105,,1.51,1.74,0.87,,96.4,,88.3,83.1,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,79.0,101.0,86.0,118.0,103.0,102.0,0.008,0.119,0.86,-0.91,92.2,94.7,,,,,,,0.237,0.412,0.27,106.0,95.0,100.0,0.131,0.97,84.2,0.105,0.184,0.479,,,,,,,,,
2024-08-27,745213,Strikeout,strikeout,True,691406,676092,Junior Caminero,Collin Snider,0,2f0fcd10-45dc-4122-87e7-ea33bece8520,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,,,,117.0,101.0,94.0,117.0,106.0,114.0,0.368,0.387,,,2.57,0.32,,,94.0,,82.4,,0.158,0.211,0.372,,,,,,,,,,46.0,116.0,89.0,114.0,104.0,94.0,0.055,0.19,-1.37,8.87,89.9,94.6,0.0,0.0,0.071,0.227,0.409,0.313,0.375,0.542,0.267,,,,,,,,,,,,,,,,,,
2024-08-28,745211,Triple,triple,False,691406,622491,Junior Caminero,Luis Castillo,0,f51a1b61-b0a6-4091-878c-d3e73bd47dcb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,,,,121.0,105.0,103.0,74.0,107.0,109.0,0.453,0.225,,0.146,1.0,0.65,,-1.55,95.6,88.1,85.7,,0.204,0.365,0.278,0.206,0.366,0.353,,,,0.292,0.531,0.252,100.0,102.0,98.0,,,,0.176,,,-0.33,,95.6,0.294,0.455,0.103,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745211,Forceout,force_out,True,691406,622491,Junior Caminero,Luis Castillo,1,5197ef12-cc32-4b54-bfde-4d2bc66de889,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,,,,121.0,105.0,103.0,74.0,107.0,109.0,0.453,0.225,,0.146,1.0,0.65,,-1.55,95.6,88.1,85.7,,0.204,0.365,0.278,0.206,0.366,0.353,,,,0.292,0.531,0.252,100.0,102.0,98.0,,,,0.176,,,-0.33,,95.6,0.294,0.455,0.103,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745211,Pop Out,field_out,True,691406,622491,Junior Caminero,Luis Castillo,0,b0ea7af7-a132-416a-8b44-7ce637920630,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,,,,121.0,105.0,103.0,74.0,107.0,109.0,0.453,0.225,,0.146,1.0,0.65,,-1.55,95.6,88.1,85.7,,0.204,0.365,0.278,0.206,0.366,0.353,,,,0.292,0.531,0.252,100.0,102.0,98.0,,,,0.176,,,-0.33,,95.6,0.294,0.455,0.103,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745211,Groundout,field_out,True,691406,676092,Junior Caminero,Collin Snider,0,cd8eb4f1-ce96-4039-b81a-a25d657a0331,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,,,,117.0,101.0,94.0,117.0,106.0,114.0,0.368,0.387,,,2.57,0.32,,,94.0,,82.4,,0.158,0.211,0.372,,,,,,,,,,46.0,116.0,89.0,114.0,104.0,94.0,0.055,0.19,-1.37,8.87,89.9,94.6,0.0,0.0,0.071,0.227,0.409,0.313,0.375,0.542,0.267,,,,,,,,,,,,,,,,,,
2024-08-30,745052,Fielders Choice Out,fielders_choice_out,True,691406,527048,Junior Caminero,Martín Pérez,1,f17044d6-49c8-48f9-adfc-d7c2ddaf2823,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,72.0,108.0,99.0,70.0,101.0,96.0,56.0,93.0,89.0,70.0,111.0,119.0,0.052,0.001,0.144,0.225,-6.83,-51.03,0.85,-1.6,91.4,83.4,82.8,77.9,0.429,0.762,0.024,,,,0.237,0.305,0.289,0.286,0.468,0.35,79.0,101.0,95.0,69.0,102.0,93.0,0.356,0.223,-1.04,0.52,88.1,90.8,0.281,0.399,0.096,,,,0.302,0.625,0.199,,,,,,,,,,,,,,,,,,
2024-08-30,745052,Groundout,field_out,True,691406,527048,Junior Caminero,Martín Pérez,0,edc8b9e6-1265-4553-ba2b-1e01abbdc705,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,72.0,108.0,99.0,70.0,101.0,96.0,56.0,93.0,89.0,70.0,111.0,119.0,0.052,0.001,0.144,0.225,-6.83,-51.03,0.85,-1.6,91.4,83.4,82.8,77.9,0.429,0.762,0.024,,,,0.237,0.305,0.289,0.286,0.468,0.35,79.0,101.0,95.0,69.0,102.0,93.0,0.356,0.223,-1.04,0.52,88.1,90.8,0.281,0.399,0.096,,,,0.302,0.625,0.199,,,,,,,,,,,,,,,,,,
2024-08-30,745052,Grounded Into DP,grounded_into_double_play,True,691406,527048,Junior Caminero,Martín Pérez,1,8f11a6bf-6143-4c36-9f15-0b4ccf217b6b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,72.0,108.0,99.0,70.0,101.0,96.0,56.0,93.0,89.0,70.0,111.0,119.0,0.052,0.001,0.144,0.225,-6.83,-51.03,0.85,-1.6,91.4,83.4,82.8,77.9,0.429,0.762,0.024,,,,0.237,0.305,0.289,0.286,0.468,0.35,79.0,101.0,95.0,69.0,102.0,93.0,0.356,0.223,-1.04,0.52,88.1,90.8,0.281,0.399,0.096,,,,0.302,0.625,0.199,,,,,,,,,,,,,,,,,,
2024-08-30,745052,Strikeout,strikeout,True,691406,669308,Junior Caminero,Sean Reynolds,0,6a8b8f48-9bc3-4e3b-8c64-769ff55f74cb,669308.0,seanreynolds,Reynolds,Right,Sean Reynolds,SDP,0.82,1.87,11.0,97.0,129.0,104.0,0.619,17.18,4.09,8.18,0.0,0.8,0.5,0.136,0.227,0.182,0.36,81.0,109.0,116.0,,,,122.0,95.0,100.0,138.0,96.0,119.0,0.489,0.458,,0.053,1.18,1.1,,-14.29,96.9,90.5,87.9,,0.211,0.263,0.354,0.15,0.15,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,745052,Strikeout,strikeout,True,691406,669093,Junior Caminero,Jeremiah Estrada,0,7a8781ca-7891-486a-991d-a9482ceac91c,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,3.19,2.81,53.2,99.0,143.0,107.0,0.639,14.25,3.52,6.71,0.67,0.73,0.254,0.356,0.186,0.314,0.444,,,,,,,162.0,101.0,110.0,115.0,97.0,102.0,0.576,0.226,,,1.27,0.65,,,97.1,,89.8,,0.198,0.321,0.344,0.262,0.286,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,98.0,105.0,0.198,0.6,83.6,0.157,0.255,0.523,,,,,,,,,
2024-08-31,745050,Walk,walk,False,691406,681190,Junior Caminero,Randy Vásquez,0,9f439ff8-8252-476a-8cbc-d56fce0b1d48,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,5.18,6.2,92.0,102.0,107.0,101.0,0.837,5.67,2.74,11.54,1.27,1.04,0.204,0.39,0.186,0.333,0.437,98.0,99.0,96.0,125.0,103.0,106.0,92.0,103.0,100.0,135.0,101.0,110.0,0.292,0.102,0.199,0.121,-0.65,-0.26,-0.43,-4.03,94.3,88.6,82.3,82.2,0.315,0.483,0.228,,,,0.238,0.429,0.239,0.38,0.64,0.099,105.0,102.0,98.0,107.0,99.0,95.0,0.157,0.129,1.99,-2.27,90.3,94.2,0.446,0.595,0.112,0.239,0.413,0.247,0.24,0.36,0.157,,,,,,,,,,,,,,,,,,
2024-08-31,745050,Home Run,home_run,False,691406,681190,Junior Caminero,Randy Vásquez,1,0a00f52e-045f-43bb-b820-1818f579276f,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,5.18,6.2,92.0,102.0,107.0,101.0,0.837,5.67,2.74,11.54,1.27,1.04,0.204,0.39,0.186,0.333,0.437,98.0,99.0,96.0,125.0,103.0,106.0,92.0,103.0,100.0,135.0,101.0,110.0,0.292,0.102,0.199,0.121,-0.65,-0.26,-0.43,-4.03,94.3,88.6,82.3,82.2,0.315,0.483,0.228,,,,0.238,0.429,0.239,0.38,0.64,0.099,105.0,102.0,98.0,107.0,99.0,95.0,0.157,0.129,1.99,-2.27,90.3,94.2,0.446,0.595,0.112,0.239,0.413,0.247,0.24,0.36,0.157,,,,,,,,,,,,,,,,,,
2024-08-31,745050,Pop Out,field_out,True,691406,681190,Junior Caminero,Randy Vásquez,0,22318ba9-60ea-4014-aac4-f786e41bd56a,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,5.18,6.2,92.0,102.0,107.0,101.0,0.837,5.67,2.74,11.54,1.27,1.04,0.204,0.39,0.186,0.333,0.437,98.0,99.0,96.0,125.0,103.0,106.0,92.0,103.0,100.0,135.0,101.0,110.0,0.292,0.102,0.199,0.121,-0.65,-0.26,-0.43,-4.03,94.3,88.6,82.3,82.2,0.315,0.483,0.228,,,,0.238,0.429,0.239,0.38,0.64,0.099,105.0,102.0,98.0,107.0,99.0,95.0,0.157,0.129,1.99,-2.27,90.3,94.2,0.446,0.595,0.112,0.239,0.413,0.247,0.24,0.36,0.157,,,,,,,,,,,,,,,,,,
2024-08-31,745050,Groundout,field_out,True,691406,689690,Junior Caminero,Alek Jacob,0,bc620de9-d18b-4590-a2f6-fab2220ff98d,689690.0,alekjacob,Jacob,Right,Alek Jacob,SDP,2.84,1.94,12.2,101.0,85.0,102.0,0.679,12.79,1.42,4.97,0.71,0.64,0.185,0.444,0.222,0.148,0.42,84.0,102.0,102.0,,,,97.0,96.0,89.0,104.0,103.0,109.0,0.215,0.155,,0.31,0.1,4.83,,1.03,87.2,74.5,72.6,,0.143,0.357,0.5,,,,,,,0.176,0.294,0.406,69.0,103.0,106.0,,,,0.32,,,1.91,,86.5,0.2,0.2,0.118,0.125,0.125,0.286,,,,,,,,,,,,,,,,,,,,,
