date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-03-30,747221,Grounded Into DP,grounded_into_double_play,True,672515,596295,Gabriel Moreno,Austin Gomber,1,3485358e-7394-4123-972b-da9ee7d45b02,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,747221,Groundout,field_out,True,672515,663567,Gabriel Moreno,Peter Lambert,0,e9d8210a-c994-4f14-9440-76bc3811faee,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,,,,,,,0.032,0.382,,0.306,,0.228,-0.75,,-1.55,0.45,,0.42,94.5,,86.9,93.8,85.8,,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,0.182,0.182,0.316,,,,0.333,0.333,0.0,80.0,96.0,95.0,0.052,-5.77,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,747221,Flyout,field_out,True,672515,683232,Gabriel Moreno,Nick Mears,0,bbc9104a-4230-46db-a57c-244541401b99,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,138.0,98.0,105.0,,,,111.0,99.0,103.0,,,,,,,,0.603,,0.19,,,1.1,,,-0.05,,,96.7,,,,86.4,,0.242,0.319,0.192,0.372,0.535,0.288,,,,0.257,0.343,0.522,,,,,,,127.0,100.0,110.0,0.207,-3.59,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,747218,Pop Out,field_out,True,672515,661563,Gabriel Moreno,Luis Gil,0,116e99c5-aeda-498f-9ddb-d962a0fa026a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,,,,,,,0.519,,0.194,,0.287,0.69,,,2.08,,0.38,96.7,,91.7,,87.6,,0.184,0.337,0.294,,,,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,747218,Groundout,field_out,True,672515,661563,Gabriel Moreno,Luis Gil,0,d33ac450-6fa9-48c2-bf2d-12e59fcf2ea4,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,,,,,,,0.519,,0.194,,0.287,0.69,,,2.08,,0.38,96.7,,91.7,,87.6,,0.184,0.337,0.294,,,,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,747218,Triple,triple,False,672515,596133,Gabriel Moreno,Luke Weaver,0,ab97d50f-c749-4321-9d8a-c0de346a2828,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,,,,119.0,75.0,96.0,108.0,98.0,103.0,,0.444,0.28,,0.012,0.264,1.14,1.38,,,2.43,1.5,95.4,91.2,88.4,,,83.3,0.171,0.3,0.28,,,,0.138,0.241,0.44,,,,0.18,0.443,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,747218,Flyout,field_out,True,672515,624647,Gabriel Moreno,Victor González,0,586a0b53-8ae3-4175-95c0-44773c0ce587,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,94.0,86.0,77.0,89.0,91.0,101.0,,,,,,,0.479,,,0.285,,0.236,,,1.44,0.59,,-0.11,,,86.2,93.3,85.9,,,,,,,,0.136,0.455,0.231,0.071,0.071,0.175,,,,0.2,0.289,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,747220,Single,single,False,672515,641482,Gabriel Moreno,Nestor Cortes,1,288b9e2f-3800-4cce-9113-c13593e12ea6,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,,,,109.0,100.0,103.0,0.009,0.455,0.298,0.163,,0.075,-0.19,1.48,2.16,0.14,,-2.51,91.9,87.2,83.2,89.9,78.1,,0.247,0.489,0.219,,,,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,747220,Flyout,field_out,True,672515,641482,Gabriel Moreno,Nestor Cortes,0,c2f0aa0c-aaa9-4580-8995-74e204834789,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,,,,109.0,100.0,103.0,0.009,0.455,0.298,0.163,,0.075,-0.19,1.48,2.16,0.14,,-2.51,91.9,87.2,83.2,89.9,78.1,,0.247,0.489,0.219,,,,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,747220,Walk,walk,False,672515,641482,Gabriel Moreno,Nestor Cortes,0,5302da8d-a731-412e-bf0c-d8361fbde4c8,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,,,,109.0,100.0,103.0,0.009,0.455,0.298,0.163,,0.075,-0.19,1.48,2.16,0.14,,-2.51,91.9,87.2,83.2,89.9,78.1,,0.247,0.489,0.219,,,,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,747220,Strikeout,strikeout,True,672515,664776,Gabriel Moreno,Jake Cousins,0,4af5580d-a672-4bf0-9476-18cfcb657daf,664776.0,jakecousins,Cousins,Right,Jake Cousins,NYY,1.35,3.67,13.1,96.0,118.0,104.0,0.713,12.83,4.05,4.73,0.68,0.75,0.214,0.393,0.143,0.25,0.423,,,,91.0,81.0,81.0,92.0,91.0,88.0,132.0,99.0,112.0,,,,,,,0.329,0.018,,0.653,,,-29.34,,-2.43,4.61,,,95.0,,,95.0,81.8,,,,,,,,,,,0.083,0.083,0.412,,,,0.3,0.7,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,747219,Intent Walk,intent_walk,False,672515,657571,Gabriel Moreno,Caleb Ferguson,1,07472196-0866-1033-000c-f08cd117d70a,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,,,,89.0,108.0,102.0,0.056,0.548,0.28,0.004,,,-0.82,2.27,-6.72,-2.71,,,93.7,88.7,,93.6,79.1,,0.284,0.554,0.217,,,,,,,,,,0.067,0.067,0.424,1.0,1.0,0.429,67.0,96.0,95.0,0.113,-1.56,80.9,,,,,,,,,,0.357,0.429,0.296,,,,,,,,,,,,,,,,,,
2024-04-05,747143,Groundout,field_out,True,672515,675911,Gabriel Moreno,Spencer Strider,0,df6f2310-0426-428e-ac87-f340dea2287a,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,122.0,112.0,122.0,,,,102.0,107.0,110.0,,,,,,,,0.511,,0.32,,0.045,-2.03,,,0.29,,2.72,96.3,,85.3,,85.3,,0.389,0.611,0.17,0.333,0.333,0.6,,,,0.143,0.429,0.586,,,,,,,134.0,79.0,80.0,0.124,-2.69,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,747143,Flyout,field_out,True,672515,675911,Gabriel Moreno,Spencer Strider,0,9bfcfce5-183c-44a7-b7e5-a024408a8d93,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,122.0,112.0,122.0,,,,102.0,107.0,110.0,,,,,,,,0.511,,0.32,,0.045,-2.03,,,0.29,,2.72,96.3,,85.3,,85.3,,0.389,0.611,0.17,0.333,0.333,0.6,,,,0.143,0.429,0.586,,,,,,,134.0,79.0,80.0,0.124,-2.69,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,747143,Forceout,force_out,True,672515,445926,Gabriel Moreno,Jesse Chavez,1,b5b8c3d5-537c-4683-bce5-97cd26d489fc,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,,,,84.0,102.0,97.0,0.263,,0.523,0.011,,0.112,,1.99,-0.24,-4.71,,-2.0,,88.8,85.2,90.7,81.8,,,,,0.214,0.286,0.267,0.3,0.55,0.111,0.333,0.667,0.25,0.162,0.257,0.196,0.282,0.538,0.121,93.0,96.0,96.0,0.092,0.54,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,747143,Groundout,field_out,True,672515,607481,Gabriel Moreno,Aaron Bummer,0,4ae04238-9fc2-45cb-8383-11160b7b53a1,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,,,,74.0,96.0,87.0,0.442,0.061,0.082,0.365,,0.01,0.31,-4.51,-0.01,0.74,,1.71,93.9,87.4,85.3,93.3,82.2,,0.2,0.3,0.211,0.0,0.0,0.167,,,,0.224,0.245,0.398,0.385,0.692,0.235,0.37,0.463,0.116,123.0,99.0,103.0,0.039,-1.73,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,747143,Walk,walk,False,672515,572955,Gabriel Moreno,Pierce Johnson,0,320fd250-d823-465f-a2c7-d17f12f9319d,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,,,,104.0,33.0,39.0,,0.191,0.022,,,,-0.29,-0.7,,,,,95.5,92.2,,,,,0.2,0.2,0.188,0.228,0.347,0.328,,,,,,,,,,,,,152.0,106.0,111.0,0.787,0.86,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,747140,Forceout,force_out,True,672515,608331,Gabriel Moreno,Max Fried,1,5fdd9521-3ad5-4fe7-bfae-4bd02495dd1e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,0.119,,0.145,0.76,-0.23,1.8,0.7,,1.72,93.8,89.3,86.1,93.7,82.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.25,0.25,0.296,0.308,0.308,0.313,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,747140,Single,single,False,672515,608331,Gabriel Moreno,Max Fried,0,0127592c-1317-4a47-affd-a06d31b4253f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,0.119,,0.145,0.76,-0.23,1.8,0.7,,1.72,93.8,89.3,86.1,93.7,82.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.25,0.25,0.296,0.308,0.308,0.313,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,747140,Fielders Choice,fielders_choice,False,672515,608331,Gabriel Moreno,Max Fried,1,38e0059a-52a4-4eb5-8334-0697b2f08969,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,0.119,,0.145,0.76,-0.23,1.8,0.7,,1.72,93.8,89.3,86.1,93.7,82.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.25,0.25,0.296,0.308,0.308,0.313,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,747140,Flyout,field_out,True,672515,669276,Gabriel Moreno,Dylan Lee,0,85de365e-be25-412b-a147-f333bad95f5f,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,89.0,103.0,101.0,,,,102.0,104.0,109.0,,,,,,,,0.357,,0.509,,0.135,-0.52,,,1.92,,1.55,92.1,,85.6,,84.0,,0.319,0.574,0.124,,,,0.227,0.227,0.39,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,747140,Groundout,field_out,True,672515,628452,Gabriel Moreno,Raisel Iglesias,0,6fd30117-fe56-4046-952e-5c14163bb7b2,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,116.0,116.0,111.0,103.0,103.0,103.0,107.0,91.0,90.0,131.0,105.0,116.0,,,,,,,0.205,0.28,,0.173,,0.342,2.86,,3.32,-1.01,,2.6,95.3,,89.4,95.3,84.3,,0.167,0.306,0.213,,,,0.163,0.245,0.361,0.25,0.35,0.395,,,,0.105,0.105,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,747141,Walk,walk,False,672515,554431,Gabriel Moreno,Tyler Matzek,0,b90899e5-7aad-47f4-831b-cf175ff975b6,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,101.0,96.0,95.0,,,,101.0,102.0,105.0,,,,63.0,-57.0,-60.0,,0.67,0.006,0.324,,,-3.94,-3.42,,-0.07,,,93.6,89.8,,,83.3,,0.414,0.793,0.129,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
