date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-07-08,746208,Strikeout,strikeout,True,669374,570632,Keston Hiura,José Ureña,0,f6927bf7-92ad-4e0e-b970-0d6ec298ad1d,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,,0.174,-2.63,1.6,-0.1,,-0.43,96.2,88.7,95.9,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,0.234,0.298,0.101,0.238,0.548,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,746208,Strikeout,strikeout,True,669374,600917,Keston Hiura,José Leclerc,0,82f1d730-4658-4607-87c5-e03b90025c94,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,,,,107.0,89.0,97.0,78.0,88.0,81.0,119.0,103.0,104.0,0.046,0.352,0.33,,0.105,0.85,2.9,1.16,,-0.04,95.1,88.1,94.8,81.9,,0.128,0.277,0.311,0.193,0.298,0.504,0.2,0.2,0.143,0.111,0.111,0.556,,,,0.167,-0.6,90.0,134.0,94.0,99.0,,,,,,,,,,0.227,0.364,0.259,,,,,,
2024-07-09,746206,Lineout,field_out,True,669374,453286,Keston Hiura,Max Scherzer,0,5caefde6-32b9-455d-b59a-fe762afdb673,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,,,,108.0,108.0,106.0,,0.451,0.213,0.144,0.11,1.51,,0.43,-3.57,-1.54,92.7,83.1,,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,,,,0.167,0.5,0.227,0.333,0.75,0.318,0.082,2.74,86.7,116.0,120.0,103.0,,,,,,,,,,0.267,0.333,0.16,,,,,,
2024-07-09,746206,Groundout,field_out,True,669374,453286,Keston Hiura,Max Scherzer,0,8f16f990-a700-441c-894c-5095e5fb7a79,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,,,,108.0,108.0,106.0,,0.451,0.213,0.144,0.11,1.51,,0.43,-3.57,-1.54,92.7,83.1,,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,,,,0.167,0.5,0.227,0.333,0.75,0.318,0.082,2.74,86.7,116.0,120.0,103.0,,,,,,,,,,0.267,0.333,0.16,,,,,,
2024-07-09,746206,Groundout,field_out,True,669374,453286,Keston Hiura,Max Scherzer,0,ac921b4f-3a67-4e1e-bd13-7c990a61680c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,,,,108.0,108.0,106.0,,0.451,0.213,0.144,0.11,1.51,,0.43,-3.57,-1.54,92.7,83.1,,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,,,,0.167,0.5,0.227,0.333,0.75,0.318,0.082,2.74,86.7,116.0,120.0,103.0,,,,,,,,,,0.267,0.333,0.16,,,,,,
2024-07-11,746204,Strikeout,strikeout,True,669374,660825,Keston Hiura,Eduard Bazardo,0,748df762-9cad-45f9-96b4-b622672ee014,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,6.62,2.9,17.2,99.0,109.0,101.0,0.728,10.7,4.08,5.6,1.02,1.83,0.1,0.5,0.075,0.3,0.362,,,,,,,87.0,91.0,90.0,96.0,95.0,91.0,127.0,105.0,112.0,0.198,0.276,0.447,,,-0.31,1.73,1.24,,,94.4,,94.1,83.0,,0.25,0.5,0.257,0.207,0.31,0.328,0.091,0.182,0.111,,,,,,,,,,,,,116.0,101.0,102.0,0.078,2.36,90.9,0.125,0.125,0.545,,,,,,,,,
2024-07-13,746202,Groundout,field_out,True,669374,669923,Keston Hiura,George Kirby,1,35377b94-b631-40b2-9db0-b331d67e752b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,,1.58,1.79,0.55,,,95.8,,95.8,87.1,,0.196,0.35,0.304,0.253,0.391,0.28,0.256,0.35,0.097,,,,0.333,0.5,0.323,0.006,0.82,92.3,97.0,99.0,93.0,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,121.0,111.0,115.0,0.075,-2.88,83.1
2024-07-13,746202,Groundout,field_out,True,669374,669923,Keston Hiura,George Kirby,0,a220c11b-9d91-474f-a08d-d54a31c65a13,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,,1.58,1.79,0.55,,,95.8,,95.8,87.1,,0.196,0.35,0.304,0.253,0.391,0.28,0.256,0.35,0.097,,,,0.333,0.5,0.323,0.006,0.82,92.3,97.0,99.0,93.0,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,121.0,111.0,115.0,0.075,-2.88,83.1
2024-07-13,746202,Groundout,field_out,True,669374,608723,Keston Hiura,Austin Voth,0,910e9dee-7605-41eb-bc51-e36624faf1a8,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,,,,95.0,98.0,99.0,89.0,102.0,99.0,,,,113.0,97.0,102.0,,0.243,0.28,0.153,,2.04,,-0.04,2.5,,93.6,,,81.2,75.4,0.156,0.25,0.227,0.171,0.488,0.256,,,,,,,0.125,0.125,0.405,0.324,0.62,89.1,101.0,102.0,95.0,,,,,,,,,,0.256,0.465,0.307,,,,,,
2024-07-14,746201,Strikeout,strikeout,True,669374,669302,Keston Hiura,Logan Gilbert,0,97b52601-a91f-4ce5-84a8-96190cb414ea,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,0.154,0.282,0.324,0.149,0.97,92.2,119.0,102.0,101.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,0.232,0.435,0.255,,,,,,
2024-07-14,746201,Groundout,field_out,True,669374,669302,Keston Hiura,Logan Gilbert,0,0c852456-59d4-4d38-8b17-581b1af3806a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,0.154,0.282,0.324,0.149,0.97,92.2,119.0,102.0,101.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,0.232,0.435,0.255,,,,,,
2024-07-14,746201,Strikeout,strikeout,True,669374,608723,Keston Hiura,Austin Voth,0,2171838c-6b32-4cf9-81f1-a0f4182386d6,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,,,,95.0,98.0,99.0,89.0,102.0,99.0,,,,113.0,97.0,102.0,,0.243,0.28,0.153,,2.04,,-0.04,2.5,,93.6,,,81.2,75.4,0.156,0.25,0.227,0.171,0.488,0.256,,,,,,,0.125,0.125,0.405,0.324,0.62,89.1,101.0,102.0,95.0,,,,,,,,,,0.256,0.465,0.307,,,,,,
2024-07-19,745640,Strikeout,strikeout,True,669374,676664,Keston Hiura,JP Sears,1,93a319f8-87a8-4892-958e-c568585c5bbe,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745640,Strikeout,strikeout,True,669374,676664,Keston Hiura,JP Sears,0,2096fc18-87c8-4f14-85d1-43649c1963c9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745640,Strikeout,strikeout,True,669374,621053,Keston Hiura,Tyler Ferguson,0,4ae7ae55-dee0-463b-870a-2e8fd9688fe9,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,,,,125.0,105.0,104.0,77.0,97.0,98.0,101.0,101.0,110.0,0.203,0.369,0.256,,0.025,-0.15,6.05,-1.59,,3.97,95.3,88.3,94.6,84.1,,0.222,0.444,0.271,0.263,0.579,0.211,0.067,0.067,0.115,,,,,,,0.147,-2.87,90.5,107.0,96.0,100.0,,,,,,,,,,0.667,1.0,0.235,,,,,,
2024-07-19,745640,Groundout,field_out,True,669374,671305,Keston Hiura,Michel Otañez,0,187c4b37-dd4c-4deb-a468-f2f7ae5ac366,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,5.79,5.33,4.2,90.0,116.0,96.0,0.723,13.5,9.64,5.79,0.0,1.33,0.0,0.3,0.1,0.3,0.39,,,,,,,135.0,83.0,94.0,75.0,127.0,120.0,87.0,99.0,98.0,0.029,0.61,0.362,,,-1.55,10.93,1.58,,,97.8,,96.5,85.0,,0.25,0.25,0.321,0.143,0.143,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21,745633,Pop Out,field_out,True,669374,519008,Keston Hiura,T.J. McFarland,0,7a5e026d-4bbd-483d-8b8f-3edf4cda26ec,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.74,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,89.0,101.0,101.0,,,,-4.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,0.481,0.005,0.399,,0.113,7.5,1.29,0.24,,-2.62,88.2,81.2,87.9,78.1,,,,,0.256,0.419,0.299,0.275,0.362,0.085,0.235,0.412,0.294,,,,0.002,5.38,82.2,62.0,114.0,74.0,,,,,,,,,,,,,,,,,,
