date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-04-02,746814,Strikeout,strikeout,True,666150,625643,Dominic Fletcher,Reynaldo López,0,922207e5-dcd7-4c8d-80e7-b7243b62c042,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,0.57,0.281,0.039,1.2,,1.06,-4.55,95.4,86.0,,84.7,0.182,0.255,0.413,,,,0.263,0.366,0.175,0.333,0.833,0.333,81.0,100.0,104.0,,,,,0.11,,2.51,,77.0,,,,0.132,0.184,0.343,,,,,,,,,,,,,,,,,,,,,
2024-04-02,746814,Groundout,field_out,True,666150,625643,Dominic Fletcher,Reynaldo López,0,75d6c982-b7d4-4733-bdc6-6699940db2fa,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,0.57,0.281,0.039,1.2,,1.06,-4.55,95.4,86.0,,84.7,0.182,0.255,0.413,,,,0.263,0.366,0.175,0.333,0.833,0.333,81.0,100.0,104.0,,,,,0.11,,2.51,,77.0,,,,0.132,0.184,0.343,,,,,,,,,,,,,,,,,,,,,
2024-04-04,746327,Groundout,field_out,True,666150,607625,Dominic Fletcher,Seth Lugo,0,825a6eb6-71d6-4be4-8402-cf67173334e2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.057,1.99,0.6,-0.63,0.16,92.4,87.5,92.3,85.3,0.278,0.556,0.172,0.278,0.426,0.124,0.183,0.275,0.159,0.2,0.25,0.321,124.0,103.0,112.0,,,,0.026,0.268,0.95,1.06,85.6,79.3,0.091,0.364,0.273,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.22,91.0,0.375,0.375,0.186,,,,,,,0.269,0.365,0.326,,,
2024-04-04,746327,Flyout,field_out,True,666150,607625,Dominic Fletcher,Seth Lugo,0,14b4080c-e54a-4554-8e3f-38fdefd19cb1,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.057,1.99,0.6,-0.63,0.16,92.4,87.5,92.3,85.3,0.278,0.556,0.172,0.278,0.426,0.124,0.183,0.275,0.159,0.2,0.25,0.321,124.0,103.0,112.0,,,,0.026,0.268,0.95,1.06,85.6,79.3,0.091,0.364,0.273,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.22,91.0,0.375,0.375,0.186,,,,,,,0.269,0.365,0.326,,,
2024-04-04,746327,Flyout,field_out,True,666150,607625,Dominic Fletcher,Seth Lugo,0,e5e96b34-a193-4328-ba8e-9018757f8ff9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.057,1.99,0.6,-0.63,0.16,92.4,87.5,92.3,85.3,0.278,0.556,0.172,0.278,0.426,0.124,0.183,0.275,0.159,0.2,0.25,0.321,124.0,103.0,112.0,,,,0.026,0.268,0.95,1.06,85.6,79.3,0.091,0.364,0.273,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.22,91.0,0.375,0.375,0.186,,,,,,,0.269,0.365,0.326,,,
2024-04-04,746327,Strikeout,strikeout,True,666150,543475,Dominic Fletcher,Jordan Lyles,0,a8c8b832-fd6c-4a06-acdc-73083aa0676e,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,KCR,0.0,3.93,5.0,97.0,88.0,92.0,0.711,5.4,3.6,3.6,0.0,0.75,0.286,0.571,0.214,0.571,0.403,75.0,91.0,79.0,65.0,94.0,83.0,78.0,118.0,109.0,111.0,105.0,114.0,0.097,0.264,0.153,0.181,0.16,-4.92,8.02,3.43,90.8,84.4,89.4,80.2,0.0,0.0,0.429,0.333,0.667,0.0,0.25,0.5,0.0,0.0,0.0,0.714,117.0,88.0,91.0,,,,,0.125,,-0.31,,79.9,,,,,,,105.0,106.0,100.0,0.181,3.5,87.6,,,,,,,,,,,,,,,
2024-04-05,746328,Single,single,False,666150,608717,Dominic Fletcher,Chris Stratton,1,bc7ed296-3571-4332-aecc-774b8eba51b1,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,80.0,94.0,89.0,76.0,97.0,97.0,107.0,97.0,101.0,0.119,0.381,0.225,0.072,-0.05,0.21,1.37,1.81,92.0,85.2,91.7,85.9,0.176,0.294,0.172,0.211,0.474,0.179,0.231,0.333,0.25,0.2,0.2,0.4,123.0,98.0,108.0,,,,,0.204,,0.57,,79.2,,,,0.156,0.281,0.322,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746329,Grounded Into DP,grounded_into_double_play,True,666150,608379,Dominic Fletcher,Michael Wacha,1,da29bb70-1573-4036-9b05-c0ecbc1b98b6,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.233,0.101,0.318,-0.61,0.86,-0.72,2.13,93.5,81.4,93.4,84.0,0.3,0.4,0.442,0.214,0.257,0.06,0.321,0.513,0.15,0.18,0.316,0.352,71.0,88.0,91.0,,,,,0.087,,-0.88,,75.0,,,,0.278,0.556,0.138,81.0,96.0,91.0,0.109,-0.79,88.6,0.302,0.442,0.139,,,,,,,,,,,,
2024-04-06,746329,Strikeout,strikeout,True,666150,608379,Dominic Fletcher,Michael Wacha,0,494a7444-c0b6-406c-a453-6533ceffa084,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.233,0.101,0.318,-0.61,0.86,-0.72,2.13,93.5,81.4,93.4,84.0,0.3,0.4,0.442,0.214,0.257,0.06,0.321,0.513,0.15,0.18,0.316,0.352,71.0,88.0,91.0,,,,,0.087,,-0.88,,75.0,,,,0.278,0.556,0.138,81.0,96.0,91.0,0.109,-0.79,88.6,0.302,0.442,0.139,,,,,,,,,,,,
2024-04-06,746329,Walk,walk,False,666150,623433,Dominic Fletcher,Nick Anderson,0,b0f45ea2-affa-4cb1-a94b-acafcbb18fd7,623433.0,nickanderson,"Anderson, N",Right,Nick Anderson,KCR,4.04,5.06,35.2,100.0,88.0,97.0,0.78,7.32,3.79,8.83,1.51,0.98,0.324,0.361,0.102,0.324,0.478,79.0,80.0,86.0,61.0,96.0,87.0,70.0,102.0,95.0,,,,0.269,0.223,,0.052,-4.03,0.61,,-0.82,94.7,87.9,94.8,,,,,0.245,0.429,0.191,0.4,0.8,0.19,,,,113.0,102.0,105.0,,,,,0.455,,0.15,,81.7,,,,0.204,0.352,0.286,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746330,Single,single,False,666150,679525,Dominic Fletcher,Alec Marsh,0,cdc74ad2-533a-4637-8b51-4f2336fa46e8,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.118,0.118,0.355,0.35,0.617,0.096,0.191,0.327,0.231,0.189,0.216,0.163,98.0,106.0,104.0,,,,,0.156,,-1.25,,82.9,,,,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746330,Double,double,False,666150,679525,Dominic Fletcher,Alec Marsh,1,3c1bee40-bc6c-45e7-bc8c-e9f2fb2b4670,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.118,0.118,0.355,0.35,0.617,0.096,0.191,0.327,0.231,0.189,0.216,0.163,98.0,106.0,104.0,,,,,0.156,,-1.25,,82.9,,,,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746330,Hit By Pitch,hit_by_pitch,False,666150,672582,Dominic Fletcher,Angel Zerpa,1,dd6c84e4-e734-43e7-918e-4f23a822eafc,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,0.114,0.75,-0.16,0.58,-3.88,95.4,88.5,96.0,86.3,0.233,0.367,0.176,0.297,0.311,0.13,0.273,0.273,0.146,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746330,Flyout,field_out,True,666150,670167,Dominic Fletcher,John Schreiber,0,eca82857-0327-4f1a-adfb-764e5474e86c,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,,,,,,,,,,,,,,,,91.0,101.0,90.0,0.152,1.36,88.7,0.273,0.364,0.25,,,,,,,,,,,,
2024-04-07,746330,Strikeout,strikeout,True,666150,663704,Dominic Fletcher,James McArthur,0,7a0509e6-f486-4b0c-855e-8fd4953d99ff,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,,4.71,0.76,-0.64,,94.9,,95.1,87.7,0.304,0.522,0.431,0.299,0.448,0.146,0.0,0.0,0.176,,,,138.0,108.0,119.0,,,,,0.338,,-1.94,,83.5,,,,0.308,0.462,0.333,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746654,Double,double,False,666150,663474,Dominic Fletcher,Triston McKenzie,0,8ebab335-948a-48f5-a9f2-2f55748ae554,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.143,0.143,0.376,,,,0.303,0.652,0.103,,,,97.0,102.0,100.0,,,,,0.266,,-0.18,,77.7,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746654,Flyout,field_out,True,666150,663474,Dominic Fletcher,Triston McKenzie,0,d774e747-794a-472a-a672-3e73ea2e1df7,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.143,0.143,0.376,,,,0.303,0.652,0.103,,,,97.0,102.0,100.0,,,,,0.266,,-0.18,,77.7,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746654,Walk,walk,False,666150,682120,Dominic Fletcher,Tim Herrin,1,d8619991-8419-4326-969f-6af9981d26d5,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,97.0,93.0,88.0,106.0,106.0,112.0,116.0,95.0,100.0,0.098,0.254,0.249,,1.69,5.35,0.48,,95.4,,94.0,87.6,0.238,0.381,0.338,0.0,0.0,0.115,0.176,0.206,0.171,,,,105.0,96.0,99.0,,,,,0.398,,1.95,,81.5,,,,0.138,0.224,0.385,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746654,Strikeout,strikeout,True,666150,661403,Dominic Fletcher,Emmanuel Clase,0,f7570ff6-88e3-4260-b4b2-15284e3ce05e,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,123.0,123.0,53.0,,,,142.0,115.0,129.0,,0.005,0.185,,0.15,,1.3,,99.8,,,90.4,0.171,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,104.0,110.0,0.81,3.05,99.3,0.16,0.227,0.239,,,,,,,,,,,,
2024-04-09,746653,Sac Bunt,sac_bunt,True,666150,680704,Dominic Fletcher,Nick Sandlin,1,5b3fb9be-c699-4218-8b6b-e96f5a68a150,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,0.112,0.282,0.394,,0.62,-4.63,-0.32,,92.5,,92.3,79.1,0.214,0.429,0.452,0.333,0.722,0.074,0.188,0.313,0.197,,,,,,,51.0,97.0,84.0,0.212,,5.5,,84.5,,0.034,0.034,0.538,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746653,Double,double,True,666150,605130,Dominic Fletcher,Scott Barlow,1,b8195633-dca8-4db5-922b-eb84c5f99d6a,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,0.099,0.202,0.489,,-0.48,-2.08,1.33,,91.7,,91.7,81.2,0.141,0.203,0.424,0.5,0.667,0.316,0.36,0.52,0.204,,,,149.0,103.0,108.0,,,,,0.209,,-1.56,,77.5,,,,0.175,0.425,0.444,,,,,,,,,,,,,,,,,,,,,
2024-04-10,746655,Single,single,False,666150,676440,Dominic Fletcher,Tanner Bibee,0,3dab676e-5884-4fe7-9920-826bf002f697,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.128,0.223,0.355,,,,0.305,0.524,0.214,0.212,0.353,0.276,119.0,111.0,113.0,,,,,0.118,,-0.54,,81.5,,,,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,
2024-04-10,746655,Groundout,field_out,True,666150,676440,Dominic Fletcher,Tanner Bibee,0,6e75e51e-3cff-4ae7-a275-ac3a9ed2a6e9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.128,0.223,0.355,,,,0.305,0.524,0.214,0.212,0.353,0.276,119.0,111.0,113.0,,,,,0.118,,-0.54,,81.5,,,,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,
