date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,FS_ba,FS_slg,FS_whiff
2024-07-29,746444,Strikeout,strikeout,True,693307,676440,Dillon Dingler,Tanner Bibee,0,ddfd5f0c-a706-4e03-b863-b39cf9af7eb1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,,,,114.0,104.0,112.0,0.0,0.443,0.261,0.185,-0.86,-3.49,1.5,0.44,94.6,82.4,92.5,86.1,0.29,0.496,0.201,0.241,0.402,0.274,,,,0.162,0.269,0.365,120.0,111.0,113.0,,,,,0.11,,-0.6,,81.4,,,,,,,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Groundout,field_out,True,693307,676440,Dillon Dingler,Tanner Bibee,0,72374a72-e429-4880-baac-fc2686c7e75a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,,,,114.0,104.0,112.0,0.0,0.443,0.261,0.185,-0.86,-3.49,1.5,0.44,94.6,82.4,92.5,86.1,0.29,0.496,0.201,0.241,0.402,0.274,,,,0.162,0.269,0.365,120.0,111.0,113.0,,,,,0.11,,-0.6,,81.4,,,,,,,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Double,double,False,693307,676440,Dillon Dingler,Tanner Bibee,1,8b2030ee-f7f5-42cc-991a-0202d0024f0f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,,,,114.0,104.0,112.0,0.0,0.443,0.261,0.185,-0.86,-3.49,1.5,0.44,94.6,82.4,92.5,86.1,0.29,0.496,0.201,0.241,0.402,0.274,,,,0.162,0.269,0.365,120.0,111.0,113.0,,,,,0.11,,-0.6,,81.4,,,,,,,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Walk,walk,False,693307,605130,Dillon Dingler,Scott Barlow,1,d1fe5dd1-440d-4af9-9ca0-863320bc469b,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.3,4.17,52.1,91.0,112.0,92.0,0.68,11.35,5.33,7.39,0.86,1.49,0.198,0.489,0.198,0.252,0.353,,,,80.0,92.0,84.0,84.0,97.0,94.0,122.0,86.0,90.0,0.13,0.206,0.452,,-0.02,1.22,0.42,,91.5,,91.1,81.0,0.333,0.444,0.183,,,,0.296,0.37,0.2,0.181,0.265,0.405,143.0,100.0,106.0,,,,,0.212,,-1.46,,77.3,,,,,,,0.163,0.429,0.443,,,,,,,,,,,,,,,,,,
2024-08-01,746442,Strikeout,strikeout,True,693307,607625,Dillon Dingler,Seth Lugo,0,8ed95ffc-c0c5-4e53-b132-90d403d1005a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,0.194,0.254,0.134,0.062,1.02,0.26,-0.94,1.26,92.2,87.4,92.2,85.4,0.22,0.353,0.157,0.152,0.182,0.347,0.29,0.414,0.134,0.227,0.424,0.206,127.0,101.0,111.0,101.0,97.0,98.0,0.063,0.263,1.03,1.37,90.6,79.3,0.333,0.333,0.184,0.318,0.682,0.135,0.188,0.302,0.34,,,,,,,87.0,102.0,100.0,0.031,0.49,85.7,0.21,0.284,0.293,0.1,0.4,0.342
2024-08-01,746442,Flyout,field_out,True,693307,607625,Dillon Dingler,Seth Lugo,1,f6cb29f5-1f9e-480f-bcec-cfb8060af5dc,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,0.194,0.254,0.134,0.062,1.02,0.26,-0.94,1.26,92.2,87.4,92.2,85.4,0.22,0.353,0.157,0.152,0.182,0.347,0.29,0.414,0.134,0.227,0.424,0.206,127.0,101.0,111.0,101.0,97.0,98.0,0.063,0.263,1.03,1.37,90.6,79.3,0.333,0.333,0.184,0.318,0.682,0.135,0.188,0.302,0.34,,,,,,,87.0,102.0,100.0,0.031,0.49,85.7,0.21,0.284,0.293,0.1,0.4,0.342
2024-08-01,746442,Strikeout,strikeout,True,693307,607625,Dillon Dingler,Seth Lugo,0,7017a3de-955e-4ecb-be05-ac60bc3c598b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,0.194,0.254,0.134,0.062,1.02,0.26,-0.94,1.26,92.2,87.4,92.2,85.4,0.22,0.353,0.157,0.152,0.182,0.347,0.29,0.414,0.134,0.227,0.424,0.206,127.0,101.0,111.0,101.0,97.0,98.0,0.063,0.263,1.03,1.37,90.6,79.3,0.333,0.333,0.184,0.318,0.682,0.135,0.188,0.302,0.34,,,,,,,87.0,102.0,100.0,0.031,0.49,85.7,0.21,0.284,0.293,0.1,0.4,0.342
2024-08-04,746439,Walk,walk,False,693307,608379,Dillon Dingler,Michael Wacha,0,14cc31a2-6c60-495f-8646-33cfc9558335,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.184,0.337,0.334,0.243,0.301,0.087,0.355,0.548,0.403,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,,,,0.304,0.652,0.175,,,,,,,,,,,,,,,,,,
2024-08-04,746439,Single,single,False,693307,608379,Dillon Dingler,Michael Wacha,1,8d10c1b0-4393-4b2c-9e50-55ccf1b81acb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.184,0.337,0.334,0.243,0.301,0.087,0.355,0.548,0.403,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,,,,0.304,0.652,0.175,,,,,,,,,,,,,,,,,,
2024-08-04,746439,Lineout,field_out,True,693307,608379,Dillon Dingler,Michael Wacha,0,757ce779-0870-4b41-8e29-348ff6cc5fed,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.184,0.337,0.334,0.243,0.301,0.087,0.355,0.548,0.403,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,,,,0.304,0.652,0.175,,,,,,,,,,,,,,,,,,
