date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-03-31,745115,Flyout,field_out,True,668853,669952,Austin Shenton,Mitch White,0,14960919-564d-4eae-bc3a-ff7bf4900af4,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,76.0,101.0,97.0,72.0,103.0,85.0,124.0,106.0,108.0,,,,0.138,0.387,,0.339,-0.02,,0.0,-4.0,93.9,,94.0,85.1,0.241,0.448,0.169,0.273,0.364,0.188,,,,0.538,1.385,0.087,,,,,,,,,,,,,,,,,,,99.0,99.0,108.0,0.136,0.66,81.0,0.125,0.125,0.091,,,,,,,,,,,,,,,
2024-04-01,745109,Strikeout,strikeout,True,668853,641540,Austin Shenton,Dane Dunning,0,b73fceed-2617-4ad9-85b2-36f74433782b,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,0.349,0.031,0.182,0.245,-3.78,-0.59,0.8,-0.4,89.4,88.2,90.0,80.9,0.25,0.625,0.263,0.218,0.376,0.133,0.233,0.419,0.259,0.226,0.472,0.336,,,,,,,,,,82.0,94.0,87.0,0.137,-1.16,85.4,0.219,0.531,0.358,,,,,,,0.0,0.0,0.368,60.0,92.0,100.0,0.001,0.056,-6.42,-0.02,76.4,75.8,,,,,,
2024-04-01,745109,Strikeout,strikeout,True,668853,641540,Austin Shenton,Dane Dunning,0,1937ef3b-0ad8-4728-a21c-656162b39627,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,0.349,0.031,0.182,0.245,-3.78,-0.59,0.8,-0.4,89.4,88.2,90.0,80.9,0.25,0.625,0.263,0.218,0.376,0.133,0.233,0.419,0.259,0.226,0.472,0.336,,,,,,,,,,82.0,94.0,87.0,0.137,-1.16,85.4,0.219,0.531,0.358,,,,,,,0.0,0.0,0.368,60.0,92.0,100.0,0.001,0.056,-6.42,-0.02,76.4,75.8,,,,,,
2024-04-01,745109,Walk,walk,False,668853,641540,Austin Shenton,Dane Dunning,0,eaf672d6-b4d6-4c92-bbf1-d0b55d74376d,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,0.349,0.031,0.182,0.245,-3.78,-0.59,0.8,-0.4,89.4,88.2,90.0,80.9,0.25,0.625,0.263,0.218,0.376,0.133,0.233,0.419,0.259,0.226,0.472,0.336,,,,,,,,,,82.0,94.0,87.0,0.137,-1.16,85.4,0.219,0.531,0.358,,,,,,,0.0,0.0,0.368,60.0,92.0,100.0,0.001,0.056,-6.42,-0.02,76.4,75.8,,,,,,
2024-04-01,745109,Strikeout,strikeout,True,668853,656271,Austin Shenton,Brock Burke,0,af54c985-85a5-4870-8e40-5b972c4d5696,656271.0,brockburke,Burke,Left,Brock Burke,TEX,7.45,4.86,9.2,92.0,89.0,92.0,0.782,10.24,5.59,12.1,1.86,1.4,0.233,0.3,0.267,0.333,0.456,91.0,91.0,89.0,97.0,132.0,130.0,82.0,86.0,91.0,,,,0.012,0.515,,0.304,-3.17,,-35.93,-0.72,94.5,,93.8,86.9,0.316,0.737,0.282,,,,,,,0.25,0.375,0.227,,,,,,,,,,93.0,102.0,100.0,0.17,-0.51,88.7,0.333,0.333,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746574,Double,double,False,668853,641712,Austin Shenton,Dakota Hudson,1,72afbfc2-26f2-45aa-a9fe-356af0448732,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,-1.93,,-0.53,-0.32,89.9,,90.3,84.1,0.296,0.5,0.079,0.315,0.465,0.07,,,,0.289,0.361,0.313,,,,,,,,,,84.0,94.0,93.0,0.103,-4.92,83.4,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,,,,,,,
2024-04-07,746574,Strikeout,strikeout,True,668853,641712,Austin Shenton,Dakota Hudson,0,3e035ff6-f44d-4f17-8702-f6b6031e3580,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,-1.93,,-0.53,-0.32,89.9,,90.3,84.1,0.296,0.5,0.079,0.315,0.465,0.07,,,,0.289,0.361,0.313,,,,,,,,,,84.0,94.0,93.0,0.103,-4.92,83.4,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,,,,,,,
2024-04-07,746574,Flyout,field_out,True,668853,641712,Austin Shenton,Dakota Hudson,0,5d470847-54f6-46a7-ab29-40367ed1bcaa,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,-1.93,,-0.53,-0.32,89.9,,90.3,84.1,0.296,0.5,0.079,0.315,0.465,0.07,,,,0.289,0.361,0.313,,,,,,,,,,84.0,94.0,93.0,0.103,-4.92,83.4,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,,,,,,,
2024-04-07,746574,Single,single,False,668853,641755,Austin Shenton,Tyler Kinley,0,8cc8c628-09e8-43fd-8897-de6e1ff0b675,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,,,,0.003,0.366,,0.589,-3.61,,-2.92,-0.4,95.8,,93.9,89.6,0.431,0.621,0.106,,,,,,,0.226,0.5,0.404,,,,,,,,,,65.0,86.0,79.0,0.043,0.7,87.2,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,746247,Strikeout,strikeout,True,668853,667755,Austin Shenton,José Soriano,0,8c9dcfe5-8ba8-4c62-901e-3793844c2567,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,0.426,0.165,,0.054,-1.88,,1.84,0.95,98.9,,97.8,91.6,0.342,0.605,0.122,0.237,0.288,0.148,,,,0.091,0.182,0.484,121.0,101.0,112.0,0.09,0.64,93.0,0.143,0.314,0.323,,,,,,,,,,,,,,,,0.205,0.397,0.403,99.0,97.0,108.0,,0.265,,-0.32,,86.3,,,,,,
2024-04-10,746247,Groundout,field_out,True,668853,667755,Austin Shenton,José Soriano,0,7ebda0c7-0dec-4c1e-97f3-a0e674e9f342,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,0.426,0.165,,0.054,-1.88,,1.84,0.95,98.9,,97.8,91.6,0.342,0.605,0.122,0.237,0.288,0.148,,,,0.091,0.182,0.484,121.0,101.0,112.0,0.09,0.64,93.0,0.143,0.314,0.323,,,,,,,,,,,,,,,,0.205,0.397,0.403,99.0,97.0,108.0,,0.265,,-0.32,,86.3,,,,,,
2024-04-10,746247,Groundout,field_out,True,668853,472610,Austin Shenton,Luis García,0,6faff385-4270-48bf-92cf-d4945aee0630,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,90.0,70.0,85.0,0.504,0.077,0.019,0.212,-1.93,0.39,0.93,-0.04,95.8,88.0,96.4,81.3,0.364,0.545,0.217,0.231,0.385,0.122,,,,0.2,0.5,0.538,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
