date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff
2024-06-05,744852,Lineout,field_out,True,620443,571670,Luis Torrens,Dylan Floro,0,872df638-1450-44ee-868c-70241c9231a6,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,,,,83.0,111.0,102.0,79.0,107.0,96.0,0.473,0.166,,0.08,2.92,2.15,,-0.67,90.0,84.1,90.2,,0.247,0.296,0.067,,,,0.308,0.308,0.296,0.182,0.182,0.226,,,,68.0,98.0,89.0,,0.28,,2.14,,83.6,0.167,0.19,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745814,Groundout,field_out,True,620443,624133,Luis Torrens,Ranger Suárez,0,f4a1070d-18ed-4f5f-91d8-eebd366d3e59,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,0.319,0.19,0.199,0.166,1.37,1.26,1.5,0.71,92.0,80.3,90.9,74.5,0.241,0.354,0.109,0.171,0.289,0.335,0.181,0.25,0.393,0.208,0.299,0.184,,,,22.0,85.0,77.0,,0.001,,-4.76,,81.3,,,,,,,102.0,98.0,94.0,0.125,-1.66,86.6,,,,0.308,0.615,0.125,,,,,,,,,,,,,,,
2024-06-08,745814,Strikeout,strikeout,True,620443,624133,Luis Torrens,Ranger Suárez,0,574a803d-fdfc-42d4-a916-ff3152dc58de,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,0.319,0.19,0.199,0.166,1.37,1.26,1.5,0.71,92.0,80.3,90.9,74.5,0.241,0.354,0.109,0.171,0.289,0.335,0.181,0.25,0.393,0.208,0.299,0.184,,,,22.0,85.0,77.0,,0.001,,-4.76,,81.3,,,,,,,102.0,98.0,94.0,0.125,-1.66,86.6,,,,0.308,0.615,0.125,,,,,,,,,,,,,,,
2024-06-08,745814,Single,single,False,620443,624133,Luis Torrens,Ranger Suárez,1,e878b464-09cf-4bee-b68d-130808c3b02e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,0.319,0.19,0.199,0.166,1.37,1.26,1.5,0.71,92.0,80.3,90.9,74.5,0.241,0.354,0.109,0.171,0.289,0.335,0.181,0.25,0.393,0.208,0.299,0.184,,,,22.0,85.0,77.0,,0.001,,-4.76,,81.3,,,,,,,102.0,98.0,94.0,0.125,-1.66,86.6,,,,0.308,0.615,0.125,,,,,,,,,,,,,,,
2024-06-09,745571,Flyout,field_out,True,620443,592836,Luis Torrens,Taijuan Walker,0,46d1ca14-d5f3-4d16-92f3-d012a49f888a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,0.279,0.136,0.104,,0.24,-1.25,1.79,,91.3,,90.9,74.5,0.31,0.534,0.074,0.133,0.333,0.189,,,,0.176,0.176,0.194,,,,30.0,112.0,104.0,0.174,0.193,-5.91,2.76,86.2,84.8,0.1,0.175,0.313,0.426,0.704,0.141,97.0,91.0,86.0,0.114,-5.12,87.2,121.0,102.0,109.0,0.4,1.0,0.093,,,,,,,,,,,,,,,
2024-06-09,745571,Single,single,False,620443,592836,Luis Torrens,Taijuan Walker,0,d473726d-c372-4406-bf15-6b7961381f23,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,0.279,0.136,0.104,,0.24,-1.25,1.79,,91.3,,90.9,74.5,0.31,0.534,0.074,0.133,0.333,0.189,,,,0.176,0.176,0.194,,,,30.0,112.0,104.0,0.174,0.193,-5.91,2.76,86.2,84.8,0.1,0.175,0.313,0.426,0.704,0.141,97.0,91.0,86.0,0.114,-5.12,87.2,121.0,102.0,109.0,0.4,1.0,0.093,,,,,,,,,,,,,,,
2024-06-09,745571,Pop Out,field_out,True,620443,621381,Luis Torrens,Matt Strahm,0,3ee40d44-1b39-4bc3-8df1-4b50dc2ffa03,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,,,,104.0,112.0,115.0,103.0,104.0,99.0,0.149,0.554,,,1.87,-0.14,,,93.4,,93.4,,0.333,0.389,0.184,,,,,,,0.195,0.312,0.26,,,,118.0,111.0,113.0,,0.192,,1.74,,81.4,0.091,0.182,0.372,,,,99.0,104.0,97.0,0.104,4.44,88.0,,,,0.1,0.2,0.282,,,,,,,,,,,,,,,
2024-06-09,745571,Walk,walk,False,620443,621237,Luis Torrens,José Alvarado,1,53ded610-0b6e-43ef-a9bc-923b73789c32,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,,,,100.0,94.0,95.0,0.597,,,,,0.58,,,,,97.8,,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,97.0,94.0,0.403,1.06,92.6,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,
2024-06-13,745809,Groundout,field_out,True,620443,682610,Luis Torrens,Roddery Muñoz,0,3c38dee6-46da-406a-bb5d-2c6e5aed0129,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,,,,96.0,99.0,92.0,91.0,95.0,93.0,0.229,0.257,,0.094,-2.9,-1.48,,-4.22,95.7,89.5,95.1,,0.273,0.614,0.141,,,,0.318,0.727,0.356,0.286,0.738,0.173,,,,108.0,99.0,104.0,,0.173,,-0.77,,85.8,0.222,0.361,0.328,,,,91.0,96.0,90.0,0.247,1.93,89.8,,,,0.14,0.28,0.262,,,,,,,,,,,,,,,
2024-06-13,745809,Groundout,field_out,True,620443,682610,Luis Torrens,Roddery Muñoz,0,b095cde0-e401-4dce-a7d6-a44f237b9b57,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,,,,96.0,99.0,92.0,91.0,95.0,93.0,0.229,0.257,,0.094,-2.9,-1.48,,-4.22,95.7,89.5,95.1,,0.273,0.614,0.141,,,,0.318,0.727,0.356,0.286,0.738,0.173,,,,108.0,99.0,104.0,,0.173,,-0.77,,85.8,0.222,0.361,0.328,,,,91.0,96.0,90.0,0.247,1.93,89.8,,,,0.14,0.28,0.262,,,,,,,,,,,,,,,
2024-06-16,745807,Strikeout,strikeout,True,620443,656302,Luis Torrens,Dylan Cease,0,118a9d79-4b61-4d86-abbb-0a37f46c742c,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,,0.435,,0.013,-0.1,,,-4.3,96.8,69.5,,,,,,0.242,0.455,0.333,0.25,1.0,0.2,0.244,0.445,0.225,,,,113.0,101.0,105.0,,0.462,,1.62,,87.1,0.182,0.273,0.379,,,,113.0,89.0,90.0,0.01,-5.15,91.8,,,,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,
2024-06-16,745807,Single,single,False,620443,656302,Luis Torrens,Dylan Cease,0,ab2e9820-605c-4972-a2a6-b51cd5087f39,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,,0.435,,0.013,-0.1,,,-4.3,96.8,69.5,,,,,,0.242,0.455,0.333,0.25,1.0,0.2,0.244,0.445,0.225,,,,113.0,101.0,105.0,,0.462,,1.62,,87.1,0.182,0.273,0.379,,,,113.0,89.0,90.0,0.01,-5.15,91.8,,,,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,
2024-06-16,745807,Flyout,field_out,True,620443,673513,Luis Torrens,Yuki Matsui,0,2d0871a8-414e-4c5f-ac10-77b6c93743de,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,,0.394,0.013,,0.49,,0.65,,92.1,,,74.8,,,,,,,,,,0.236,0.345,0.145,,,,108.0,95.0,98.0,0.288,0.306,0.51,0.54,86.4,84.6,0.167,0.167,0.2,0.182,0.25,0.426,,,,,,,120.0,93.0,91.0,,,,,,,,,,,,,,,,,,
2024-06-16,745807,Home Run,home_run,False,620443,669093,Luis Torrens,Jeremiah Estrada,0,d4f96e77-654a-4e0b-a720-4bbd11e30a5e,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,160.0,100.0,108.0,,,,,0.547,,,1.41,,,,97.1,,,,,,,,,,,,,0.179,0.358,0.32,,,,113.0,100.0,103.0,0.222,0.231,-0.75,2.2,84.1,89.6,0.231,0.231,0.349,0.2,0.343,0.509,,,,,,,131.0,98.0,106.0,,,,,,,,,,,,,,,,,,
2024-06-17,745005,Single,single,False,620443,668390,Luis Torrens,Cole Winn,0,cc23c287-9148-4e1e-8789-84e2d651a3de,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,108.0,100.0,105.0,115.0,98.0,100.0,86.0,97.0,91.0,0.073,0.423,0.028,,0.27,-2.25,2.67,,95.4,,94.7,81.8,0.5,0.5,0.0,,,,,,,0.219,0.313,0.175,,,,97.0,110.0,113.0,0.21,0.266,0.48,-1.2,86.8,87.9,0.316,0.526,0.37,0.25,0.375,0.3,,,,,,,113.0,91.0,96.0,,,,,,,,,,,,,,,,,,
2024-06-17,745005,Lineout,field_out,True,620443,668800,Luis Torrens,Andrew Knizner,0,309175c7-c4a1-47f5-96ff-497e97f83ebd,668800.0,andrewknizner,Knizner,Right,Andrew Knizner,TEX,0.0,4.54,3.0,,,,1.0,0.0,6.0,3.0,0.0,2.0,0.0,0.444,0.222,0.333,0.194,,,,,,,,,,,,,,0.028,,,-3.42,,,,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,2.73,47.3,,,,,,
2024-06-26,745808,Single,single,False,620443,657612,Luis Torrens,Tim Hill,1,f81ae71a-915b-4613-9d04-08a6cf6487f9,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,4.46,3.41,36.1,102.0,109.0,97.0,0.886,4.21,2.48,13.38,0.25,4.17,0.264,0.361,0.201,0.306,0.49,,,,,,,105.0,103.0,97.0,105.0,103.0,98.0,0.641,0.295,,,-2.88,0.63,,,90.8,,88.7,,0.324,0.342,0.071,,,,,,,0.341,0.477,0.215,,,,163.0,95.0,89.0,,0.064,,-3.16,,82.1,0.6,0.6,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745802,Lineout,field_out,True,620443,681869,Luis Torrens,Shawn Dubin,0,8307bcae-f094-4635-b321-ce7aded968e3,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,126.0,99.0,104.0,115.0,91.0,96.0,104.0,90.0,90.0,,,,,0.431,0.155,0.146,0.78,,-0.63,-3.28,94.8,88.2,,81.2,,,,0.292,0.333,0.333,0.368,0.789,0.316,0.208,0.25,0.191,,,,152.0,87.0,99.0,,0.111,,-0.42,,83.0,0.231,0.308,0.36,,,,121.0,91.0,87.0,0.157,-2.44,88.7,,,,0.471,0.647,0.209,,,,,,,,,,,,,,,
2024-06-30,745802,Groundout,field_out,True,620443,687911,Luis Torrens,Bryan King,0,ca67c013-6d86-47b6-8bcb-c8a0e1174899,687911.0,bryanking,"King, B",Left,Bryan King,HOU,2.16,3.15,8.1,93.0,93.0,94.0,0.778,8.64,5.4,5.4,0.0,0.64,0.409,0.273,0.364,0.136,0.478,,,,77.0,87.0,91.0,86.0,96.0,95.0,83.0,81.0,65.0,0.007,0.53,0.067,,0.59,-2.43,-0.62,,91.9,,90.2,78.4,,,,0.333,0.333,0.0,,,,0.143,0.286,0.235,,,,105.0,91.0,92.0,,0.396,,1.54,,82.4,0.154,0.231,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745802,Walk,walk,False,620443,650556,Luis Torrens,Bryan Abreu,0,f82b7041-c362-4419-98c2-807dcb4356de,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,,,,125.0,95.0,97.0,,,,,0.48,,0.007,-0.78,,,-4.48,96.6,89.9,,,,,,,,,,,,0.271,0.482,0.244,,,,124.0,98.0,106.0,,0.513,,1.09,,86.0,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745802,Groundout,field_out,True,620443,605463,Luis Torrens,Tayler Scott,0,8924ff76-4a8d-4acd-97be-8a70f816e55e,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,,,,121.0,98.0,97.0,105.0,93.0,86.0,0.073,0.433,,0.232,2.65,-0.27,,0.69,92.7,85.5,92.6,,0.375,0.375,0.211,,,,0.143,0.214,0.329,0.089,0.107,0.287,,,,89.0,97.0,106.0,,0.262,,0.86,,84.0,0.212,0.288,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745802,Flyout,field_out,True,620443,664351,Luis Torrens,Luis Contreras,1,5c9eb115-778f-40ba-8647-efb6e64fe2f1,664351.0,luiscontreras,"Contreras, L",Right,Luis Contreras,HOU,9.0,3.1,6.0,89.0,97.0,96.0,0.809,9.0,3.0,10.5,0.0,0.86,0.111,0.722,0.167,0.333,0.39,98.0,83.0,82.0,91.0,100.0,110.0,114.0,86.0,95.0,,,,,0.467,0.21,0.095,1.39,,-4.94,-1.34,91.8,85.6,,79.5,,,,0.4,0.8,0.308,0.333,0.333,0.6,0.333,0.333,0.238,,,,68.0,87.0,90.0,,0.229,,3.58,,87.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,744838,Double,double,False,620443,687792,Luis Torrens,DJ Herz,0,d12bd7ce-1027-47c0-85fa-a3e4900baef8,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,,,,92.0,101.0,100.0,,,,,0.534,,0.263,-0.31,,,-0.53,93.3,82.9,,,,,,0.25,0.25,0.5,0.231,0.436,0.288,0.308,0.446,0.323,,,,87.0,97.0,100.0,,0.148,,-2.22,,86.3,0.238,0.571,0.237,,,,,,,,,,,,,,,,112.0,43.0,60.0,0.055,0.94,80.9,,,,,,,,,
2024-07-02,744838,Strikeout,strikeout,True,620443,687792,Luis Torrens,DJ Herz,0,22c45367-20ef-472a-aaa6-97671dbd54a4,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,,,,92.0,101.0,100.0,,,,,0.534,,0.263,-0.31,,,-0.53,93.3,82.9,,,,,,0.25,0.25,0.5,0.231,0.436,0.288,0.308,0.446,0.323,,,,87.0,97.0,100.0,,0.148,,-2.22,,86.3,0.238,0.571,0.237,,,,,,,,,,,,,,,,112.0,43.0,60.0,0.055,0.94,80.9,,,,,,,,,
