date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-09-01,745861,Flyout,field_out,True,665782,663485,Luis De Los Santos,Cole Sands,0,ee587f41-dc42-458b-b916-7a09e4877016,663485.0,colesands,Sands,Right,Cole Sands,MIN,2.98,3.36,63.1,105.0,92.0,101.0,0.768,9.95,1.14,7.39,0.85,0.88,0.253,0.362,0.19,0.328,0.436,,,,99.0,103.0,106.0,79.0,106.0,99.0,76.0,95.0,93.0,,,,0.114,0.274,,0.149,,2.07,0.6,,-1.96,,95.6,,94.7,,82.4,0.186,0.3,0.318,,,,,,,0.303,0.424,0.286,0.267,0.467,0.036,,,,96.0,106.0,99.0,0.3,1.98,90.7,0.22,0.322,0.276,,,,,,,109.0,110.0,104.0,0.163,0.45,87.8,0.17,0.213,0.208,,,
2024-09-01,745861,Strikeout,strikeout,True,665782,661395,Luis De Los Santos,Jhoan Duran,0,bfeeeb03-51a4-441f-a802-13838d9fd26a,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,,,,,0.416,,0.274,,0.03,,,-0.5,,100.5,,,,86.1,0.279,0.377,0.348,,,,,,,0.163,0.349,0.442,,,,,,,,,,,,,,,,,,,,,,144.0,93.0,96.0,0.311,2.19,97.0,0.222,0.347,0.19,,,
2024-09-08,747072,Strikeout,strikeout,True,665782,519242,Luis De Los Santos,Chris Sale,0,bb4049c0-9951-4b2d-91b7-5d8346ff1750,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,,,,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,,0.145,0.06,-1.56,2.1,,2.96,94.9,87.1,94.2,78.7,,0.267,0.426,0.244,0.162,0.2,0.223,0.172,0.234,0.424,,,,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,747072,Strikeout,strikeout,True,665782,519242,Luis De Los Santos,Chris Sale,0,9f2aad65-db11-4abb-8913-def0eee6f259,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,,,,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,,0.145,0.06,-1.56,2.1,,2.96,94.9,87.1,94.2,78.7,,0.267,0.426,0.244,0.162,0.2,0.223,0.172,0.234,0.424,,,,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,747072,Single,single,False,665782,669276,Luis De Los Santos,Dylan Lee,0,4b22f77e-11ad-4ea0-ac99-07c202ef051b,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.83,2.45,54.0,104.0,97.0,105.0,0.647,11.0,2.5,7.17,0.83,0.8,0.142,0.493,0.09,0.276,0.443,104.0,106.0,98.0,,,,89.0,102.0,99.0,,,,101.0,104.0,110.0,,0.325,0.548,,0.126,-0.07,,2.0,,-0.1,92.2,85.6,,84.0,,0.29,0.5,0.151,0.25,0.375,0.448,0.165,0.262,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,744881,Single,single,False,665782,640455,Luis De Los Santos,Sean Manaea,0,578ca998-7a5c-48d3-b2e1-0b4ea17c124f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,83.0,98.0,94.0,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,0.434,0.119,0.254,,0.117,1.12,1.49,0.48,,-1.0,92.4,85.4,92.3,79.6,,0.167,0.295,0.309,0.264,0.437,0.249,0.174,0.435,0.32,,,,0.195,0.312,0.215,0.186,0.31,0.391,84.0,88.0,85.0,0.076,0.98,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,
2024-09-11,744881,Strikeout,strikeout,True,665782,640455,Luis De Los Santos,Sean Manaea,0,1c6e1b78-5f94-4632-ba3f-f00706c826c7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,83.0,98.0,94.0,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,0.434,0.119,0.254,,0.117,1.12,1.49,0.48,,-1.0,92.4,85.4,92.3,79.6,,0.167,0.295,0.309,0.264,0.437,0.249,0.174,0.435,0.32,,,,0.195,0.312,0.215,0.186,0.31,0.391,84.0,88.0,85.0,0.076,0.98,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,
2024-09-11,744881,Walk,walk,False,665782,640455,Luis De Los Santos,Sean Manaea,0,f5ccfc72-984b-47ee-a11c-b6ddb3ea2681,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,83.0,98.0,94.0,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,0.434,0.119,0.254,,0.117,1.12,1.49,0.48,,-1.0,92.4,85.4,92.3,79.6,,0.167,0.295,0.309,0.264,0.437,0.249,0.174,0.435,0.32,,,,0.195,0.312,0.215,0.186,0.31,0.391,84.0,88.0,85.0,0.076,0.98,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,
2024-09-14,744884,Grounded Into DP,grounded_into_double_play,True,665782,502043,Luis De Los Santos,Kyle Gibson,1,41efe958-8427-44ac-b42a-815551ca6b74,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,104.0,103.0,105.0,0.269,0.129,0.212,0.086,0.095,-0.94,0.46,0.97,-2.02,0.65,91.4,84.9,90.7,80.7,78.4,0.258,0.53,0.07,0.2,0.273,0.383,,,,0.314,0.686,0.47,0.263,0.409,0.088,0.199,0.313,0.414,96.0,95.0,90.0,0.21,0.38,88.6,0.306,0.463,0.194,,,,,,,,,,,,,,,,,,
2024-09-14,744884,Groundout,field_out,True,665782,681676,Luis De Los Santos,Ryan Fernandez,0,6d6f94dd-cde7-4873-ae68-26b87be8e077,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.13,3.43,63.1,100.0,105.0,100.0,0.71,9.24,4.41,7.25,0.57,1.35,0.207,0.467,0.112,0.302,0.366,,,,,,,109.0,89.0,84.0,79.0,92.0,97.0,116.0,106.0,110.0,0.013,0.4,0.478,,,0.28,1.56,1.41,,,95.4,,95.6,87.3,,0.291,0.342,0.201,,,,0.164,0.279,0.401,,,,,,,,,,97.0,100.0,96.0,0.109,-0.15,90.1,0.308,0.462,0.184,,,,,,,,,,,,,,,,,,
2024-09-14,744884,Strikeout,strikeout,True,665782,676617,Luis De Los Santos,Riley O'Brien,0,50b0403d-a959-4757-a979-cc67939370a7,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,92.0,90.0,103.0,0.459,0.021,0.273,0.247,,-13.72,0.6,-8.09,-3.61,,96.1,,96.8,89.4,82.6,,,,,,,0.545,1.273,0.318,0.429,0.429,0.368,0.2,0.267,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,744883,Grounded Into DP,grounded_into_double_play,True,665782,571945,Luis De Los Santos,Miles Mikolas,1,2e8b4ea1-6987-4883-bebe-1faf142d540d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,87.0,103.0,98.0,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,0.234,0.273,0.284,0.117,0.086,0.1,1.02,-1.02,-1.97,-3.08,93.2,85.6,92.4,85.6,76.5,0.297,0.469,0.176,0.367,0.683,0.169,0.299,0.51,0.16,0.268,0.521,0.23,0.253,0.408,0.108,0.25,0.438,0.28,,,,,,,,,,,,,0.006,4.26,69.6,,,,,,,,,,,,
2024-09-15,744883,Lineout,field_out,True,665782,571945,Luis De Los Santos,Miles Mikolas,0,74011b1c-b88a-4d98-9adc-40acf5db1f76,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,87.0,103.0,98.0,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,0.234,0.273,0.284,0.117,0.086,0.1,1.02,-1.02,-1.97,-3.08,93.2,85.6,92.4,85.6,76.5,0.297,0.469,0.176,0.367,0.683,0.169,0.299,0.51,0.16,0.268,0.521,0.23,0.253,0.408,0.108,0.25,0.438,0.28,,,,,,,,,,,,,0.006,4.26,69.6,,,,,,,,,,,,
2024-09-15,744883,Strikeout,strikeout,True,665782,552640,Luis De Los Santos,Andrew Kittredge,0,0cacc4f5-fe3c-4573-ad2c-b6be77a39657,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.92,4.33,64.2,106.0,116.0,111.0,0.736,8.63,2.78,7.52,1.25,1.22,0.189,0.428,0.167,0.294,0.426,,,,,,,101.0,111.0,112.0,98.0,102.0,102.0,133.0,108.0,118.0,0.38,0.12,0.494,,,0.17,-0.11,1.41,,,94.0,,94.7,88.2,,0.226,0.355,0.217,,,,0.174,0.38,0.415,,,,0.294,0.424,0.127,,,,171.0,88.0,76.0,0.006,-5.78,88.2,,,,,,,,,,,,,,,,,,,,,
2024-09-20,745043,Flyout,field_out,True,665782,641302,Luis De Los Santos,Tyler Alexander,0,26b5b708-dbba-45b9-ab91-e56fd0685fae,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,,,,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,0.129,0.22,0.193,,0.142,-0.41,-1.27,1.44,,-2.97,89.5,81.3,89.6,77.7,,0.227,0.511,0.241,0.339,0.5,0.174,,,,,,,0.291,0.509,0.098,0.232,0.366,0.176,98.0,101.0,100.0,0.317,-0.59,85.0,0.27,0.559,0.202,,,,,,,,,,,,,,,,,,
2024-09-20,745043,Strikeout,strikeout,True,665782,641302,Luis De Los Santos,Tyler Alexander,0,89872952-f449-4eb7-8a29-ca2fbc3fcc62,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,,,,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,0.129,0.22,0.193,,0.142,-0.41,-1.27,1.44,,-2.97,89.5,81.3,89.6,77.7,,0.227,0.511,0.241,0.339,0.5,0.174,,,,,,,0.291,0.509,0.098,0.232,0.366,0.176,98.0,101.0,100.0,0.317,-0.59,85.0,0.27,0.559,0.202,,,,,,,,,,,,,,,,,,
2024-09-22,745036,Strikeout,strikeout,True,665782,663992,Luis De Los Santos,Richard Lovelady,0,60595003-a144-48f6-9cb5-595987ed843e,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,4.41,4.53,32.2,99.0,99.0,99.0,0.785,7.16,2.76,9.37,0.83,1.56,0.252,0.379,0.165,0.35,0.433,,,,,,,64.0,105.0,103.0,102.0,92.0,89.0,113.0,101.0,106.0,0.335,0.2,0.464,,,-2.64,-0.62,2.12,,,92.5,,92.2,85.6,,0.417,0.708,0.245,,,,0.188,0.266,0.28,,,,0.308,0.385,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745036,Forceout,force_out,True,665782,670955,Luis De Los Santos,Edwin Uceta,1,d9a196be-4eb2-4124-9120-61236df5f655,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,1.55,1.96,40.2,105.0,116.0,104.0,0.685,12.39,1.77,5.53,0.44,0.79,0.2,0.489,0.244,0.244,0.408,102.0,110.0,105.0,100.0,122.0,108.0,,,,134.0,100.0,104.0,99.0,101.0,101.0,0.398,,0.041,0.005,0.34,,2.48,1.84,5.37,2.51,,88.3,94.2,81.1,81.6,,,,0.161,0.21,0.373,,,,,,,0.133,0.178,0.378,,,,122.0,105.0,106.0,0.215,0.47,89.3,0.257,0.457,0.256,,,,,,,,,,,,,,,,,,
2024-09-29,744880,Lineout,field_out,True,665782,677960,Luis De Los Santos,Ryan Weathers,0,f142cdb8-1eec-47b0-9638-f4c40d6ce005,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,84.0,102.0,103.0,,,,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,0.121,0.397,0.222,,0.26,-0.81,0.13,0.49,,1.39,95.9,86.4,94.5,82.9,,0.319,0.451,0.141,0.193,0.367,0.379,0.25,0.5,0.5,,,,0.259,0.5,0.063,0.118,0.176,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,744880,Strikeout,strikeout,True,665782,677960,Luis De Los Santos,Ryan Weathers,0,e8ba944b-ead1-48b3-8b93-de0a53fca5b0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,84.0,102.0,103.0,,,,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,0.121,0.397,0.222,,0.26,-0.81,0.13,0.49,,1.39,95.9,86.4,94.5,82.9,,0.319,0.451,0.141,0.193,0.367,0.379,0.25,0.5,0.5,,,,0.259,0.5,0.063,0.118,0.176,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,744880,Double,double,False,665782,677960,Luis De Los Santos,Ryan Weathers,0,98ecf120-87e4-4054-95e6-914519e21cda,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,84.0,102.0,103.0,,,,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,0.121,0.397,0.222,,0.26,-0.81,0.13,0.49,,1.39,95.9,86.4,94.5,82.9,,0.319,0.451,0.141,0.193,0.367,0.379,0.25,0.5,0.5,,,,0.259,0.5,0.063,0.118,0.176,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
