date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,6:41 PM.,HOU,AZ,home,Clear.,94,1.0,1,0,0,0,1,0,8,3.82
2023/09/27,1:10 PM.,CWS,AZ,away,Cloudy.,68,1.0,1,0,0,0,2,0,19,3.94
2023/09/25,1:08 PM.,NYY,AZ,away,Drizzle.,59,1.0,2,1,1,0,1,1,14,4.08
2023/09/24,2:26 PM.,NYY,AZ,away,Rain.,64,1.0,0,0,0,0,1,0,11,3.90
2023/09/20,12:40 PM.,SF,AZ,home,Roof Closed.,78,0.1,0,0,0,0,1,0,3,4.05
2023/09/17,4:10 PM.,CHC,AZ,home,Roof Closed.,78,1.0,1,0,0,0,0,0,6,4.10
2023/09/16,5:10 PM.,CHC,AZ,home,Roof Closed.,79,1.0,0,0,0,1,0,0,18,4.26
2023/09/15,6:40 PM.,CHC,AZ,home,Roof Closed.,78,1.0,0,0,0,0,1,0,8,4.44
2023/09/09,1:20 PM.,CHC,AZ,away,Partly Cloudy.,70,1.1,0,0,0,0,0,0,18,4.63
2023/09/07,6:40 PM.,CHC,AZ,away,Cloudy.,66,1.0,0,0,0,0,1,0,10,4.91
2023/09/05,6:40 PM.,COL,AZ,home,Roof Closed.,78,1.2,0,0,0,0,0,0,18,5.14
2023/09/03,1:10 PM.,BAL,AZ,home,Roof Closed.,78,0.2,1,0,0,0,0,0,8,5.59
2023/08/27,1:10 PM.,CIN,AZ,home,Roof Closed.,78,1.0,0,0,0,0,1,0,11,5.79
2023/07/06,6:40 PM.,PHI,TB,home,Dome.,72,1.0,2,2,1,0,1,0,27,6.11
2023/06/14,6:41 PM.,OAK,TB,away,Partly Cloudy.,62,1.2,0,0,0,0,2,0,20,5.94
2023/05/20,4:10 PM.,MIL,TB,home,Dome.,72,1.0,2,1,1,0,1,0,20,6.60
2023/05/17,7:10 PM.,NYM,TB,away,Clear.,60,1.0,1,2,2,0,1,1,14,6.43
2023/05/16,7:10 PM.,NYM,TB,away,Partly Cloudy.,78,0.1,0,0,0,0,0,0,4,5.54
2023/05/13,1:08 PM.,NYY,TB,away,Overcast.,77,1.2,3,5,5,2,0,1,34,5.68
2023/05/07,1:40 PM.,NYY,TB,home,Dome.,72,1.0,2,1,1,1,2,0,27,2.45
2023/05/06,4:10 PM.,NYY,TB,home,Dome.,72,0.1,0,0,0,0,0,0,1,1.80
2023/05/04,1:10 PM.,PIT,TB,home,Dome.,72,1.0,0,0,0,0,0,0,8,1.86
2023/05/02,6:41 PM.,PIT,TB,home,Dome.,72,1.0,1,0,0,0,2,0,22,2.08
2023/04/29,6:10 PM.,CWS,TB,away,Cloudy.,56,1.0,0,0,0,0,0,0,12,2.35
2023/04/28,6:10 PM.,CWS,TB,away,Partly Cloudy.,55,1.0,0,0,0,1,0,0,19,2.70
2023/04/12,6:40 PM.,BOS,TB,home,Dome.,72,0.2,2,2,2,0,0,0,15,3.18
2023/04/11,6:40 PM.,BOS,TB,home,Dome.,72,1.0,1,0,0,1,0,0,19,0.00
2023/04/09,1:10 PM.,OAK,TB,home,Dome.,72,1.0,0,0,0,0,0,0,7,0.00
2023/04/05,1:05 PM.,WSH,TB,away,Partly Cloudy.,83,1.0,0,0,0,2,1,0,23,0.00
2023/04/04,7:05 PM.,WSH,TB,away,Partly Cloudy.,80,1.0,0,0,0,0,1,0,8,0.00
2023/04/02,1:30 PM.,DET,TB,home,Dome.,72,1.0,0,0,0,0,1,0,12,0.00
