date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/22,7:05 PM.,WSH,ATL,away,Cloudy.,68,1.0,0,0,0,2,1,0,24,3.64
2023/09/17,1:41 PM.,MIA,ATL,away,Roof Closed.,72,4.2,6,6,6,5,5,1,98,3.66
2023/09/11,1:08 PM.,PHI,ATL,away,Sunny.,78,6.0,6,4,4,4,9,0,104,3.42
2023/09/03,1:10 PM.,LAD,ATL,away,Partly Cloudy.,76,4.0,6,2,2,3,3,0,90,3.32
2023/08/29,6:41 PM.,COL,ATL,away,Clear.,82,6.0,3,1,1,2,8,0,97,3.29
2023/08/23,7:21 PM.,NYM,ATL,home,Partly Cloudy.,91,7.0,2,0,0,1,11,0,109,3.37
2023/08/16,7:20 PM.,NYY,ATL,home,Partly Cloudy.,82,6.0,4,0,0,1,10,0,94,3.54
2023/08/11,7:10 PM.,NYM,ATL,away,Clear.,82,5.0,3,0,0,7,4,0,105,3.71
2023/08/06,1:20 PM.,CHC,ATL,away,Cloudy.,68,4.1,4,5,5,4,4,0,99,3.86
2023/07/31,7:21 PM.,LAA,ATL,home,Clear.,89,6.0,6,3,3,3,8,3,94,3.62
2023/07/25,8:50 PM.,BOS,ATL,away,Cloudy.,69,3.2,6,4,4,5,1,0,80,3.57
2023/07/19,7:20 PM.,AZ,ATL,home,Partly Cloudy.,85,5.2,6,4,4,3,4,0,103,3.36
2023/07/14,7:21 PM.,CWS,ATL,home,Partly Cloudy.,86,7.0,3,0,0,1,4,0,83,3.20
2023/07/07,6:40 PM.,TB,ATL,away,Dome.,72,6.1,4,1,1,2,6,1,86,3.43
2023/07/01,4:11 PM.,MIA,ATL,home,Sunny.,95,5.2,4,0,0,1,5,0,106,3.57
2023/06/25,1:42 PM.,CIN,ATL,away,Cloudy.,79,5.0,7,3,3,3,7,0,103,3.81
2023/06/18,1:37 PM.,COL,ATL,home,Partly Cloudy.,84,5.0,5,5,3,3,8,1,98,3.71
2023/06/12,6:40 PM.,DET,ATL,away,Cloudy.,64,5.2,4,0,0,3,8,0,104,3.60
2023/06/07,7:20 PM.,NYM,ATL,home,Clear.,86,4.2,4,4,4,4,5,2,107,3.89
2023/06/02,6:40 PM.,AZ,ATL,away,Clear.,93,7.0,6,3,3,2,9,0,99,3.62
2023/05/27,4:11 PM.,PHI,ATL,home,Sunny.,75,5.1,7,2,2,4,9,0,95,3.59
2023/05/22,8:00 PM.,LAD,ATL,home,Cloudy.,65,5.0,7,6,6,2,5,2,99,3.61
2023/05/15,7:07 PM.,TEX,ATL,away,Roof Closed.,74,6.2,7,0,0,1,10,0,106,2.85
2023/05/09,7:21 PM.,BOS,ATL,home,Cloudy.,77,6.0,5,2,2,2,7,1,100,3.32
2023/05/01,4:47 PM.,NYM,ATL,away,Partly Cloudy.,62,5.1,6,4,4,3,6,0,92,3.38
2023/04/25,7:19 PM.,MIA,ATL,home,Cloudy.,69,7.0,3,1,1,2,9,1,108,2.76
2023/04/19,1:11 PM.,SD,ATL,away,Partly Cloudy.,64,6.0,5,1,1,3,5,1,85,3.22
2023/04/14,7:10 PM.,KC,ATL,away,Partly Cloudy.,77,6.0,6,3,2,2,5,0,89,3.86
2023/04/08,7:21 PM.,SD,ATL,home,Cloudy.,44,5.0,6,3,2,3,6,1,104,4.35
2023/04/03,6:46 PM.,STL,ATL,away,Clear.,77,5.1,9,3,3,2,1,0,81,5.06
2023/03/28,1:08 PM.,BOS,ATL,away,Partly Cloudy.,87,2.1,4,3,3,2,0,2,22,6.00
