date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/10,5:10 PM.,SF,COL,away,Clear.,67,5.0,8,6,6,2,2,3,91,5.36
2023/09/04,1:10 PM.,AZ,COL,away,Roof Closed.,78,6.0,6,4,4,1,5,0,94,5.03
2023/08/29,6:41 PM.,ATL,COL,home,Clear.,82,5.0,9,3,3,0,2,1,87,4.95
2023/08/24,1:10 PM.,TB,COL,away,Dome.,72,5.0,4,2,2,1,6,1,99,4.92
2023/08/18,6:42 PM.,CWS,COL,home,Overcast.,84,7.0,4,1,1,1,5,1,85,5.02
2023/08/12,6:10 PM.,LAD,COL,away,Clear.,77,6.0,7,3,3,1,4,2,85,5.46
2023/08/07,7:10 PM.,MIL,COL,away,Partly Cloudy.,74,3.2,4,5,5,3,4,1,81,5.57
2023/08/01,6:42 PM.,SD,COL,home,Drizzle.,70,4.1,4,4,4,2,2,0,79,5.07
2023/07/26,12:06 PM.,WSH,COL,away,Sunny.,86,6.0,3,1,0,1,2,0,78,4.76
2023/07/21,6:42 PM.,MIA,COL,away,Roof Closed.,72,5.0,3,0,0,1,3,0,77,5.49
2023/07/01,7:12 PM.,DET,COL,home,Partly Cloudy.,79,3.0,2,0,0,1,2,0,45,6.29
2023/06/29,8:30 PM.,LAD,COL,home,Partly Cloudy.,68,1.0,5,5,5,1,0,1,31,6.89
2023/06/23,6:41 PM.,LAA,COL,home,Partly Cloudy.,82,1.0,1,0,0,1,1,0,11,5.64
2023/06/20,7:11 PM.,CIN,COL,away,Cloudy.,70,3.0,5,3,2,0,4,1,55,5.83
2023/06/16,7:20 PM.,ATL,COL,away,Partly Cloudy.,85,2.0,0,0,0,1,0,0,21,5.81
2023/06/14,9:12 PM.,BOS,COL,away,Cloudy.,64,1.2,3,1,1,1,2,0,40,6.29
2023/06/09,6:40 PM.,SD,COL,home,Cloudy.,70,3.0,3,2,2,0,4,2,44,6.35
2023/06/06,6:42 PM.,SF,COL,home,Partly Cloudy.,73,1.1,3,3,3,4,3,0,55,6.41
2023/05/31,6:40 PM.,AZ,COL,away,Partly Cloudy.,87,2.2,3,1,1,2,3,1,59,5.40
2023/05/28,1:09 PM.,NYM,COL,home,Partly Cloudy.,76,2.2,3,1,1,2,1,1,43,5.74
2023/05/24,6:40 PM.,MIA,COL,home,Partly Cloudy.,67,2.2,6,5,5,0,3,2,41,6.23
2023/05/19,7:09 PM.,TEX,COL,away,Roof Closed.,74,2.2,3,2,2,0,2,0,45,3.48
2023/05/16,6:42 PM.,CIN,COL,home,Cloudy.,73,2.0,2,2,2,1,2,1,27,2.35
2023/05/13,6:12 PM.,PHI,COL,home,Overcast.,57,3.1,2,0,0,0,5,0,43,0.00
2023/05/10,12:35 PM.,PIT,COL,away,Cloudy.,66,2.1,0,0,0,1,4,0,34,0.00
