date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/28,12:13 PM.,OAK,MIN,home,Cloudy.,65,3.1,1,1,1,2,5,1,62,4.23
2023/09/19,6:41 PM.,CIN,MIN,away,Clear.,75,5.0,1,0,0,1,8,0,83,4.28
2023/09/14,6:40 PM.,CWS,MIN,away,Clear.,67,7.0,4,2,2,1,8,1,105,4.50
2023/09/09,1:12 PM.,NYM,MIN,home,Overcast.,74,5.1,5,2,2,1,2,1,83,4.65
2023/09/03,1:38 PM.,TEX,MIN,away,Roof Closed.,74,5.0,9,3,3,2,3,1,80,4.73
2023/08/28,6:41 PM.,CLE,MIN,home,Partly Cloudy.,83,4.0,7,6,6,1,3,1,66,4.69
2023/08/23,1:11 PM.,MIL,MIN,away,Sunny.,97,5.0,4,3,3,2,6,1,92,4.22
2023/08/16,12:12 PM.,DET,MIN,home,Sunny.,81,4.0,7,3,3,1,6,2,87,4.13
2023/08/10,1:10 PM.,DET,MIN,away,Sunny.,80,6.0,3,1,1,1,4,1,89,3.97
2023/08/05,6:47 PM.,AZ,MIN,home,Partly Cloudy.,84,6.0,2,1,1,0,7,1,87,4.22
2023/07/30,1:12 PM.,KC,MIN,away,Sunny.,87,5.0,4,2,2,2,7,1,94,4.53
2023/07/24,6:41 PM.,SEA,MIN,home,Partly Cloudy.,83,6.1,6,1,1,2,8,1,98,4.62
2023/07/19,6:40 PM.,SEA,MIN,away,Clear.,83,6.1,3,2,2,0,9,1,80,5.10
2023/07/14,6:41 PM.,OAK,MIN,away,Clear.,71,3.0,4,3,3,4,6,0,80,5.50
2023/07/04,1:11 PM.,KC,MIN,home,Overcast.,79,7.0,3,2,1,1,9,1,87,5.18
2023/06/28,12:20 PM.,ATL,MIN,away,Sunny.,85,5.0,5,2,2,2,4,0,82,6.23
2023/06/23,6:41 PM.,DET,MIN,away,Cloudy.,68,5.0,3,0,0,2,8,0,83,6.86
2023/04/26,12:11 PM.,NYY,MIN,home,Sunny.,50,3.0,11,10,10,2,2,0,72,9.00
2023/04/20,1:37 PM.,BOS,MIN,away,Sunny.,55,2.0,1,1,1,1,0,1,28,4.15
2023/04/10,1:12 PM.,CWS,MIN,home,Partly Cloudy.,66,6.0,8,4,4,0,3,1,83,4.09
2023/04/04,6:43 PM.,MIA,MIN,away,Clear.,83,5.0,3,1,1,0,9,1,79,1.80
