date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,7:20 PM.,WSH,ATL,home,Partly Cloudy.,78,1.0,2,3,1,0,2,1,26,1.60
2023/09/27,7:22 PM.,CHC,ATL,home,Partly Cloudy.,74,1.0,1,1,0,0,1,0,17,1.38
2023/09/24,6:35 PM.,WSH,ATL,away,Cloudy.,67,0.1,0,0,0,1,0,0,10,1.42
2023/09/20,12:21 PM.,PHI,ATL,home,Partly Cloudy.,75,2.1,1,0,0,1,0,0,25,1.44
2023/06/14,1:10 PM.,DET,ATL,away,Partly Cloudy.,66,0.0,1,0,0,0,0,0,4,1.55
2023/06/10,4:11 PM.,WSH,ATL,home,Partly Cloudy.,86,2.0,0,0,0,0,3,0,29,1.55
2023/06/08,7:21 PM.,NYM,ATL,home,Partly Cloudy.,80,1.0,1,0,0,2,2,0,25,1.67
2023/06/06,9:00 PM.,NYM,ATL,home,Cloudy.,74,1.0,0,0,0,0,0,0,16,1.73
2023/06/03,7:10 PM.,AZ,ATL,away,Roof Closed.,76,1.0,1,0,0,1,3,0,24,1.80
2023/05/31,12:38 PM.,OAK,ATL,away,Partly Cloudy.,61,0.2,0,0,0,0,0,0,3,1.88
2023/05/27,4:11 PM.,PHI,ATL,home,Sunny.,75,1.0,0,0,0,0,3,0,13,1.93
2023/05/26,7:20 PM.,PHI,ATL,home,Clear.,76,1.0,0,0,0,0,0,0,12,2.01
2023/05/24,7:21 PM.,LAD,ATL,home,Partly Cloudy.,77,1.0,1,0,0,0,0,0,9,2.11
2023/05/20,7:16 PM.,SEA,ATL,home,Cloudy.,75,2.1,1,0,0,1,3,0,42,2.21
2023/05/17,7:07 PM.,TEX,ATL,away,Roof Closed.,74,1.1,1,1,1,0,2,0,22,2.50
2023/05/14,1:37 PM.,TOR,ATL,away,Sunny.,53,1.0,1,0,0,1,2,0,23,2.16
2023/05/13,3:09 PM.,TOR,ATL,away,Sunny.,64,0.2,0,0,0,1,1,0,12,2.30
2023/05/10,7:22 PM.,BOS,ATL,home,Partly Cloudy.,81,1.0,0,0,0,0,2,0,15,2.40
2023/05/07,11:37 AM.,BAL,ATL,home,Partly Cloudy.,73,1.0,1,1,0,0,1,0,17,2.57
2023/05/05,7:20 PM.,BAL,ATL,home,Overcast.,59,1.0,0,0,0,0,2,0,10,2.77
2023/05/03,6:41 PM.,MIA,ATL,away,Roof Closed.,72,1.0,1,0,0,1,1,0,26,3.00
2023/05/01,1:10 PM.,NYM,ATL,away,Partly Cloudy.,59,0.2,0,0,0,0,0,0,9,3.27
2023/04/27,12:20 PM.,MIA,ATL,home,Overcast.,57,0.1,1,0,0,0,1,0,10,3.48
2023/04/25,7:19 PM.,MIA,ATL,home,Cloudy.,69,1.0,3,1,1,0,1,1,23,3.60
2023/04/21,7:20 PM.,HOU,ATL,home,Overcast.,75,0.0,3,3,3,1,0,0,11,3.00
2023/04/18,6:40 PM.,SD,ATL,away,Partly Cloudy.,60,1.0,0,0,0,0,2,0,18,0.00
2023/04/17,6:42 PM.,SD,ATL,away,Cloudy.,58,1.0,1,0,0,1,0,0,16,0.00
2023/04/15,5:45 PM.,KC,ATL,away,Overcast.,46,0.2,1,0,0,0,1,0,14,0.00
2023/04/11,7:20 PM.,CIN,ATL,home,Clear.,71,1.0,1,0,0,0,1,0,13,0.00
2023/04/10,7:20 PM.,CIN,ATL,home,Clear.,65,0.2,0,0,0,0,0,0,9,0.00
2023/04/07,7:20 PM.,SD,ATL,home,Cloudy.,66,1.0,0,0,0,0,2,0,10,0.00
2023/04/05,12:16 PM.,STL,ATL,away,Cloudy.,60,0.1,0,0,0,0,0,0,5,0.00
2023/04/04,6:45 PM.,STL,ATL,away,Overcast.,82,1.0,0,0,0,0,1,0,15,0.00
2023/04/02,1:35 PM.,WSH,ATL,away,Sunny.,54,1.0,0,0,0,0,1,0,12,0.00
2023/03/30,1:06 PM.,WSH,ATL,away,Sunny.,45,1.1,2,0,0,0,1,0,24,0.00
