date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/27,6:41 PM.,COL,LAD,away,Clear.,82,1.0,1,0,0,0,1,0,16,4.35
2023/09/26,6:42 PM.,COL,LAD,away,Clear.,78,1.0,0,0,0,0,0,0,11,4.44
2023/09/24,4:11 PM.,SF,LAD,home,Sunny.,77,0.2,1,0,0,0,1,0,14,4.53
2023/09/21,7:10 PM.,SF,LAD,home,Partly Cloudy.,67,1.0,1,1,1,0,1,1,13,4.60
2023/09/19,7:10 PM.,DET,LAD,home,Clear.,68,1.0,0,0,0,0,1,0,9,4.50
2023/09/18,7:11 PM.,DET,LAD,home,Partly Cloudy.,69,1.0,0,0,0,0,1,0,9,4.60
2023/09/16,6:41 PM.,SEA,LAD,away,Clear.,72,0.1,2,0,0,0,1,0,17,4.70
2023/09/13,7:10 PM.,SD,LAD,home,Clear.,71,1.1,0,0,0,0,3,0,15,4.74
2023/09/10,1:35 PM.,WSH,LAD,away,Cloudy.,80,0.2,2,0,0,0,1,0,16,4.89
2023/09/08,7:05 PM.,WSH,LAD,away,Partly Cloudy.,89,1.2,0,0,0,0,1,0,23,4.97
2023/09/02,6:10 PM.,ATL,LAD,home,Cloudy.,76,1.1,2,3,2,1,0,1,22,5.18
2023/08/31,7:11 PM.,ATL,LAD,home,Clear.,78,1.2,1,1,0,1,1,0,21,4.89
2023/08/28,7:10 PM.,AZ,LAD,home,Clear.,83,1.0,1,0,0,0,1,0,12,5.11
2023/08/25,7:12 PM.,BOS,LAD,away,Cloudy.,70,0.1,1,0,0,0,0,0,2,5.25
2023/08/23,7:10 PM.,CLE,LAD,away,Overcast.,72,1.0,0,0,0,0,1,0,12,5.30
2023/08/18,7:10 PM.,MIA,LAD,home,Clear.,76,1.0,0,0,0,0,2,0,10,5.45
2023/08/13,1:10 PM.,COL,LAD,home,Sunny.,83,1.0,0,0,0,0,0,0,12,5.61
2023/08/11,7:15 PM.,COL,LAD,home,Clear.,73,1.0,0,0,0,0,2,0,9,5.79
2023/08/08,6:40 PM.,AZ,LAD,away,Roof Closed.,76,0.1,1,2,2,1,0,0,12,5.97
2023/08/05,5:40 PM.,SD,LAD,away,Clear.,74,0.1,0,0,0,0,0,0,2,5.46
2023/08/04,6:41 PM.,SD,LAD,away,Clear.,72,1.0,1,1,1,1,0,0,22,5.52
2023/08/02,7:10 PM.,OAK,LAD,home,Clear.,78,1.0,0,0,0,0,1,0,11,5.40
2023/07/30,1:10 PM.,CIN,LAD,home,Sunny.,82,1.0,1,0,0,0,2,0,10,5.59
2023/07/28,7:10 PM.,CIN,LAD,home,Clear.,79,1.0,0,0,0,0,1,0,11,5.79
2023/07/26,1:10 PM.,TOR,LAD,home,Sunny.,92,1.0,1,1,1,0,1,1,19,6.00
2023/07/23,1:39 PM.,TEX,LAD,away,Roof Closed.,74,1.1,0,0,0,0,2,0,16,5.88
2023/07/21,7:07 PM.,TEX,LAD,away,Roof Closed.,74,0.1,1,1,1,1,1,1,17,6.20
2023/07/17,7:05 PM.,BAL,LAD,away,Clear.,89,1.0,0,0,0,0,2,0,15,5.92
2023/07/16,5:30 PM.,NYM,LAD,away,Cloudy.,79,1.0,0,0,0,0,0,0,4,6.17
2023/07/15,8:01 PM.,NYM,LAD,away,Drizzle.,79,1.0,0,0,0,0,2,0,17,6.45
2023/07/08,6:10 PM.,LAA,LAD,home,Clear.,73,1.0,1,0,0,0,2,0,15,6.75
2023/07/07,7:10 PM.,LAA,LAD,home,Clear.,69,0.1,0,0,0,0,1,0,3,7.08
2023/07/06,7:10 PM.,PIT,LAD,home,Clear.,69,1.0,0,0,0,0,1,0,14,7.20
2023/06/21,6:40 PM.,LAA,LAD,away,Clear.,76,1.0,0,0,0,1,1,0,20,7.58
2023/06/17,6:10 PM.,SF,LAD,home,Clear.,72,0.1,1,2,2,1,0,1,13,8.00
2023/06/16,7:10 PM.,SF,LAD,home,Clear.,69,1.0,2,2,1,1,2,0,31,7.13
2023/06/14,7:10 PM.,CWS,LAD,home,Overcast.,65,0.1,1,1,1,0,1,0,17,7.02
2023/06/11,1:41 PM.,PHI,LAD,away,Sunny.,86,1.0,2,1,1,1,2,0,20,6.61
2023/06/09,7:09 PM.,PHI,LAD,away,Cloudy.,73,1.1,0,0,0,0,3,0,16,6.46
2023/06/07,7:11 PM.,CIN,LAD,away,Clear.,74,1.0,1,0,0,0,2,0,17,7.07
2023/06/03,4:18 PM.,NYY,LAD,home,Sunny.,72,1.0,0,0,0,0,1,0,8,7.62
2023/05/31,1:10 PM.,WSH,LAD,home,Cloudy.,65,1.0,1,0,0,1,2,0,13,8.25
2023/05/30,7:10 PM.,WSH,LAD,home,Partly Cloudy.,64,0.2,3,2,2,1,1,1,19,9.00
2023/05/02,7:09 PM.,PHI,LAD,home,Clear.,57,1.0,1,0,0,1,1,0,23,7.84
2023/04/30,1:10 PM.,STL,LAD,home,Overcast.,67,0.2,1,0,0,0,2,0,11,8.68
2023/04/28,7:11 PM.,STL,LAD,home,Clear.,62,1.0,2,1,1,1,2,0,28,9.35
2023/04/26,6:36 PM.,PIT,LAD,away,Clear.,61,1.1,2,1,1,0,1,0,21,9.39
2023/04/22,1:20 PM.,CHC,LAD,away,Overcast.,41,0.2,0,0,0,1,1,0,13,9.95
2023/04/19,12:11 PM.,NYM,LAD,home,Sunny.,68,0.2,2,0,0,1,2,0,22,11.12
2023/04/17,7:10 PM.,NYM,LAD,home,Clear.,58,0.1,3,3,3,1,1,0,20,12.60
2023/04/15,6:10 PM.,CHC,LAD,home,Clear.,64,1.0,1,0,0,1,1,0,20,7.71
2023/04/10,6:45 PM.,SF,LAD,away,Cloudy.,55,0.2,3,0,0,0,2,0,19,9.82
2023/04/08,5:10 PM.,AZ,LAD,away,Clear.,81,1.0,2,1,1,0,1,0,20,12.00
2023/04/06,7:11 PM.,AZ,LAD,away,Partly Cloudy.,75,0.1,2,1,1,0,0,0,15,13.50
2023/04/03,7:10 PM.,COL,LAD,home,Clear.,57,1.0,1,0,0,0,1,0,14,10.80
2023/03/31,7:10 PM.,AZ,LAD,home,Partly Cloudy.,56,0.2,3,2,2,0,0,1,22,27.00
