date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/27,6:41 PM.,HOU,SEA,home,Roof Closed.,58,4.0,6,4,4,1,4,2,68,4.32
2023/09/22,7:08 PM.,TEX,SEA,away,Roof Closed.,74,4.1,6,6,6,1,2,2,75,4.17
2023/09/16,6:41 PM.,LAD,SEA,home,Clear.,72,5.1,4,0,0,1,4,0,86,3.88
2023/09/10,1:10 PM.,TB,SEA,away,Dome.,72,5.0,9,5,5,1,7,0,93,4.05
2023/09/05,6:41 PM.,CIN,SEA,away,Partly Cloudy.,89,5.0,7,1,1,1,2,0,97,3.83
2023/08/30,1:11 PM.,OAK,SEA,home,Cloudy.,69,6.0,7,3,3,0,5,1,94,3.93
2023/08/25,7:10 PM.,KC,SEA,home,Clear.,74,4.0,6,3,3,1,6,0,83,3.90
2023/08/18,7:10 PM.,HOU,SEA,away,Roof Closed.,73,6.1,2,0,0,1,2,0,82,3.78
2023/08/13,1:11 PM.,BAL,SEA,home,Sunny.,82,5.2,5,2,1,2,2,0,85,4.04
2023/08/06,1:07 PM.,LAA,SEA,away,Sunny.,90,5.0,5,1,1,0,10,0,85,4.20
2023/08/01,6:41 PM.,BOS,SEA,home,Clear.,77,5.2,7,6,6,2,4,2,93,4.35
2023/07/26,12:11 PM.,MIN,SEA,away,Partly Cloudy.,83,5.2,8,6,6,0,7,4,92,3.96
2023/07/21,7:10 PM.,TOR,SEA,home,Clear.,79,5.1,3,1,1,2,6,1,75,3.50
2023/07/16,1:10 PM.,DET,SEA,home,Sunny.,76,5.0,5,0,0,1,3,0,70,3.66
2023/06/30,7:11 PM.,TB,SEA,home,Clear.,75,3.1,1,2,2,1,6,1,61,3.97
2023/06/24,4:05 PM.,BAL,SEA,away,Cloudy.,82,4.1,6,3,3,3,4,1,95,3.88
2023/06/18,1:11 PM.,CWS,SEA,home,Roof Closed.,58,7.0,4,1,1,0,6,0,85,3.68
2023/06/12,6:40 PM.,MIA,SEA,home,Clear.,76,6.0,1,1,1,3,6,1,89,4.06
2023/06/04,1:37 PM.,TEX,SEA,away,Roof Closed.,74,2.1,8,7,7,2,2,1,61,4.46
2023/05/29,6:42 PM.,NYY,SEA,home,Clear.,68,4.2,11,8,8,0,3,2,86,3.00
2023/05/24,6:40 PM.,OAK,SEA,home,Clear.,67,6.0,2,0,0,1,6,0,90,1.15
2023/05/19,7:21 PM.,ATL,SEA,away,Partly Cloudy.,74,6.1,4,3,3,1,4,0,102,1.42
2023/05/13,1:11 PM.,DET,SEA,away,Cloudy.,73,7.0,3,0,0,0,3,0,82,0.47
2023/05/07,1:11 PM.,HOU,SEA,home,Partly Cloudy.,51,6.0,2,0,0,1,5,0,85,0.75
2023/05/02,6:41 PM.,OAK,SEA,away,Cloudy.,54,6.0,2,1,1,0,10,0,81,1.50
