date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/27,7:40 PM.,MIA,NYM,home,Clear.,61,1.0,0,0,0,0,0,0,9,5.14
2023/09/24,6:08 PM.,PHI,NYM,away,Cloudy.,66,1.2,0,0,0,0,2,0,19,5.54
2023/08/01,7:05 PM.,CIN,CHC,home,Partly Cloudy.,84,1.0,4,4,4,2,0,0,32,6.35
2023/07/27,6:46 PM.,STL,CHC,away,Clear.,99,1.0,3,2,2,0,1,1,24,3.48
2023/07/23,1:20 PM.,STL,CHC,home,Sunny.,78,1.1,0,1,1,1,1,0,22,1.93
2023/07/18,7:04 PM.,WSH,CHC,home,Clear.,73,1.0,0,0,0,1,1,0,13,1.13
2023/07/14,7:05 PM.,BOS,CHC,home,Cloudy.,86,1.1,0,0,0,1,2,0,26,1.29
2023/07/03,1:11 PM.,MIL,CHC,away,Sunny.,83,0.0,1,0,0,1,0,0,6,1.59
2023/07/02,6:00 PM.,CLE,CHC,home,Rain.,65,1.0,0,0,0,0,0,0,9,1.59
2023/06/30,1:20 PM.,CLE,CHC,home,Cloudy.,86,0.1,0,0,0,2,0,0,14,1.93
2023/06/24,6:12 PM.,STL,CHC,away,Cloudy.,81,1.0,0,0,0,0,0,0,12,2.08
2023/06/18,12:05 PM.,BAL,CHC,home,Partly Cloudy.,76,0.1,3,1,1,0,0,0,9,2.70
2023/06/16,1:21 PM.,BAL,CHC,home,Cloudy.,57,1.0,0,0,0,0,2,0,14,0.00
2023/06/15,7:05 PM.,PIT,CHC,home,Partly Cloudy.,55,1.0,1,0,0,0,1,0,9,0.00
2023/06/13,8:15 PM.,PIT,CHC,home,Overcast.,61,1.0,0,0,0,0,0,0,9,0.00
