date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,6:16 PM.,STL,CIN,away,Clear.,86,1.0,0,0,0,1,1,0,16,3.03
2023/09/26,6:10 PM.,CLE,CIN,away,Cloudy.,68,2.0,1,0,0,1,1,0,23,3.08
2023/09/24,1:41 PM.,PIT,CIN,home,Sunny.,77,1.0,0,0,0,0,1,0,7,3.19
2023/09/20,12:36 PM.,MIN,CIN,home,Sunny.,78,0.2,1,0,0,1,1,0,14,3.24
2023/09/17,1:42 PM.,NYM,CIN,away,Sunny.,77,1.0,0,0,0,0,0,0,11,3.28
2023/09/16,7:12 PM.,NYM,CIN,away,Clear.,72,1.0,0,0,0,0,0,0,13,3.34
2023/09/14,1:10 PM.,DET,CIN,away,Sunny.,67,1.0,0,0,0,1,0,0,8,3.40
2023/09/13,6:39 PM.,DET,CIN,away,Partly Cloudy.,64,0.1,0,0,0,0,0,0,4,3.46
2023/09/09,6:45 PM.,STL,CIN,home,Partly Cloudy.,76,0.2,1,0,0,2,0,0,15,3.48
2023/09/06,6:43 PM.,SEA,CIN,home,Partly Cloudy.,83,1.0,0,0,0,0,2,0,18,3.52
2023/09/04,4:10 PM.,SEA,CIN,home,Partly Cloudy.,92,1.0,1,0,0,0,2,0,17,3.59
2023/09/02,6:42 PM.,CHC,CIN,home,Clear.,87,1.0,0,0,0,1,1,0,20,3.66
2023/09/01,6:41 PM.,CHC,CIN,home,Clear.,84,0.1,1,0,0,0,1,0,15,3.73
2023/08/29,6:45 PM.,SF,CIN,away,Clear.,74,1.0,0,0,0,0,0,0,10,3.75
2023/08/26,5:10 PM.,AZ,CIN,away,Roof Closed.,79,1.1,0,0,0,1,0,0,20,3.83
2023/08/23,6:39 PM.,LAA,CIN,away,Clear.,76,1.0,2,0,0,1,0,0,21,3.94
2023/08/22,6:39 PM.,LAA,CIN,away,Clear.,81,0.2,1,0,0,0,1,0,16,4.02
2023/08/20,1:42 PM.,TOR,CIN,home,Sunny.,89,1.0,0,0,0,1,0,0,16,4.08
2023/08/16,6:41 PM.,CLE,CIN,home,Overcast.,79,1.0,0,0,0,0,2,0,14,4.17
2023/08/13,6:06 PM.,PIT,CIN,away,Partly Cloudy.,82,1.0,0,0,0,1,1,0,23,4.26
2023/08/09,1:11 PM.,MIA,CIN,home,Partly Cloudy.,81,0.1,2,2,2,0,1,1,9,4.36
2023/08/08,6:41 PM.,MIA,CIN,home,Clear.,81,1.1,1,0,0,0,0,0,12,3.98
2023/08/06,1:42 PM.,WSH,CIN,home,Partly Cloudy.,84,1.1,0,0,0,0,2,0,14,4.10
2023/08/03,7:05 PM.,CHC,CIN,away,Partly Cloudy.,83,1.1,1,0,0,0,2,0,15,4.24
2023/08/01,7:05 PM.,CHC,CIN,away,Partly Cloudy.,84,1.1,1,0,0,0,3,0,20,4.38
2023/07/30,1:11 PM.,COL,OAK,away,Partly Cloudy.,93,0.2,0,0,0,0,2,0,13,4.54
2023/07/28,6:40 PM.,COL,OAK,away,Partly Cloudy.,83,0.2,1,1,1,1,0,0,19,4.62
2023/07/25,6:46 PM.,SF,OAK,away,Partly Cloudy.,67,0.1,1,0,0,1,0,0,9,4.46
2023/07/23,1:07 PM.,HOU,OAK,home,Partly Cloudy.,72,0.2,0,0,0,1,0,0,10,4.50
2023/07/18,6:42 PM.,BOS,OAK,home,Clear.,63,1.0,0,0,0,0,1,0,10,4.58
2023/07/17,6:40 PM.,BOS,OAK,home,Clear.,67,1.1,0,0,0,0,2,0,23,4.72
2023/07/15,4:09 PM.,MIN,OAK,home,Sunny.,80,0.1,0,0,0,0,1,0,3,4.91
2023/07/14,6:41 PM.,MIN,OAK,home,Clear.,71,0.1,2,0,0,0,1,0,7,4.96
2023/07/08,4:13 PM.,BOS,OAK,away,Sunny.,78,1.1,3,2,2,1,0,1,28,5.01
2023/07/05,6:40 PM.,DET,OAK,away,Clear.,89,1.0,2,1,1,0,3,0,22,4.65
2023/06/30,6:40 PM.,CWS,OAK,home,Clear.,71,0.2,4,2,2,0,1,0,19,4.50
2023/06/27,6:40 PM.,NYY,OAK,home,Partly Cloudy.,58,1.0,2,0,0,0,2,0,19,3.99
2023/06/23,7:08 PM.,TOR,OAK,away,Roof Closed.,68,1.0,0,0,0,0,0,0,12,4.13
2023/06/20,7:01 PM.,CLE,OAK,away,Cloudy.,80,1.0,2,1,1,0,1,0,20,4.28
2023/06/17,1:10 PM.,PHI,OAK,home,Sunny.,66,1.2,1,0,0,1,3,0,30,4.10
2023/06/14,6:41 PM.,TB,OAK,home,Partly Cloudy.,62,1.1,1,0,0,1,1,0,20,4.38
2023/06/11,1:11 PM.,MIL,OAK,away,Roof Closed.,66,0.2,2,1,1,0,1,0,16,4.63
2023/06/09,7:11 PM.,MIL,OAK,away,Clear.,74,1.0,1,0,0,0,3,0,23,4.37
2023/06/05,7:06 PM.,PIT,OAK,away,Clear.,73,1.0,2,1,1,0,1,0,16,4.57
2023/06/04,1:41 PM.,MIA,OAK,away,Roof Closed.,72,0.2,1,0,0,0,2,0,10,4.35
2023/06/02,6:40 PM.,MIA,OAK,away,Roof Closed.,72,0.1,1,0,0,0,1,0,5,4.50
2023/05/30,6:41 PM.,ATL,OAK,home,Partly Cloudy.,60,1.0,0,0,0,0,2,0,11,4.58
2023/05/26,6:42 PM.,HOU,OAK,home,Partly Cloudy.,60,1.1,0,0,0,0,1,0,9,4.82
2023/05/24,6:40 PM.,SEA,OAK,away,Clear.,67,1.0,0,0,0,0,2,0,14,5.19
2023/05/21,1:12 PM.,HOU,OAK,away,Roof Closed.,73,0.2,1,1,1,2,0,0,22,5.51
2023/05/17,12:40 PM.,AZ,OAK,home,Sunny.,68,1.2,1,0,0,1,3,0,33,5.17
2023/05/14,1:07 PM.,TEX,OAK,home,Sunny.,71,0.1,3,5,5,1,0,0,18,5.79
2023/05/12,6:41 PM.,TEX,OAK,home,Clear.,65,0.2,0,0,0,1,1,0,5,2.63
2023/05/06,6:16 PM.,KC,OAK,away,Clear.,93,1.0,0,0,0,1,1,0,19,2.77
2023/05/05,7:10 PM.,KC,OAK,away,Cloudy.,76,1.0,0,0,0,0,0,0,10,3.00
2023/05/03,7:45 PM.,SEA,OAK,home,Overcast.,53,0.2,1,0,0,1,0,0,10,3.27
2023/04/30,1:08 PM.,CIN,OAK,home,Partly Cloudy.,63,0.2,0,0,0,0,2,0,9,3.48
2023/04/28,6:41 PM.,CIN,OAK,home,Partly Cloudy.,64,0.2,0,0,0,0,1,0,6,3.72
2023/04/27,1:07 PM.,LAA,OAK,away,Sunny.,74,1.0,0,0,0,1,0,0,9,4.00
2023/04/23,1:37 PM.,TEX,OAK,away,Roof Closed.,74,0.2,1,0,0,1,1,0,17,4.50
2023/04/19,12:37 PM.,CHC,OAK,home,Partly Cloudy.,56,0.2,1,2,2,0,1,0,22,4.91
2023/04/18,6:41 PM.,CHC,OAK,home,Clear.,53,1.0,0,0,0,0,2,0,14,2.70
2023/04/16,1:29 PM.,NYM,OAK,home,Partly Cloudy.,59,1.1,0,1,0,0,1,0,9,3.18
2023/04/14,6:42 PM.,NYM,OAK,home,Clear.,56,0.1,0,0,0,0,0,0,6,4.15
2023/04/11,6:36 PM.,BAL,OAK,away,Partly Cloudy.,76,0.2,0,2,2,1,1,0,20,4.50
2023/04/10,6:36 PM.,BAL,OAK,away,Clear.,64,0.1,0,0,0,1,0,0,8,0.00
2023/04/08,4:10 PM.,TB,OAK,away,Dome.,72,0.2,0,0,0,0,0,0,14,0.00
2023/04/04,6:40 PM.,CLE,OAK,home,Partly Cloudy.,54,0.1,0,0,0,0,0,0,5,0.00
2023/04/03,6:41 PM.,CLE,OAK,home,Partly Cloudy.,54,1.0,0,0,0,1,1,0,22,0.00
2023/04/01,1:07 PM.,LAA,OAK,home,Sunny.,58,1.0,0,0,0,1,0,0,8,0.00
