date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/05,7:20 PM.,STL,ATL,home,Partly Cloudy.,84,3.0,6,4,4,0,3,1,53,4.30
2023/08/27,4:10 PM.,SF,ATL,away,Sunny.,70,1.1,3,4,4,4,1,0,38,3.88
2023/08/21,7:20 PM.,NYM,ATL,home,Partly Cloudy.,92,3.1,3,0,0,0,5,0,48,3.31
2023/08/20,1:35 PM.,SF,ATL,home,Sunny.,89,0.1,0,0,0,0,0,0,3,3.53
2023/08/13,7:10 PM.,NYM,ATL,away,Partly Cloudy.,85,2.1,2,1,0,1,2,0,43,3.55
2023/08/09,7:06 PM.,PIT,ATL,away,Partly Cloudy.,81,2.2,1,1,1,0,4,1,38,3.72
2023/08/06,1:20 PM.,CHC,ATL,away,Cloudy.,68,0.2,1,0,0,1,0,0,13,3.74
2023/08/04,1:20 PM.,CHC,ATL,away,Partly Cloudy.,82,1.0,0,0,0,1,1,0,17,3.80
2023/08/02,12:21 PM.,LAA,ATL,home,Partly Cloudy.,84,1.0,1,1,0,0,0,0,16,3.89
2023/07/30,1:36 PM.,MIL,ATL,home,Partly Cloudy.,87,1.0,3,3,3,1,0,0,18,3.98
2023/07/28,7:52 PM.,MIL,ATL,home,Partly Cloudy.,80,1.1,1,0,0,0,2,0,18,3.43
2023/07/22,6:15 PM.,MIL,ATL,away,Roof Closed.,78,1.0,0,0,0,0,0,0,13,3.54
2023/07/19,7:20 PM.,AZ,ATL,home,Partly Cloudy.,85,2.1,2,1,1,1,3,0,32,3.63
2023/07/16,1:36 PM.,CWS,ATL,home,Partly Cloudy.,88,1.2,4,2,2,1,2,0,43,3.62
2023/07/08,7:15 PM.,TB,ATL,away,Dome.,72,1.0,0,0,0,0,0,0,9,3.28
2023/07/04,7:10 PM.,CLE,ATL,away,Clear.,82,1.0,1,0,0,0,1,0,18,3.38
2023/06/30,7:21 PM.,MIA,ATL,home,Partly Cloudy.,76,2.0,2,1,0,1,2,0,40,3.48
2023/06/26,7:21 PM.,MIN,ATL,home,Partly Cloudy.,88,0.2,2,0,0,0,0,0,11,3.69
2023/06/23,6:40 PM.,CIN,ATL,away,Cloudy.,77,1.0,2,4,4,0,2,1,23,3.77
2023/06/18,1:37 PM.,COL,ATL,home,Partly Cloudy.,84,1.0,1,0,0,1,0,0,24,2.70
2023/06/14,5:05 PM.,DET,ATL,away,Partly Cloudy.,73,3.0,0,0,0,0,4,0,44,2.79
2023/06/12,6:40 PM.,DET,ATL,away,Cloudy.,64,0.1,2,1,1,0,0,1,9,3.12
2023/06/09,7:22 PM.,WSH,ATL,home,Clear.,83,1.2,3,0,0,0,1,0,29,2.81
2023/06/07,7:20 PM.,NYM,ATL,home,Clear.,86,1.1,0,0,0,0,0,0,16,3.00
2023/06/04,1:12 PM.,AZ,ATL,away,Roof Closed.,77,1.1,1,0,0,0,2,0,27,3.18
2023/06/02,6:40 PM.,AZ,ATL,away,Clear.,93,1.0,0,0,0,0,1,0,7,3.38
2023/05/28,7:10 PM.,PHI,ATL,home,Partly Cloudy.,77,1.0,3,2,2,1,0,1,21,3.54
2023/05/26,7:20 PM.,PHI,ATL,home,Clear.,76,1.1,0,0,0,1,0,0,21,2.79
2023/05/23,7:21 PM.,LAD,ATL,home,Cloudy.,70,1.0,2,1,1,1,0,0,20,3.00
2023/05/21,1:36 PM.,SEA,ATL,home,Cloudy.,77,1.0,1,0,0,0,1,0,18,2.65
2023/05/19,7:21 PM.,SEA,ATL,home,Partly Cloudy.,74,1.0,1,0,0,0,0,0,12,2.81
2023/05/14,1:37 PM.,TOR,ATL,away,Sunny.,53,1.2,6,3,0,2,2,0,49,3.00
2023/05/10,7:22 PM.,BOS,ATL,home,Partly Cloudy.,81,1.1,3,2,2,1,1,0,32,3.38
2023/05/07,11:37 AM.,BAL,ATL,home,Partly Cloudy.,73,2.0,0,0,0,1,3,0,30,2.25
2023/05/03,6:41 PM.,MIA,ATL,away,Roof Closed.,72,3.0,3,0,0,0,1,0,41,2.70
2023/05/01,1:10 PM.,NYM,ATL,away,Partly Cloudy.,59,0.2,2,2,2,0,0,0,22,3.86
2023/04/27,12:20 PM.,MIA,ATL,home,Overcast.,57,2.0,3,0,0,0,1,0,23,1.42
2023/04/25,7:19 PM.,MIA,ATL,home,Cloudy.,69,0.2,1,0,0,0,0,0,5,2.08
2023/04/05,12:16 PM.,STL,ATL,away,Cloudy.,60,1.0,3,1,1,0,0,0,27,2.45
2023/04/03,6:46 PM.,STL,ATL,away,Clear.,77,1.0,1,0,0,1,1,0,23,0.00
2023/03/30,1:06 PM.,WSH,ATL,away,Sunny.,45,1.2,0,0,0,2,1,0,24,0.00
