date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/28,7:11 PM.,MIA,NYM,home,Cloudy.,62,1.0,0,0,0,0,1,0,13,4.84
2023/09/27,4:10 PM.,MIA,NYM,home,Partly Cloudy.,66,1.0,0,0,0,0,0,0,12,4.98
2023/09/24,6:08 PM.,PHI,NYM,away,Cloudy.,66,1.1,2,1,1,1,2,0,32,5.13
2023/09/21,7:17 PM.,PHI,NYM,away,Partly Cloudy.,69,2.1,0,0,0,0,3,0,28,5.06
2023/09/18,6:41 PM.,MIA,NYM,away,Roof Closed.,72,1.0,1,0,0,0,1,0,19,5.46
2023/09/15,7:11 PM.,CIN,NYM,home,Partly Cloudy.,67,1.2,2,2,2,0,3,1,34,5.65
2023/09/12,7:11 PM.,AZ,NYM,home,Partly Cloudy.,78,1.0,2,1,1,1,0,0,22,5.33
2023/09/08,7:10 PM.,MIN,NYM,away,Clear.,75,0.1,2,0,0,0,0,0,13,5.19
2023/09/02,7:10 PM.,SEA,NYM,home,Partly Cloudy.,71,1.0,2,3,2,1,1,1,30,5.26
2023/08/17,6:16 PM.,STL,NYM,away,Partly Cloudy.,84,1.0,0,0,0,0,1,0,16,4.74
2023/08/15,7:12 PM.,PIT,NYM,home,Partly Cloudy.,78,0.1,2,3,3,1,0,0,22,4.94
2023/08/13,7:10 PM.,ATL,NYM,home,Partly Cloudy.,85,1.1,2,2,2,0,0,1,15,3.86
2023/08/09,7:10 PM.,CHC,NYM,home,Partly Cloudy.,84,2.1,1,0,0,0,2,0,38,3.27
2023/08/05,7:06 PM.,BAL,NYM,away,Cloudy.,85,2.1,1,1,1,2,1,0,39,3.66
2023/08/01,7:10 PM.,KC,NYM,away,Partly Cloudy.,93,0.1,0,0,0,1,1,0,9,3.63
2023/07/29,8:30 PM.,WSH,NYM,home,Partly Cloudy.,79,1.0,2,3,1,0,2,0,29,3.71
2023/07/25,7:10 PM.,NYY,NYM,away,Cloudy.,70,0.1,2,1,1,1,0,0,14,3.38
2023/07/21,7:13 PM.,BOS,NYM,away,Cloudy.,75,2.0,1,0,0,0,1,0,25,2.87
2023/07/18,7:10 PM.,CWS,NYM,home,Clear.,80,1.2,1,2,2,1,3,0,37,3.29
2023/07/15,8:01 PM.,LAD,NYM,home,Drizzle.,79,0.2,4,3,2,0,1,0,28,2.25
2023/07/09,1:12 PM.,SD,NYM,away,Sunny.,70,1.2,0,0,0,0,0,0,12,0.79
2023/07/08,7:10 PM.,SD,NYM,away,Partly Cloudy.,65,1.0,0,0,0,0,1,0,12,0.93
2023/07/02,7:10 PM.,SF,NYM,home,Cloudy.,75,2.0,2,0,0,1,3,0,33,1.04
2023/06/30,7:10 PM.,SF,NYM,home,Partly Cloudy.,77,1.0,1,0,0,1,1,0,11,1.35
2023/06/28,7:10 PM.,MIL,NYM,home,Overcast.,78,1.1,2,1,1,0,1,0,21,1.59
2023/06/25,1:39 PM.,PHI,NYM,away,Partly Cloudy.,88,2.0,1,0,0,0,1,0,28,0.00
2023/06/21,1:11 PM.,HOU,NYM,away,Roof Closed.,73,1.1,0,0,0,3,0,0,31,0.00
2023/06/19,7:11 PM.,HOU,NYM,away,Roof Closed.,73,1.0,1,0,0,1,0,0,16,0.00
