date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,6:07 PM.,OAK,LAA,home,Overcast.,66,2.0,1,1,1,1,2,1,28,3.89
2023/09/27,6:39 PM.,TEX,LAA,home,Partly Cloudy.,75,1.0,0,0,0,0,1,0,15,3.86
2023/09/24,1:13 PM.,MIN,LAA,away,Partly Cloudy.,69,2.0,2,1,1,1,1,0,41,3.96
2023/09/20,6:40 PM.,TB,LAA,away,Dome.,72,2.0,3,2,2,1,2,0,45,3.93
2023/09/17,1:08 PM.,DET,LAA,home,Cloudy.,74,1.0,0,0,0,1,1,0,20,3.62
2023/09/16,6:08 PM.,DET,LAA,home,Overcast.,69,1.0,0,0,0,0,1,0,18,3.73
2023/09/13,1:11 PM.,SEA,LAA,away,Partly Cloudy.,70,2.0,1,0,0,0,1,0,29,3.86
2023/09/10,1:08 PM.,CLE,LAA,home,Partly Cloudy.,88,1.0,1,0,0,1,0,0,15,4.13
2023/09/08,6:38 PM.,CLE,LAA,home,Partly Cloudy.,86,0.2,0,0,0,0,0,0,5,4.28
2023/09/07,6:38 PM.,CLE,LAA,home,Clear.,79,1.1,1,0,0,1,1,0,26,4.39
2023/09/03,1:07 PM.,OAK,LAA,away,Partly Cloudy.,71,0.2,2,1,1,0,0,1,14,4.62
2023/09/02,1:07 PM.,OAK,LAA,away,Cloudy.,72,1.0,1,0,0,0,1,0,16,4.38
2023/06/28,6:38 PM.,CWS,LAA,home,Clear.,71,2.0,3,4,4,1,2,1,40,4.56
2023/05/20,7:09 PM.,MIN,LAA,home,Partly Cloudy.,67,2.0,3,2,2,1,2,0,37,3.32
2023/05/18,12:36 PM.,BAL,LAA,away,Sunny.,67,1.0,0,0,0,1,1,0,13,2.75
2023/05/16,6:37 PM.,BAL,LAA,away,Cloudy.,77,2.0,1,1,1,0,2,1,26,2.89
2023/05/13,6:09 PM.,CLE,LAA,away,Partly Cloudy.,65,1.1,4,4,4,1,1,0,39,2.70
2023/05/09,6:39 PM.,HOU,LAA,home,Partly Cloudy.,63,2.0,1,0,0,0,1,0,27,0.59
2023/05/06,6:09 PM.,TEX,LAA,home,Partly Cloudy.,66,2.0,0,0,0,1,1,0,30,0.68
2023/04/29,6:10 PM.,MIL,LAA,away,Roof Closed.,66,0.2,1,0,0,1,0,0,22,0.79
2023/04/24,6:39 PM.,OAK,LAA,home,Clear.,67,0.2,0,1,1,2,2,0,23,0.84
2023/04/22,6:07 PM.,KC,LAA,home,Partly Cloudy.,77,1.2,1,0,0,0,2,0,22,0.00
2023/04/18,7:09 PM.,NYY,LAA,away,Clear.,52,1.2,0,0,0,1,2,0,25,0.00
2023/04/16,1:34 PM.,BOS,LAA,away,Cloudy.,54,1.2,1,0,0,0,0,0,15,0.00
2023/04/09,1:06 PM.,TOR,LAA,home,Sunny.,72,1.0,1,1,0,0,1,0,21,0.00
2023/04/07,7:05 PM.,TOR,LAA,home,Partly Cloudy.,64,2.0,0,0,0,0,3,0,22,0.00
2023/04/02,1:06 PM.,OAK,LAA,away,Partly Cloudy.,56,2.0,0,0,0,0,2,0,24,0.00
