date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,1:43 PM.,DET,CLE,away,Sunny.,72,0.2,0,4,0,3,0,0,28,3.23
2023/09/26,6:10 PM.,CIN,CLE,home,Cloudy.,68,0.2,2,1,1,0,1,0,16,3.29
2023/09/24,1:41 PM.,BAL,CLE,home,Overcast.,68,1.0,1,0,0,0,1,0,14,3.11
2023/09/22,7:10 PM.,BAL,CLE,home,Clear.,72,1.0,0,0,0,1,1,0,20,3.19
2023/09/20,1:11 PM.,KC,CLE,away,Sunny.,79,0.2,0,0,0,1,1,0,13,3.28
2023/09/19,6:41 PM.,KC,CLE,away,Partly Cloudy.,76,1.0,1,0,0,0,2,0,21,3.34
2023/08/30,12:11 PM.,MIN,CLE,away,Partly Cloudy.,74,1.0,0,0,0,1,2,0,19,3.44
2023/08/28,6:41 PM.,MIN,CLE,away,Partly Cloudy.,83,1.0,1,0,0,1,1,0,17,3.55
2023/08/26,3:07 PM.,TOR,CLE,away,Roof Closed.,68,1.0,2,1,1,0,1,0,26,3.66
2023/08/23,7:10 PM.,LAD,CLE,home,Overcast.,72,1.0,2,0,0,0,2,0,25,3.48
2023/08/19,7:11 PM.,DET,CLE,home,Clear.,74,1.0,0,0,0,1,0,0,17,3.60
2023/08/18,4:10 PM.,DET,CLE,home,Partly Cloudy.,72,1.1,0,0,0,1,2,0,22,3.72
2023/06/09,7:10 PM.,HOU,CLE,home,Clear.,70,1.0,1,1,1,2,1,0,26,3.90
2023/06/08,7:10 PM.,BOS,CLE,home,Overcast.,64,0.1,0,0,0,1,0,0,9,3.71
2023/06/06,7:10 PM.,BOS,CLE,home,Partly Cloudy.,68,0.2,0,0,0,0,1,0,10,3.76
2023/06/04,1:12 PM.,MIN,CLE,away,Partly Cloudy.,85,1.0,1,0,0,0,2,0,16,3.86
2023/06/03,6:16 PM.,MIN,CLE,away,Clear.,88,1.0,0,0,0,0,2,0,14,4.01
2023/06/01,6:41 PM.,MIN,CLE,away,Partly Cloudy.,85,1.0,0,0,0,0,0,0,7,4.18
2023/05/30,7:05 PM.,BAL,CLE,away,Partly Cloudy.,73,1.0,0,0,0,0,1,0,11,4.37
2023/05/27,7:16 PM.,STL,CLE,home,Partly Cloudy.,67,0.0,0,0,0,3,0,0,16,4.57
2023/05/24,1:10 PM.,CWS,CLE,home,Partly Cloudy.,67,1.0,0,0,0,0,2,0,12,4.57
2023/05/23,6:10 PM.,CWS,CLE,home,Partly Cloudy.,69,1.0,0,0,0,0,1,0,7,4.79
2023/05/19,7:11 PM.,NYM,CLE,away,Clear.,62,1.0,1,1,1,1,3,1,22,5.03
2023/05/14,11:36 AM.,LAA,CLE,home,Partly Cloudy.,64,0.1,0,0,0,0,0,0,5,4.82
2023/05/12,7:10 PM.,LAA,CLE,home,Overcast.,70,1.0,0,0,0,2,2,0,28,4.91
2023/05/09,6:09 PM.,DET,CLE,home,Clear.,60,0.2,0,0,0,2,2,0,18,5.19
2023/05/07,1:40 PM.,MIN,CLE,home,Cloudy.,68,1.0,0,0,0,1,1,0,17,5.40
2023/05/06,6:10 PM.,MIN,CLE,home,Cloudy.,62,0.1,0,0,0,0,1,0,6,5.74
2023/05/02,7:07 PM.,NYY,CLE,away,Partly Cloudy.,55,1.1,2,1,1,1,1,1,22,5.87
2023/04/29,4:12 PM.,BOS,CLE,away,Overcast.,49,1.0,0,0,0,1,1,0,14,5.79
2023/04/25,6:09 PM.,COL,CLE,home,Overcast.,45,1.0,0,0,0,0,0,0,15,6.23
2023/04/23,1:40 PM.,MIA,CLE,home,Cloudy.,46,1.0,2,3,3,1,1,1,21,6.75
2023/04/22,8:13 PM.,MIA,CLE,home,Cloudy.,49,1.0,0,0,0,1,0,0,13,4.91
2023/04/19,1:11 PM.,DET,CLE,away,Sunny.,47,1.0,1,1,1,0,1,1,13,5.40
2023/04/18,1:11 PM.,DET,CLE,away,Cloudy.,39,1.0,1,1,1,0,0,1,18,5.00
2023/04/15,5:45 PM.,WSH,CLE,away,Cloudy.,72,1.0,2,0,0,0,3,0,23,4.50
2023/04/14,7:06 PM.,WSH,CLE,away,Cloudy.,73,1.0,0,0,0,0,2,0,23,5.14
2023/04/12,1:10 PM.,NYY,CLE,home,Sunny.,70,1.0,0,0,0,0,1,0,13,6.00
2023/04/10,6:10 PM.,NYY,CLE,home,Partly Cloudy.,56,1.0,1,0,0,0,2,0,14,7.20
2023/04/09,1:41 PM.,SEA,CLE,home,Sunny.,52,1.0,0,0,0,0,2,0,15,9.00
2023/04/04,6:40 PM.,OAK,CLE,away,Partly Cloudy.,54,0.2,1,1,1,1,1,0,12,12.00
2023/04/03,6:41 PM.,OAK,CLE,away,Partly Cloudy.,54,1.0,0,0,0,0,2,0,7,11.57
2023/04/01,6:39 PM.,SEA,CLE,away,Partly Cloudy.,47,1.0,1,0,0,1,2,0,24,20.25
2023/03/30,7:11 PM.,SEA,CLE,away,Partly Cloudy.,54,0.1,1,3,3,1,0,1,24,81.00
2023/03/28,12:42 PM.,AZ,CLE,away,Partly Cloudy.,76,1.0,0,0,0,0,2,0,18,4.66
