date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,6:11 PM.,MIL,CHC,away,Clear.,75,4.0,3,0,0,1,3,0,53,4.84
2023/09/27,7:22 PM.,ATL,CHC,away,Partly Cloudy.,74,6.0,3,2,2,1,3,1,82,4.97
2023/09/22,1:19 PM.,COL,CHC,home,Partly Cloudy.,74,6.0,4,0,0,4,7,0,101,5.05
2023/09/13,1:10 PM.,COL,CHC,away,Partly Cloudy.,76,5.0,7,5,3,1,5,2,84,5.27
2023/09/08,1:20 PM.,AZ,CHC,home,Overcast.,66,6.0,1,0,0,1,9,0,77,5.27
2023/09/03,12:11 PM.,CIN,CHC,away,Sunny.,84,5.2,7,5,5,0,7,3,91,5.51
2023/08/28,7:05 PM.,MIL,CHC,home,Clear.,73,6.0,8,5,1,0,6,2,99,5.40
2023/08/23,1:44 PM.,DET,CHC,away,Cloudy.,69,5.2,4,4,4,1,6,1,99,5.60
2023/08/18,1:20 PM.,KC,CHC,home,Sunny.,73,6.0,6,4,2,0,3,1,91,5.56
2023/08/13,1:39 PM.,TOR,CHC,away,Partly Cloudy.,75,3.0,8,8,8,2,2,1,89,5.71
2023/08/08,7:15 PM.,NYM,CHC,away,Partly Cloudy.,77,7.0,3,2,2,0,7,1,96,5.17
2023/08/03,7:05 PM.,CIN,CHC,home,Partly Cloudy.,83,5.0,7,2,2,2,5,1,92,5.36
2023/07/29,8:02 PM.,STL,CHC,away,Rain.,78,6.0,2,1,1,4,4,0,84,5.46
2023/07/23,1:20 PM.,STL,CHC,home,Sunny.,78,5.2,8,1,1,1,6,0,109,5.75
2023/07/18,7:04 PM.,WSH,CHC,home,Clear.,73,5.2,7,3,3,1,4,1,92,6.05
2023/07/07,7:08 PM.,NYY,CHC,away,Cloudy.,80,8.0,1,0,0,2,4,0,102,6.15
2023/07/02,6:00 PM.,CLE,CHC,home,Rain.,65,5.0,6,6,4,0,6,1,95,6.93
2023/06/27,7:04 PM.,PHI,CHC,home,Overcast.,66,5.0,7,5,5,1,8,2,90,6.90
2023/06/18,12:05 PM.,BAL,CHC,home,Partly Cloudy.,76,5.1,8,4,4,2,1,1,81,6.71
2023/06/13,8:15 PM.,PIT,CHC,home,Overcast.,61,6.0,6,3,3,2,4,2,95,6.70
2023/06/07,6:38 PM.,LAA,CHC,away,Cloudy.,68,5.1,5,4,4,4,5,2,104,7.02
2023/06/02,6:43 PM.,SD,CHC,away,Partly Cloudy.,66,5.2,3,1,1,0,3,0,75,7.05
2023/05/27,6:16 PM.,CIN,CHC,home,Partly Cloudy.,64,4.2,6,4,4,1,5,0,80,8.04
2023/05/20,4:07 PM.,PHI,CHC,away,Cloudy.,69,2.1,6,8,6,3,1,2,62,8.10
2023/05/15,7:11 PM.,HOU,CHC,away,Roof Closed.,73,4.2,7,4,4,1,1,0,68,6.66
2023/05/09,6:39 PM.,STL,CHC,home,Partly Cloudy.,59,2.2,5,4,4,2,5,2,69,6.41
2023/05/04,1:05 PM.,WSH,CHC,away,Partly Cloudy.,60,3.0,3,3,3,0,4,1,42,5.29
2023/04/15,6:10 PM.,LAD,CHC,away,Clear.,64,5.0,2,0,0,2,7,0,85,4.50
2023/04/09,1:19 PM.,TEX,CHC,home,Partly Cloudy.,63,5.0,6,5,4,1,7,0,83,7.00
2023/04/02,1:20 PM.,MIL,CHC,home,Sunny.,47,4.0,7,3,3,1,2,0,63,6.75
