date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/12,7:13 PM.,NYY,BOS,home,Partly Cloudy.,74,0.0,1,2,1,1,0,0,13,3.63
2023/09/05,6:40 PM.,TB,BOS,away,Dome.,72,0.0,1,3,2,1,0,1,13,3.43
2023/09/04,4:11 PM.,TB,BOS,away,Dome.,72,1.0,0,0,0,0,0,0,8,3.02
2023/09/03,1:11 PM.,KC,BOS,away,Sunny.,92,1.0,3,2,2,0,1,0,21,3.09
2023/08/30,4:11 PM.,HOU,BOS,home,Cloudy.,78,1.0,0,0,0,0,1,0,9,2.74
2023/08/23,7:10 PM.,HOU,BOS,away,Roof Closed.,73,0.1,0,0,0,0,0,0,3,2.81
2023/08/20,1:40 PM.,NYY,BOS,away,Sunny.,82,1.0,1,0,0,0,2,0,16,2.83
2023/08/15,7:07 PM.,WSH,BOS,away,Partly Cloudy.,81,1.0,0,0,0,0,1,0,5,2.90
2023/08/13,12:06 PM.,DET,BOS,home,Partly Cloudy.,82,1.0,1,0,0,0,0,0,12,2.97
2023/08/10,7:12 PM.,KC,BOS,home,Overcast.,77,1.0,0,0,0,0,2,0,16,3.05
2023/08/09,7:10 PM.,KC,BOS,home,Clear.,79,1.0,1,1,1,1,1,1,19,3.13
2023/08/07,7:13 PM.,KC,BOS,home,Cloudy.,69,1.0,0,0,0,0,2,0,13,2.97
2023/08/01,6:41 PM.,SEA,BOS,away,Clear.,77,1.0,0,0,0,0,1,0,15,3.06
2023/07/29,4:15 PM.,SF,BOS,away,Sunny.,65,0.0,1,1,1,0,0,1,1,3.15
2023/07/28,7:15 PM.,SF,BOS,away,Clear.,62,1.0,0,0,0,0,2,0,9,2.88
2023/07/26,7:13 PM.,ATL,BOS,home,Partly Cloudy.,85,1.0,1,0,0,0,1,0,17,2.97
2023/07/22,7:13 PM.,NYM,BOS,home,Partly Cloudy.,74,0.1,1,0,0,0,0,0,7,3.06
2023/07/19,12:38 PM.,OAK,BOS,away,Sunny.,69,1.0,0,0,0,1,1,0,19,3.09
