date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/08/18,7:10 PM.,MIA,LAD,home,Clear.,76,3.1,8,10,10,4,2,5,97,4.98
2023/08/12,6:10 PM.,COL,LAD,home,Clear.,77,6.0,3,1,1,0,6,1,91,4.24
2023/08/07,1:10 PM.,SD,LAD,away,Sunny.,76,6.0,9,6,6,1,3,1,84,4.42
2023/08/02,7:10 PM.,OAK,LAD,home,Clear.,78,5.0,5,1,1,2,3,1,84,4.11
2023/07/26,1:10 PM.,TOR,LAD,home,Sunny.,92,5.0,7,5,5,3,5,1,109,4.25
2023/07/21,7:07 PM.,TEX,LAD,away,Roof Closed.,74,5.0,2,4,4,3,6,1,92,3.94
2023/07/15,8:01 PM.,NYM,LAD,away,Drizzle.,79,5.0,2,1,1,1,3,1,54,3.72
2023/07/07,7:10 PM.,LAA,LAD,home,Clear.,69,6.2,7,4,4,1,5,2,77,3.86
2023/07/02,1:11 PM.,KC,LAD,away,Partly Cloudy.,82,3.2,6,4,4,3,3,0,81,3.69
2023/06/25,4:10 PM.,HOU,LAD,home,Sunny.,74,5.0,5,4,4,1,3,2,61,3.30
2023/06/18,1:10 PM.,SF,LAD,home,Partly Cloudy.,73,5.2,6,7,7,3,7,0,90,2.92
2023/06/13,7:10 PM.,CWS,LAD,home,Partly Cloudy.,65,6.0,2,0,0,2,6,0,90,1.93
2023/06/06,7:11 PM.,CIN,LAD,away,Partly Cloudy.,81,5.0,5,4,3,3,5,0,92,2.21
2023/05/30,7:10 PM.,WSH,LAD,home,Partly Cloudy.,64,6.0,3,1,1,2,2,0,70,1.77
2023/05/24,7:21 PM.,ATL,LAD,away,Partly Cloudy.,77,5.2,3,3,3,2,4,2,88,1.82
2023/05/19,7:15 PM.,STL,LAD,away,Overcast.,67,5.0,1,0,0,3,3,0,94,1.13
2023/05/14,1:10 PM.,SD,LAD,home,Sunny.,74,5.0,2,0,0,1,6,0,85,1.42
2023/05/08,6:42 PM.,MIL,LAD,away,Roof Closed.,64,6.0,3,3,0,0,6,1,80,1.93
2023/05/01,7:10 PM.,PHI,LAD,home,Partly Cloudy.,59,4.2,5,3,3,2,3,1,80,3.38
2023/04/26,6:36 PM.,PIT,LAD,away,Clear.,61,3.1,2,0,0,3,1,0,65,0.00
