date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/14,7:09 PM.,TEX,TOR,home,Clear.,65,1.0,0,0,0,1,1,0,23,1.73
2023/09/13,7:07 PM.,TEX,TOR,home,Partly Cloudy.,65,1.0,3,1,1,0,1,0,27,1.78
2023/09/11,7:08 PM.,TEX,TOR,home,Clear.,72,2.1,0,0,0,2,1,0,34,1.57
2023/09/05,6:40 PM.,OAK,TOR,away,Clear.,68,1.0,0,0,0,0,3,0,14,1.69
2023/08/29,7:08 PM.,WSH,TOR,home,Clear.,71,3.0,2,0,0,0,4,0,49,1.74
2023/08/25,7:07 PM.,CLE,TOR,home,Cloudy.,77,1.0,0,0,0,0,3,0,14,1.93
2023/08/23,7:07 PM.,BAL,TOR,away,Cloudy.,79,0.1,0,0,0,0,0,0,3,2.00
2023/08/20,1:42 PM.,CIN,TOR,away,Sunny.,89,3.0,2,1,1,0,4,1,47,2.03
2023/08/16,7:09 PM.,PHI,TOR,home,Partly Cloudy.,79,1.0,1,1,1,0,0,1,13,1.90
2023/08/11,7:07 PM.,CHC,TOR,home,Clear.,73,3.2,0,0,0,1,3,0,46,1.59
2023/08/10,1:10 PM.,CLE,TOR,away,Sunny.,75,1.0,0,0,0,0,0,0,7,1.89
2023/08/06,1:37 PM.,BOS,TOR,away,Sunny.,80,1.0,1,0,0,0,1,0,14,2.00
2023/08/03,3:09 PM.,BAL,TOR,home,Sunny.,82,1.1,1,0,0,0,0,0,13,2.12
2023/07/31,7:09 PM.,BAL,TOR,home,Clear.,76,2.0,1,0,0,0,2,0,24,2.30
2023/07/07,6:40 PM.,DET,TOR,away,Partly Cloudy.,79,1.1,0,0,0,0,2,0,16,2.63
2023/06/28,7:07 PM.,SF,TOR,home,Roof Closed.,68,4.0,4,1,1,0,2,1,47,2.92
2023/06/25,1:38 PM.,OAK,TOR,home,Sunny.,77,1.0,0,0,0,1,1,0,17,3.24
2023/06/17,3:07 PM.,TEX,TOR,away,Roof Closed.,74,2.2,1,0,0,3,2,0,56,3.68
2023/06/13,7:06 PM.,BAL,TOR,away,Partly Cloudy.,79,2.0,4,2,2,0,2,1,42,5.79
2023/06/10,3:08 PM.,MIN,TOR,home,Sunny.,70,2.2,2,1,1,0,3,1,33,3.38
