date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,4:16 PM.,SEA,TEX,away,Roof Closed.,63,1.2,1,1,1,0,2,1,32,5.30
2023/09/26,6:39 PM.,LAA,TEX,away,Clear.,75,4.0,7,6,6,0,3,1,73,5.30
2023/09/17,1:41 PM.,CLE,TEX,away,Sunny.,71,3.0,7,6,6,0,2,1,64,4.65
2023/09/14,7:09 PM.,TOR,TEX,away,Clear.,65,2.2,1,0,0,1,4,0,42,3.80
2023/09/10,1:38 PM.,OAK,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,6,4.03
2023/09/06,7:07 PM.,HOU,TEX,home,Roof Closed.,74,1.2,2,0,0,0,0,0,31,4.12
2023/09/03,1:38 PM.,MIN,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,14,4.29
2023/09/02,6:16 PM.,MIN,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,11,4.39
2023/07/30,1:11 PM.,SD,TEX,away,Partly Cloudy.,77,3.0,4,1,1,3,5,0,76,4.50
2023/07/25,7:10 PM.,HOU,TEX,away,Roof Closed.,73,5.0,6,2,2,0,3,2,78,4.62
2023/07/21,7:07 PM.,LAD,TEX,home,Roof Closed.,74,1.1,1,1,1,0,0,0,14,4.78
2023/07/19,1:08 PM.,TB,TEX,home,Roof Closed.,74,1.0,1,1,1,0,0,1,13,4.70
2023/07/16,1:39 PM.,CLE,TEX,home,Roof Closed.,74,3.0,3,2,2,0,4,1,60,4.55
2023/07/07,7:04 PM.,WSH,TEX,away,Clear.,85,5.0,5,1,1,1,1,1,95,4.39
2023/07/03,1:08 PM.,HOU,TEX,home,Roof Closed.,74,2.1,0,0,0,0,4,0,30,4.98
2023/06/29,1:08 PM.,DET,TEX,home,Roof Closed.,74,4.1,4,3,3,3,8,1,90,5.59
2023/06/26,7:08 PM.,DET,TEX,home,Roof Closed.,74,0.2,0,0,0,0,1,0,13,5.40
2023/06/13,7:07 PM.,LAA,TEX,home,Roof Closed.,74,4.1,2,1,1,1,3,0,64,5.65
2023/05/28,1:36 PM.,BAL,TEX,away,Partly Cloudy.,71,5.0,5,2,2,1,5,0,78,7.20
2023/05/15,7:07 PM.,ATL,TEX,home,Roof Closed.,74,5.0,7,6,6,2,3,2,90,10.80
