date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/20,1:08 PM.,TEX,BOS,away,Roof Closed.,74,1.0,0,0,0,1,2,0,13,3.21
2023/09/19,7:09 PM.,TEX,BOS,away,Roof Closed.,74,1.0,0,0,0,1,1,0,16,3.46
2023/09/16,3:08 PM.,TOR,BOS,away,Partly Cloudy.,72,2.0,0,1,0,1,1,0,22,3.75
2023/09/14,7:15 PM.,NYY,BOS,home,Clear.,70,2.0,1,0,0,1,0,0,34,4.50
2023/09/12,7:13 PM.,NYY,BOS,home,Partly Cloudy.,74,0.2,0,0,0,0,2,0,8,5.63
2023/09/09,5:42 PM.,BAL,BOS,home,Cloudy.,72,2.0,2,2,2,0,2,2,39,6.14
2023/07/27,4:11 PM.,DET,LAA,away,Clear.,84,0.2,0,1,1,1,1,0,13,5.06
2023/07/16,4:10 PM.,HOU,LAA,home,Sunny.,83,1.2,2,0,0,0,4,0,31,3.86
2023/07/15,6:08 PM.,HOU,LAA,home,Clear.,77,0.1,0,0,0,0,0,0,6,6.00
2023/07/08,6:10 PM.,LAD,LAA,away,Clear.,73,1.0,1,1,1,0,0,1,9,6.75
2023/05/20,7:09 PM.,MIN,LAA,home,Partly Cloudy.,67,1.1,3,1,1,0,1,1,25,5.40
2023/05/19,6:39 PM.,MIN,LAA,home,Cloudy.,66,0.1,0,0,0,1,1,0,10,0.00
