date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/08/26,7:10 PM.,LAA,NYM,home,Clear.,82,1.2,7,5,5,0,1,1,49,6.80
2023/08/20,1:17 PM.,STL,NYM,away,Partly Cloudy.,95,4.0,9,3,3,0,3,1,75,6.42
2023/08/14,7:11 PM.,PIT,NYM,home,Cloudy.,81,3.0,4,2,2,3,5,0,88,6.40
2023/08/08,7:15 PM.,CHC,NYM,home,Partly Cloudy.,77,5.0,3,2,2,2,5,1,75,6.42
2023/08/03,1:10 PM.,KC,NYM,away,Cloudy.,81,6.0,8,6,6,1,0,2,74,6.60
2023/07/29,8:30 PM.,WSH,NYM,home,Partly Cloudy.,79,2.1,8,8,6,1,2,0,63,6.40
2023/07/23,7:11 PM.,BOS,NYM,away,Clear.,75,2.1,10,5,5,2,2,0,58,5.82
2023/07/18,7:10 PM.,CWS,NYM,home,Clear.,80,4.2,6,4,4,2,5,1,82,5.35
2023/07/06,6:40 PM.,AZ,NYM,away,Roof Closed.,78,8.0,3,0,0,1,4,0,96,5.16
2023/06/30,7:10 PM.,SF,NYM,home,Partly Cloudy.,77,5.0,5,2,2,3,6,1,92,5.94
2023/06/25,1:39 PM.,PHI,NYM,away,Partly Cloudy.,88,4.0,5,2,2,2,5,1,78,6.19
2023/06/18,1:42 PM.,STL,NYM,home,Partly Cloudy.,78,3.0,5,6,5,3,4,2,61,6.34
2023/06/11,1:36 PM.,PIT,NYM,away,Partly Cloudy.,81,4.2,6,2,2,3,1,1,81,5.71
2023/06/06,9:00 PM.,ATL,NYM,away,Cloudy.,74,5.0,6,4,4,2,4,1,86,5.94
2023/05/31,7:10 PM.,PHI,NYM,home,Clear.,69,6.0,6,1,1,1,4,1,82,5.74
2023/05/25,6:40 PM.,CHC,NYM,away,Clear.,52,6.2,5,1,1,2,4,1,100,6.75
2023/05/19,7:11 PM.,CLE,NYM,home,Clear.,62,5.0,5,5,5,2,3,1,80,8.68
2023/04/15,1:07 PM.,OAK,NYM,away,Sunny.,58,5.0,4,2,2,1,3,0,88,8.56
2023/04/09,1:40 PM.,MIA,NYM,home,Sunny.,49,4.2,6,6,6,3,1,2,83,11.42
2023/04/03,1:11 PM.,MIL,NYM,away,Roof Closed.,65,4.0,4,5,5,4,4,1,96,11.25
