date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,6:40 PM.,CLE,DET,home,Cloudy.,69,2.0,1,0,0,1,3,0,28,5.31
2023/09/28,3:10 PM.,KC,DET,home,Overcast.,63,1.0,0,0,0,0,1,0,9,5.49
2023/09/22,6:40 PM.,OAK,DET,away,Clear.,63,1.0,0,0,0,0,1,0,10,5.59
2023/09/18,7:11 PM.,LAD,DET,away,Partly Cloudy.,69,1.2,4,3,3,2,2,1,40,5.69
2023/09/17,1:08 PM.,LAA,DET,away,Cloudy.,74,0.2,0,0,0,1,2,0,15,5.37
2023/09/14,1:10 PM.,CIN,DET,home,Sunny.,67,1.0,1,1,1,0,1,1,12,5.43
2023/09/06,7:09 PM.,NYY,DET,away,Clear.,90,1.1,3,1,1,0,0,0,15,5.37
2023/09/05,7:08 PM.,NYY,DET,away,Partly Cloudy.,87,0.2,1,1,1,1,1,1,16,5.33
2023/08/30,6:40 PM.,NYY,DET,home,Clear.,64,1.1,0,0,0,0,3,0,18,5.22
2023/08/28,6:40 PM.,NYY,DET,home,Clear.,74,1.0,2,1,1,1,1,0,21,5.36
2023/08/26,6:10 PM.,HOU,DET,home,Clear.,75,1.0,3,3,3,1,1,0,20,5.29
2023/08/23,1:44 PM.,CHC,DET,home,Cloudy.,69,0.2,0,0,0,0,0,0,4,4.82
2023/08/18,7:30 PM.,CLE,DET,away,Partly Cloudy.,71,1.0,3,3,3,1,0,0,31,4.89
2023/08/15,6:41 PM.,MIN,DET,away,Partly Cloudy.,78,0.0,2,3,3,1,0,0,18,4.40
2023/08/13,12:06 PM.,BOS,DET,away,Partly Cloudy.,82,1.0,2,0,0,0,0,0,9,3.80
2023/08/09,6:40 PM.,MIN,DET,home,Cloudy.,81,0.1,1,0,0,0,1,0,6,3.89
2023/08/08,6:40 PM.,MIN,DET,home,Clear.,82,1.0,1,0,0,0,2,0,13,3.92
2023/08/05,1:10 PM.,TB,DET,home,Sunny.,77,1.0,0,1,1,1,3,0,21,4.01
2023/08/02,12:37 PM.,PIT,DET,away,Partly Cloudy.,73,1.0,0,0,0,0,3,0,18,3.89
