date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/23,4:12 PM.,MIA,MIL,away,Roof Closed.,72,5.0,6,4,4,2,6,1,87,2.28
2023/09/17,1:11 PM.,WSH,MIL,home,Partly Cloudy.,67,6.0,3,1,1,0,6,1,106,1.89
2023/09/11,6:40 PM.,MIA,MIL,home,Roof Closed.,70,9.0,6,0,0,1,7,0,106,1.93
2023/09/05,6:37 PM.,PIT,MIL,away,Partly Cloudy.,90,7.0,2,0,0,2,6,0,97,2.30
2023/08/30,1:21 PM.,CHC,MIL,away,Partly Cloudy.,67,6.0,2,2,2,1,8,0,96,2.70
2023/08/25,7:10 PM.,SD,MIL,home,Partly Cloudy.,75,6.0,3,1,1,3,11,1,107,2.65
2023/08/18,7:07 PM.,TEX,MIL,away,Roof Closed.,74,5.1,3,4,4,2,4,2,92,2.89
2023/08/12,6:15 PM.,CWS,MIL,away,Clear.,81,6.1,4,2,2,1,5,1,86,1.99
2023/08/06,1:11 PM.,PIT,MIL,home,Cloudy.,74,5.0,4,2,2,0,9,2,85,1.65
2023/04/07,7:10 PM.,STL,MIL,home,Roof Closed.,64,5.1,4,0,0,2,4,0,84,0.79
2023/04/01,1:19 PM.,CHC,MIL,away,Cloudy.,39,6.0,3,1,1,1,8,1,97,1.50
