date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,6:05 PM.,LAD,SF,home,Overcast.,65,1.0,1,0,0,0,1,0,11,2.93
2023/09/27,6:43 PM.,SD,SF,home,Partly Cloudy.,62,1.0,1,0,0,0,1,0,13,2.97
2023/09/24,4:11 PM.,LAD,SF,away,Sunny.,77,0.1,1,1,0,0,0,0,3,3.02
2023/09/22,7:10 PM.,LAD,SF,away,Overcast.,67,1.1,0,0,0,0,2,0,20,3.03
2023/09/17,1:11 PM.,COL,SF,away,Sunny.,75,0.2,3,4,1,0,1,0,35,3.09
2023/09/15,6:41 PM.,COL,SF,away,Partly Cloudy.,63,0.1,2,2,1,1,0,0,15,2.98
2023/09/13,12:46 PM.,CLE,SF,home,Sunny.,66,1.1,0,0,0,0,1,0,12,2.86
2023/09/11,6:47 PM.,CLE,SF,home,Clear.,65,1.1,1,0,0,1,0,0,19,2.92
2023/09/10,5:10 PM.,COL,SF,home,Clear.,67,1.0,1,0,0,0,1,0,12,2.98
2023/09/08,7:17 PM.,COL,SF,home,Clear.,63,1.0,2,1,1,0,1,0,16,3.03
2023/09/06,1:20 PM.,CHC,SF,away,Sunny.,80,1.0,0,0,0,0,2,0,18,2.93
2023/08/28,6:45 PM.,CIN,SF,home,Clear.,67,1.0,0,0,0,0,0,0,6,2.98
2023/08/27,4:10 PM.,ATL,SF,home,Sunny.,70,1.0,0,0,0,0,2,0,16,3.04
2023/08/23,4:08 PM.,PHI,SF,away,Partly Cloudy.,82,0.0,1,3,3,2,0,1,17,3.09
2023/08/22,6:43 PM.,PHI,SF,away,Clear.,79,0.1,2,2,2,1,0,0,19,2.60
2023/08/20,1:35 PM.,ATL,SF,away,Sunny.,89,1.2,0,0,0,1,3,0,29,2.29
2023/08/13,1:05 PM.,TEX,SF,home,Sunny.,72,1.1,2,1,0,1,1,0,20,2.36
2023/08/07,6:38 PM.,LAA,SF,away,Clear.,78,1.0,0,0,0,0,3,0,15,2.42
