date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,4:16 PM.,TEX,SEA,home,Roof Closed.,63,1.1,0,0,0,0,1,0,16,4.50
2023/09/29,7:10 PM.,TEX,SEA,home,Roof Closed.,55,1.0,0,0,0,2,3,0,24,4.91
2023/09/24,1:37 PM.,TEX,SEA,away,Roof Closed.,74,2.0,1,2,2,1,1,1,25,5.27
2023/09/19,6:40 PM.,OAK,SEA,away,Partly Cloudy.,66,1.0,0,0,0,0,0,0,11,4.63
2023/09/17,1:10 PM.,LAD,SEA,home,Partly Cloudy.,64,2.0,2,0,0,0,0,0,29,5.06
2023/09/12,6:42 PM.,LAA,SEA,home,Roof Closed.,63,2.1,0,0,0,0,2,0,26,6.23
2023/09/10,1:10 PM.,TB,SEA,away,Dome.,72,2.0,2,1,1,0,3,0,33,8.53
2023/08/21,7:10 PM.,CWS,SEA,away,Partly Cloudy.,73,1.0,2,0,0,1,2,0,26,10.38
2023/08/19,6:12 PM.,HOU,SEA,away,Roof Closed.,73,1.0,2,1,1,0,2,1,18,13.50
2023/07/16,1:36 PM.,MIA,BAL,home,Cloudy.,81,0.1,3,3,3,0,0,0,22,15.43
2023/07/09,1:13 PM.,MIN,BAL,away,Sunny.,80,1.0,1,0,0,0,1,0,19,4.50
2023/07/06,7:08 PM.,NYY,BAL,away,Clear.,85,1.0,2,1,1,0,0,0,21,9.00
