date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/05/28,1:11 PM.,PIT,SEA,home,Cloudy.,56,5.2,3,1,1,3,4,0,90,5.22
2023/05/23,6:40 PM.,OAK,SEA,home,Cloudy.,62,6.0,5,2,2,1,4,0,88,5.68
2023/05/17,7:13 PM.,BOS,SEA,away,Clear.,53,1.2,8,8,8,2,1,1,66,6.10
2023/05/12,6:40 PM.,DET,SEA,away,Overcast.,75,6.0,5,2,2,1,2,1,89,4.42
2023/05/06,6:40 PM.,HOU,SEA,home,Cloudy.,58,6.0,6,3,3,3,4,0,84,4.70
2023/04/30,1:38 PM.,TOR,SEA,away,Roof Closed.,68,3.0,8,8,5,1,2,1,67,4.74
2023/04/25,6:42 PM.,PHI,SEA,away,Partly Cloudy.,57,5.0,4,1,1,1,2,1,75,3.32
2023/04/19,1:10 PM.,MIL,SEA,home,Roof Closed.,48,6.0,4,2,2,1,9,0,90,3.78
2023/04/08,6:10 PM.,CLE,SEA,away,Clear.,45,5.2,6,1,1,3,5,0,93,4.22
2023/04/02,1:10 PM.,CLE,SEA,home,Cloudy.,44,5.0,6,4,4,2,1,1,69,7.20
